"YTDRoundsin60sStreak_RANKTHISWEEK_2012","YTDRoundsin60sStreak_RANKLASTWEEK_2012","YTDRoundsin60sStreak_PLAYERNAME_2012","YTDRoundsin60sStreak__2012","YTDRoundsin60sStreak_BESTSTREAK_2012","stat_name","year"
25,25,"Will Claxton",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Nicolas Colsaerts",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Ben Crane",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Jason Day",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Martin Flores",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Tommy Gainey",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Brian Gay",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Tim Herron",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Charles Howell III",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Troy Kelly",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Matt Kuchar",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Martin Laird",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Richard Lee",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Louis Oosthuizen",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Alexandre Rocha",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Vijay Singh",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Henrik Stenson",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Kevin Streelman",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Josh Teater",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Duffy Waldorf",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Jimmy Walker",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Lee Westwood",NA,6,"YTDRoundsin60sStreak",2012
25,25,"Tiger Woods",NA,6,"YTDRoundsin60sStreak",2012
50,50,"Stuart Appleby",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Jason Bohn",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Keegan Bradley",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Chad Campbell",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Kevin Chappell",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Gavin Coles",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Brian Davis",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Luke Donald",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Ken Duke",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Harris English",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Mathew Goggin",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Padraig Harrington",NA,5,"YTDRoundsin60sStreak",2012
50,50,"JJ Henry",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Zach Johnson",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Kevin Kisner",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Jason Kokrak",NA,5,"YTDRoundsin60sStreak",2012
50,50,"John Mallinger",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Rocco Mediate",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Ryan Moore",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Garth Mulroy",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Seung Yul Noh",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Sean OHair",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Nick OHern",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Tim Petrovic",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Carl Pettersson",NA,5,"YTDRoundsin60sStreak",2012
50,50,"DA Points",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Kyle Reifers",NA,5,"YTDRoundsin60sStreak",2012
50,50,"John Rollins",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Charl Schwartzel",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Webb Simpson",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Brandt Snedeker",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Kevin Stadler",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Cameron Tringale",NA,5,"YTDRoundsin60sStreak",2012
50,50,"Mark Wilson",NA,5,"YTDRoundsin60sStreak",2012
84,84,"Thomas Aiken",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Mark Anderson",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Arjun Atwal",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Sangmoon Bae",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Charlie Beljan",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Jonas Blixt",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Patrick Cantlay",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Roberto Castro",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Bud Cauley",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Gary Christian",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Erik Compton",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Chris Couch",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Graham DeLaet",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Chris DiMarco",NA,4,"YTDRoundsin60sStreak",2012
84,84,"James Driscoll",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Scott Dunlap",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Ernie Els",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Bob Estes",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Jim Furyk",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Bobby Gates",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Tom Gillis",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Jason Gore",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Paul Goydos",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Nathan Green",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Bill Haas",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Hunter Hamrick",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Brian Harman",NA,4,"YTDRoundsin60sStreak",2012
84,84,"David Hearn",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Charley Hoffman",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Billy Horschel",NA,4,"YTDRoundsin60sStreak",2012
84,84,"John Huh",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Trevor Immelman",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Dustin Johnson",NA,4,"YTDRoundsin60sStreak",2012
84,84,"JJ Killeen",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Davis Love III",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Jeff Maggert",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Steve Marino",NA,4,"YTDRoundsin60sStreak",2012
84,84,"David Mathis",NA,4,"YTDRoundsin60sStreak",2012
84,84,"George McNeill",NA,4,"YTDRoundsin60sStreak",2012
84,84,"John Merrick",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Zack Miller",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Kevin Na",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Dicky Pride",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Chez Reavie",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Patrick Reed",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Justin Rose",NA,4,"YTDRoundsin60sStreak",2012
84,84,"John Senden",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Heath Slocum",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Kyle Stanley",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Chris Stroud",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Daniel Summerhays",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Kyle Thompson",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Peter Tomasulo",NA,4,"YTDRoundsin60sStreak",2012
84,84,"DJ Trahan",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Bo Van Pelt",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Nick Watney",NA,4,"YTDRoundsin60sStreak",2012
84,84,"Charlie Wi",NA,4,"YTDRoundsin60sStreak",2012
84,84,"YE Yang",NA,4,"YTDRoundsin60sStreak",2012
142,142,"Robert Allenby",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Stephen Ames",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Aaron Baddeley",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Ricky Barnes",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Cameron Beckman",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Matt Bettencourt",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Kris Blanks",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Steven Bowditch",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Michael Bradley",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Scott Brown",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Angel Cabrera",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Greg Chalmers",NA,3,"YTDRoundsin60sStreak",2012
142,142,"KJ Choi",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Stewart Cink",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Ben Curtis",NA,3,"YTDRoundsin60sStreak",2012
142,142,"John Daly",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Matt Every",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Marcus Fraser",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Retief Goosen",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Mathias Gronberg",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Luke Guthrie",NA,3,"YTDRoundsin60sStreak",2012
142,142,"JB Holmes",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Billy Hurley III",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Ryuji Imada",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Ryo Ishikawa",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Brandt Jobe",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Robert Karlsson",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Colt Knost",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Danny Lee",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Justin Leonard",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Spencer Levin",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Jarrod Lyle",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Hunter Mahan",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Billy Mayfair",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Graeme McDowell",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Bryce Molder",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Alexander Noren",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Joe Ogilvie",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Greg Owen",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Ryan Palmer",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Pat Perez",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Ian Poulter",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Jonathan Randolph",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Chris Riley",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Andres Romero",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Patrick Sheehan",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Brendan Steele",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Vaughn Taylor",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Roland Thatcher",NA,3,"YTDRoundsin60sStreak",2012
142,142,"David Toms",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Jhonattan Vegas",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Camilo Villegas",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Bubba Watson",NA,3,"YTDRoundsin60sStreak",2012
142,142,"Steve Wheatcroft",NA,3,"YTDRoundsin60sStreak",2012
196,196,"Steven Alker",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Woody Austin",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Eric Axley",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Briny Baird",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Rich Beem",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Shane Bertsch",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Tommy Biershenk",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Thomas Bjorn",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Guy Boros",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Joseph Bramlett",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Bart Bryant",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Jonathan Byrd",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Rafa Cabrera Bello",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Mark Calcavecchia",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Alejandro Canizares",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Miguel Angel Carballo",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Alex Cejka",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Albin Choi",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Darren Clarke",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Chad Collins",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Marco Dawson",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Jamie Donaldson",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Joe Durant",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Rickie Fowler",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Tadd Fujikawa",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Lucas Glover",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Hunter Haas",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Todd Hamilton",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Peter Hanson",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Randall Hutchison",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Freddie Jacobson",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Lee Janzen",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Miguel Angel Jimenez",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Matt Jones",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Sung Kang",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Martin Kaymer",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Skip Kendall",NA,2,"YTDRoundsin60sStreak",2012
196,196,"KT Kim",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Kelly Kraft",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Doug LaBelle II",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Derek Lamely",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Marc Leishman",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Edward Loar",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Jamie Lovemark",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Joost Luiten",NA,2,"YTDRoundsin60sStreak",2012
196,196,"David Lynn",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Shaun Micheel",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Francesco Molinari",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Dustin Morris",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Toshinori Muto",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Geoff Ogilvy",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Thorbjorn Olesen",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Rod Pampling",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Corey Pavin",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Tom Pernice Jr",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Brett Quigley",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Fran Quinn",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Robert Rock",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Gene Sauers",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Paul Stankowski",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Kevin Sutherland",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Boo Weekley",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Garrett Willis",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Willie Wood",NA,2,"YTDRoundsin60sStreak",2012
196,196,"Gary Woodland",NA,2,"YTDRoundsin60sStreak",2012
