"Approach200yardsRTPScore_RANKTHISWEEK_2009","Approach200yardsRTPScore_RANKLASTWEEK_2009","Approach200yardsRTPScore_PLAYERNAME_2009","Approach200yardsRTPScore_ROUNDS_2009","Approach200yardsRTPScore_AVGRTP_2009","stat_name","year"
1,1,"Charles Warren",63,-0.338,"Approach200yardsRTPScore",2009
2,2,"Matt Jones",56,-0.336,"Approach200yardsRTPScore",2009
3,3,"Tiger Woods",64,-0.316,"Approach200yardsRTPScore",2009
4,4,"Martin Laird",72,-0.301,"Approach200yardsRTPScore",2009
5,5,"Tag Ridings",50,-0.298,"Approach200yardsRTPScore",2009
6,6,"Patrick Sheehan",51,-0.295,"Approach200yardsRTPScore",2009
7,7,"Rod Pampling",72,-0.285,"Approach200yardsRTPScore",2009
8,8,"DJ Trahan",96,-0.262,"Approach200yardsRTPScore",2009
9,9,"Nick Watney",86,-0.258,"Approach200yardsRTPScore",2009
10,10,"Jimmy Walker",74,-0.247,"Approach200yardsRTPScore",2009
11,11,"Jonathan Byrd",89,-0.246,"Approach200yardsRTPScore",2009
11,11,"Michael Letzig",96,-0.246,"Approach200yardsRTPScore",2009
13,13,"Scott McCarron",91,-0.243,"Approach200yardsRTPScore",2009
14,14,"Davis Love III",89,-0.241,"Approach200yardsRTPScore",2009
14,14,"Scott Piercy",85,-0.241,"Approach200yardsRTPScore",2009
16,16,"Brian Vranesh",51,-0.234,"Approach200yardsRTPScore",2009
17,17,"Phil Mickelson",66,-0.231,"Approach200yardsRTPScore",2009
18,18,"Brad Adamonis",70,-0.23,"Approach200yardsRTPScore",2009
19,19,"Matt Bettencourt",98,-0.229,"Approach200yardsRTPScore",2009
20,20,"Anthony Kim",76,-0.227,"Approach200yardsRTPScore",2009
21,21,"Dustin Johnson",85,-0.224,"Approach200yardsRTPScore",2009
21,21,"Tim Petrovic",97,-0.224,"Approach200yardsRTPScore",2009
23,23,"Nicholas Thompson",96,-0.221,"Approach200yardsRTPScore",2009
24,24,"Sean OHair",80,-0.218,"Approach200yardsRTPScore",2009
24,24,"Geoff Ogilvy",78,-0.218,"Approach200yardsRTPScore",2009
26,26,"Kris Blanks",60,-0.217,"Approach200yardsRTPScore",2009
26,26,"George McNeill",82,-0.217,"Approach200yardsRTPScore",2009
28,28,"Zach Johnson",94,-0.216,"Approach200yardsRTPScore",2009
29,29,"Retief Goosen",74,-0.215,"Approach200yardsRTPScore",2009
30,30,"Matt Kuchar",82,-0.214,"Approach200yardsRTPScore",2009
31,31,"Jason Day",61,-0.212,"Approach200yardsRTPScore",2009
32,32,"YE Yang",83,-0.208,"Approach200yardsRTPScore",2009
33,33,"John Senden",100,-0.207,"Approach200yardsRTPScore",2009
33,33,"Matt Weibring",65,-0.207,"Approach200yardsRTPScore",2009
35,35,"Camilo Villegas",76,-0.202,"Approach200yardsRTPScore",2009
36,36,"Daniel Chopra",89,-0.197,"Approach200yardsRTPScore",2009
37,37,"Michael Allen",73,-0.192,"Approach200yardsRTPScore",2009
37,37,"Kevin Na",91,-0.192,"Approach200yardsRTPScore",2009
37,37,"Kenny Perry",92,-0.192,"Approach200yardsRTPScore",2009
40,40,"Stephen Ames",77,-0.191,"Approach200yardsRTPScore",2009
40,40,"Charley Hoffman",97,-0.191,"Approach200yardsRTPScore",2009
42,42,"Harrison Frazar",93,-0.19,"Approach200yardsRTPScore",2009
43,43,"John Rollins",92,-0.188,"Approach200yardsRTPScore",2009
44,44,"Mark Wilson",99,-0.186,"Approach200yardsRTPScore",2009
45,45,"Jay Williamson",69,-0.184,"Approach200yardsRTPScore",2009
46,46,"Troy Matteson",95,-0.183,"Approach200yardsRTPScore",2009
47,47,"Casey Wittenberg",71,-0.181,"Approach200yardsRTPScore",2009
48,48,"Mathew Goggin",76,-0.18,"Approach200yardsRTPScore",2009
49,49,"JJ Henry",97,-0.179,"Approach200yardsRTPScore",2009
49,49,"Ryan Moore",89,-0.179,"Approach200yardsRTPScore",2009
51,51,"Bill Haas",91,-0.178,"Approach200yardsRTPScore",2009
52,52,"Steve Marino",98,-0.177,"Approach200yardsRTPScore",2009
52,52,"Peter Tomasulo",61,-0.177,"Approach200yardsRTPScore",2009
54,54,"Justin Rose",71,-0.176,"Approach200yardsRTPScore",2009
55,55,"Tim Clark",81,-0.175,"Approach200yardsRTPScore",2009
56,56,"Scott Sterling",51,-0.174,"Approach200yardsRTPScore",2009
57,57,"Freddie Jacobson",83,-0.173,"Approach200yardsRTPScore",2009
57,57,"Pat Perez",74,-0.173,"Approach200yardsRTPScore",2009
57,57,"Kevin Sutherland",96,-0.173,"Approach200yardsRTPScore",2009
60,60,"Tim Herron",87,-0.172,"Approach200yardsRTPScore",2009
60,60,"Brett Quigley",92,-0.172,"Approach200yardsRTPScore",2009
62,62,"Ernie Els",70,-0.171,"Approach200yardsRTPScore",2009
63,63,"Bubba Watson",73,-0.168,"Approach200yardsRTPScore",2009
64,64,"Jerry Kelly",90,-0.167,"Approach200yardsRTPScore",2009
64,64,"Greg Owen",97,-0.167,"Approach200yardsRTPScore",2009
66,66,"Kevin Stadler",65,-0.163,"Approach200yardsRTPScore",2009
67,67,"Jim Furyk",86,-0.16,"Approach200yardsRTPScore",2009
67,67,"Steve Lowery",83,-0.16,"Approach200yardsRTPScore",2009
69,69,"Dean Wilson",81,-0.159,"Approach200yardsRTPScore",2009
70,70,"Rory Sabbatini",81,-0.156,"Approach200yardsRTPScore",2009
71,71,"Mike Weir",85,-0.155,"Approach200yardsRTPScore",2009
72,72,"Scott Verplank",88,-0.154,"Approach200yardsRTPScore",2009
73,73,"Luke Donald",79,-0.153,"Approach200yardsRTPScore",2009
73,73,"Hunter Mahan",94,-0.153,"Approach200yardsRTPScore",2009
73,73,"Steve Stricker",81,-0.153,"Approach200yardsRTPScore",2009
76,76,"Aron Price",89,-0.152,"Approach200yardsRTPScore",2009
76,76,"Bo Van Pelt",100,-0.152,"Approach200yardsRTPScore",2009
78,78,"Chris Stroud",88,-0.151,"Approach200yardsRTPScore",2009
79,79,"Briny Baird",89,-0.149,"Approach200yardsRTPScore",2009
80,80,"Steve Elkington",70,-0.148,"Approach200yardsRTPScore",2009
80,80,"Rocco Mediate",79,-0.148,"Approach200yardsRTPScore",2009
82,82,"Padraig Harrington",66,-0.146,"Approach200yardsRTPScore",2009
82,82,"Ryan Palmer",78,-0.146,"Approach200yardsRTPScore",2009
84,84,"Chez Reavie",81,-0.144,"Approach200yardsRTPScore",2009
85,85,"Robert Allenby",71,-0.143,"Approach200yardsRTPScore",2009
85,85,"Lucas Glover",93,-0.143,"Approach200yardsRTPScore",2009
85,85,"Bryce Molder",69,-0.143,"Approach200yardsRTPScore",2009
88,88,"Charles Howell III",99,-0.142,"Approach200yardsRTPScore",2009
89,89,"Bill Lunde",83,-0.141,"Approach200yardsRTPScore",2009
90,90,"Robert Garrigus",83,-0.14,"Approach200yardsRTPScore",2009
90,90,"Marc Leishman",91,-0.14,"Approach200yardsRTPScore",2009
90,90,"Vijay Singh",71,-0.14,"Approach200yardsRTPScore",2009
93,93,"Brian Davis",103,-0.139,"Approach200yardsRTPScore",2009
94,94,"Aaron Baddeley",66,-0.138,"Approach200yardsRTPScore",2009
94,94,"Will Ma Kenzie",69,-0.138,"Approach200yardsRTPScore",2009
96,96,"Greg Chalmers",85,-0.136,"Approach200yardsRTPScore",2009
96,96,"Joe Ogilvie",85,-0.136,"Approach200yardsRTPScore",2009
98,98,"Nathan Green",104,-0.135,"Approach200yardsRTPScore",2009
99,99,"Brendon de Jonge",90,-0.134,"Approach200yardsRTPScore",2009
99,99,"DA Points",99,-0.134,"Approach200yardsRTPScore",2009
99,99,"Brandt Snedeker",81,-0.134,"Approach200yardsRTPScore",2009
102,102,"Ted Purdy",101,-0.133,"Approach200yardsRTPScore",2009
103,103,"Charlie Wi",92,-0.132,"Approach200yardsRTPScore",2009
104,104,"Jason Dufner",90,-0.131,"Approach200yardsRTPScore",2009
105,105,"Brian Bateman",55,-0.13,"Approach200yardsRTPScore",2009
106,106,"Ken Duke",87,-0.128,"Approach200yardsRTPScore",2009
106,106,"Jeff Quinney",78,-0.128,"Approach200yardsRTPScore",2009
108,108,"Johnson Wagner",81,-0.127,"Approach200yardsRTPScore",2009
109,109,"David Duval",56,-0.126,"Approach200yardsRTPScore",2009
109,109,"Spencer Levin",75,-0.126,"Approach200yardsRTPScore",2009
111,111,"Cameron Beckman",87,-0.124,"Approach200yardsRTPScore",2009
111,111,"Ryuji Imada",85,-0.124,"Approach200yardsRTPScore",2009
113,113,"Sergio Garcia",59,-0.123,"Approach200yardsRTPScore",2009
113,113,"Bob Heintz",59,-0.123,"Approach200yardsRTPScore",2009
115,115,"Ian Poulter",59,-0.122,"Approach200yardsRTPScore",2009
116,116,"Webb Simpson",94,-0.121,"Approach200yardsRTPScore",2009
117,117,"Chris Riley",77,-0.12,"Approach200yardsRTPScore",2009
118,118,"Jeff Overton",92,-0.118,"Approach200yardsRTPScore",2009
119,119,"Kirk Triplett",60,-0.117,"Approach200yardsRTPScore",2009
120,120,"Tom Pernice Jr",82,-0.115,"Approach200yardsRTPScore",2009
121,121,"Lee Janzen",74,-0.113,"Approach200yardsRTPScore",2009
121,121,"David Mathis",82,-0.113,"Approach200yardsRTPScore",2009
123,123,"Chad Campbell",90,-0.111,"Approach200yardsRTPScore",2009
123,123,"Todd Hamilton",83,-0.111,"Approach200yardsRTPScore",2009
125,125,"Kent Jones",73,-0.11,"Approach200yardsRTPScore",2009
126,126,"Woody Austin",84,-0.108,"Approach200yardsRTPScore",2009
126,126,"Justin Leonard",95,-0.108,"Approach200yardsRTPScore",2009
128,128,"Ben Crane",93,-0.104,"Approach200yardsRTPScore",2009
129,129,"James Nitties",86,-0.098,"Approach200yardsRTPScore",2009
130,130,"Alex Cejka",82,-0.097,"Approach200yardsRTPScore",2009
130,130,"Adam Scott",53,-0.097,"Approach200yardsRTPScore",2009
132,132,"David Toms",98,-0.095,"Approach200yardsRTPScore",2009
133,133,"Mark Calcavecchia",72,-0.092,"Approach200yardsRTPScore",2009
133,133,"John Merrick",91,-0.092,"Approach200yardsRTPScore",2009
135,135,"Fred Couples",54,-0.089,"Approach200yardsRTPScore",2009
136,136,"Steve Flesch",77,-0.088,"Approach200yardsRTPScore",2009
136,136,"Rick Price",54,-0.088,"Approach200yardsRTPScore",2009
136,136,"Boo Weekley",79,-0.088,"Approach200yardsRTPScore",2009
139,139,"Bob Estes",78,-0.086,"Approach200yardsRTPScore",2009
140,140,"Jason Bohn",88,-0.083,"Approach200yardsRTPScore",2009
140,140,"Jason Gore",74,-0.083,"Approach200yardsRTPScore",2009
140,140,"Darron Stiles",52,-0.083,"Approach200yardsRTPScore",2009
143,143,"Kevin Streelman",97,-0.082,"Approach200yardsRTPScore",2009
144,144,"Angel Cabrera",55,-0.078,"Approach200yardsRTPScore",2009
144,144,"Nick OHern",90,-0.078,"Approach200yardsRTPScore",2009
144,144,"Andres Romero",58,-0.078,"Approach200yardsRTPScore",2009
147,147,"John Mallinger",90,-0.077,"Approach200yardsRTPScore",2009
148,148,"Vaughn Taylor",88,-0.076,"Approach200yardsRTPScore",2009
149,149,"JB Holmes",74,-0.074,"Approach200yardsRTPScore",2009
150,150,"Rich Beem",77,-0.072,"Approach200yardsRTPScore",2009
150,150,"KJ Choi",65,-0.072,"Approach200yardsRTPScore",2009
152,152,"Stewart Cink",79,-0.068,"Approach200yardsRTPScore",2009
153,153,"Joe Durant",62,-0.067,"Approach200yardsRTPScore",2009
153,153,"Jeff Maggert",79,-0.067,"Approach200yardsRTPScore",2009
153,153,"Billy Mayfair",83,-0.067,"Approach200yardsRTPScore",2009
156,156,"Mark Brooks",55,-0.059,"Approach200yardsRTPScore",2009
156,156,"Leif Olson",51,-0.059,"Approach200yardsRTPScore",2009
158,158,"Colt Knost",71,-0.058,"Approach200yardsRTPScore",2009
159,159,"Peter Lonard",86,-0.055,"Approach200yardsRTPScore",2009
160,160,"Tom Lehman",55,-0.053,"Approach200yardsRTPScore",2009
160,160,"Carl Pettersson",86,-0.053,"Approach200yardsRTPScore",2009
162,162,"Tommy Armour III",58,-0.05,"Approach200yardsRTPScore",2009
162,162,"Chris DiMarco",97,-0.05,"Approach200yardsRTPScore",2009
164,164,"Heath Slocum",95,-0.049,"Approach200yardsRTPScore",2009
165,165,"Parker McLachlin",71,-0.048,"Approach200yardsRTPScore",2009
166,166,"Ricky Barnes",67,-0.04,"Approach200yardsRTPScore",2009
167,167,"Glen Day",79,-0.038,"Approach200yardsRTPScore",2009
168,168,"Brian Gay",96,-0.036,"Approach200yardsRTPScore",2009
169,169,"Paul Goydos",79,-0.032,"Approach200yardsRTPScore",2009
170,170,"Stuart Appleby",79,-0.026,"Approach200yardsRTPScore",2009
171,171,"Bart Bryant",58,-0.018,"Approach200yardsRTPScore",2009
172,172,"Jeff Klauk",97,-0.015,"Approach200yardsRTPScore",2009
172,172,"Cliff Kresge",78,-0.015,"Approach200yardsRTPScore",2009
174,174,"Richard Johnson",85,0,"Approach200yardsRTPScore",2009
174,174,"Jarrod Lyle",65,0,"Approach200yardsRTPScore",2009
174,174,"Gary Woodland",53,0,"Approach200yardsRTPScore",2009
177,177,"Corey Pavin",73,0.006,"Approach200yardsRTPScore",2009
178,178,"Ben Curtis",63,0.007,"Approach200yardsRTPScore",2009
179,179,"Eric Axley",71,0.014,"Approach200yardsRTPScore",2009
180,180,"Derek Fathauer",63,0.017,"Approach200yardsRTPScore",2009
181,181,"Marc Turnesa",77,0.023,"Approach200yardsRTPScore",2009
182,182,"Brendon Todd",53,0.042,"Approach200yardsRTPScore",2009
183,183,"Brad Faxon",59,0.07,"Approach200yardsRTPScore",2009
184,184,"Greg Kraft",51,0.099,"Approach200yardsRTPScore",2009
