"CarryDistance_RANKTHISWEEK_2013","CarryDistance_RANKLASTWEEK_2013","CarryDistance_PLAYERNAME_2013","CarryDistance_ROUNDS_2013","CarryDistance_AVG_2013","CarryDistance_TOTALDISTTOIMPACT_2013","CarryDistance_TOTALATTEMPTS_2013","CarryDistance_LONGESTCARRYDISTANCE_2013","CarryDistance_SHORTESTCARRYDISTANCE_2013","stat_name","year"
127,127,"Jason Dufner",78,268.1,15284,57,293.1,236.5,"CarryDistance",2013
127,127,"YE Yang",56,268.1,9115,34,293.1,221.4,"CarryDistance",2013
130,130,"Matt Kuchar",93,268,17686.6,66,293.8,233,"CarryDistance",2013
131,131,"Mark Wilson",56,267.8,11245.8,42,288.2,236,"CarryDistance",2013
132,132,"Ryan Moore",72,267.6,14453,54,293,232.2,"CarryDistance",2013
133,133,"Brian Stuard",78,267.4,16045.7,60,290.8,244.4,"CarryDistance",2013
134,134,"Ben Crane",62,267.3,13100,49,285.3,242,"CarryDistance",2013
134,134,"Casey Wittenberg",72,267.3,14169.1,53,290.4,242.9,"CarryDistance",2013
136,136,"Bob Estes",66,267.1,10685.3,40,301.1,228.1,"CarryDistance",2013
137,137,"Luke Donald",60,266.9,10143.8,38,293,249.6,"CarryDistance",2013
138,138,"Camilo Villegas",79,266.5,13060.3,49,298.1,221.2,"CarryDistance",2013
139,139,"Zach Johnson",84,265.7,17007.1,64,290.5,236.2,"CarryDistance",2013
140,140,"Graeme McDowell",53,265.6,7969,30,287.7,238.9,"CarryDistance",2013
141,141,"Chez Reavie",72,265.4,18045.8,68,284.3,237.3,"CarryDistance",2013
142,142,"Will Claxton",67,264.5,12962.3,49,290.4,224.7,"CarryDistance",2013
142,142,"Tom Gillis",69,264.5,13754.2,52,282.8,234.2,"CarryDistance",2013
144,144,"Ben Kohles",75,264.3,15066,57,288.6,237,"CarryDistance",2013
145,145,"Doug LaBelle II",72,263.8,13979.6,53,287,234.2,"CarryDistance",2013
145,145,"Richard Lee",81,263.8,16354.9,62,291.3,240.8,"CarryDistance",2013
147,147,"Freddie Jacobson",63,263.6,10545.3,40,292.4,239.5,"CarryDistance",2013
148,148,"Brian Davis",91,263.2,21583.3,82,281.2,232.7,"CarryDistance",2013
148,148,"David Lynn",70,263.2,12370.6,47,293.9,243.8,"CarryDistance",2013
150,150,"Charlie Wi",75,262.9,15512.1,59,282.9,233.5,"CarryDistance",2013
151,151,"Johnson Wagner",64,262.8,10773.2,41,289.3,238.6,"CarryDistance",2013
152,152,"DA Points",87,262.5,14961.7,57,298.2,228,"CarryDistance",2013
153,153,"Justin Bolli",59,262.1,9698,37,281.8,230.4,"CarryDistance",2013
154,154,"David Mathis",71,262,13363.7,51,284.9,228.6,"CarryDistance",2013
155,155,"Ben Curtis",59,261.6,10463.3,40,292.4,228.3,"CarryDistance",2013
155,155,"DH Lee",65,261.6,12557.4,48,284.4,223.5,"CarryDistance",2013
155,155,"Ted Potter Jr",65,261.6,12818.4,49,290.6,223,"CarryDistance",2013
158,158,"Greg Chalmers",77,261.4,16206.5,62,290.2,229.6,"CarryDistance",2013
159,159,"Rod Pampling",46,261.2,8097.8,31,282,228.7,"CarryDistance",2013
160,160,"Jim Furyk",80,260.8,14342.8,55,287.6,225.9,"CarryDistance",2013
161,161,"David Toms",49,260.6,5994.8,23,278.6,235.1,"CarryDistance",2013
162,162,"Bryce Molder",82,259.8,16105.7,62,284.4,232.5,"CarryDistance",2013
163,163,"Justin Hicks",79,259.7,13762.6,53,297.7,234.1,"CarryDistance",2013
164,164,"Aaron Watkins",46,259.2,8036.6,31,281.1,237,"CarryDistance",2013
165,165,"Jason Bohn",70,258.6,15001.3,58,277,234,"CarryDistance",2013
166,166,"KJ Choi",85,258.4,14729.7,57,279.9,224.5,"CarryDistance",2013
167,167,"Jeff Maggert",63,258.3,13949.5,54,282.3,237.5,"CarryDistance",2013
168,168,"Stephen Ames",49,258,8514.9,33,279.1,225.2,"CarryDistance",2013
169,169,"Lee Williams",62,257.5,12102.3,47,280.2,232.5,"CarryDistance",2013
170,170,"Ken Duke",87,256.9,15669.8,61,290.8,229.1,"CarryDistance",2013
171,171,"Justin Leonard",86,256.5,16673,65,281.7,230.2,"CarryDistance",2013
172,172,"Jin Park",52,255.8,10489.2,41,279.6,224.6,"CarryDistance",2013
173,173,"Brian Gay",79,255.6,16359.8,64,277.1,220.4,"CarryDistance",2013
174,174,"Darron Stiles",51,255.4,9448.3,37,273.1,227.4,"CarryDistance",2013
175,175,"Dicky Pride",71,254.8,14781,58,274.4,231.9,"CarryDistance",2013
176,176,"Scott Langley",79,254.4,12720.3,50,274.2,226.7,"CarryDistance",2013
177,177,"Mike Weir",60,254.1,9146.7,36,268.9,235.8,"CarryDistance",2013
178,178,"Tim Clark",64,254,9652.6,38,273.9,225,"CarryDistance",2013
179,179,"Jerry Kelly",75,253,15686.3,62,281.8,220.3,"CarryDistance",2013
180,180,"Colt Knost",69,251.9,14860,59,272.7,221.7,"CarryDistance",2013
