"Approaches175200yardsRghRTP_RANKTHISWEEK_2014","Approaches175200yardsRghRTP_RANKLASTWEEK_2014","Approaches175200yardsRghRTP_PLAYERNAME_2014","Approaches175200yardsRghRTP_ROUNDS_2014","Approaches175200yardsRghRTP_AVGRTP_2014","stat_name","year"
1,1,"Sergio Garcia",61,-0.095,"Approaches175200yardsRghRTP",2014
2,2,"Rory McIlroy",66,-0.056,"Approaches175200yardsRghRTP",2014
3,3,"James Hahn",82,0,"Approaches175200yardsRghRTP",2014
3,3,"Charley Hoffman",93,0,"Approaches175200yardsRghRTP",2014
3,3,"Andrew Loupe",65,0,"Approaches175200yardsRghRTP",2014
6,6,"Luke Guthrie",85,0.021,"Approaches175200yardsRghRTP",2014
7,7,"Ted Potter Jr",68,0.04,"Approaches175200yardsRghRTP",2014
8,8,"Patrick Reed",92,0.052,"Approaches175200yardsRghRTP",2014
9,9,"Jamie Lovemark",64,0.053,"Approaches175200yardsRghRTP",2014
10,10,"Chesson Hadley",84,0.061,"Approaches175200yardsRghRTP",2014
11,11,"Josh Teater",90,0.068,"Approaches175200yardsRghRTP",2014
12,12,"Jerry Kelly",80,0.079,"Approaches175200yardsRghRTP",2014
13,13,"Charlie Wi",72,0.087,"Approaches175200yardsRghRTP",2014
14,14,"Brooks Koepka",56,0.091,"Approaches175200yardsRghRTP",2014
14,14,"Ryan Palmer",85,0.091,"Approaches175200yardsRghRTP",2014
16,16,"Jhonattan Vegas",77,0.096,"Approaches175200yardsRghRTP",2014
17,17,"Martin Flores",85,0.102,"Approaches175200yardsRghRTP",2014
18,18,"Ian Poulter",57,0.105,"Approaches175200yardsRghRTP",2014
19,19,"George McNeill",79,0.109,"Approaches175200yardsRghRTP",2014
20,20,"Freddie Jacobson",91,0.111,"Approaches175200yardsRghRTP",2014
21,21,"Pat Perez",84,0.118,"Approaches175200yardsRghRTP",2014
22,22,"Zach Johnson",97,0.119,"Approaches175200yardsRghRTP",2014
23,23,"Jason Kokrak",65,0.122,"Approaches175200yardsRghRTP",2014
24,24,"Robert Garrigus",80,0.13,"Approaches175200yardsRghRTP",2014
25,25,"Ben Martin",80,0.135,"Approaches175200yardsRghRTP",2014
25,25,"Ryan Moore",86,0.135,"Approaches175200yardsRghRTP",2014
27,27,"Derek Ernst",80,0.143,"Approaches175200yardsRghRTP",2014
27,27,"Lucas Glover",68,0.143,"Approaches175200yardsRghRTP",2014
27,27,"Dustin Johnson",58,0.143,"Approaches175200yardsRghRTP",2014
27,27,"Bo Van Pelt",83,0.143,"Approaches175200yardsRghRTP",2014
31,31,"Ernie Els",85,0.145,"Approaches175200yardsRghRTP",2014
32,32,"Brendon de Jonge",109,0.148,"Approaches175200yardsRghRTP",2014
33,33,"Kevin Na",94,0.151,"Approaches175200yardsRghRTP",2014
34,34,"Kevin Tway",64,0.152,"Approaches175200yardsRghRTP",2014
34,34,"Mike Weir",69,0.152,"Approaches175200yardsRghRTP",2014
36,36,"Nick Watney",80,0.154,"Approaches175200yardsRghRTP",2014
37,37,"KJ Choi",80,0.156,"Approaches175200yardsRghRTP",2014
38,38,"Gonzalo Fdez Castano",83,0.157,"Approaches175200yardsRghRTP",2014
39,39,"Charl Schwartzel",64,0.159,"Approaches175200yardsRghRTP",2014
39,39,"Brendan Steele",89,0.159,"Approaches175200yardsRghRTP",2014
39,39,"Tim Wilkinson",86,0.159,"Approaches175200yardsRghRTP",2014
42,42,"Scott Langley",95,0.161,"Approaches175200yardsRghRTP",2014
43,43,"Seung Yul Noh",92,0.162,"Approaches175200yardsRghRTP",2014
44,44,"Kevin Stadler",90,0.163,"Approaches175200yardsRghRTP",2014
45,45,"Chris Kirk",105,0.164,"Approaches175200yardsRghRTP",2014
46,46,"Hudson Swafford",75,0.167,"Approaches175200yardsRghRTP",2014
46,46,"Bubba Watson",76,0.167,"Approaches175200yardsRghRTP",2014
48,48,"John Senden",99,0.17,"Approaches175200yardsRghRTP",2014
49,49,"Billy Hurley III",86,0.175,"Approaches175200yardsRghRTP",2014
50,50,"Charles Howell III",106,0.177,"Approaches175200yardsRghRTP",2014
51,51,"Jeff Overton",80,0.18,"Approaches175200yardsRghRTP",2014
52,52,"Scott Brown",100,0.182,"Approaches175200yardsRghRTP",2014
52,52,"Shawn Stefani",60,0.182,"Approaches175200yardsRghRTP",2014
54,54,"Keegan Bradley",89,0.184,"Approaches175200yardsRghRTP",2014
54,54,"Webb Simpson",87,0.184,"Approaches175200yardsRghRTP",2014
56,56,"Brian Stuard",91,0.186,"Approaches175200yardsRghRTP",2014
57,57,"Spencer Levin",59,0.188,"Approaches175200yardsRghRTP",2014
