"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2014","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2014","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2014","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2014","FirstTeeEarlyPar4ScoringAverage_AVG_2014","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2014","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2014","stat_name","year"
33,33,"Ben Crane",81,4.01,1030,257,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Jim Furyk",84,4.01,513,128,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Robert Garrigus",80,4.01,1091,272,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Charley Hoffman",93,4.01,1440,359,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Jason Kokrak",65,4.01,766,191,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Ben Martin",80,4.01,963,240,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"William McGirt",96,4.01,1174,293,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Bryce Molder",77,4.01,986,246,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Andres Romero",81,4.01,1158,289,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Camilo Villegas",95,4.01,1650,411,"FirstTeeEarlyPar4ScoringAverage",2014
33,33,"Gary Woodland",93,4.01,1602,400,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"Scott Brown",100,4.02,1709,425,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"Ernie Els",85,4.02,1222,304,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"Martin Flores",85,4.02,1245,310,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"JJ Henry",91,4.02,1334,332,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"George McNeill",79,4.02,1291,321,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"Seung Yul Noh",92,4.02,1513,376,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"Brandt Snedeker",89,4.02,905,225,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"Brian Stuard",91,4.02,1154,287,"FirstTeeEarlyPar4ScoringAverage",2014
45,45,"Cameron Tringale",111,4.02,1682,418,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Stuart Appleby",92,4.03,1326,329,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Ricky Barnes",92,4.03,1443,358,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Jonas Blixt",64,4.03,938,233,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Paul Casey",56,4.03,1052,261,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Bud Cauley",56,4.03,713,177,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Greg Chalmers",85,4.03,967,240,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Rickie Fowler",91,4.03,878,218,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Bill Haas",107,4.03,1594,396,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"David Hearn",97,4.03,1512,375,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Billy Hurley III",86,4.03,1068,265,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Hunter Mahan",88,4.03,1189,295,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Louis Oosthuizen",50,4.03,733,182,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Webb Simpson",87,4.03,1221,303,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Andrew Svoboda",77,4.03,1237,307,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Brendon Todd",108,4.03,1283,318,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Bubba Watson",76,4.03,617,153,"FirstTeeEarlyPar4ScoringAverage",2014
54,54,"Charlie Wi",72,4.03,741,184,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Robert Allenby",83,4.04,1181,292,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Stewart Cink",91,4.04,1435,355,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Ben Curtis",77,4.04,1002,248,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Graham DeLaet",80,4.04,997,247,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Brian Gay",81,4.04,1224,303,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Jerry Kelly",80,4.04,1305,323,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Patrick Reed",92,4.04,1095,271,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"John Senden",99,4.04,1342,332,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Robert Streb",75,4.04,807,200,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Kevin Streelman",79,4.04,1013,251,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Bo Van Pelt",83,4.04,1274,315,"FirstTeeEarlyPar4ScoringAverage",2014
71,71,"Tim Wilkinson",86,4.04,933,231,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"KJ Choi",80,4.05,1191,294,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"Brian Harman",111,4.05,1643,406,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"Billy Horschel",92,4.05,1417,350,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"Scott Langley",95,4.05,1206,298,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"Will Ma Kenzie",82,4.05,1078,266,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"Hideki Matsuyama",82,4.05,1150,284,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"Carl Pettersson",91,4.05,1382,341,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"Vijay Singh",83,4.05,1425,352,"FirstTeeEarlyPar4ScoringAverage",2014
83,83,"Josh Teater",90,4.05,1303,322,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Steven Bowditch",93,4.06,1461,360,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Jonathan Byrd",76,4.06,856,211,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Chad Campbell",57,4.06,471,116,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Luke Donald",57,4.06,933,230,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Chesson Hadley",84,4.06,1095,270,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Russell Henley",92,4.06,1540,379,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Martin Laird",66,4.06,1136,280,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Jeff Maggert",54,4.06,565,139,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Graeme McDowell",66,4.06,760,187,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Michael Putnam",106,4.06,1254,309,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Heath Slocum",71,4.06,1238,305,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Jordan Spieth",102,4.06,629,155,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Jhonattan Vegas",77,4.06,1073,264,"FirstTeeEarlyPar4ScoringAverage",2014
92,92,"Johnson Wagner",69,4.06,763,188,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Charlie Beljan",76,4.07,708,174,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Angel Cabrera",69,4.07,899,221,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Ken Duke",80,4.07,1488,366,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Matt Every",85,4.07,1397,343,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Brice Garnett",92,4.07,1319,324,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Lucas Glover",68,4.07,806,198,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"James Hahn",82,4.07,819,201,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Justin Hicks",103,4.07,1870,460,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Trevor Immelman",84,4.07,1476,363,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Richard Lee",80,4.07,949,233,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"David Lingmerth",80,4.07,1116,274,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Davis Love III",74,4.07,1100,270,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"John Merrick",87,4.07,1318,324,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Ted Potter Jr",68,4.07,996,245,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Charl Schwartzel",64,4.07,797,196,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Chris Stroud",88,4.07,1176,289,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Hudson Swafford",75,4.07,1033,254,"FirstTeeEarlyPar4ScoringAverage",2014
106,106,"Nick Watney",80,4.07,1136,279,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Aaron Baddeley",74,4.08,1012,248,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Brian Davis",93,4.08,1553,381,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Brendon de Jonge",109,4.08,1861,456,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"James Driscoll",71,4.08,1033,253,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"John Huh",87,4.08,1564,383,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Matt Jones",83,4.08,1282,314,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Bronson La Cassie",51,4.08,746,183,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Marc Leishman",81,4.08,1272,312,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Sean OHair",77,4.08,1233,302,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Pat Perez",84,4.08,1032,253,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Ian Poulter",57,4.08,877,215,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Rory Sabbatini",82,4.08,1127,276,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Kevin Stadler",90,4.08,1676,411,"FirstTeeEarlyPar4ScoringAverage",2014
124,124,"Lee Westwood",57,4.08,787,193,"FirstTeeEarlyPar4ScoringAverage",2014
138,138,"Woody Austin",63,4.09,981,240,"FirstTeeEarlyPar4ScoringAverage",2014
138,138,"Jason Bohn",81,4.09,998,244,"FirstTeeEarlyPar4ScoringAverage",2014
138,138,"Morgan Hoffmann",103,4.09,1096,268,"FirstTeeEarlyPar4ScoringAverage",2014
138,138,"Zach Johnson",97,4.09,1055,258,"FirstTeeEarlyPar4ScoringAverage",2014
138,138,"Wes Roach",67,4.09,1083,265,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"Tim Clark",75,4.1,1186,289,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"Chad Collins",78,4.1,927,226,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"Derek Ernst",80,4.1,1222,298,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"Ryo Ishikawa",75,4.1,652,159,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"Spencer Levin",59,4.1,885,216,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"John Rollins",84,4.1,1290,315,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"Shawn Stefani",60,4.1,1136,277,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"Nicholas Thompson",85,4.1,963,235,"FirstTeeEarlyPar4ScoringAverage",2014
143,143,"Boo Weekley",73,4.1,1385,338,"FirstTeeEarlyPar4ScoringAverage",2014
152,152,"Jason Day",54,4.11,308,75,"FirstTeeEarlyPar4ScoringAverage",2014
152,152,"Justin Leonard",75,4.11,982,239,"FirstTeeEarlyPar4ScoringAverage",2014
152,152,"Tyrone Van Aswegen",79,4.11,1134,276,"FirstTeeEarlyPar4ScoringAverage",2014
152,152,"Mark Wilson",69,4.11,875,213,"FirstTeeEarlyPar4ScoringAverage",2014
156,156,"Jamie Lovemark",64,4.12,675,164,"FirstTeeEarlyPar4ScoringAverage",2014
156,156,"John Peterson",62,4.12,815,198,"FirstTeeEarlyPar4ScoringAverage",2014
156,156,"DA Points",75,4.12,1128,274,"FirstTeeEarlyPar4ScoringAverage",2014
156,156,"Mike Weir",69,4.12,667,162,"FirstTeeEarlyPar4ScoringAverage",2014
160,160,"Briny Baird",50,4.13,839,203,"FirstTeeEarlyPar4ScoringAverage",2014
160,160,"Roberto Castro",76,4.13,1118,271,"FirstTeeEarlyPar4ScoringAverage",2014
160,160,"Gonzalo Fdez Castano",83,4.13,1312,318,"FirstTeeEarlyPar4ScoringAverage",2014
160,160,"Tommy Gainey",73,4.13,788,191,"FirstTeeEarlyPar4ScoringAverage",2014
160,160,"Troy Matteson",62,4.13,809,196,"FirstTeeEarlyPar4ScoringAverage",2014
160,160,"Troy Merritt",62,4.13,891,216,"FirstTeeEarlyPar4ScoringAverage",2014
160,160,"Geoff Ogilvy",84,4.13,1414,342,"FirstTeeEarlyPar4ScoringAverage",2014
167,167,"Jim Herman",62,4.14,836,202,"FirstTeeEarlyPar4ScoringAverage",2014
167,167,"Freddie Jacobson",91,4.14,1295,313,"FirstTeeEarlyPar4ScoringAverage",2014
167,167,"Martin Kaymer",65,4.14,766,185,"FirstTeeEarlyPar4ScoringAverage",2014
167,167,"Scott Stallings",77,4.14,1200,290,"FirstTeeEarlyPar4ScoringAverage",2014
167,167,"Kyle Stanley",87,4.14,1347,325,"FirstTeeEarlyPar4ScoringAverage",2014
167,167,"Will Wilcox",51,4.14,633,153,"FirstTeeEarlyPar4ScoringAverage",2014
167,167,"YE Yang",79,4.14,1180,285,"FirstTeeEarlyPar4ScoringAverage",2014
174,174,"Jim Renner",61,4.16,723,174,"FirstTeeEarlyPar4ScoringAverage",2014
175,175,"Jason Dufner",57,4.17,654,157,"FirstTeeEarlyPar4ScoringAverage",2014
176,176,"Kevin Tway",64,4.18,853,204,"FirstTeeEarlyPar4ScoringAverage",2014
177,177,"DH Lee",54,4.2,920,219,"FirstTeeEarlyPar4ScoringAverage",2014
