"DrivingPct320Measured_RANKTHISWEEK_2005","DrivingPct320Measured_RANKLASTWEEK_2005","DrivingPct320Measured_PLAYERNAME_2005","DrivingPct320Measured_ROUNDS_2005","DrivingPct320Measured_Pct_2005","DrivingPct320Measured_TOTALDRIVESFOR320_2005","DrivingPct320Measured_TOTALDRVSOVERALL_2005","DrivingPct320Measured_RELATIVETOPAR_2005","stat_name","year"
1,1,"Scott Hend",75,42.96,61,142,-0.51,"DrivingPct320Measured",2005
2,2,"Tiger Woods",76,38.79,45,116,-0.29,"DrivingPct320Measured",2005
3,3,"Brett Wetterich",76,35.14,52,148,-0.27,"DrivingPct320Measured",2005
4,4,"Brenden Pappas",51,33.33,34,102,-0.41,"DrivingPct320Measured",2005
5,5,"Scott Gutschewski",86,30.77,48,156,-0.52,"DrivingPct320Measured",2005
6,6,"John Daly",78,26.61,33,124,-0.36,"DrivingPct320Measured",2005
7,7,"Davis Love III",80,24.6,31,126,-0.32,"DrivingPct320Measured",2005
8,8,"Hank Kuehne",84,24.38,39,160,-0.44,"DrivingPct320Measured",2005
9,9,"Kenny Perry",82,24.22,31,128,-0.39,"DrivingPct320Measured",2005
10,10,"Brandt Jobe",96,21.02,37,176,-0.46,"DrivingPct320Measured",2005
11,11,"Brendan Jones",81,20.89,33,158,-0.42,"DrivingPct320Measured",2005
12,12,"Mathias Gronberg",60,20.69,24,116,-0.71,"DrivingPct320Measured",2005
13,13,"Jason Allred",75,19.72,28,142,-0.39,"DrivingPct320Measured",2005
14,14,"Kevin Stadler",96,19.57,36,184,-0.25,"DrivingPct320Measured",2005
15,15,"Lucas Glover",88,19.05,32,168,-0.44,"DrivingPct320Measured",2005
16,16,"John Elliott",58,18.75,21,112,-0.48,"DrivingPct320Measured",2005
17,17,"Sergio Garcia",73,18.52,20,108,-0.35,"DrivingPct320Measured",2005
18,18,"Tag Ridings",93,18.13,33,182,-0.45,"DrivingPct320Measured",2005
19,19,"Nick Watney",91,17.98,32,178,-0.63,"DrivingPct320Measured",2005
20,20,"JJ Henry",102,17.71,34,192,-0.44,"DrivingPct320Measured",2005
21,21,"Rory Sabbatini",81,17.42,23,132,-0.43,"DrivingPct320Measured",2005
22,22,"Adam Scott",72,17.31,18,104,-0.72,"DrivingPct320Measured",2005
23,23,"Michael Long",72,16.43,23,140,-0.35,"DrivingPct320Measured",2005
24,24,"Rod Pampling",89,15.97,23,144,-0.61,"DrivingPct320Measured",2005
25,25,"Dennis Paulson",63,15.87,20,126,-0.35,"DrivingPct320Measured",2005
26,26,"Vijay Singh",111,15.59,29,186,-0.52,"DrivingPct320Measured",2005
27,27,"DJ Brigman",76,15.44,21,136,-0.62,"DrivingPct320Measured",2005
28,28,"Harrison Frazar",105,15.35,31,202,-0.39,"DrivingPct320Measured",2005
29,29,"Lee Westwood",50,15.28,11,72,-0.55,"DrivingPct320Measured",2005
30,30,"Ryan Palmer",101,15.17,27,178,-0.22,"DrivingPct320Measured",2005
31,31,"Stuart Appleby",84,15.15,20,132,-0.4,"DrivingPct320Measured",2005
32,32,"Daniel Chopra",108,14.71,30,204,-0.33,"DrivingPct320Measured",2005
33,33,"Phil Mickelson",81,14.66,17,116,-0.53,"DrivingPct320Measured",2005
34,34,"Chris Smith",93,14.52,27,186,-0.48,"DrivingPct320Measured",2005
35,35,"Will Ma Kenzie",75,14.38,21,146,-0.33,"DrivingPct320Measured",2005
36,36,"Charles Warren",89,14.37,25,174,-0.28,"DrivingPct320Measured",2005
37,37,"Steve Allan",102,14.36,27,188,-0.26,"DrivingPct320Measured",2005
38,38,"Jonathan Byrd",103,14.14,28,198,-0.36,"DrivingPct320Measured",2005
39,39,"Sean OHair",103,13.19,24,182,-0.42,"DrivingPct320Measured",2005
40,40,"Ted Purdy",122,12.96,28,216,-0.39,"DrivingPct320Measured",2005
41,41,"Jason Bohn",91,12.64,22,174,-0.41,"DrivingPct320Measured",2005
42,42,"Vaughn Taylor",99,12.63,24,190,-0.67,"DrivingPct320Measured",2005
43,43,"DJ Trahan",81,11.69,18,154,-0.56,"DrivingPct320Measured",2005
44,44,"John Huston",90,11.63,20,172,-0.65,"DrivingPct320Measured",2005
45,45,"John Senden",101,11.62,23,198,-0.52,"DrivingPct320Measured",2005
46,46,"Fred Couples",72,11.54,12,104,-0.25,"DrivingPct320Measured",2005
46,46,"Andrew Magee",82,11.54,18,156,-0.33,"DrivingPct320Measured",2005
48,48,"David Hearn",68,11.36,15,132,-0.13,"DrivingPct320Measured",2005
49,49,"Arjun Atwal",65,11.11,14,126,-0.43,"DrivingPct320Measured",2005
49,49,"Geoff Ogilvy",97,11.11,18,162,-0.39,"DrivingPct320Measured",2005
49,49,"Brett Quigley",96,11.11,20,180,-0.45,"DrivingPct320Measured",2005
52,52,"Dan Forsman",52,11,11,100,-0.55,"DrivingPct320Measured",2005
53,53,"Roland Thatcher",75,10.96,16,146,-0.25,"DrivingPct320Measured",2005
54,54,"Robert Allenby",95,10.76,17,158,-0.12,"DrivingPct320Measured",2005
55,55,"Padraig Harrington",50,10.71,9,84,-0.11,"DrivingPct320Measured",2005
56,56,"Tim Herron",100,10.59,18,170,-0.22,"DrivingPct320Measured",2005
57,57,"Aaron Baddeley",84,10.37,17,164,-0.35,"DrivingPct320Measured",2005
58,58,"Carlos Franco",78,10.29,14,136,-0.57,"DrivingPct320Measured",2005
58,58,"Jonathan Kaye",77,10.29,14,136,-0.29,"DrivingPct320Measured",2005
60,60,"Chad Campbell",95,10.26,16,156,-0.31,"DrivingPct320Measured",2005
61,61,"Carl Pettersson",109,10.19,21,206,0.05,"DrivingPct320Measured",2005
62,62,"Woody Austin",100,9.9,19,192,-0.58,"DrivingPct320Measured",2005
63,63,"Shigeki Maruyama",99,9.66,17,176,-0.53,"DrivingPct320Measured",2005
64,64,"Charles Howell III",95,9.62,15,156,-0.67,"DrivingPct320Measured",2005
64,64,"Bradley Hughes",52,9.62,10,104,-0.3,"DrivingPct320Measured",2005
66,66,"John Rollins",97,9.55,17,178,-0.76,"DrivingPct320Measured",2005
67,67,"Briny Baird",98,9.38,18,192,-0.61,"DrivingPct320Measured",2005
68,68,"Bo Van Pelt",112,9.31,19,204,-0.42,"DrivingPct320Measured",2005
69,69,"Hunter Mahan",103,9.09,18,198,-0.39,"DrivingPct320Measured",2005
70,70,"Kevin Sutherland",89,9.04,15,166,-0.4,"DrivingPct320Measured",2005
71,71,"Peter Lonard",85,9.03,13,144,-0.54,"DrivingPct320Measured",2005
