"YTDParorBetterStreak_RANKTHISWEEK_2010","YTDParorBetterStreak_RANKLASTWEEK_2010","YTDParorBetterStreak_PLAYERNAME_2010","YTDParorBetterStreak__2010","YTDParorBetterStreak_NUMBEROFROUNDS_2010","stat_name","year"
31,31,"Phil Mickelson",NA,13,"YTDParorBetterStreak",2010
31,31,"Carl Pettersson",NA,13,"YTDParorBetterStreak",2010
31,31,"Scott Piercy",NA,13,"YTDParorBetterStreak",2010
31,31,"Chris Tidland",NA,13,"YTDParorBetterStreak",2010
31,31,"David Toms",NA,13,"YTDParorBetterStreak",2010
31,31,"Charles Warren",NA,13,"YTDParorBetterStreak",2010
31,31,"Tiger Woods",NA,13,"YTDParorBetterStreak",2010
45,45,"Ernie Els",NA,12,"YTDParorBetterStreak",2010
45,45,"Rickie Fowler",NA,12,"YTDParorBetterStreak",2010
45,45,"Tom Gillis",NA,12,"YTDParorBetterStreak",2010
45,45,"Bill Haas",NA,12,"YTDParorBetterStreak",2010
45,45,"JB Holmes",NA,12,"YTDParorBetterStreak",2010
45,45,"Richard Johnson",NA,12,"YTDParorBetterStreak",2010
45,45,"Rocco Mediate",NA,12,"YTDParorBetterStreak",2010
45,45,"Troy Merritt",NA,12,"YTDParorBetterStreak",2010
45,45,"Justin Rose",NA,12,"YTDParorBetterStreak",2010
45,45,"Adam Scott",NA,12,"YTDParorBetterStreak",2010
45,45,"Paul Stankowski",NA,12,"YTDParorBetterStreak",2010
45,45,"Josh Teater",NA,12,"YTDParorBetterStreak",2010
45,45,"Bo Van Pelt",NA,12,"YTDParorBetterStreak",2010
58,58,"Woody Austin",NA,11,"YTDParorBetterStreak",2010
58,58,"Chad Campbell",NA,11,"YTDParorBetterStreak",2010
58,58,"Brian Davis",NA,11,"YTDParorBetterStreak",2010
58,58,"Joe Durant",NA,11,"YTDParorBetterStreak",2010
58,58,"Skip Kendall",NA,11,"YTDParorBetterStreak",2010
58,58,"Justin Leonard",NA,11,"YTDParorBetterStreak",2010
58,58,"Troy Matteson",NA,11,"YTDParorBetterStreak",2010
58,58,"Rory McIlroy",NA,11,"YTDParorBetterStreak",2010
58,58,"Jeff Overton",NA,11,"YTDParorBetterStreak",2010
58,58,"Rod Pampling",NA,11,"YTDParorBetterStreak",2010
58,58,"Cameron Percy",NA,11,"YTDParorBetterStreak",2010
58,58,"Pat Perez",NA,11,"YTDParorBetterStreak",2010
58,58,"Tom Pernice Jr",NA,11,"YTDParorBetterStreak",2010
58,58,"Aron Price",NA,11,"YTDParorBetterStreak",2010
58,58,"Ted Purdy",NA,11,"YTDParorBetterStreak",2010
58,58,"Chris Stroud",NA,11,"YTDParorBetterStreak",2010
58,58,"Johnson Wagner",NA,11,"YTDParorBetterStreak",2010
58,58,"Dean Wilson",NA,11,"YTDParorBetterStreak",2010
76,76,"Briny Baird",NA,10,"YTDParorBetterStreak",2010
76,76,"Paul Casey",NA,10,"YTDParorBetterStreak",2010
76,76,"KJ Choi",NA,10,"YTDParorBetterStreak",2010
76,76,"Tim Clark",NA,10,"YTDParorBetterStreak",2010
76,76,"Chris Couch",NA,10,"YTDParorBetterStreak",2010
76,76,"Graham DeLaet",NA,10,"YTDParorBetterStreak",2010
76,76,"JJ Henry",NA,10,"YTDParorBetterStreak",2010
76,76,"Ryuji Imada",NA,10,"YTDParorBetterStreak",2010
76,76,"Martin Laird",NA,10,"YTDParorBetterStreak",2010
76,76,"Steve Marino",NA,10,"YTDParorBetterStreak",2010
76,76,"Kevin Na",NA,10,"YTDParorBetterStreak",2010
76,76,"Andres Romero",NA,10,"YTDParorBetterStreak",2010
76,76,"Heath Slocum",NA,10,"YTDParorBetterStreak",2010
76,76,"Brandt Snedeker",NA,10,"YTDParorBetterStreak",2010
76,76,"Kevin Stadler",NA,10,"YTDParorBetterStreak",2010
76,76,"Omar Uresti",NA,10,"YTDParorBetterStreak",2010
76,76,"Bubba Watson",NA,10,"YTDParorBetterStreak",2010
76,76,"Mark Wilson",NA,10,"YTDParorBetterStreak",2010
94,94,"Robert Allenby",NA,9,"YTDParorBetterStreak",2010
94,94,"Craig Bowden",NA,9,"YTDParorBetterStreak",2010
94,94,"Jonathan Byrd",NA,9,"YTDParorBetterStreak",2010
94,94,"Alex Cejka",NA,9,"YTDParorBetterStreak",2010
94,94,"Stewart Cink",NA,9,"YTDParorBetterStreak",2010
94,94,"Michael Connell",NA,9,"YTDParorBetterStreak",2010
94,94,"Luke Donald",NA,9,"YTDParorBetterStreak",2010
94,94,"James Driscoll",NA,9,"YTDParorBetterStreak",2010
94,94,"Jason Dufner",NA,9,"YTDParorBetterStreak",2010
94,94,"Steve Elkington",NA,9,"YTDParorBetterStreak",2010
94,94,"Jerry Kelly",NA,9,"YTDParorBetterStreak",2010
94,94,"Hunter Mahan",NA,9,"YTDParorBetterStreak",2010
94,94,"Len Mattiace",NA,9,"YTDParorBetterStreak",2010
94,94,"John Merrick",NA,9,"YTDParorBetterStreak",2010
94,94,"Geoff Ogilvy",NA,9,"YTDParorBetterStreak",2010
94,94,"DA Points",NA,9,"YTDParorBetterStreak",2010
94,94,"Alex Prugh",NA,9,"YTDParorBetterStreak",2010
94,94,"Rory Sabbatini",NA,9,"YTDParorBetterStreak",2010
94,94,"Webb Simpson",NA,9,"YTDParorBetterStreak",2010
94,94,"Jeev Milkha Singh",NA,9,"YTDParorBetterStreak",2010
94,94,"Kevin Sutherland",NA,9,"YTDParorBetterStreak",2010
94,94,"DJ Trahan",NA,9,"YTDParorBetterStreak",2010
94,94,"Boo Weekley",NA,9,"YTDParorBetterStreak",2010
94,94,"Matt Weibring",NA,9,"YTDParorBetterStreak",2010
94,94,"Lee Westwood",NA,9,"YTDParorBetterStreak",2010
94,94,"Jay Williamson",NA,9,"YTDParorBetterStreak",2010
120,120,"Ricky Barnes",NA,8,"YTDParorBetterStreak",2010
120,120,"Michael Bradley",NA,8,"YTDParorBetterStreak",2010
120,120,"Angel Cabrera",NA,8,"YTDParorBetterStreak",2010
120,120,"Marco Dawson",NA,8,"YTDParorBetterStreak",2010
120,120,"Glen Day",NA,8,"YTDParorBetterStreak",2010
120,120,"Jason Day",NA,8,"YTDParorBetterStreak",2010
120,120,"David Duval",NA,8,"YTDParorBetterStreak",2010
120,120,"Matt Every",NA,8,"YTDParorBetterStreak",2010
120,120,"Carlos Franco",NA,8,"YTDParorBetterStreak",2010
120,120,"Jim Furyk",NA,8,"YTDParorBetterStreak",2010
120,120,"Mathew Goggin",NA,8,"YTDParorBetterStreak",2010
120,120,"Jason Gore",NA,8,"YTDParorBetterStreak",2010
120,120,"Kent Jones",NA,8,"YTDParorBetterStreak",2010
120,120,"Anthony Kim",NA,8,"YTDParorBetterStreak",2010
120,120,"Spencer Levin",NA,8,"YTDParorBetterStreak",2010
120,120,"Davis Love III",NA,8,"YTDParorBetterStreak",2010
120,120,"Will Ma Kenzie",NA,8,"YTDParorBetterStreak",2010
120,120,"Jeff Maggert",NA,8,"YTDParorBetterStreak",2010
120,120,"John Mallinger",NA,8,"YTDParorBetterStreak",2010
120,120,"Bryce Molder",NA,8,"YTDParorBetterStreak",2010
120,120,"James Nitties",NA,8,"YTDParorBetterStreak",2010
120,120,"Corey Pavin",NA,8,"YTDParorBetterStreak",2010
120,120,"Alvaro Quiros",NA,8,"YTDParorBetterStreak",2010
120,120,"Vijay Singh",NA,8,"YTDParorBetterStreak",2010
120,120,"Roger Tambellini",NA,8,"YTDParorBetterStreak",2010
120,120,"Roland Thatcher",NA,8,"YTDParorBetterStreak",2010
120,120,"Nick Watney",NA,8,"YTDParorBetterStreak",2010
147,147,"Arjun Atwal",NA,7,"YTDParorBetterStreak",2010
147,147,"Chris Baryla",NA,7,"YTDParorBetterStreak",2010
147,147,"Ben Curtis",NA,7,"YTDParorBetterStreak",2010
147,147,"Brent Delahoussaye",NA,7,"YTDParorBetterStreak",2010
147,147,"Bob Estes",NA,7,"YTDParorBetterStreak",2010
147,147,"Harrison Frazar",NA,7,"YTDParorBetterStreak",2010
147,147,"Nathan Green",NA,7,"YTDParorBetterStreak",2010
147,147,"Padraig Harrington",NA,7,"YTDParorBetterStreak",2010
147,147,"Bob Heintz",NA,7,"YTDParorBetterStreak",2010
147,147,"Mark Hensby",NA,7,"YTDParorBetterStreak",2010
147,147,"Charley Hoffman",NA,7,"YTDParorBetterStreak",2010
147,147,"Matt Jones",NA,7,"YTDParorBetterStreak",2010
147,147,"Jeff Klauk",NA,7,"YTDParorBetterStreak",2010
147,147,"Derek Lamely",NA,7,"YTDParorBetterStreak",2010
147,147,"WC Liang",NA,7,"YTDParorBetterStreak",2010
147,147,"Brock Mackenzie",NA,7,"YTDParorBetterStreak",2010
147,147,"Billy Mayfair",NA,7,"YTDParorBetterStreak",2010
147,147,"George McNeill",NA,7,"YTDParorBetterStreak",2010
147,147,"Shaun Micheel",NA,7,"YTDParorBetterStreak",2010
147,147,"Francesco Molinari",NA,7,"YTDParorBetterStreak",2010
147,147,"Garth Mulroy",NA,7,"YTDParorBetterStreak",2010
147,147,"Greg Owen",NA,7,"YTDParorBetterStreak",2010
147,147,"Kenny Perry",NA,7,"YTDParorBetterStreak",2010
147,147,"Brett Quigley",NA,7,"YTDParorBetterStreak",2010
147,147,"Jeff Quinney",NA,7,"YTDParorBetterStreak",2010
147,147,"Sam Saunders",NA,7,"YTDParorBetterStreak",2010
147,147,"Jason Schultz",NA,7,"YTDParorBetterStreak",2010
147,147,"Michael Sim",NA,7,"YTDParorBetterStreak",2010
147,147,"Brian Stuard",NA,7,"YTDParorBetterStreak",2010
147,147,"Nicholas Thompson",NA,7,"YTDParorBetterStreak",2010
147,147,"Cameron Tringale",NA,7,"YTDParorBetterStreak",2010
147,147,"Kirk Triplett",NA,7,"YTDParorBetterStreak",2010
147,147,"Jhonattan Vegas",NA,7,"YTDParorBetterStreak",2010
147,147,"Jimmy Walker",NA,7,"YTDParorBetterStreak",2010
147,147,"Mike Weir",NA,7,"YTDParorBetterStreak",2010
182,182,"Craig Barlow",NA,6,"YTDParorBetterStreak",2010
182,182,"Cameron Beckman",NA,6,"YTDParorBetterStreak",2010
182,182,"Henrik Bjornstad",NA,6,"YTDParorBetterStreak",2010
182,182,"Kris Blanks",NA,6,"YTDParorBetterStreak",2010
182,182,"Mark Brooks",NA,6,"YTDParorBetterStreak",2010
182,182,"Fred Couples",NA,6,"YTDParorBetterStreak",2010
182,182,"Ken Duke",NA,6,"YTDParorBetterStreak",2010
182,182,"Stephen Gallacher",NA,6,"YTDParorBetterStreak",2010
182,182,"Mathias Gronberg",NA,6,"YTDParorBetterStreak",2010
182,182,"Todd Hamilton",NA,6,"YTDParorBetterStreak",2010
182,182,"Thongchai Jaidee",NA,6,"YTDParorBetterStreak",2010
182,182,"Lee Janzen",NA,6,"YTDParorBetterStreak",2010
182,182,"John Morse",NA,6,"YTDParorBetterStreak",2010
182,182,"Joe Ogilvie",NA,6,"YTDParorBetterStreak",2010
182,182,"Brenden Pappas",NA,6,"YTDParorBetterStreak",2010
182,182,"Dicky Pride",NA,6,"YTDParorBetterStreak",2010
182,182,"Kevin Streelman",NA,6,"YTDParorBetterStreak",2010
182,182,"Vaughn Taylor",NA,6,"YTDParorBetterStreak",2010
182,182,"Jerod Turner",NA,6,"YTDParorBetterStreak",2010
182,182,"Scott Verplank",NA,6,"YTDParorBetterStreak",2010
182,182,"Garrett Willis",NA,6,"YTDParorBetterStreak",2010
182,182,"Chris Wilson",NA,6,"YTDParorBetterStreak",2010
204,204,"Blake Adams",NA,5,"YTDParorBetterStreak",2010
204,204,"Michael Allen",NA,5,"YTDParorBetterStreak",2010
204,204,"Stuart Appleby",NA,5,"YTDParorBetterStreak",2010
204,204,"Shane Bertsch",NA,5,"YTDParorBetterStreak",2010
204,204,"Daniel Chopra",NA,5,"YTDParorBetterStreak",2010
204,204,"John Daly",NA,5,"YTDParorBetterStreak",2010
204,204,"Ross Fisher",NA,5,"YTDParorBetterStreak",2010
204,204,"Martin Flores",NA,5,"YTDParorBetterStreak",2010
204,204,"Robert Garrigus",NA,5,"YTDParorBetterStreak",2010
204,204,"Lucas Glover",NA,5,"YTDParorBetterStreak",2010
204,204,"Paul Goydos",NA,5,"YTDParorBetterStreak",2010
204,204,"Billy Horschel",NA,5,"YTDParorBetterStreak",2010
204,204,"Trevor Immelman",NA,5,"YTDParorBetterStreak",2010
204,204,"Martin Kaymer",NA,5,"YTDParorBetterStreak",2010
204,204,"Greg Kraft",NA,5,"YTDParorBetterStreak",2010
204,204,"Michael Letzig",NA,5,"YTDParorBetterStreak",2010
204,204,"Jamie Lovemark",NA,5,"YTDParorBetterStreak",2010
204,204,"Steve Lowery",NA,5,"YTDParorBetterStreak",2010
204,204,"Jarrod Lyle",NA,5,"YTDParorBetterStreak",2010
204,204,"Andrew McLardy",NA,5,"YTDParorBetterStreak",2010
204,204,"Charl Schwartzel",NA,5,"YTDParorBetterStreak",2010
204,204,"Kyle Stanley",NA,5,"YTDParorBetterStreak",2010
204,204,"Henrik Stenson",NA,5,"YTDParorBetterStreak",2010
204,204,"Phil Tataurangi",NA,5,"YTDParorBetterStreak",2010
204,204,"Vance Veazey",NA,5,"YTDParorBetterStreak",2010
204,204,"Steve Wheatcroft",NA,5,"YTDParorBetterStreak",2010
230,230,"Rich Barcelo",NA,4,"YTDParorBetterStreak",2010
230,230,"Rich Beem",NA,4,"YTDParorBetterStreak",2010
230,230,"Justin Bolli",NA,4,"YTDParorBetterStreak",2010
230,230,"Guy Boros",NA,4,"YTDParorBetterStreak",2010
230,230,"Kevin Chappell",NA,4,"YTDParorBetterStreak",2010
230,230,"Michael Clark II",NA,4,"YTDParorBetterStreak",2010
230,230,"Erik Compton",NA,4,"YTDParorBetterStreak",2010
230,230,"Simon Dyson",NA,4,"YTDParorBetterStreak",2010
230,230,"John Ellis",NA,4,"YTDParorBetterStreak",2010
230,230,"Brad Faxon",NA,4,"YTDParorBetterStreak",2010
230,230,"Gonzalo Fdez Castano",NA,4,"YTDParorBetterStreak",2010
230,230,"Fred Funk",NA,4,"YTDParorBetterStreak",2010
230,230,"Jeff Gove",NA,4,"YTDParorBetterStreak",2010
230,230,"Soren Hansen",NA,4,"YTDParorBetterStreak",2010
230,230,"John Huston",NA,4,"YTDParorBetterStreak",2010
230,230,"Robert Karlsson",NA,4,"YTDParorBetterStreak",2010
230,230,"Jonathan Kaye",NA,4,"YTDParorBetterStreak",2010
230,230,"KT Kim",NA,4,"YTDParorBetterStreak",2010
230,230,"Chris Kirk",NA,4,"YTDParorBetterStreak",2010
230,230,"Cliff Kresge",NA,4,"YTDParorBetterStreak",2010
230,230,"Thomas Levet",NA,4,"YTDParorBetterStreak",2010
230,230,"JL Lewis",NA,4,"YTDParorBetterStreak",2010
230,230,"Frank Lickliter II",NA,4,"YTDParorBetterStreak",2010
230,230,"David Lutterus",NA,4,"YTDParorBetterStreak",2010
230,230,"Graeme McDowell",NA,4,"YTDParorBetterStreak",2010
230,230,"Parker McLachlin",NA,4,"YTDParorBetterStreak",2010
230,230,"Edoardo Molinari",NA,4,"YTDParorBetterStreak",2010
230,230,"Nick OHern",NA,4,"YTDParorBetterStreak",2010
230,230,"Louis Oosthuizen",NA,4,"YTDParorBetterStreak",2010
230,230,"Ian Poulter",NA,4,"YTDParorBetterStreak",2010
230,230,"Alistair Presnell",NA,4,"YTDParorBetterStreak",2010
230,230,"Jerry Richardson Jr",NA,4,"YTDParorBetterStreak",2010
230,230,"Chris Smith",NA,4,"YTDParorBetterStreak",2010
230,230,"Marc Turnesa",NA,4,"YTDParorBetterStreak",2010
230,230,"Manuel Villegas",NA,4,"YTDParorBetterStreak",2010
230,230,"Drew Weaver",NA,4,"YTDParorBetterStreak",2010
230,230,"Tim Wilkinson",NA,4,"YTDParorBetterStreak",2010
230,230,"Oliver Wilson",NA,4,"YTDParorBetterStreak",2010
268,268,"Brad Adamonis",NA,3,"YTDParorBetterStreak",2010
268,268,"Thomas Aiken",NA,3,"YTDParorBetterStreak",2010
268,268,"Daniel Barbetti",NA,3,"YTDParorBetterStreak",2010
268,268,"Mark Calcavecchia",NA,3,"YTDParorBetterStreak",2010
268,268,"Alejandro Canizares",NA,3,"YTDParorBetterStreak",2010
268,268,"Robert Damron",NA,3,"YTDParorBetterStreak",2010
268,268,"Benjamin Fox",NA,3,"YTDParorBetterStreak",2010
268,268,"Robert Gamez",NA,3,"YTDParorBetterStreak",2010
268,268,"Adam Hadwin",NA,3,"YTDParorBetterStreak",2010
268,268,"Alex Hamilton",NA,3,"YTDParorBetterStreak",2010
268,268,"Seungsu Han",NA,3,"YTDParorBetterStreak",2010
268,268,"Peter Hanson",NA,3,"YTDParorBetterStreak",2010
268,268,"David Horsey",NA,3,"YTDParorBetterStreak",2010
268,268,"Ryo Ishikawa",NA,3,"YTDParorBetterStreak",2010
268,268,"Miguel Angel Jimenez",NA,3,"YTDParorBetterStreak",2010
268,268,"Kevin Johnson",NA,3,"YTDParorBetterStreak",2010
268,268,"Simon Khan",NA,3,"YTDParorBetterStreak",2010
268,268,"Soren Kjeldsen",NA,3,"YTDParorBetterStreak",2010
268,268,"Lucas Lee",NA,3,"YTDParorBetterStreak",2010
268,268,"Santiago Luna",NA,3,"YTDParorBetterStreak",2010
268,268,"Jim McGovern",NA,3,"YTDParorBetterStreak",2010
268,268,"Ross McGowan",NA,3,"YTDParorBetterStreak",2010
268,268,"Colin Montgomerie",NA,3,"YTDParorBetterStreak",2010
268,268,"Seung Yul Noh",NA,3,"YTDParorBetterStreak",2010
268,268,"Alexander Noren",NA,3,"YTDParorBetterStreak",2010
268,268,"Michael ONeal",NA,3,"YTDParorBetterStreak",2010
268,268,"Jesper Parnevik",NA,3,"YTDParorBetterStreak",2010
268,268,"Michael Putnam",NA,3,"YTDParorBetterStreak",2010
268,268,"Fran Quinn",NA,3,"YTDParorBetterStreak",2010
268,268,"Tag Ridings",NA,3,"YTDParorBetterStreak",2010
268,268,"Mike Small",NA,3,"YTDParorBetterStreak",2010
268,268,"Jordan Spieth",NA,3,"YTDParorBetterStreak",2010
268,268,"Danny Wax",NA,3,"YTDParorBetterStreak",2010
301,301,"Joe Affrunti",NA,2,"YTDParorBetterStreak",2010
301,301,"Steve Allan",NA,2,"YTDParorBetterStreak",2010
301,301,"Byeong Hun An",NA,2,"YTDParorBetterStreak",2010
301,301,"Mark Anderson",NA,2,"YTDParorBetterStreak",2010
301,301,"Billy Andrade",NA,2,"YTDParorBetterStreak",2010
301,301,"Tommy Armour III",NA,2,"YTDParorBetterStreak",2010
301,301,"Eric Axley",NA,2,"YTDParorBetterStreak",2010
301,301,"Paul Azinger",NA,2,"YTDParorBetterStreak",2010
301,301,"Jonathan Bartlett",NA,2,"YTDParorBetterStreak",2010
301,301,"Brad Benjamin",NA,2,"YTDParorBetterStreak",2010
301,301,"Johnny Bloomfield",NA,2,"YTDParorBetterStreak",2010
301,301,"Gregory Bourdy",NA,2,"YTDParorBetterStreak",2010
301,301,"Jeff Burns",NA,2,"YTDParorBetterStreak",2010
301,301,"Jim Carter",NA,2,"YTDParorBetterStreak",2010
301,301,"Darren Clarke",NA,2,"YTDParorBetterStreak",2010
301,301,"Andrew Coltart",NA,2,"YTDParorBetterStreak",2010
301,301,"Rhys Davies",NA,2,"YTDParorBetterStreak",2010
301,301,"Brian Duncan",NA,2,"YTDParorBetterStreak",2010
301,301,"Todd Fischer",NA,2,"YTDParorBetterStreak",2010
301,301,"Robin Freeman",NA,2,"YTDParorBetterStreak",2010
301,301,"Jim Gallagher Jr",NA,2,"YTDParorBetterStreak",2010
301,301,"Ignacio Garrido",NA,2,"YTDParorBetterStreak",2010
301,301,"Brendan Gielow",NA,2,"YTDParorBetterStreak",2010
301,301,"Rob Grube",NA,2,"YTDParorBetterStreak",2010
301,301,"Gregory Havret",NA,2,"YTDParorBetterStreak",2010
301,301,"Steve Holmes",NA,2,"YTDParorBetterStreak",2010
301,301,"Billy Hurley III",NA,2,"YTDParorBetterStreak",2010
301,301,"Yuta Ikeda",NA,2,"YTDParorBetterStreak",2010
301,301,"Jin Jeong",NA,2,"YTDParorBetterStreak",2010
301,301,"Brandt Jobe",NA,2,"YTDParorBetterStreak",2010
301,301,"Colt Knost",NA,2,"YTDParorBetterStreak",2010
301,301,"Paul Lawrie",NA,2,"YTDParorBetterStreak",2010
301,301,"Danny Lee",NA,2,"YTDParorBetterStreak",2010
301,301,"Sandy Lyle",NA,2,"YTDParorBetterStreak",2010
301,301,"Matteo Manassero",NA,2,"YTDParorBetterStreak",2010
301,301,"Braxton Marquez",NA,2,"YTDParorBetterStreak",2010
301,301,"Shigeki Maruyama",NA,2,"YTDParorBetterStreak",2010
301,301,"Patrick Moore",NA,2,"YTDParorBetterStreak",2010
301,301,"Colm Moriarty",NA,2,"YTDParorBetterStreak",2010
301,301,"Mark OMeara",NA,2,"YTDParorBetterStreak",2010
301,301,"Alexandre Rocha",NA,2,"YTDParorBetterStreak",2010
301,301,"Robert Rock",NA,2,"YTDParorBetterStreak",2010
301,301,"Chris Rogers",NA,2,"YTDParorBetterStreak",2010
301,301,"Warren Schutte",NA,2,"YTDParorBetterStreak",2010
301,301,"Ron Skayhan",NA,2,"YTDParorBetterStreak",2010
301,301,"Toru Taniguchi",NA,2,"YTDParorBetterStreak",2010
301,301,"Tim Thelen",NA,2,"YTDParorBetterStreak",2010
301,301,"Tom Watson",NA,2,"YTDParorBetterStreak",2010
301,301,"Casey Wittenberg",NA,2,"YTDParorBetterStreak",2010
301,301,"Gary Woodland",NA,2,"YTDParorBetterStreak",2010
