"GIRPercentage200yards_RANKTHISWEEK_2015","GIRPercentage200yards_RANKLASTWEEK_2015","GIRPercentage200yards_PLAYERNAME_2015","GIRPercentage200yards_ROUNDS_2015","GIRPercentage200yards_Pct_2015","GIRPercentage200yards_GREENSHIT_2015","GIRPercentage200yards_TOTALHOLES_2015","GIRPercentage200yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Henrik Stenson",63,63.51,94,148,-0.1,"GIRPercentage200yards",2015
2,2,"Will Wilcox",58,60.27,44,73,-0.09,"GIRPercentage200yards",2015
3,3,"Jim Herman",88,59.41,101,170,-0.06,"GIRPercentage200yards",2015
4,4,"Michael Putnam",87,57.69,90,156,-0.03,"GIRPercentage200yards",2015
5,5,"Justin Rose",69,57.63,68,118,-0.19,"GIRPercentage200yards",2015
6,6,"Graham DeLaet",65,57.43,58,101,-0.09,"GIRPercentage200yards",2015
7,7,"Paul Casey",87,57.05,89,156,-0.03,"GIRPercentage200yards",2015
8,8,"Jason Day",75,56.3,76,135,-0.2,"GIRPercentage200yards",2015
9,9,"Daniel Berger",97,56.25,108,192,-0.06,"GIRPercentage200yards",2015
10,10,"Stewart Cink",77,55.91,71,127,-0.07,"GIRPercentage200yards",2015
11,11,"Lucas Glover",79,55.88,76,136,-0.03,"GIRPercentage200yards",2015
12,12,"Jonathan Byrd",69,55.36,62,112,-0.15,"GIRPercentage200yards",2015
13,13,"Robert Streb",110,54.3,120,221,-0.18,"GIRPercentage200yards",2015
14,14,"Greg Owen",58,54.05,40,74,0.05,"GIRPercentage200yards",2015
15,15,"Bubba Watson",71,53.97,68,126,-0.1,"GIRPercentage200yards",2015
16,16,"Webb Simpson",81,53.75,86,160,-0.08,"GIRPercentage200yards",2015
17,17,"John Merrick",78,53.49,69,129,-0.01,"GIRPercentage200yards",2015
18,18,"Justin Thomas",106,53.2,108,203,-0.01,"GIRPercentage200yards",2015
19,19,"Jason Bohn",95,52.86,120,227,-0.13,"GIRPercentage200yards",2015
19,19,"Patrick Rodgers",57,52.86,37,70,-0.08,"GIRPercentage200yards",2015
21,21,"Johnson Wagner",68,52.8,66,125,0,"GIRPercentage200yards",2015
22,22,"Alex Prugh",84,52.67,79,150,-0.08,"GIRPercentage200yards",2015
23,23,"Davis Love III",51,52.63,50,95,-0.08,"GIRPercentage200yards",2015
24,24,"Jason Gore",76,52.5,63,120,-0.1,"GIRPercentage200yards",2015
25,25,"Jimmy Walker",89,52.29,80,153,-0.14,"GIRPercentage200yards",2015
26,26,"Derek Ernst",75,52.17,60,115,-0.05,"GIRPercentage200yards",2015
27,27,"Charlie Beljan",76,52,52,100,-0.02,"GIRPercentage200yards",2015
28,28,"Bill Lunde",50,51.95,40,77,-0.13,"GIRPercentage200yards",2015
29,29,"Byron Smith",59,51.69,46,89,-0.13,"GIRPercentage200yards",2015
30,30,"Chez Reavie",56,51.4,55,107,-0.02,"GIRPercentage200yards",2015
31,31,"Colt Knost",90,50.93,110,216,-0.1,"GIRPercentage200yards",2015
32,32,"JJ Henry",94,50.84,91,179,-0.05,"GIRPercentage200yards",2015
33,33,"Shawn Stefani",94,50.82,93,183,-0.11,"GIRPercentage200yards",2015
34,34,"Russell Henley",87,50.69,73,144,-0.12,"GIRPercentage200yards",2015
35,35,"Adam Hadwin",95,50.63,81,160,-0.1,"GIRPercentage200yards",2015
36,36,"Martin Laird",77,50.61,83,164,-0.17,"GIRPercentage200yards",2015
37,37,"Ben Martin",93,50.59,86,170,-0.13,"GIRPercentage200yards",2015
38,38,"Whee Kim",71,50.37,68,135,-0.09,"GIRPercentage200yards",2015
39,39,"Scott Brown",97,50,85,170,-0.07,"GIRPercentage200yards",2015
39,39,"Francesco Molinari",56,50,60,120,-0.05,"GIRPercentage200yards",2015
39,39,"Geoff Ogilvy",50,50,44,88,-0.16,"GIRPercentage200yards",2015
39,39,"Pat Perez",96,50,95,190,-0.17,"GIRPercentage200yards",2015
39,39,"Jhonattan Vegas",90,50,74,148,-0.15,"GIRPercentage200yards",2015
