"610FinalRoundPerformance_RANKTHISWEEK_2016","610FinalRoundPerformance_RANKLASTWEEK_2016","610FinalRoundPerformance_PLAYERNAME_2016","610FinalRoundPerformance_EVENTS_2016","610FinalRoundPerformance_PctTIMESIMPROVED_2016","610FinalRoundPerformance_OFTIMESIMPROVED_2016","stat_name","year"
43,42,"Sean OHair",14,0,NA,"610FinalRoundPerformance",2016
43,42,"Jeff Overton",17,0,NA,"610FinalRoundPerformance",2016
43,42,"Patrick Rodgers",16,0,NA,"610FinalRoundPerformance",2016
43,42,"John Senden",15,0,NA,"610FinalRoundPerformance",2016
43,42,"Webb Simpson",10,0,NA,"610FinalRoundPerformance",2016
43,42,"Brandt Snedeker",14,0,NA,"610FinalRoundPerformance",2016
43,42,"Jordan Spieth",9,0,NA,"610FinalRoundPerformance",2016
43,42,"Kyle Stanley",17,0,NA,"610FinalRoundPerformance",2016
43,42,"Brendan Steele",14,0,NA,"610FinalRoundPerformance",2016
43,42,"Shawn Stefani",16,0,NA,"610FinalRoundPerformance",2016
43,42,"Henrik Stenson",8,0,NA,"610FinalRoundPerformance",2016
43,42,"Hudson Swafford",17,0,NA,"610FinalRoundPerformance",2016
43,42,"Justin Thomas",15,0,NA,"610FinalRoundPerformance",2016
43,NA,"Dawie van der Walt",16,0,NA,"610FinalRoundPerformance",2016
43,42,"Jhonattan Vegas",14,0,NA,"610FinalRoundPerformance",2016
43,42,"Johnson Wagner",14,0,NA,"610FinalRoundPerformance",2016
43,42,"Jimmy Walker",12,0,NA,"610FinalRoundPerformance",2016
43,42,"Steve Wheatcroft",16,0,NA,"610FinalRoundPerformance",2016
43,NA,"Tim Wilkinson",11,0,NA,"610FinalRoundPerformance",2016
43,42,"Gary Woodland",12,0,NA,"610FinalRoundPerformance",2016
