"CareerEarnings_RANKTHISWEEK_2011","CareerEarnings_RANKLASTWEEK_2011","CareerEarnings_PLAYERNAME_2011","CareerEarnings__2011","CareerEarnings_MONEY_2011","stat_name","year"
80,80,"John Senden",NA,13427486,"CareerEarnings",2011
81,81,"Joe Durant",NA,13352458,"CareerEarnings",2011
82,82,"Rod Pampling",NA,12979418,"CareerEarnings",2011
83,83,"John Cook",NA,12685199,"CareerEarnings",2011
84,84,"Paul Goydos",NA,12681439,"CareerEarnings",2011
85,85,"Scott McCarron",NA,12611793,"CareerEarnings",2011
86,86,"Dudley Hart",NA,12566495,"CareerEarnings",2011
87,87,"Briny Baird",NA,12480752,"CareerEarnings",2011
88,88,"Billy Andrade",NA,12380805,"CareerEarnings",2011
89,89,"Bubba Watson",NA,12314646,"CareerEarnings",2011
90,90,"Jose Maria Olazabal",NA,12248553,"CareerEarnings",2011
91,91,"Anthony Kim",NA,12172449,"CareerEarnings",2011
92,92,"Pat Perez",NA,12128721,"CareerEarnings",2011
93,93,"Freddie Jacobson",NA,12123609,"CareerEarnings",2011
94,94,"Bill Haas",NA,11749443,"CareerEarnings",2011
95,95,"Payne Stewart",NA,11737008,"CareerEarnings",2011
96,96,"Duffy Waldorf",NA,11699508,"CareerEarnings",2011
97,97,"Frank Lickliter II",NA,11681116,"CareerEarnings",2011
98,98,"JJ Henry",NA,11494113,"CareerEarnings",2011
99,99,"Chris Riley",NA,11315882,"CareerEarnings",2011
100,100,"Ryan Palmer",NA,11233706,"CareerEarnings",2011
101,101,"Joey Sindelar",NA,11196462,"CareerEarnings",2011
102,102,"Kevin Na",NA,11123794,"CareerEarnings",2011
103,103,"Ryan Moore",NA,11118769,"CareerEarnings",2011
104,104,"Brandt Snedeker",NA,11108484,"CareerEarnings",2011
105,105,"Tim Petrovic",NA,11079026,"CareerEarnings",2011
106,106,"Trevor Immelman",NA,11067359,"CareerEarnings",2011
107,107,"Tom Kite",NA,11041042,"CareerEarnings",2011
108,108,"Brett Quigley",NA,11016575,"CareerEarnings",2011
109,109,"Tom Watson",NA,10958339,"CareerEarnings",2011
110,110,"Ian Poulter",NA,10905362,"CareerEarnings",2011
111,111,"Mark Wilson",NA,10837369,"CareerEarnings",2011
112,112,"Harrison Frazar",NA,10641390,"CareerEarnings",2011
113,113,"Lee Westwood",NA,10627838,"CareerEarnings",2011
114,114,"Vaughn Taylor",NA,10595778,"CareerEarnings",2011
115,115,"Jonathan Kaye",NA,10584934,"CareerEarnings",2011
116,116,"Ben Curtis",NA,10215989,"CareerEarnings",2011
117,117,"Bernhard Langer",NA,10111921,"CareerEarnings",2011
118,118,"Craig Stadler",NA,10021897,"CareerEarnings",2011
119,119,"Joe Ogilvie",NA,9891339,"CareerEarnings",2011
120,120,"Angel Cabrera",NA,9750602,"CareerEarnings",2011
121,121,"Charley Hoffman",NA,9689375,"CareerEarnings",2011
122,122,"Bart Bryant",NA,9671650,"CareerEarnings",2011
123,123,"Paul Casey",NA,9619180,"CareerEarnings",2011
124,124,"John Daly",NA,9544633,"CareerEarnings",2011
125,125,"JB Holmes",NA,9532315,"CareerEarnings",2011
126,126,"Tommy Armour III",NA,9458248,"CareerEarnings",2011
127,127,"Peter Lonard",NA,9449801,"CareerEarnings",2011
128,128,"Mark Brooks",NA,9448226,"CareerEarnings",2011
129,129,"Carlos Franco",NA,9431368,"CareerEarnings",2011
130,130,"Rich Beem",NA,9402943,"CareerEarnings",2011
131,131,"Brian Davis",NA,9228702,"CareerEarnings",2011
132,132,"David Frost",NA,9178775,"CareerEarnings",2011
133,133,"Cameron Beckman",NA,9128893,"CareerEarnings",2011
134,134,"Jason Day",NA,9060094,"CareerEarnings",2011
135,135,"Jason Bohn",NA,9004330,"CareerEarnings",2011
136,136,"Shaun Micheel",NA,8988390,"CareerEarnings",2011
137,137,"Glen Day",NA,8930925,"CareerEarnings",2011
138,138,"Dean Wilson",NA,8903908,"CareerEarnings",2011
139,139,"Steve Marino",NA,8903829,"CareerEarnings",2011
140,140,"Ryuji Imada",NA,8845771,"CareerEarnings",2011
141,141,"Dan Forsman",NA,8687983,"CareerEarnings",2011
142,142,"Robert Gamez",NA,8657203,"CareerEarnings",2011
143,143,"DJ Trahan",NA,8626283,"CareerEarnings",2011
144,144,"Webb Simpson",NA,8608449,"CareerEarnings",2011
145,145,"Olin Browne",NA,8516287,"CareerEarnings",2011
146,146,"Andrew Magee",NA,8512753,"CareerEarnings",2011
147,147,"Craig Parry",NA,8481456,"CareerEarnings",2011
148,148,"Jeff Overton",NA,8417915,"CareerEarnings",2011
149,149,"JP Hayes",NA,8391404,"CareerEarnings",2011
150,150,"Darren Clarke",NA,8387643,"CareerEarnings",2011
151,151,"Brandt Jobe",NA,8334010,"CareerEarnings",2011
152,152,"Steve Pate",NA,8039988,"CareerEarnings",2011
153,153,"Skip Kendall",NA,8011651,"CareerEarnings",2011
154,154,"Larry Mize",NA,7871792,"CareerEarnings",2011
155,155,"Peter Jacobsen",NA,7799810,"CareerEarnings",2011
156,156,"Daniel Chopra",NA,7714023,"CareerEarnings",2011
157,157,"Alex Cejka",NA,7696123,"CareerEarnings",2011
158,158,"Arron Oberholser",NA,7665222,"CareerEarnings",2011
159,159,"YE Yang",NA,7644168,"CareerEarnings",2011
160,160,"Curtis Strange",NA,7599951,"CareerEarnings",2011
161,161,"Jason Dufner",NA,7576705,"CareerEarnings",2011
162,162,"JL Lewis",NA,7480274,"CareerEarnings",2011
163,163,"Troy Matteson",NA,7440292,"CareerEarnings",2011
164,164,"Brent Geiberger",NA,7374382,"CareerEarnings",2011
165,165,"Boo Weekley",NA,7366876,"CareerEarnings",2011
166,166,"Ted Purdy",NA,7338479,"CareerEarnings",2011
167,167,"Henrik Stenson",NA,7332948,"CareerEarnings",2011
168,168,"Paul Stankowski",NA,7266080,"CareerEarnings",2011
169,169,"Ben Crenshaw",NA,7139756,"CareerEarnings",2011
170,170,"Charlie Wi",NA,7043533,"CareerEarnings",2011
171,171,"Mathew Goggin",NA,7022508,"CareerEarnings",2011
172,172,"Martin Laird",NA,7016542,"CareerEarnings",2011
173,173,"Brett Wetterich",NA,6957556,"CareerEarnings",2011
174,174,"Bill Glasson",NA,6912619,"CareerEarnings",2011
175,175,"Chris Perry",NA,6866671,"CareerEarnings",2011
176,176,"Len Mattiace",NA,6819409,"CareerEarnings",2011
177,177,"Scott Simpson",NA,6778273,"CareerEarnings",2011
178,178,"Nick OHern",NA,6721929,"CareerEarnings",2011
179,179,"Greg Chalmers",NA,6606254,"CareerEarnings",2011
180,180,"Tom Byrum",NA,6554699,"CareerEarnings",2011
181,181,"Steve Jones",NA,6519451,"CareerEarnings",2011
182,182,"Bruce Lietzke",NA,6474794,"CareerEarnings",2011
183,183,"George McNeill",NA,6428342,"CareerEarnings",2011
184,184,"Nathan Green",NA,6378619,"CareerEarnings",2011
185,185,"Lanny Wadkins",NA,6355681,"CareerEarnings",2011
186,186,"Robert Damron",NA,6333253,"CareerEarnings",2011
187,187,"Robert Garrigus",NA,6298739,"CareerEarnings",2011
188,188,"Neal Lancaster",NA,6253506,"CareerEarnings",2011
189,189,"Chip Beck",NA,6205730,"CareerEarnings",2011
190,190,"Mark Hensby",NA,6194683,"CareerEarnings",2011
191,191,"Michael Allen",NA,6194261,"CareerEarnings",2011
192,192,"Richard Johnson",NA,6104960,"CareerEarnings",2011
193,193,"Nick Faldo",NA,6045627,"CareerEarnings",2011
194,194,"Jim Gallagher Jr",NA,6002202,"CareerEarnings",2011
195,195,"Hale Irwin",NA,5966031,"CareerEarnings",2011
196,196,"Jay Williamson",NA,5944298,"CareerEarnings",2011
197,197,"Andres Romero",NA,5919858,"CareerEarnings",2011
198,198,"Fuzzy Zoeller",NA,5819293,"CareerEarnings",2011
199,199,"Greg Kraft",NA,5786218,"CareerEarnings",2011
200,200,"David Peoples",NA,5736812,"CareerEarnings",2011
201,201,"Jack Nicklaus",NA,5734031,"CareerEarnings",2011
202,202,"Bryce Molder",NA,5595035,"CareerEarnings",2011
203,203,"Russ Cochran",NA,5560769,"CareerEarnings",2011
204,204,"Jay Don Blake",NA,5555470,"CareerEarnings",2011
205,205,"Rickie Fowler",NA,5512880,"CareerEarnings",2011
206,206,"John Mallinger",NA,5494428,"CareerEarnings",2011
207,207,"Raymond Floyd",NA,5323075,"CareerEarnings",2011
208,208,"Mark McCumber",NA,5309688,"CareerEarnings",2011
209,209,"Rory McIlroy",NA,5309608,"CareerEarnings",2011
210,210,"Michael Bradley",NA,5301716,"CareerEarnings",2011
211,211,"Kent Jones",NA,5292304,"CareerEarnings",2011
212,212,"Jose Coceres",NA,5280335,"CareerEarnings",2011
213,213,"Todd Hamilton",NA,5278669,"CareerEarnings",2011
214,214,"DA Points",NA,5263052,"CareerEarnings",2011
215,215,"Gil Morgan",NA,5259164,"CareerEarnings",2011
216,216,"Ken Duke",NA,5241192,"CareerEarnings",2011
217,217,"Blaine McCallister",NA,5227278,"CareerEarnings",2011
218,218,"Notah Begay III",NA,5207339,"CareerEarnings",2011
219,219,"Craig Barlow",NA,5156852,"CareerEarnings",2011
220,220,"Kevin Streelman",NA,5154198,"CareerEarnings",2011
221,221,"Charles Warren",NA,5143839,"CareerEarnings",2011
222,222,"Jeff Quinney",NA,5142085,"CareerEarnings",2011
223,223,"Dennis Paulson",NA,4983871,"CareerEarnings",2011
224,224,"Johnson Wagner",NA,4856954,"CareerEarnings",2011
225,225,"David Edwards",NA,4773198,"CareerEarnings",2011
226,226,"Graeme McDowell",NA,4772855,"CareerEarnings",2011
227,227,"DA Weibring",NA,4770705,"CareerEarnings",2011
228,228,"Jim Carter",NA,4766778,"CareerEarnings",2011
229,229,"John Merrick",NA,4763939,"CareerEarnings",2011
230,230,"Chris Smith",NA,4763528,"CareerEarnings",2011
231,231,"Colin Montgomerie",NA,4757326,"CareerEarnings",2011
232,232,"Wayne Levi",NA,4730158,"CareerEarnings",2011
233,233,"Mike Reid",NA,4686774,"CareerEarnings",2011
234,234,"Gene Sauers",NA,4647669,"CareerEarnings",2011
235,235,"Matt Gogel",NA,4596216,"CareerEarnings",2011
236,236,"Will Ma Kenzie",NA,4588779,"CareerEarnings",2011
237,237,"Grant Waite",NA,4583879,"CareerEarnings",2011
238,238,"Kevin Stadler",NA,4528517,"CareerEarnings",2011
239,239,"Jason Gore",NA,4420741,"CareerEarnings",2011
240,240,"Arjun Atwal",NA,4412933,"CareerEarnings",2011
241,241,"Brendon de Jonge",NA,4393173,"CareerEarnings",2011
242,242,"Chez Reavie",NA,4327769,"CareerEarnings",2011
243,243,"Mark Wiebe",NA,4314460,"CareerEarnings",2011
244,244,"Joel Edwards",NA,4286415,"CareerEarnings",2011
245,245,"Thomas Bjorn",NA,4248366,"CareerEarnings",2011
246,246,"Robert Karlsson",NA,4247246,"CareerEarnings",2011
247,247,"Marco Dawson",NA,4228277,"CareerEarnings",2011
248,248,"Tom Purtzer",NA,4192268,"CareerEarnings",2011
249,249,"Greg Owen",NA,4183990,"CareerEarnings",2011
250,250,"Mike Hulbert",NA,4183778,"CareerEarnings",2011
251,251,"Spencer Levin",NA,4156070,"CareerEarnings",2011
252,252,"Marc Leishman",NA,4147410,"CareerEarnings",2011
253,253,"Brandel Chamblee",NA,4018410,"CareerEarnings",2011
254,254,"Rick Fehr",NA,4018239,"CareerEarnings",2011
255,255,"Donnie Hammond",NA,4008060,"CareerEarnings",2011
256,256,"Patrick Sheehan",NA,4003214,"CareerEarnings",2011
257,257,"Cliff Kresge",NA,3953366,"CareerEarnings",2011
258,258,"Chris Stroud",NA,3939461,"CareerEarnings",2011
259,259,"Chris Couch",NA,3898125,"CareerEarnings",2011
260,260,"John Mahaffey",NA,3876852,"CareerEarnings",2011
261,261,"Brian Bateman",NA,3869324,"CareerEarnings",2011
262,262,"James Driscoll",NA,3869058,"CareerEarnings",2011
263,263,"Ted Tryba",NA,3853236,"CareerEarnings",2011
264,264,"Garrett Willis",NA,3847176,"CareerEarnings",2011
265,265,"Larry Nelson",NA,3827401,"CareerEarnings",2011
266,266,"Omar Uresti",NA,3774449,"CareerEarnings",2011
267,267,"Keegan Bradley",NA,3758600,"CareerEarnings",2011
268,268,"Ken Green",NA,3745345,"CareerEarnings",2011
269,269,"Tag Ridings",NA,3739536,"CareerEarnings",2011
270,270,"Jeff Brehaut",NA,3727340,"CareerEarnings",2011
271,271,"Esteban Toledo",NA,3724973,"CareerEarnings",2011
272,272,"Bob May",NA,3670408,"CareerEarnings",2011
273,273,"Gary Woodland",NA,3665437,"CareerEarnings",2011
274,274,"Jay Delsing",NA,3608666,"CareerEarnings",2011
275,275,"Steve Allan",NA,3606997,"CareerEarnings",2011
276,276,"Nolan Henke",NA,3606563,"CareerEarnings",2011
277,277,"Ricky Barnes",NA,3576651,"CareerEarnings",2011
278,278,"Charl Schwartzel",NA,3560479,"CareerEarnings",2011
279,279,"Brad Bryant",NA,3558804,"CareerEarnings",2011
280,280,"Jimmy Walker",NA,3542439,"CareerEarnings",2011
281,281,"Andy Bean",NA,3531780,"CareerEarnings",2011
282,282,"Mathias Gronberg",NA,3531747,"CareerEarnings",2011
283,283,"Lee Trevino",NA,3478328,"CareerEarnings",2011
284,284,"Dicky Pride",NA,3439631,"CareerEarnings",2011
285,285,"Tim Simpson",NA,3406017,"CareerEarnings",2011
286,286,"Craig Perks",NA,3362251,"CareerEarnings",2011
287,287,"Nicholas Thompson",NA,3355699,"CareerEarnings",2011
288,288,"Michael Campbell",NA,3321932,"CareerEarnings",2011
289,289,"Brian Henninger",NA,3316460,"CareerEarnings",2011
290,290,"Bob Burns",NA,3313226,"CareerEarnings",2011
291,291,"Don Pooley",NA,3296615,"CareerEarnings",2011
292,292,"Phil Blackmar",NA,3245909,"CareerEarnings",2011
293,293,"Roland Thatcher",NA,3237907,"CareerEarnings",2011
294,294,"Matt Jones",NA,3187348,"CareerEarnings",2011
295,295,"Phil Tataurangi",NA,3174391,"CareerEarnings",2011
296,296,"Fulton Allem",NA,3155787,"CareerEarnings",2011
297,297,"Ronnie Black",NA,3155053,"CareerEarnings",2011
298,298,"Scott Piercy",NA,3146917,"CareerEarnings",2011
299,299,"Miguel Angel Jimenez",NA,3144923,"CareerEarnings",2011
300,300,"Dan Pohl",NA,3112263,"CareerEarnings",2011
301,301,"Bob Gilder",NA,3032108,"CareerEarnings",2011
302,302,"Tom Gillis",NA,2918030,"CareerEarnings",2011
303,303,"Frank Nobilo",NA,2875836,"CareerEarnings",2011
304,304,"Tommy Gainey",NA,2864743,"CareerEarnings",2011
305,305,"Todd Fischer",NA,2862111,"CareerEarnings",2011
306,306,"Jim McGovern",NA,2858703,"CareerEarnings",2011
307,307,"Tom Scherrer",NA,2850394,"CareerEarnings",2011
308,308,"David Ogrin",NA,2848159,"CareerEarnings",2011
309,309,"Bobby Wadkins",NA,2822418,"CareerEarnings",2011
310,310,"Jodie Mudd",NA,2806955,"CareerEarnings",2011
311,311,"Michael Letzig",NA,2797157,"CareerEarnings",2011
312,312,"Sandy Lyle",NA,2792505,"CareerEarnings",2011
313,313,"Kris Blanks",NA,2766319,"CareerEarnings",2011
314,314,"Johnny Miller",NA,2747484,"CareerEarnings",2011
315,315,"Eric Axley",NA,2733081,"CareerEarnings",2011
316,316,"Doug Barron",NA,2724280,"CareerEarnings",2011
317,317,"Doug Tewell",NA,2723711,"CareerEarnings",2011
318,318,"Willie Wood",NA,2718886,"CareerEarnings",2011
319,319,"Scott Gump",NA,2715190,"CareerEarnings",2011
320,320,"Howard Twitty",NA,2713551,"CareerEarnings",2011
321,321,"Brenden Pappas",NA,2713230,"CareerEarnings",2011
322,322,"Scott Dunlap",NA,2700250,"CareerEarnings",2011
323,323,"Hank Kuehne",NA,2686886,"CareerEarnings",2011
324,324,"Carl Paulson",NA,2663101,"CareerEarnings",2011
325,325,"Martin Kaymer",NA,2599297,"CareerEarnings",2011
326,326,"Mike Springer",NA,2596451,"CareerEarnings",2011
327,327,"Hubert Green",NA,2591959,"CareerEarnings",2011
328,328,"Bill Lunde",NA,2553207,"CareerEarnings",2011
329,329,"Gary Hallberg",NA,2476014,"CareerEarnings",2011
330,330,"Bob Lohr",NA,2417060,"CareerEarnings",2011
331,331,"Spike McRoy",NA,2412577,"CareerEarnings",2011
332,332,"Ian Leggatt",NA,2410796,"CareerEarnings",2011
333,333,"Dave Barr",NA,2404793,"CareerEarnings",2011
334,334,"Keith Clearwater",NA,2365698,"CareerEarnings",2011
335,335,"Gabriel Hjertstedt",NA,2339756,"CareerEarnings",2011
336,336,"Billy Ray Brown",NA,2330389,"CareerEarnings",2011
337,337,"Parker McLachlin",NA,2302419,"CareerEarnings",2011
338,338,"Calvin Peete",NA,2302363,"CareerEarnings",2011
339,339,"Mike Sullivan",NA,2301255,"CareerEarnings",2011
340,340,"Matt Bettencourt",NA,2288483,"CareerEarnings",2011
341,341,"Lennie Clements",NA,2280766,"CareerEarnings",2011
342,342,"Ed Fiori",NA,2270198,"CareerEarnings",2011
343,343,"Shane Bertsch",NA,2265303,"CareerEarnings",2011
344,344,"Tom Weiskopf",NA,2241687,"CareerEarnings",2011
345,345,"David Gossett",NA,2234484,"CareerEarnings",2011
346,346,"John Riegger",NA,2233729,"CareerEarnings",2011
347,347,"Bob Heintz",NA,2228350,"CareerEarnings",2011
348,348,"Roger Maltbie",NA,2212879,"CareerEarnings",2011
349,349,"JC Snead",NA,2197545,"CareerEarnings",2011
350,350,"Michael Sim",NA,2186281,"CareerEarnings",2011
351,351,"Robin Freeman",NA,2174379,"CareerEarnings",2011
352,352,"Thomas Levet",NA,2173922,"CareerEarnings",2011
353,353,"Clarence Rose",NA,2155380,"CareerEarnings",2011
354,354,"Jeff Gove",NA,2128091,"CareerEarnings",2011
355,355,"Ian Baker Finch",NA,2078743,"CareerEarnings",2011
356,356,"Blake Adams",NA,2064151,"CareerEarnings",2011
357,357,"Louis Oosthuizen",NA,2049919,"CareerEarnings",2011
358,358,"John Adams",NA,2019582,"CareerEarnings",2011
359,359,"Larry Rinker",NA,2007824,"CareerEarnings",2011
360,360,"Chris Kirk",NA,1981482,"CareerEarnings",2011
361,361,"Brendan Steele",NA,1976310,"CareerEarnings",2011
362,362,"Mike Donald",NA,1970260,"CareerEarnings",2011
363,363,"Scott Stallings",NA,1957162,"CareerEarnings",2011
364,364,"Trevor Dodds",NA,1940834,"CareerEarnings",2011
365,365,"Jim Thorpe",NA,1935566,"CareerEarnings",2011
366,366,"Dave Rummells",NA,1909430,"CareerEarnings",2011
367,367,"Mike Sposa",NA,1905075,"CareerEarnings",2011
368,368,"Jhonattan Vegas",NA,1900726,"CareerEarnings",2011
369,369,"Jerry Smith",NA,1900122,"CareerEarnings",2011
370,370,"David Graham",NA,1888731,"CareerEarnings",2011
371,371,"Arnold Palmer",NA,1861857,"CareerEarnings",2011
372,372,"Mike Heinen",NA,1848216,"CareerEarnings",2011
373,373,"Richard Zokol",NA,1840397,"CareerEarnings",2011
374,374,"Marc Turnesa",NA,1836554,"CareerEarnings",2011
375,375,"Mike Standly",NA,1834597,"CareerEarnings",2011
376,376,"Gary Player",NA,1834482,"CareerEarnings",2011
377,377,"Brad Elder",NA,1820145,"CareerEarnings",2011
378,378,"Leonard Thompson",NA,1819028,"CareerEarnings",2011
379,379,"Bill Britton",NA,1814615,"CareerEarnings",2011
380,380,"Mark Lye",NA,1800654,"CareerEarnings",2011
381,381,"George Burns",NA,1781090,"CareerEarnings",2011
382,382,"Josh Teater",NA,1774647,"CareerEarnings",2011
383,383,"David Berganio Jr",NA,1766499,"CareerEarnings",2011
384,384,"Kelly Gibson",NA,1751957,"CareerEarnings",2011
385,385,"Morris Hatalsky",NA,1707280,"CareerEarnings",2011
386,386,"Kyle Stanley",NA,1698786,"CareerEarnings",2011
387,387,"Ian Woosnam",NA,1696309,"CareerEarnings",2011
388,388,"Bruce Fleisher",NA,1695111,"CareerEarnings",2011
389,389,"Billy Casper",NA,1691583,"CareerEarnings",2011
390,390,"Michael Clark II",NA,1670485,"CareerEarnings",2011
391,391,"Tim Wilkinson",NA,1665041,"CareerEarnings",2011
392,392,"Guy Boros",NA,1645554,"CareerEarnings",2011
393,393,"Ted Schulz",NA,1645215,"CareerEarnings",2011
394,394,"Bob Murphy",NA,1642330,"CareerEarnings",2011
395,395,"Jerry Pate",NA,1634246,"CareerEarnings",2011
396,396,"Cameron Tringale",NA,1630425,"CareerEarnings",2011
397,397,"Gary Koch",NA,1629482,"CareerEarnings",2011
398,398,"Lon Hinkle",NA,1607691,"CareerEarnings",2011
399,399,"Kenny Knox",NA,1607180,"CareerEarnings",2011
400,400,"David Howell",NA,1606153,"CareerEarnings",2011
401,401,"Gene Littler",NA,1584210,"CareerEarnings",2011
402,402,"Kevin Chappell",NA,1581127,"CareerEarnings",2011
403,403,"Jack Renner",NA,1579090,"CareerEarnings",2011
404,404,"Curt Byrum",NA,1576535,"CareerEarnings",2011
405,405,"Wes Short Jr",NA,1569801,"CareerEarnings",2011
406,406,"Alex Prugh",NA,1564676,"CareerEarnings",2011
407,407,"Miller Barber",NA,1564204,"CareerEarnings",2011
408,408,"Mark Hayes",NA,1555739,"CareerEarnings",2011
409,409,"Daisuke Maruyama",NA,1554676,"CareerEarnings",2011
410,410,"Jim Colbert",NA,1553136,"CareerEarnings",2011
411,411,"Bob Eastwood",NA,1546106,"CareerEarnings",2011
412,412,"Keith Fergus",NA,1546009,"CareerEarnings",2011
413,413,"Hunter Haas",NA,1541252,"CareerEarnings",2011
414,414,"Scott Gutschewski",NA,1540145,"CareerEarnings",2011
415,415,"Aron Price",NA,1534481,"CareerEarnings",2011
416,416,"Buddy Gardner",NA,1491943,"CareerEarnings",2011
417,417,"James Nitties",NA,1456566,"CareerEarnings",2011
418,418,"Jeff Klauk",NA,1451736,"CareerEarnings",2011
419,419,"Jarrod Lyle",NA,1429702,"CareerEarnings",2011
420,420,"Bobby Clampett",NA,1423000,"CareerEarnings",2011
421,421,"Robert Wrenn",NA,1422635,"CareerEarnings",2011
422,422,"Darron Stiles",NA,1418842,"CareerEarnings",2011
423,423,"Gavin Coles",NA,1415902,"CareerEarnings",2011
424,424,"Billy Kratzert",NA,1396819,"CareerEarnings",2011
425,425,"Bill Rogers",NA,1384710,"CareerEarnings",2011
426,426,"Bruce Crampton",NA,1376193,"CareerEarnings",2011
427,427,"Chad Collins",NA,1368888,"CareerEarnings",2011
428,428,"Andy North",NA,1365530,"CareerEarnings",2011
429,429,"Derek Lamely",NA,1342788,"CareerEarnings",2011
