"FirstTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2016","FirstTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2016","FirstTeeEarlyRound1ScoringAverage_PLAYERNAME_2016","FirstTeeEarlyRound1ScoringAverage__2016","FirstTeeEarlyRound1ScoringAverage_AVG_2016","FirstTeeEarlyRound1ScoringAverage_TOTALSTROKES_2016","FirstTeeEarlyRound1ScoringAverage_TOTALROUNDS_2016","stat_name","year"
1,1,"Aaron Baddeley",NA,66,66,1,"FirstTeeEarlyRound1ScoringAverage",2016
1,1,"Brett Stegmaier",NA,66,66,1,"FirstTeeEarlyRound1ScoringAverage",2016
1,1,"DJ Trahan",NA,66,66,1,"FirstTeeEarlyRound1ScoringAverage",2016
4,4,"Anirban Lahiri",NA,66.33,199,3,"FirstTeeEarlyRound1ScoringAverage",2016
5,6,"Shane Lowry",NA,67,67,1,"FirstTeeEarlyRound1ScoringAverage",2016
5,6,"Cameron Percy",NA,67,67,1,"FirstTeeEarlyRound1ScoringAverage",2016
7,9,"Brian Stuard",NA,67.33,202,3,"FirstTeeEarlyRound1ScoringAverage",2016
8,5,"Mark Hubbard",NA,67.4,337,5,"FirstTeeEarlyRound1ScoringAverage",2016
9,10,"Justin Rose",NA,67.5,135,2,"FirstTeeEarlyRound1ScoringAverage",2016
10,11,"DH Lee",NA,67.75,271,4,"FirstTeeEarlyRound1ScoringAverage",2016
11,12,"Chez Reavie",NA,67.83,407,6,"FirstTeeEarlyRound1ScoringAverage",2016
12,13,"Matthew Fitzpatrick",NA,68,68,1,"FirstTeeEarlyRound1ScoringAverage",2016
12,13,"Martin Piller",NA,68,68,1,"FirstTeeEarlyRound1ScoringAverage",2016
12,13,"Charl Schwartzel",NA,68,68,1,"FirstTeeEarlyRound1ScoringAverage",2016
15,16,"Charley Hoffman",NA,68.2,341,5,"FirstTeeEarlyRound1ScoringAverage",2016
16,17,"Jamie Lovemark",NA,68.25,273,4,"FirstTeeEarlyRound1ScoringAverage",2016
17,19,"Jason Gore",NA,68.5,274,4,"FirstTeeEarlyRound1ScoringAverage",2016
17,19,"Justin Hicks",NA,68.5,137,2,"FirstTeeEarlyRound1ScoringAverage",2016
17,19,"JB Holmes",NA,68.5,137,2,"FirstTeeEarlyRound1ScoringAverage",2016
17,19,"Justin Leonard",NA,68.5,137,2,"FirstTeeEarlyRound1ScoringAverage",2016
17,19,"Ryan Moore",NA,68.5,137,2,"FirstTeeEarlyRound1ScoringAverage",2016
17,19,"Henrik Norlander",NA,68.5,137,2,"FirstTeeEarlyRound1ScoringAverage",2016
