"Total3Putts1520_RANKTHISWEEK_2011","Total3Putts1520_RANKLASTWEEK_2011","Total3Putts1520_PLAYERNAME_2011","Total3Putts1520_ROUNDS_2011","Total3Putts1520_TOTAL3PUTTS1520_2011","Total3Putts1520_TOTAL3PUTTS_2011","stat_name","year"
58,58,"Chris Couch",73,2,31,"Total3Putts1520",2011
58,58,"Ben Crane",76,2,30,"Total3Putts1520",2011
58,58,"David Duval",67,2,38,"Total3Putts1520",2011
58,58,"Ernie Els",71,2,37,"Total3Putts1520",2011
58,58,"Rickie Fowler",84,2,35,"Total3Putts1520",2011
58,58,"Jim Furyk",87,2,29,"Total3Putts1520",2011
58,58,"Bobby Gates",82,2,44,"Total3Putts1520",2011
58,58,"Scott Gutschewski",67,2,44,"Total3Putts1520",2011
58,58,"Hunter Haas",96,2,41,"Total3Putts1520",2011
58,58,"JJ Henry",96,2,38,"Total3Putts1520",2011
58,58,"Jim Herman",69,2,43,"Total3Putts1520",2011
58,58,"Charles Howell III",108,2,43,"Total3Putts1520",2011
58,58,"Freddie Jacobson",92,2,22,"Total3Putts1520",2011
58,58,"Lee Janzen",62,2,25,"Total3Putts1520",2011
58,58,"Zach Johnson",79,2,25,"Total3Putts1520",2011
58,58,"Anthony Kim",72,2,32,"Total3Putts1520",2011
58,58,"Chris Kirk",87,2,37,"Total3Putts1520",2011
58,58,"Colt Knost",80,2,27,"Total3Putts1520",2011
58,58,"Martin Laird",77,2,31,"Total3Putts1520",2011
58,58,"Spencer Levin",113,2,41,"Total3Putts1520",2011
58,58,"Hunter Mahan",92,2,49,"Total3Putts1520",2011
58,58,"David Mathis",83,2,39,"Total3Putts1520",2011
58,58,"Billy Mayfair",94,2,60,"Total3Putts1520",2011
58,58,"Ryan Moore",79,2,23,"Total3Putts1520",2011
58,58,"Kevin Na",84,2,25,"Total3Putts1520",2011
58,58,"Nick OHern",89,2,40,"Total3Putts1520",2011
58,58,"Pat Perez",76,2,41,"Total3Putts1520",2011
58,58,"Carl Pettersson",95,2,34,"Total3Putts1520",2011
58,58,"DA Points",89,2,43,"Total3Putts1520",2011
58,58,"Chez Reavie",92,2,54,"Total3Putts1520",2011
58,58,"Alexandre Rocha",65,2,35,"Total3Putts1520",2011
58,58,"John Rollins",85,2,45,"Total3Putts1520",2011
58,58,"Rory Sabbatini",85,2,29,"Total3Putts1520",2011
58,58,"Vijay Singh",79,2,44,"Total3Putts1520",2011
58,58,"Brandt Snedeker",85,2,30,"Total3Putts1520",2011
58,58,"Scott Stallings",84,2,43,"Total3Putts1520",2011
58,58,"Steve Stricker",70,2,15,"Total3Putts1520",2011
58,58,"Vaughn Taylor",89,2,34,"Total3Putts1520",2011
58,58,"David Toms",78,2,24,"Total3Putts1520",2011
58,58,"Cameron Tringale",110,2,52,"Total3Putts1520",2011
58,58,"Marc Turnesa",54,2,30,"Total3Putts1520",2011
58,58,"Bo Van Pelt",92,2,49,"Total3Putts1520",2011
58,58,"Nick Watney",80,2,25,"Total3Putts1520",2011
58,58,"Mark Wilson",89,2,35,"Total3Putts1520",2011
108,108,"Robert Allenby",84,1,51,"Total3Putts1520",2011
108,108,"Woody Austin",59,1,30,"Total3Putts1520",2011
108,108,"Ricky Barnes",78,1,43,"Total3Putts1520",2011
108,108,"Shane Bertsch",62,1,27,"Total3Putts1520",2011
108,108,"Jason Bohn",74,1,42,"Total3Putts1520",2011
108,108,"Michael Bradley",74,1,29,"Total3Putts1520",2011
108,108,"KJ Choi",77,1,32,"Total3Putts1520",2011
108,108,"Stewart Cink",72,1,22,"Total3Putts1520",2011
108,108,"Jason Day",76,1,31,"Total3Putts1520",2011
108,108,"Luke Donald",73,1,12,"Total3Putts1520",2011
108,108,"James Driscoll",71,1,36,"Total3Putts1520",2011
108,108,"Steve Elkington",50,1,14,"Total3Putts1520",2011
108,108,"Harrison Frazar",58,1,27,"Total3Putts1520",2011
108,108,"Brian Gay",90,1,30,"Total3Putts1520",2011
108,108,"Lucas Glover",74,1,31,"Total3Putts1520",2011
108,108,"Andres Gonzales",60,1,27,"Total3Putts1520",2011
108,108,"Bill Haas",93,1,36,"Total3Putts1520",2011
108,108,"Padraig Harrington",60,1,23,"Total3Putts1520",2011
108,108,"JP Hayes",56,1,35,"Total3Putts1520",2011
108,108,"David Hearn",88,1,42,"Total3Putts1520",2011
108,108,"Tim Herron",85,1,38,"Total3Putts1520",2011
108,108,"Charley Hoffman",93,1,41,"Total3Putts1520",2011
108,108,"Ryuji Imada",83,1,40,"Total3Putts1520",2011
108,108,"Dustin Johnson",72,1,40,"Total3Putts1520",2011
108,108,"Matt Jones",71,1,28,"Total3Putts1520",2011
108,108,"Sung Kang",63,1,27,"Total3Putts1520",2011
108,108,"Robert Karlsson",61,1,19,"Total3Putts1520",2011
108,108,"Bio Kim",71,1,37,"Total3Putts1520",2011
108,108,"Kevin Kisner",70,1,22,"Total3Putts1520",2011
108,108,"Matt Kuchar",94,1,19,"Total3Putts1520",2011
108,108,"Bill Lunde",92,1,49,"Total3Putts1520",2011
108,108,"Steve Marino",76,1,42,"Total3Putts1520",2011
108,108,"Graeme McDowell",50,1,18,"Total3Putts1520",2011
108,108,"George McNeill",69,1,21,"Total3Putts1520",2011
108,108,"Rocco Mediate",53,1,30,"Total3Putts1520",2011
108,108,"Joe Ogilvie",75,1,29,"Total3Putts1520",2011
108,108,"Scott Piercy",78,1,37,"Total3Putts1520",2011
108,108,"Jim Renner",65,1,31,"Total3Putts1520",2011
108,108,"Andres Romero",77,1,36,"Total3Putts1520",2011
108,108,"Justin Rose",79,1,33,"Total3Putts1520",2011
108,108,"Charl Schwartzel",58,1,23,"Total3Putts1520",2011
108,108,"Adam Scott",60,1,34,"Total3Putts1520",2011
108,108,"John Senden",94,1,40,"Total3Putts1520",2011
108,108,"Webb Simpson",98,1,33,"Total3Putts1520",2011
108,108,"Nate Smith",66,1,24,"Total3Putts1520",2011
108,108,"Brendan Steele",89,1,38,"Total3Putts1520",2011
108,108,"Kevin Streelman",90,1,31,"Total3Putts1520",2011
108,108,"Josh Teater",104,1,48,"Total3Putts1520",2011
108,108,"Jhonattan Vegas",84,1,61,"Total3Putts1520",2011
108,108,"Charlie Wi",83,1,30,"Total3Putts1520",2011
108,108,"Dean Wilson",62,1,23,"Total3Putts1520",2011
108,108,"Gary Woodland",93,1,42,"Total3Putts1520",2011
108,108,"YE Yang",63,1,16,"Total3Putts1520",2011
