"CurrentStreakwithouta3Putt_RANKTHISWEEK_2008","CurrentStreakwithouta3Putt_RANKLASTWEEK_2008","CurrentStreakwithouta3Putt_PLAYERNAME_2008","CurrentStreakwithouta3Putt_EVENTS_2008","CurrentStreakwithouta3Putt_VALUE_2008","stat_name","year"
53,53,"Matt Kuchar",27,40,"CurrentStreakwithouta3Putt",2008
53,53,"Jin Park",30,40,"CurrentStreakwithouta3Putt",2008
53,53,"Ian Poulter",15,40,"CurrentStreakwithouta3Putt",2008
56,56,"Daniel Chopra",27,39,"CurrentStreakwithouta3Putt",2008
56,56,"Trevor Immelman",22,39,"CurrentStreakwithouta3Putt",2008
58,58,"Ryan Armour",32,38,"CurrentStreakwithouta3Putt",2008
58,58,"Briny Baird",30,38,"CurrentStreakwithouta3Putt",2008
58,58,"Jeff Overton",32,38,"CurrentStreakwithouta3Putt",2008
61,61,"Steve Allan",21,37,"CurrentStreakwithouta3Putt",2008
61,61,"Jason Allred",23,37,"CurrentStreakwithouta3Putt",2008
61,61,"Gavin Coles",16,37,"CurrentStreakwithouta3Putt",2008
61,61,"Ben Crane",25,37,"CurrentStreakwithouta3Putt",2008
61,61,"Todd Hamilton",28,37,"CurrentStreakwithouta3Putt",2008
66,66,"Peter Lonard",30,36,"CurrentStreakwithouta3Putt",2008
66,66,"Vijay Singh",23,36,"CurrentStreakwithouta3Putt",2008
68,68,"DJ Trahan",27,35,"CurrentStreakwithouta3Putt",2008
69,69,"Carlos Franco",25,34,"CurrentStreakwithouta3Putt",2008
69,69,"Frank Lickliter II",32,34,"CurrentStreakwithouta3Putt",2008
71,71,"Kenneth Ferrie",25,33,"CurrentStreakwithouta3Putt",2008
71,71,"Steve Stricker",22,33,"CurrentStreakwithouta3Putt",2008
73,73,"Aaron Baddeley",22,32,"CurrentStreakwithouta3Putt",2008
73,73,"Bart Bryant",23,32,"CurrentStreakwithouta3Putt",2008
73,73,"Jay Williamson",33,32,"CurrentStreakwithouta3Putt",2008
76,76,"Nick OHern",26,31,"CurrentStreakwithouta3Putt",2008
77,77,"Chad Campbell",28,30,"CurrentStreakwithouta3Putt",2008
77,77,"Nathan Green",30,30,"CurrentStreakwithouta3Putt",2008
77,77,"Brandt Jobe",19,30,"CurrentStreakwithouta3Putt",2008
77,77,"Dustin Johnson",30,30,"CurrentStreakwithouta3Putt",2008
81,81,"Stuart Appleby",23,29,"CurrentStreakwithouta3Putt",2008
81,81,"Andres Romero",20,29,"CurrentStreakwithouta3Putt",2008
83,83,"Tommy Armour III",25,27,"CurrentStreakwithouta3Putt",2008
83,83,"Nick Flanagan",29,27,"CurrentStreakwithouta3Putt",2008
85,85,"Chad Collins",24,26,"CurrentStreakwithouta3Putt",2008
85,85,"Kenny Perry",26,26,"CurrentStreakwithouta3Putt",2008
85,85,"Marc Turnesa",29,26,"CurrentStreakwithouta3Putt",2008
88,88,"JB Holmes",26,25,"CurrentStreakwithouta3Putt",2008
88,88,"Tom Scherrer",20,25,"CurrentStreakwithouta3Putt",2008
90,90,"Harrison Frazar",23,24,"CurrentStreakwithouta3Putt",2008
90,90,"Michael Letzig",29,24,"CurrentStreakwithouta3Putt",2008
90,90,"YE Yang",29,24,"CurrentStreakwithouta3Putt",2008
93,93,"Padraig Harrington",15,23,"CurrentStreakwithouta3Putt",2008
93,93,"Jerry Kelly",31,23,"CurrentStreakwithouta3Putt",2008
95,95,"Woody Austin",30,22,"CurrentStreakwithouta3Putt",2008
95,95,"Anthony Kim",22,22,"CurrentStreakwithouta3Putt",2008
95,95,"John Senden",28,22,"CurrentStreakwithouta3Putt",2008
98,98,"Mathias Gronberg",30,21,"CurrentStreakwithouta3Putt",2008
99,99,"Justin Leonard",25,20,"CurrentStreakwithouta3Putt",2008
99,99,"David Toms",20,20,"CurrentStreakwithouta3Putt",2008
101,101,"Marco Dawson",21,19,"CurrentStreakwithouta3Putt",2008
101,101,"John Riegger",24,19,"CurrentStreakwithouta3Putt",2008
101,101,"Ron Whittaker",22,19,"CurrentStreakwithouta3Putt",2008
104,104,"Brad Adamonis",29,18,"CurrentStreakwithouta3Putt",2008
104,104,"Steve Lowery",25,18,"CurrentStreakwithouta3Putt",2008
106,106,"Brian Davis",34,17,"CurrentStreakwithouta3Putt",2008
106,106,"Billy Mayfair",29,17,"CurrentStreakwithouta3Putt",2008
106,106,"Rod Pampling",28,17,"CurrentStreakwithouta3Putt",2008
109,109,"Charles Howell III",31,16,"CurrentStreakwithouta3Putt",2008
109,109,"Patrick Sheehan",35,16,"CurrentStreakwithouta3Putt",2008
109,109,"Johnson Wagner",26,16,"CurrentStreakwithouta3Putt",2008
112,112,"Hunter Mahan",27,15,"CurrentStreakwithouta3Putt",2008
112,112,"Bo Van Pelt",32,15,"CurrentStreakwithouta3Putt",2008
112,112,"Boo Weekley",24,15,"CurrentStreakwithouta3Putt",2008
115,115,"Robert Allenby",28,14,"CurrentStreakwithouta3Putt",2008
115,115,"Paul Casey",16,14,"CurrentStreakwithouta3Putt",2008
115,115,"Travis Perkins",23,14,"CurrentStreakwithouta3Putt",2008
115,115,"Nicholas Thompson",36,14,"CurrentStreakwithouta3Putt",2008
115,115,"Bubba Watson",29,14,"CurrentStreakwithouta3Putt",2008
120,120,"Mark Calcavecchia",25,13,"CurrentStreakwithouta3Putt",2008
120,120,"KJ Choi",21,13,"CurrentStreakwithouta3Putt",2008
120,120,"Bill Haas",31,13,"CurrentStreakwithouta3Putt",2008
120,120,"Doug LaBelle II",22,13,"CurrentStreakwithouta3Putt",2008
120,120,"Jeff Maggert",28,13,"CurrentStreakwithouta3Putt",2008
120,120,"Shigeki Maruyama",18,13,"CurrentStreakwithouta3Putt",2008
120,120,"Jon Mills",32,13,"CurrentStreakwithouta3Putt",2008
127,127,"Michael Allen",28,12,"CurrentStreakwithouta3Putt",2008
127,127,"Jason Day",28,12,"CurrentStreakwithouta3Putt",2008
127,127,"Steve Flesch",29,12,"CurrentStreakwithouta3Putt",2008
127,127,"Tommy Gainey",24,12,"CurrentStreakwithouta3Putt",2008
127,127,"George McNeill",29,12,"CurrentStreakwithouta3Putt",2008
127,127,"Brenden Pappas",24,12,"CurrentStreakwithouta3Putt",2008
127,127,"Jesper Parnevik",29,12,"CurrentStreakwithouta3Putt",2008
134,134,"Alex Cejka",25,11,"CurrentStreakwithouta3Putt",2008
134,134,"Sergio Garcia",19,11,"CurrentStreakwithouta3Putt",2008
134,134,"Paul Goydos",25,11,"CurrentStreakwithouta3Putt",2008
134,134,"Tag Ridings",29,11,"CurrentStreakwithouta3Putt",2008
138,138,"Retief Goosen",18,10,"CurrentStreakwithouta3Putt",2008
138,138,"Matt Jones",31,10,"CurrentStreakwithouta3Putt",2008
138,138,"Jeff Quinney",28,10,"CurrentStreakwithouta3Putt",2008
141,141,"Billy Andrade",24,9,"CurrentStreakwithouta3Putt",2008
141,141,"Justin Bolli",28,9,"CurrentStreakwithouta3Putt",2008
141,141,"Joe Durant",28,9,"CurrentStreakwithouta3Putt",2008
141,141,"David Duval",20,9,"CurrentStreakwithouta3Putt",2008
141,141,"Craig Kanada",23,9,"CurrentStreakwithouta3Putt",2008
141,141,"John Mallinger",29,9,"CurrentStreakwithouta3Putt",2008
141,141,"Troy Matteson",30,9,"CurrentStreakwithouta3Putt",2008
141,141,"Ryan Palmer",22,9,"CurrentStreakwithouta3Putt",2008
141,141,"Tim Petrovic",32,9,"CurrentStreakwithouta3Putt",2008
150,150,"Bob Estes",28,8,"CurrentStreakwithouta3Putt",2008
150,150,"JJ Henry",34,8,"CurrentStreakwithouta3Putt",2008
150,150,"Mark Hensby",26,8,"CurrentStreakwithouta3Putt",2008
153,153,"Lucas Glover",26,7,"CurrentStreakwithouta3Putt",2008
153,153,"Scott McCarron",22,7,"CurrentStreakwithouta3Putt",2008
153,153,"Phil Mickelson",21,7,"CurrentStreakwithouta3Putt",2008
156,156,"Glen Day",19,6,"CurrentStreakwithouta3Putt",2008
156,156,"Chris DiMarco",29,6,"CurrentStreakwithouta3Putt",2008
156,156,"Cody Freeman",26,6,"CurrentStreakwithouta3Putt",2008
156,156,"John Huston",18,6,"CurrentStreakwithouta3Putt",2008
156,156,"Greg Kraft",21,6,"CurrentStreakwithouta3Putt",2008
156,156,"Martin Laird",29,6,"CurrentStreakwithouta3Putt",2008
156,156,"Will Ma Kenzie",21,6,"CurrentStreakwithouta3Putt",2008
156,156,"Scott Sterling",28,6,"CurrentStreakwithouta3Putt",2008
164,164,"Tim Herron",28,5,"CurrentStreakwithouta3Putt",2008
164,164,"Lee Janzen",28,5,"CurrentStreakwithouta3Putt",2008
164,164,"Cliff Kresge",28,5,"CurrentStreakwithouta3Putt",2008
164,164,"Heath Slocum",29,5,"CurrentStreakwithouta3Putt",2008
164,164,"Bob Sowards",22,5,"CurrentStreakwithouta3Putt",2008
169,169,"Stewart Cink",23,4,"CurrentStreakwithouta3Putt",2008
169,169,"Jeff Gove",18,4,"CurrentStreakwithouta3Putt",2008
169,169,"Parker McLachlin",27,4,"CurrentStreakwithouta3Putt",2008
169,169,"Ryan Moore",24,4,"CurrentStreakwithouta3Putt",2008
169,169,"Tom Pernice Jr",30,4,"CurrentStreakwithouta3Putt",2008
169,169,"Chez Reavie",30,4,"CurrentStreakwithouta3Putt",2008
175,175,"Eric Axley",35,3,"CurrentStreakwithouta3Putt",2008
175,175,"Paul Claxton",23,3,"CurrentStreakwithouta3Putt",2008
175,175,"Zach Johnson",25,3,"CurrentStreakwithouta3Putt",2008
175,175,"Camilo Villegas",22,3,"CurrentStreakwithouta3Putt",2008
175,175,"Tim Wilkinson",29,3,"CurrentStreakwithouta3Putt",2008
175,175,"Dean Wilson",32,3,"CurrentStreakwithouta3Putt",2008
181,181,"Tom Lehman",17,2,"CurrentStreakwithouta3Putt",2008
181,181,"Jim McGovern",26,2,"CurrentStreakwithouta3Putt",2008
181,181,"Vaughn Taylor",32,2,"CurrentStreakwithouta3Putt",2008
184,184,"Jonathan Byrd",27,1,"CurrentStreakwithouta3Putt",2008
184,184,"Alejandro Canizares",16,1,"CurrentStreakwithouta3Putt",2008
184,184,"Fred Couples",18,1,"CurrentStreakwithouta3Putt",2008
184,184,"Ernie Els",16,1,"CurrentStreakwithouta3Putt",2008
184,184,"John Merrick",28,1,"CurrentStreakwithouta3Putt",2008
184,184,"Kyle Thompson",26,1,"CurrentStreakwithouta3Putt",2008
184,184,"Scott Verplank",24,1,"CurrentStreakwithouta3Putt",2008
