"3PuttAvoidanceRound3_RANKTHISWEEK_2013","3PuttAvoidanceRound3_RANKLASTWEEK_2013","3PuttAvoidanceRound3_PLAYERNAME_2013","3PuttAvoidanceRound3__2013","3PuttAvoidanceRound3_Pct_2013","3PuttAvoidanceRound3_TOTAL3PUTTS_2013","3PuttAvoidanceRound3_TOTALHOLES_2013","stat_name","year"
1,1,"Brian Gay",NA,0.35,1,288,"3PuttAvoidanceRound3",2013
2,2,"Casey Wittenberg",NA,0.56,1,180,"3PuttAvoidanceRound3",2013
3,3,"Bob Estes",NA,0.74,2,270,"3PuttAvoidanceRound3",2013
4,4,"Stephen Ames",NA,0.79,1,126,"3PuttAvoidanceRound3",2013
4,4,"Chez Reavie",NA,0.79,2,252,"3PuttAvoidanceRound3",2013
4,4,"Brian Stuard",NA,0.79,2,252,"3PuttAvoidanceRound3",2013
4,4,"Andrew Svoboda",NA,0.79,1,126,"3PuttAvoidanceRound3",2013
8,8,"Luke Donald",NA,0.85,2,234,"3PuttAvoidanceRound3",2013
9,9,"Ian Poulter",NA,0.93,2,216,"3PuttAvoidanceRound3",2013
10,10,"Justin Leonard",NA,1.17,4,342,"3PuttAvoidanceRound3",2013
11,11,"Colt Knost",NA,1.23,2,162,"3PuttAvoidanceRound3",2013
11,11,"YE Yang",NA,1.23,2,162,"3PuttAvoidanceRound3",2013
13,13,"Jason Bohn",NA,1.39,3,216,"3PuttAvoidanceRound3",2013
13,13,"Tim Clark",NA,1.39,3,216,"3PuttAvoidanceRound3",2013
13,13,"Ken Duke",NA,1.39,4,288,"3PuttAvoidanceRound3",2013
13,13,"Sergio Garcia",NA,1.39,4,288,"3PuttAvoidanceRound3",2013
13,13,"Tim Herron",NA,1.39,2,144,"3PuttAvoidanceRound3",2013
13,13,"Hunter Mahan",NA,1.39,5,360,"3PuttAvoidanceRound3",2013
19,19,"Matt Kuchar",NA,1.52,6,396,"3PuttAvoidanceRound3",2013
20,20,"Jimmy Walker",NA,1.54,5,324,"3PuttAvoidanceRound3",2013
21,21,"Rickie Fowler",NA,1.63,5,306,"3PuttAvoidanceRound3",2013
22,22,"Keegan Bradley",NA,1.67,6,360,"3PuttAvoidanceRound3",2013
22,22,"Tag Ridings",NA,1.67,3,180,"3PuttAvoidanceRound3",2013
22,22,"Andres Romero",NA,1.67,3,180,"3PuttAvoidanceRound3",2013
22,22,"Lee Williams",NA,1.67,3,180,"3PuttAvoidanceRound3",2013
26,26,"Greg Chalmers",NA,1.71,4,234,"3PuttAvoidanceRound3",2013
27,27,"David Hearn",NA,1.75,6,342,"3PuttAvoidanceRound3",2013
28,28,"James Hahn",NA,1.85,4,216,"3PuttAvoidanceRound3",2013
28,28,"Freddie Jacobson",NA,1.85,4,216,"3PuttAvoidanceRound3",2013
