"3PuttAvoidanceRound1_RANKTHISWEEK_2009","3PuttAvoidanceRound1_RANKLASTWEEK_2009","3PuttAvoidanceRound1_PLAYERNAME_2009","3PuttAvoidanceRound1__2009","3PuttAvoidanceRound1_Pct_2009","3PuttAvoidanceRound1_TOTAL3PUTTS_2009","3PuttAvoidanceRound1_TOTALHOLES_2009","stat_name","year"
96,96,"Todd Hamilton",NA,3.07,16,522,"3PuttAvoidanceRound1",2009
96,96,"Kevin Streelman",NA,3.07,16,522,"3PuttAvoidanceRound1",2009
99,99,"Sergio Garcia",NA,3.13,9,288,"3PuttAvoidanceRound1",2009
100,100,"Mark Calcavecchia",NA,3.14,13,414,"3PuttAvoidanceRound1",2009
100,100,"Bubba Watson",NA,3.14,13,414,"3PuttAvoidanceRound1",2009
102,102,"Troy Matteson",NA,3.15,17,540,"3PuttAvoidanceRound1",2009
103,103,"KJ Choi",NA,3.17,12,378,"3PuttAvoidanceRound1",2009
103,103,"Daniel Chopra",NA,3.17,16,504,"3PuttAvoidanceRound1",2009
103,103,"Jeff Overton",NA,3.17,16,504,"3PuttAvoidanceRound1",2009
103,103,"Steve Stricker",NA,3.17,12,378,"3PuttAvoidanceRound1",2009
107,107,"Rich Beem",NA,3.21,15,468,"3PuttAvoidanceRound1",2009
107,107,"Ryan Palmer",NA,3.21,15,468,"3PuttAvoidanceRound1",2009
107,107,"Tom Pernice Jr",NA,3.21,15,468,"3PuttAvoidanceRound1",2009
110,110,"Nicholas Thompson",NA,3.23,18,558,"3PuttAvoidanceRound1",2009
111,111,"Brendon de Jonge",NA,3.26,17,522,"3PuttAvoidanceRound1",2009
111,111,"Carl Pettersson",NA,3.26,17,522,"3PuttAvoidanceRound1",2009
113,113,"Ted Purdy",NA,3.33,18,540,"3PuttAvoidanceRound1",2009
114,114,"JJ Henry",NA,3.37,17,504,"3PuttAvoidanceRound1",2009
114,114,"Marc Leishman",NA,3.37,17,504,"3PuttAvoidanceRound1",2009
114,114,"Joe Ogilvie",NA,3.37,17,504,"3PuttAvoidanceRound1",2009
117,117,"Ricky Barnes",NA,3.38,14,414,"3PuttAvoidanceRound1",2009
117,117,"Kenny Perry",NA,3.38,14,414,"3PuttAvoidanceRound1",2009
119,119,"Jason Dufner",NA,3.42,16,468,"3PuttAvoidanceRound1",2009
120,120,"Stewart Cink",NA,3.44,13,378,"3PuttAvoidanceRound1",2009
120,120,"Bryce Molder",NA,3.44,13,378,"3PuttAvoidanceRound1",2009
120,120,"Justin Rose",NA,3.44,13,378,"3PuttAvoidanceRound1",2009
123,123,"Marc Turnesa",NA,3.45,18,522,"3PuttAvoidanceRound1",2009
124,124,"Angel Cabrera",NA,3.47,10,288,"3PuttAvoidanceRound1",2009
124,124,"Matt Kuchar",NA,3.47,15,432,"3PuttAvoidanceRound1",2009
124,124,"Hunter Mahan",NA,3.47,15,432,"3PuttAvoidanceRound1",2009
124,124,"Scott Sterling",NA,3.47,10,288,"3PuttAvoidanceRound1",2009
128,128,"Rocco Mediate",NA,3.54,14,396,"3PuttAvoidanceRound1",2009
128,128,"Chris Riley",NA,3.54,14,396,"3PuttAvoidanceRound1",2009
130,130,"Paul Goydos",NA,3.56,16,450,"3PuttAvoidanceRound1",2009
131,131,"Mark Wilson",NA,3.57,18,504,"3PuttAvoidanceRound1",2009
132,132,"Tim Petrovic",NA,3.58,20,558,"3PuttAvoidanceRound1",2009
133,133,"Kris Blanks",NA,3.61,13,360,"3PuttAvoidanceRound1",2009
134,134,"Steve Flesch",NA,3.63,17,468,"3PuttAvoidanceRound1",2009
134,134,"Lucas Glover",NA,3.63,17,468,"3PuttAvoidanceRound1",2009
136,136,"Woody Austin",NA,3.7,16,432,"3PuttAvoidanceRound1",2009
136,136,"Peter Lonard",NA,3.7,20,540,"3PuttAvoidanceRound1",2009
136,136,"John Mallinger",NA,3.7,18,486,"3PuttAvoidanceRound1",2009
136,136,"Rick Price",NA,3.7,14,378,"3PuttAvoidanceRound1",2009
136,136,"Jimmy Walker",NA,3.7,16,432,"3PuttAvoidanceRound1",2009
136,136,"Boo Weekley",NA,3.7,14,378,"3PuttAvoidanceRound1",2009
142,142,"Andres Romero",NA,3.8,13,342,"3PuttAvoidanceRound1",2009
143,143,"Fred Couples",NA,3.82,11,288,"3PuttAvoidanceRound1",2009
144,144,"DA Points",NA,3.83,20,522,"3PuttAvoidanceRound1",2009
145,145,"Chad Campbell",NA,3.85,18,468,"3PuttAvoidanceRound1",2009
145,145,"Glen Day",NA,3.85,18,468,"3PuttAvoidanceRound1",2009
145,145,"Davis Love III",NA,3.85,18,468,"3PuttAvoidanceRound1",2009
148,148,"Kevin Stadler",NA,3.89,14,360,"3PuttAvoidanceRound1",2009
149,149,"David Mathis",NA,3.91,19,486,"3PuttAvoidanceRound1",2009
150,150,"Mark Brooks",NA,3.92,12,306,"3PuttAvoidanceRound1",2009
151,151,"Stephen Ames",NA,4.04,16,396,"3PuttAvoidanceRound1",2009
152,152,"Steve Lowery",NA,4.12,20,486,"3PuttAvoidanceRound1",2009
153,153,"Brian Davis",NA,4.17,24,576,"3PuttAvoidanceRound1",2009
153,153,"Jason Gore",NA,4.17,18,432,"3PuttAvoidanceRound1",2009
153,153,"Will Ma Kenzie",NA,4.17,18,432,"3PuttAvoidanceRound1",2009
153,153,"Scott Piercy",NA,4.17,21,504,"3PuttAvoidanceRound1",2009
153,153,"Brett Quigley",NA,4.17,21,504,"3PuttAvoidanceRound1",2009
153,153,"Rory Sabbatini",NA,4.17,18,432,"3PuttAvoidanceRound1",2009
159,159,"Matt Weibring",NA,4.29,17,396,"3PuttAvoidanceRound1",2009
160,160,"Ernie Els",NA,4.32,14,324,"3PuttAvoidanceRound1",2009
160,160,"Bill Lunde",NA,4.32,21,486,"3PuttAvoidanceRound1",2009
162,162,"Jason Bohn",NA,4.44,20,450,"3PuttAvoidanceRound1",2009
162,162,"Casey Wittenberg",NA,4.44,20,450,"3PuttAvoidanceRound1",2009
164,164,"Heath Slocum",NA,4.63,25,540,"3PuttAvoidanceRound1",2009
165,165,"Darron Stiles",NA,4.72,17,360,"3PuttAvoidanceRound1",2009
165,165,"Camilo Villegas",NA,4.72,17,360,"3PuttAvoidanceRound1",2009
167,167,"Ben Crane",NA,4.94,24,486,"3PuttAvoidanceRound1",2009
167,167,"Gary Woodland",NA,4.94,16,324,"3PuttAvoidanceRound1",2009
169,169,"Jeff Maggert",NA,4.96,25,504,"3PuttAvoidanceRound1",2009
170,170,"Leif Olson",NA,5.03,19,378,"3PuttAvoidanceRound1",2009
171,171,"Sean OHair",NA,5.05,20,396,"3PuttAvoidanceRound1",2009
171,171,"Jay Williamson",NA,5.05,20,396,"3PuttAvoidanceRound1",2009
173,173,"JB Holmes",NA,5.11,23,450,"3PuttAvoidanceRound1",2009
174,174,"Robert Allenby",NA,5.28,19,360,"3PuttAvoidanceRound1",2009
174,174,"Brian Vranesh",NA,5.28,19,360,"3PuttAvoidanceRound1",2009
176,176,"Derek Fathauer",NA,5.33,24,450,"3PuttAvoidanceRound1",2009
177,177,"Billy Mayfair",NA,5.36,27,504,"3PuttAvoidanceRound1",2009
177,177,"Chris Stroud",NA,5.36,27,504,"3PuttAvoidanceRound1",2009
179,179,"Joe Durant",NA,5.56,20,360,"3PuttAvoidanceRound1",2009
179,179,"Brendon Todd",NA,5.56,21,378,"3PuttAvoidanceRound1",2009
181,181,"Matt Bettencourt",NA,5.73,32,558,"3PuttAvoidanceRound1",2009
182,182,"Adam Scott",NA,5.86,19,324,"3PuttAvoidanceRound1",2009
183,183,"Peter Tomasulo",NA,6,27,450,"3PuttAvoidanceRound1",2009
184,184,"Kirk Triplett",NA,6.39,23,360,"3PuttAvoidanceRound1",2009
