"Percentageofpotentialmoneywon_RANKTHISWEEK_2009","Percentageofpotentialmoneywon_RANKLASTWEEK_2009","Percentageofpotentialmoneywon_PLAYERNAME_2009","Percentageofpotentialmoneywon_EVENTS_2009","Percentageofpotentialmoneywon_Pct_2009","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2009","Percentageofpotentialmoneywon_POTENTIALMONEY_2009","stat_name","year"
102,102,"Roland Thatcher",16,4.32,681630,15768000,"Percentageofpotentialmoneywon",2009
103,103,"Michael Bradley",17,4.3,727787,16920000,"Percentageofpotentialmoneywon",2009
104,104,"Anthony Kang",1,4.29,60000,1400000,"Percentageofpotentialmoneywon",2009
105,105,"Jason Bohn",25,4.28,1159935,27072000,"Percentageofpotentialmoneywon",2009
106,106,"JB Holmes",25,4.27,1219534,28545005,"Percentageofpotentialmoneywon",2009
107,107,"Justin Rose",22,4.25,1125518,26499005,"Percentageofpotentialmoneywon",2009
108,108,"Woody Austin",24,4.24,1137331,26798000,"Percentageofpotentialmoneywon",2009
109,109,"Bob Estes",23,4.23,1079928,25560000,"Percentageofpotentialmoneywon",2009
110,110,"Greg Chalmers",26,4.21,1058286,25110000,"Percentageofpotentialmoneywon",2009
111,111,"Chris Baryla",3,4.19,123037,2934000,"Percentageofpotentialmoneywon",2009
111,111,"Boo Weekley",22,4.19,1107448,26449005,"Percentageofpotentialmoneywon",2009
113,113,"Jeff Klauk",29,4.16,1243696,29862000,"Percentageofpotentialmoneywon",2009
114,114,"Vaughn Taylor",28,4.13,1178282,28548000,"Percentageofpotentialmoneywon",2009
115,115,"Kevin Sutherland",27,3.94,1218604,30895005,"Percentageofpotentialmoneywon",2009
116,116,"Webb Simpson",30,3.92,1249674,31842000,"Percentageofpotentialmoneywon",2009
117,117,"Briny Baird",28,3.91,1186981,30395005,"Percentageofpotentialmoneywon",2009
117,117,"Kenichi Kuboya",1,3.91,47793,1221005,"Percentageofpotentialmoneywon",2009
117,117,"Jeff Overton",28,3.91,1193346,30543005,"Percentageofpotentialmoneywon",2009
120,120,"JJ Henry",28,3.9,1161641,29772000,"Percentageofpotentialmoneywon",2009
121,121,"Lee Janzen",23,3.84,871186,22716000,"Percentageofpotentialmoneywon",2009
122,122,"Matt Jones",17,3.82,593312,15534000,"Percentageofpotentialmoneywon",2009
123,123,"Nick OHern",27,3.77,1074215,28526000,"Percentageofpotentialmoneywon",2009
124,124,"Mathew Goggin",26,3.76,1118844,29743005,"Percentageofpotentialmoneywon",2009
125,125,"Alex Cejka",25,3.75,953664,25398000,"Percentageofpotentialmoneywon",2009
126,126,"Garth Mulroy",1,3.71,52000,1400000,"Percentageofpotentialmoneywon",2009
127,127,"KJ Choi",22,3.69,968505,26233005,"Percentageofpotentialmoneywon",2009
128,128,"Scott Piercy",28,3.65,1032715,28314000,"Percentageofpotentialmoneywon",2009
129,129,"Rod Pampling",23,3.62,956897,26449005,"Percentageofpotentialmoneywon",2009
130,130,"Ben Curtis",18,3.6,799523,22215005,"Percentageofpotentialmoneywon",2009
130,130,"Jose Manuel Lara",2,3.6,72000,1998000,"Percentageofpotentialmoneywon",2009
132,132,"Brendan Jones",2,3.57,98112,2750000,"Percentageofpotentialmoneywon",2009
133,133,"Andres Romero",20,3.5,789304,22547005,"Percentageofpotentialmoneywon",2009
134,134,"Larry Mize",1,3.45,46575,1350000,"Percentageofpotentialmoneywon",2009
135,135,"Scott McCarron",27,3.44,980818,28494000,"Percentageofpotentialmoneywon",2009
135,135,"Michael Sim",3,3.44,130188,3780000,"Percentageofpotentialmoneywon",2009
137,137,"Adam Scott",19,3.37,783138,23209005,"Percentageofpotentialmoneywon",2009
138,138,"Mark Calcavecchia",23,3.33,787345,23667005,"Percentageofpotentialmoneywon",2009
139,139,"Aaron Baddeley",23,3.32,837064,25246000,"Percentageofpotentialmoneywon",2009
139,139,"Christian Cevaer",1,3.32,46500,1400000,"Percentageofpotentialmoneywon",2009
139,139,"James Nitties",27,3.32,931531,28080000,"Percentageofpotentialmoneywon",2009
139,139,"Garrett Willis",6,3.32,164905,4968000,"Percentageofpotentialmoneywon",2009
143,143,"Kevin Streelman",29,3.31,1007443,30474000,"Percentageofpotentialmoneywon",2009
144,144,"Brandt Jobe",8,3.25,265840,8190000,"Percentageofpotentialmoneywon",2009
145,145,"Michael Allen",22,3.24,741065,22878000,"Percentageofpotentialmoneywon",2009
146,146,"DJ Trahan",30,3.22,1078255,33477005,"Percentageofpotentialmoneywon",2009
147,147,"Ricky Barnes",23,3.1,684863,22122000,"Percentageofpotentialmoneywon",2009
147,147,"Tom Lehman",16,3.1,515449,16629005,"Percentageofpotentialmoneywon",2009
147,147,"Bill Lunde",27,3.1,825691,26622000,"Percentageofpotentialmoneywon",2009
150,150,"Danny Lee",12,3.08,406345,13190000,"Percentageofpotentialmoneywon",2009
150,150,"Michael Letzig",28,3.08,896478,29070000,"Percentageofpotentialmoneywon",2009
152,152,"Ronnie Black",3,3.07,72478,2358000,"Percentageofpotentialmoneywon",2009
153,153,"Chris Riley",22,3.04,630416,20736000,"Percentageofpotentialmoneywon",2009
154,154,"Robert Karlsson",6,3.03,243736,8056000,"Percentageofpotentialmoneywon",2009
155,155,"Jeff Sluman",2,2.98,50400,1692000,"Percentageofpotentialmoneywon",2009
156,156,"Jimmy Walker",24,2.97,662682,22302000,"Percentageofpotentialmoneywon",2009
157,157,"Mathias Gronberg",13,2.86,354162,12402000,"Percentageofpotentialmoneywon",2009
158,158,"Ted Purdy",30,2.81,838707,29862000,"Percentageofpotentialmoneywon",2009
159,159,"Daniel Chopra",28,2.79,814331,29146000,"Percentageofpotentialmoneywon",2009
160,160,"Sandy Lyle",2,2.78,71400,2571005,"Percentageofpotentialmoneywon",2009
161,161,"Thongchai Jaidee",4,2.77,157351,5681005,"Percentageofpotentialmoneywon",2009
162,162,"David Duval",22,2.76,623824,22569005,"Percentageofpotentialmoneywon",2009
163,163,"Jeff Quinney",26,2.72,718949,26442000,"Percentageofpotentialmoneywon",2009
164,164,"Robert Garrigus",25,2.71,657203,24246000,"Percentageofpotentialmoneywon",2009
165,165,"Rich Beem",26,2.7,676898,25092000,"Percentageofpotentialmoneywon",2009
166,166,"Harrison Frazar",28,2.69,738615,27450000,"Percentageofpotentialmoneywon",2009
167,167,"Matt Weibring",22,2.67,542066,20340000,"Percentageofpotentialmoneywon",2009
168,168,"Will Ma Kenzie",24,2.63,659686,25096000,"Percentageofpotentialmoneywon",2009
168,168,"Chris Stroud",28,2.63,735018,27990000,"Percentageofpotentialmoneywon",2009
170,170,"Gregory Havret",1,2.62,36625,1400000,"Percentageofpotentialmoneywon",2009
171,171,"Alvaro Quiros",9,2.61,298846,11469005,"Percentageofpotentialmoneywon",2009
171,171,"Chris Smith",3,2.61,71424,2736000,"Percentageofpotentialmoneywon",2009
173,173,"Cameron Beckman",26,2.59,726705,28008000,"Percentageofpotentialmoneywon",2009
173,173,"Chih Bing Lam",1,2.59,36250,1400000,"Percentageofpotentialmoneywon",2009
175,175,"Greg Owen",30,2.58,763517,29610000,"Percentageofpotentialmoneywon",2009
176,176,"Tommy Armour III",19,2.57,503306,19548000,"Percentageofpotentialmoneywon",2009
176,176,"Shane Lowry",1,2.57,36000,1400000,"Percentageofpotentialmoneywon",2009
176,176,"Tag Ridings",16,2.57,363597,14166000,"Percentageofpotentialmoneywon",2009
179,179,"Yuji Igarashi",1,2.55,35750,1400000,"Percentageofpotentialmoneywon",2009
180,180,"Charles Warren",20,2.54,475725,18720000,"Percentageofpotentialmoneywon",2009
181,181,"Trevor Immelman",13,2.5,395244,15796000,"Percentageofpotentialmoneywon",2009
182,182,"Richard Johnson",26,2.49,687077,27541005,"Percentageofpotentialmoneywon",2009
182,182,"Prayad Marksaeng",6,2.49,202142,8121005,"Percentageofpotentialmoneywon",2009
184,184,"Ryuji Imada",25,2.47,706393,28581005,"Percentageofpotentialmoneywon",2009
184,184,"Charl Schwartzel",6,2.47,171741,6941005,"Percentageofpotentialmoneywon",2009
186,186,"Dicky Pride",10,2.43,202580,8352000,"Percentageofpotentialmoneywon",2009
187,187,"Steve Flesch",27,2.35,668051,28368000,"Percentageofpotentialmoneywon",2009
188,188,"Jeff Maggert",28,2.34,651383,27810000,"Percentageofpotentialmoneywon",2009
189,189,"Alan Wagner",1,2.33,14700,630000,"Percentageofpotentialmoneywon",2009
190,190,"Matt Bettencourt",31,2.32,740037,31896000,"Percentageofpotentialmoneywon",2009
191,191,"Spencer Levin",25,2.27,531240,23364000,"Percentageofpotentialmoneywon",2009
192,192,"Richard Finch",2,2.23,58500,2621005,"Percentageofpotentialmoneywon",2009
193,193,"Jose de Jesus Rodriguez",1,2.22,14400,648000,"Percentageofpotentialmoneywon",2009
193,193,"Scott Sterling",16,2.22,318597,14382000,"Percentageofpotentialmoneywon",2009
193,193,"Hideto Tanihara",1,2.22,21600,972000,"Percentageofpotentialmoneywon",2009
196,196,"Tim Herron",27,2.21,619842,28062000,"Percentageofpotentialmoneywon",2009
197,197,"Omar Uresti",9,2.2,166649,7578000,"Percentageofpotentialmoneywon",2009
198,198,"Nicholas Thompson",31,2.18,675177,30906000,"Percentageofpotentialmoneywon",2009
199,199,"Azuma Yano",4,2.17,107485,4943005,"Percentageofpotentialmoneywon",2009
200,200,"JP Hayes",15,2.16,300101,13878000,"Percentageofpotentialmoneywon",2009
200,200,"Skip Kendall",3,2.16,62700,2898000,"Percentageofpotentialmoneywon",2009
202,202,"Rocco Mediate",22,2.15,484757,22536000,"Percentageofpotentialmoneywon",2009
202,202,"Leif Olson",21,2.15,412965,19170000,"Percentageofpotentialmoneywon",2009
204,204,"Patrick Sheehan",15,2.13,283119,13284000,"Percentageofpotentialmoneywon",2009
205,205,"Joe Ogilvie",29,2.1,613700,29160000,"Percentageofpotentialmoneywon",2009
206,206,"Branden Grace",1,2.09,25539,1221005,"Percentageofpotentialmoneywon",2009
207,207,"Thomas Levet",3,2.06,80755,3921005,"Percentageofpotentialmoneywon",2009
207,207,"Martin Piller",1,2.06,22570,1098000,"Percentageofpotentialmoneywon",2009
209,209,"Tom Pernice Jr",26,2.05,536598,26172000,"Percentageofpotentialmoneywon",2009
210,210,"Tim Wilkinson",14,2.04,297008,14562000,"Percentageofpotentialmoneywon",2009
211,211,"Chris DiMarco",29,2.03,584075,28818000,"Percentageofpotentialmoneywon",2009
212,212,"Corey Pavin",23,2.02,474525,23436000,"Percentageofpotentialmoneywon",2009
213,213,"Wen Tang Lin",3,2,83125,4150000,"Percentageofpotentialmoneywon",2009
214,214,"Jonathan Kaye",17,1.99,327407,16452000,"Percentageofpotentialmoneywon",2009
215,215,"Mark Brown",2,1.98,52000,2621005,"Percentageofpotentialmoneywon",2009
215,215,"Kyle Stanley",7,1.98,132038,6678000,"Percentageofpotentialmoneywon",2009
217,217,"Stuart Appleby",25,1.97,562836,28587005,"Percentageofpotentialmoneywon",2009
217,217,"Todd Hamilton",29,1.97,605224,30741005,"Percentageofpotentialmoneywon",2009
219,219,"Nick Dougherty",3,1.96,77676,3971005,"Percentageofpotentialmoneywon",2009
220,220,"Rich Barcelo",1,1.94,10500,540000,"Percentageofpotentialmoneywon",2009
220,220,"Spike McRoy",1,1.94,10500,540000,"Percentageofpotentialmoneywon",2009
220,220,"Vance Veazey",1,1.94,19600,1008000,"Percentageofpotentialmoneywon",2009
223,223,"Brendon de Jonge",29,1.91,536696,28026000,"Percentageofpotentialmoneywon",2009
223,223,"Aron Price",27,1.91,487454,25560000,"Percentageofpotentialmoneywon",2009
225,225,"Johan Edfors",3,1.9,74335,3921005,"Percentageofpotentialmoneywon",2009
225,225,"Loren Roberts",3,1.9,51257,2700000,"Percentageofpotentialmoneywon",2009
227,227,"Bart Bryant",17,1.84,326590,17730000,"Percentageofpotentialmoneywon",2009
227,227,"Darren Clarke",7,1.84,160907,8755005,"Percentageofpotentialmoneywon",2009
227,227,"Glen Day",26,1.84,445720,24282000,"Percentageofpotentialmoneywon",2009
230,230,"Gonzalo Fdez Castano",5,1.82,108866,5969005,"Percentageofpotentialmoneywon",2009
231,231,"Jason Gore",24,1.8,408810,22752000,"Percentageofpotentialmoneywon",2009
231,231,"Anders Hansen",4,1.8,96500,5371005,"Percentageofpotentialmoneywon",2009
231,231,"Richard Sterne",8,1.8,185268,10281005,"Percentageofpotentialmoneywon",2009
234,234,"Paul Lawrie",1,1.77,21571,1221005,"Percentageofpotentialmoneywon",2009
234,234,"Louis Oosthuizen",6,1.77,137802,7801005,"Percentageofpotentialmoneywon",2009
236,236,"Carl Pettersson",29,1.76,564604,31997005,"Percentageofpotentialmoneywon",2009
237,237,"Chez Reavie",27,1.75,477765,27310000,"Percentageofpotentialmoneywon",2009
238,238,"Bob Heintz",20,1.72,312699,18162000,"Percentageofpotentialmoneywon",2009
239,239,"Cliff Kresge",28,1.7,464401,27306000,"Percentageofpotentialmoneywon",2009
240,240,"Ryan Palmer",26,1.69,454509,26932000,"Percentageofpotentialmoneywon",2009
241,241,"Kris Blanks",20,1.68,307129,18324000,"Percentageofpotentialmoneywon",2009
242,242,"Tadd Fujikawa",4,1.67,61892,3708000,"Percentageofpotentialmoneywon",2009
242,242,"Jean Francois Lucquin",1,1.67,22501,1350000,"Percentageofpotentialmoneywon",2009
244,244,"Shaun Micheel",16,1.65,257589,15624000,"Percentageofpotentialmoneywon",2009
245,245,"Mark Brooks",17,1.64,263073,16056000,"Percentageofpotentialmoneywon",2009
245,245,"Johnson Wagner",26,1.64,434570,26518000,"Percentageofpotentialmoneywon",2009
247,247,"Casey Wittenberg",25,1.59,376075,23634000,"Percentageofpotentialmoneywon",2009
248,248,"Aaron Watkins",18,1.58,263969,16668000,"Percentageofpotentialmoneywon",2009
249,249,"Dean Wilson",29,1.54,442599,28764000,"Percentageofpotentialmoneywon",2009
250,250,"Jeff Brehaut",1,1.53,20630,1350000,"Percentageofpotentialmoneywon",2009
250,250,"Trevor Murphy",1,1.53,20630,1350000,"Percentageofpotentialmoneywon",2009
252,252,"Graham DeLaet",1,1.51,13872,918000,"Percentageofpotentialmoneywon",2009
253,253,"David Howell",1,1.5,18294,1221005,"Percentageofpotentialmoneywon",2009
253,253,"Graeme Storm",1,1.5,18294,1221005,"Percentageofpotentialmoneywon",2009
255,255,"Felipe Aguilar",1,1.49,9363,630000,"Percentageofpotentialmoneywon",2009
255,255,"Tano Goya",1,1.49,9363,630000,"Percentageofpotentialmoneywon",2009
255,255,"Manuel Villegas",1,1.49,9363,630000,"Percentageofpotentialmoneywon",2009
258,258,"Frank Lickliter II",14,1.47,183419,12438000,"Percentageofpotentialmoneywon",2009
259,259,"Ernie Gonzalez",1,1.43,10788,756000,"Percentageofpotentialmoneywon",2009
260,260,"Neal Lancaster",6,1.42,69774,4914000,"Percentageofpotentialmoneywon",2009
260,260,"David Mathis",27,1.42,364958,25686000,"Percentageofpotentialmoneywon",2009
262,262,"Paul Broadhurst",1,1.39,17012,1221005,"Percentageofpotentialmoneywon",2009
262,262,"David Drysdale",1,1.39,17012,1221005,"Percentageofpotentialmoneywon",2009
264,264,"Bobby Gates",1,1.38,15176,1098000,"Percentageofpotentialmoneywon",2009
265,265,"Kent Jones",24,1.35,301878,22392000,"Percentageofpotentialmoneywon",2009
266,266,"Joe Durant",20,1.34,250720,18738000,"Percentageofpotentialmoneywon",2009
266,266,"Jarrod Lyle",21,1.34,275194,20574000,"Percentageofpotentialmoneywon",2009
268,268,"Brad Adamonis",25,1.33,333970,25110000,"Percentageofpotentialmoneywon",2009
268,268,"Fredrik Andersson Hed",1,1.33,16198,1221005,"Percentageofpotentialmoneywon",2009
270,270,"Guy Boros",7,1.31,74440,5688000,"Percentageofpotentialmoneywon",2009
270,270,"Billy Mayfair",28,1.31,392067,29819005,"Percentageofpotentialmoneywon",2009
272,272,"Matt Harmon",1,1.3,11893,918000,"Percentageofpotentialmoneywon",2009
273,273,"Rod Perry",1,1.28,10798,846000,"Percentageofpotentialmoneywon",2009
274,274,"Steve Wheatcroft",1,1.27,14906,1170000,"Percentageofpotentialmoneywon",2009
275,275,"Daniel Gaunt",1,1.24,15140,1221005,"Percentageofpotentialmoneywon",2009
276,276,"Ken Duke",29,1.23,382826,31097005,"Percentageofpotentialmoneywon",2009
276,276,"Fernando Mechereffe",1,1.23,11271,918000,"Percentageofpotentialmoneywon",2009
276,276,"Arron Oberholser",4,1.23,48016,3906000,"Percentageofpotentialmoneywon",2009
279,279,"Andy Matthews",1,1.22,7700,630000,"Percentageofpotentialmoneywon",2009
280,280,"Mike Grob",1,1.21,11118,918000,"Percentageofpotentialmoneywon",2009
281,281,"Steve Lowery",27,1.2,329114,27418000,"Percentageofpotentialmoneywon",2009
282,282,"Andres Gonzales",1,1.19,10965,918000,"Percentageofpotentialmoneywon",2009
283,283,"Jay Williamson",22,1.18,240574,20394000,"Percentageofpotentialmoneywon",2009
284,284,"Luke List",1,1.17,12600,1080000,"Percentageofpotentialmoneywon",2009
284,284,"Paul Stankowski",9,1.17,90444,7740000,"Percentageofpotentialmoneywon",2009
286,286,"Hiroyuki Fujita",1,1.15,15525,1350000,"Percentageofpotentialmoneywon",2009
287,287,"James Vargas",1,1.13,7344,648000,"Percentageofpotentialmoneywon",2009
288,288,"Lucas Lee",1,1.12,10251,918000,"Percentageofpotentialmoneywon",2009
288,288,"Peter Lonard",30,1.12,333824,29736000,"Percentageofpotentialmoneywon",2009
290,290,"Paul McGinley",2,1.1,25539,2319005,"Percentageofpotentialmoneywon",2009
291,291,"John Daly",6,1.09,68814,6333005,"Percentageofpotentialmoneywon",2009
291,291,"Dudley Hart",13,1.09,158398,14522000,"Percentageofpotentialmoneywon",2009
293,293,"Pablo Larrazabal",3,1.08,35250,3269005,"Percentageofpotentialmoneywon",2009
293,293,"Parker McLachlin",25,1.08,275032,25438000,"Percentageofpotentialmoneywon",2009
293,293,"Brian Vranesh",20,1.08,198567,18414000,"Percentageofpotentialmoneywon",2009
296,296,"Matthew Loving",1,1.07,11712,1098000,"Percentageofpotentialmoneywon",2009
297,297,"John Ellis",1,1.06,11651,1098000,"Percentageofpotentialmoneywon",2009
297,297,"John Huston",13,1.06,135476,12798000,"Percentageofpotentialmoneywon",2009
