"PuttingRating_RANKTHISWEEK_2014","PuttingRating_RANKLASTWEEK_2014","PuttingRating_PLAYERNAME_2014","PuttingRating_EVENTS_2014","PuttingRating_RATING_2014","stat_name","year"
1,1,"Jose Coceres",1,9.1,"PuttingRating",2014
1,1,"Hideto Tanihara",1,9.1,"PuttingRating",2014
1,1,"Justin Thomas",2,9.1,"PuttingRating",2014
4,4,"Joel Dahmen",1,8.9,"PuttingRating",2014
5,5,"David Duval",2,8.8,"PuttingRating",2014
5,5,"Sam Saunders",1,8.8,"PuttingRating",2014
5,5,"Danny Willett",1,8.8,"PuttingRating",2014
5,5,"Fabrizio Zanotti",2,8.8,"PuttingRating",2014
9,9,"Jason Allred",4,8.7,"PuttingRating",2014
9,9,"Eric Axley",3,8.7,"PuttingRating",2014
9,9,"Matt Bettencourt",3,8.7,"PuttingRating",2014
9,9,"Scott McCarron",1,8.7,"PuttingRating",2014
9,9,"Tom Watson",1,8.7,"PuttingRating",2014
14,14,"Mike Weir",6,8.6,"PuttingRating",2014
15,15,"Austin Cook",1,8.5,"PuttingRating",2014
15,15,"Andres Gonzales",1,8.5,"PuttingRating",2014
15,15,"Peter Malnati",3,8.5,"PuttingRating",2014
15,15,"Thorbjorn Olesen",2,8.5,"PuttingRating",2014
15,15,"Tim Petrovic",1,8.5,"PuttingRating",2014
15,15,"Scottie Scheffler",1,8.5,"PuttingRating",2014
21,21,"Aaron Baddeley",10,8.4,"PuttingRating",2014
21,21,"Greg Chalmers",13,8.4,"PuttingRating",2014
21,21,"George Coetzee",1,8.4,"PuttingRating",2014
21,21,"John Daly",3,8.4,"PuttingRating",2014
21,21,"Darren Fichardt",1,8.4,"PuttingRating",2014
21,21,"Matthew Fitzpatrick",1,8.4,"PuttingRating",2014
21,21,"Steve Flesch",1,8.4,"PuttingRating",2014
21,21,"David Howell",1,8.4,"PuttingRating",2014
21,21,"Justin Leonard",13,8.4,"PuttingRating",2014
21,21,"Dicky Pride",3,8.4,"PuttingRating",2014
21,21,"Jordan Spieth",19,8.4,"PuttingRating",2014
21,21,"Chris Thompson",1,8.4,"PuttingRating",2014
21,21,"Dawie van der Walt",1,8.4,"PuttingRating",2014
21,21,"Bernd Wiesberger",1,8.4,"PuttingRating",2014
35,35,"Thomas Bjorn",3,8.3,"PuttingRating",2014
35,35,"Justin Bolli",1,8.3,"PuttingRating",2014
35,35,"Tim Clark",9,8.3,"PuttingRating",2014
35,35,"Chad Collins",8,8.3,"PuttingRating",2014
35,35,"Luke Guthrie",14,8.3,"PuttingRating",2014
35,35,"Ryuji Imada",3,8.3,"PuttingRating",2014
35,35,"Ryo Ishikawa",11,8.3,"PuttingRating",2014
35,35,"Freddie Jacobson",17,8.3,"PuttingRating",2014
35,35,"Jordan Niebrugge",1,8.3,"PuttingRating",2014
35,35,"Steve Stricker",8,8.3,"PuttingRating",2014
35,35,"Brady Watt",1,8.3,"PuttingRating",2014
46,46,"Jon Curran",1,8.2,"PuttingRating",2014
46,46,"Matt Every",13,8.2,"PuttingRating",2014
46,46,"Derek Fathauer",1,8.2,"PuttingRating",2014
46,46,"Brian Gay",11,8.2,"PuttingRating",2014
46,46,"Todd Hamilton",1,8.2,"PuttingRating",2014
46,46,"Morgan Hoffmann",17,8.2,"PuttingRating",2014
46,46,"Mikko Ilonen",2,8.2,"PuttingRating",2014
46,46,"Steve Marino",7,8.2,"PuttingRating",2014
46,46,"Koumei Oda",1,8.2,"PuttingRating",2014
46,46,"Taylor Pendrith",1,8.2,"PuttingRating",2014
46,46,"Scott Piercy",5,8.2,"PuttingRating",2014
46,46,"Brian Stuard",13,8.2,"PuttingRating",2014
46,46,"Brendon Todd",22,8.2,"PuttingRating",2014
46,46,"Marc Warren",1,8.2,"PuttingRating",2014
46,46,"Tiger Woods",1,8.2,"PuttingRating",2014
61,61,"Stuart Appleby",17,8.1,"PuttingRating",2014
61,61,"Sangmoon Bae",12,8.1,"PuttingRating",2014
61,61,"Paul Casey",9,8.1,"PuttingRating",2014
61,61,"Brian Davis",16,8.1,"PuttingRating",2014
61,61,"Ernie Els",13,8.1,"PuttingRating",2014
61,61,"Scott Gardiner",3,8.1,"PuttingRating",2014
61,61,"Nathan Green",1,8.1,"PuttingRating",2014
61,61,"Charley Hoffman",18,8.1,"PuttingRating",2014
61,61,"JB Holmes",18,8.1,"PuttingRating",2014
61,61,"Richard Lee",10,8.1,"PuttingRating",2014
61,61,"Shane Lowry",1,8.1,"PuttingRating",2014
61,61,"Rory McIlroy",12,8.1,"PuttingRating",2014
61,61,"Phil Mickelson",10,8.1,"PuttingRating",2014
61,61,"Ryan Palmer",16,8.1,"PuttingRating",2014
61,61,"Patrick Reed",16,8.1,"PuttingRating",2014
61,61,"Webb Simpson",17,8.1,"PuttingRating",2014
61,61,"Peter Uihlein",1,8.1,"PuttingRating",2014
61,61,"Jimmy Walker",17,8.1,"PuttingRating",2014
61,61,"Lee Westwood",9,8.1,"PuttingRating",2014
80,80,"Jonas Blixt",7,8,"PuttingRating",2014
80,80,"Scott Brown",15,8,"PuttingRating",2014
80,80,"KJ Choi",14,8,"PuttingRating",2014
80,80,"Luke Donald",10,8,"PuttingRating",2014
80,80,"James Driscoll",9,8,"PuttingRating",2014
80,80,"Rickie Fowler",12,8,"PuttingRating",2014
80,80,"Chesson Hadley",11,8,"PuttingRating",2014
80,80,"David Hearn",17,8,"PuttingRating",2014
80,80,"Steven Ihm",1,8,"PuttingRating",2014
80,80,"Miguel Angel Jimenez",2,8,"PuttingRating",2014
80,80,"Dustin Johnson",10,8,"PuttingRating",2014
80,80,"Matt Jones",13,8,"PuttingRating",2014
80,80,"Chris Kirk",21,8,"PuttingRating",2014
80,80,"Jason Kokrak",13,8,"PuttingRating",2014
80,80,"Scott Langley",16,8,"PuttingRating",2014
80,80,"DH Lee",6,8,"PuttingRating",2014
80,80,"Danny Lee",11,8,"PuttingRating",2014
80,80,"Will Ma Kenzie",13,8,"PuttingRating",2014
80,80,"Graeme McDowell",12,8,"PuttingRating",2014
80,80,"George McNeill",15,8,"PuttingRating",2014
80,80,"Edoardo Molinari",1,8,"PuttingRating",2014
80,80,"Kevin Na",17,8,"PuttingRating",2014
80,80,"Zachary Olsen",1,8,"PuttingRating",2014
80,80,"Andres Romero",14,8,"PuttingRating",2014
80,80,"Adam Scott",14,8,"PuttingRating",2014
80,80,"Chris Stroud",15,8,"PuttingRating",2014
80,80,"Michael Thompson",12,8,"PuttingRating",2014
80,80,"David Toms",10,8,"PuttingRating",2014
80,80,"Charlie Wi",10,8,"PuttingRating",2014
80,80,"Tim Wilkinson",15,8,"PuttingRating",2014
110,110,"Keegan Bradley",15,7.9,"PuttingRating",2014
110,110,"Angel Cabrera",11,7.9,"PuttingRating",2014
