"FirstTeeLateRound1ScoringAverage_RANKTHISWEEK_2009","FirstTeeLateRound1ScoringAverage_RANKLASTWEEK_2009","FirstTeeLateRound1ScoringAverage_PLAYERNAME_2009","FirstTeeLateRound1ScoringAverage__2009","FirstTeeLateRound1ScoringAverage_AVG_2009","FirstTeeLateRound1ScoringAverage_TOTALSTROKES_2009","FirstTeeLateRound1ScoringAverage_TOTALROUNDS_2009","stat_name","year"
45,45,"Greg Owen",NA,70.11,631,9,"FirstTeeLateRound1ScoringAverage",2009
46,46,"Nick OHern",NA,70.13,561,8,"FirstTeeLateRound1ScoringAverage",2009
47,47,"Matt Kuchar",NA,70.14,491,7,"FirstTeeLateRound1ScoringAverage",2009
47,47,"Marc Turnesa",NA,70.14,491,7,"FirstTeeLateRound1ScoringAverage",2009
49,49,"Charley Hoffman",NA,70.2,351,5,"FirstTeeLateRound1ScoringAverage",2009
49,49,"Richard Johnson",NA,70.2,351,5,"FirstTeeLateRound1ScoringAverage",2009
51,51,"Vijay Singh",NA,70.22,632,9,"FirstTeeLateRound1ScoringAverage",2009
52,52,"Steve Flesch",NA,70.25,281,4,"FirstTeeLateRound1ScoringAverage",2009
52,52,"Mike Weir",NA,70.25,281,4,"FirstTeeLateRound1ScoringAverage",2009
54,54,"Hunter Mahan",NA,70.29,492,7,"FirstTeeLateRound1ScoringAverage",2009
55,55,"Stuart Appleby",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2009
55,55,"Matt Bettencourt",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2009
55,55,"Ted Purdy",NA,70.33,633,9,"FirstTeeLateRound1ScoringAverage",2009
55,55,"Nicholas Thompson",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2009
55,55,"Charlie Wi",NA,70.33,633,9,"FirstTeeLateRound1ScoringAverage",2009
60,60,"Chris Stroud",NA,70.36,774,11,"FirstTeeLateRound1ScoringAverage",2009
61,61,"Vaughn Taylor",NA,70.4,352,5,"FirstTeeLateRound1ScoringAverage",2009
62,62,"Retief Goosen",NA,70.43,493,7,"FirstTeeLateRound1ScoringAverage",2009
63,63,"Jeff Overton",NA,70.44,634,9,"FirstTeeLateRound1ScoringAverage",2009
64,64,"Jason Dufner",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2009
64,64,"Tom Lehman",NA,70.5,423,6,"FirstTeeLateRound1ScoringAverage",2009
64,64,"John Merrick",NA,70.5,564,8,"FirstTeeLateRound1ScoringAverage",2009
64,64,"Joe Ogilvie",NA,70.5,564,8,"FirstTeeLateRound1ScoringAverage",2009
64,64,"Scott Piercy",NA,70.5,846,12,"FirstTeeLateRound1ScoringAverage",2009
64,64,"Chris Riley",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2009
64,64,"Matt Weibring",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2009
71,71,"Brian Davis",NA,70.56,635,9,"FirstTeeLateRound1ScoringAverage",2009
71,71,"DA Points",NA,70.56,635,9,"FirstTeeLateRound1ScoringAverage",2009
73,73,"Ricky Barnes",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2009
73,73,"Mathew Goggin",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2009
73,73,"JJ Henry",NA,70.57,988,14,"FirstTeeLateRound1ScoringAverage",2009
73,73,"Troy Matteson",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2009
73,73,"Bo Van Pelt",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2009
78,78,"Steve Elkington",NA,70.6,706,10,"FirstTeeLateRound1ScoringAverage",2009
79,79,"Steve Stricker",NA,70.63,565,8,"FirstTeeLateRound1ScoringAverage",2009
80,80,"Brian Bateman",NA,70.67,424,6,"FirstTeeLateRound1ScoringAverage",2009
80,80,"Ben Crane",NA,70.67,212,3,"FirstTeeLateRound1ScoringAverage",2009
82,82,"Geoff Ogilvy",NA,70.71,495,7,"FirstTeeLateRound1ScoringAverage",2009
82,82,"Kevin Streelman",NA,70.71,495,7,"FirstTeeLateRound1ScoringAverage",2009
84,84,"Mark Calcavecchia",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2009
84,84,"Chris DiMarco",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2009
84,84,"Paul Goydos",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2009
84,84,"Kent Jones",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2009
84,84,"Sean OHair",NA,70.75,566,8,"FirstTeeLateRound1ScoringAverage",2009
84,84,"Charles Warren",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2009
90,90,"Tim Petrovic",NA,70.78,637,9,"FirstTeeLateRound1ScoringAverage",2009
91,91,"Ian Poulter",NA,70.83,425,6,"FirstTeeLateRound1ScoringAverage",2009
92,92,"Ryuji Imada",NA,70.86,496,7,"FirstTeeLateRound1ScoringAverage",2009
93,93,"Jeff Maggert",NA,70.9,709,10,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Stephen Ames",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Mark Brooks",NA,71,213,3,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Greg Chalmers",NA,71,426,6,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Tim Clark",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Glen Day",NA,71,426,6,"FirstTeeLateRound1ScoringAverage",2009
94,94,"David Duval",NA,71,142,2,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Ernie Els",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Brian Gay",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Bob Heintz",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Steve Lowery",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Tom Pernice Jr",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Brett Quigley",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Jeff Quinney",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2009
94,94,"John Rollins",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Scott Sterling",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Nick Watney",NA,71,426,6,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Boo Weekley",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2009
94,94,"Mark Wilson",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2009
112,112,"Webb Simpson",NA,71.09,782,11,"FirstTeeLateRound1ScoringAverage",2009
113,113,"Phil Mickelson",NA,71.11,640,9,"FirstTeeLateRound1ScoringAverage",2009
114,114,"Jarrod Lyle",NA,71.14,498,7,"FirstTeeLateRound1ScoringAverage",2009
115,115,"Stewart Cink",NA,71.17,427,6,"FirstTeeLateRound1ScoringAverage",2009
115,115,"Joe Durant",NA,71.17,427,6,"FirstTeeLateRound1ScoringAverage",2009
115,115,"Freddie Jacobson",NA,71.17,427,6,"FirstTeeLateRound1ScoringAverage",2009
118,118,"Aron Price",NA,71.2,712,10,"FirstTeeLateRound1ScoringAverage",2009
119,119,"Harrison Frazar",NA,71.25,570,8,"FirstTeeLateRound1ScoringAverage",2009
119,119,"Jason Gore",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2009
119,119,"Darron Stiles",NA,71.25,570,8,"FirstTeeLateRound1ScoringAverage",2009
122,122,"Will Ma Kenzie",NA,71.29,499,7,"FirstTeeLateRound1ScoringAverage",2009
123,123,"Alex Cejka",NA,71.33,428,6,"FirstTeeLateRound1ScoringAverage",2009
123,123,"Rory Sabbatini",NA,71.33,214,3,"FirstTeeLateRound1ScoringAverage",2009
125,125,"Cliff Kresge",NA,71.38,571,8,"FirstTeeLateRound1ScoringAverage",2009
125,125,"Martin Laird",NA,71.38,571,8,"FirstTeeLateRound1ScoringAverage",2009
125,125,"Andres Romero",NA,71.38,571,8,"FirstTeeLateRound1ScoringAverage",2009
128,128,"Aaron Baddeley",NA,71.43,500,7,"FirstTeeLateRound1ScoringAverage",2009
129,129,"Davis Love III",NA,71.5,286,4,"FirstTeeLateRound1ScoringAverage",2009
130,130,"Brandt Snedeker",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2009
130,130,"DJ Trahan",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2009
132,132,"Carl Pettersson",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2009
132,132,"Johnson Wagner",NA,71.6,716,10,"FirstTeeLateRound1ScoringAverage",2009
134,134,"Kevin Stadler",NA,71.63,573,8,"FirstTeeLateRound1ScoringAverage",2009
135,135,"Todd Hamilton",NA,71.64,788,11,"FirstTeeLateRound1ScoringAverage",2009
136,136,"Jerry Kelly",NA,71.67,215,3,"FirstTeeLateRound1ScoringAverage",2009
136,136,"Peter Lonard",NA,71.67,430,6,"FirstTeeLateRound1ScoringAverage",2009
136,136,"YE Yang",NA,71.67,430,6,"FirstTeeLateRound1ScoringAverage",2009
139,139,"Anthony Kim",NA,71.7,717,10,"FirstTeeLateRound1ScoringAverage",2009
140,140,"Charles Howell III",NA,71.71,502,7,"FirstTeeLateRound1ScoringAverage",2009
141,141,"Jason Bohn",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2009
141,141,"Marc Leishman",NA,71.75,574,8,"FirstTeeLateRound1ScoringAverage",2009
141,141,"David Mathis",NA,71.75,861,12,"FirstTeeLateRound1ScoringAverage",2009
141,141,"Ryan Palmer",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2009
141,141,"Pat Perez",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2009
146,146,"Kris Blanks",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2009
147,147,"Bart Bryant",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2009
147,147,"Brendon de Jonge",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2009
147,147,"Bill Lunde",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2009
150,150,"Daniel Chopra",NA,72,576,8,"FirstTeeLateRound1ScoringAverage",2009
150,150,"Ben Curtis",NA,72,288,4,"FirstTeeLateRound1ScoringAverage",2009
150,150,"Tim Herron",NA,72,504,7,"FirstTeeLateRound1ScoringAverage",2009
150,150,"James Nitties",NA,72,576,8,"FirstTeeLateRound1ScoringAverage",2009
150,150,"Chez Reavie",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2009
150,150,"Tag Ridings",NA,72,72,1,"FirstTeeLateRound1ScoringAverage",2009
156,156,"Brian Vranesh",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2009
157,157,"Eric Axley",NA,72.22,650,9,"FirstTeeLateRound1ScoringAverage",2009
158,158,"Robert Allenby",NA,72.25,289,4,"FirstTeeLateRound1ScoringAverage",2009
158,158,"Bob Estes",NA,72.25,289,4,"FirstTeeLateRound1ScoringAverage",2009
158,158,"Adam Scott",NA,72.25,578,8,"FirstTeeLateRound1ScoringAverage",2009
161,161,"Billy Mayfair",NA,72.29,506,7,"FirstTeeLateRound1ScoringAverage",2009
162,162,"Bill Haas",NA,72.36,796,11,"FirstTeeLateRound1ScoringAverage",2009
163,163,"Peter Tomasulo",NA,72.44,652,9,"FirstTeeLateRound1ScoringAverage",2009
164,164,"KJ Choi",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2009
165,165,"Bubba Watson",NA,72.6,363,5,"FirstTeeLateRound1ScoringAverage",2009
166,166,"Derek Fathauer",NA,72.71,509,7,"FirstTeeLateRound1ScoringAverage",2009
167,167,"Gary Woodland",NA,72.8,364,5,"FirstTeeLateRound1ScoringAverage",2009
168,168,"Woody Austin",NA,73,73,1,"FirstTeeLateRound1ScoringAverage",2009
168,168,"Cameron Beckman",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2009
168,168,"Ken Duke",NA,73,219,3,"FirstTeeLateRound1ScoringAverage",2009
168,168,"JB Holmes",NA,73,511,7,"FirstTeeLateRound1ScoringAverage",2009
168,168,"Spencer Levin",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2009
173,173,"Casey Wittenberg",NA,73.22,659,9,"FirstTeeLateRound1ScoringAverage",2009
174,174,"Matt Jones",NA,73.33,220,3,"FirstTeeLateRound1ScoringAverage",2009
175,175,"Greg Kraft",NA,73.4,367,5,"FirstTeeLateRound1ScoringAverage",2009
176,176,"Brad Adamonis",NA,73.67,442,6,"FirstTeeLateRound1ScoringAverage",2009
176,176,"Rick Price",NA,73.67,442,6,"FirstTeeLateRound1ScoringAverage",2009
178,178,"Brendon Todd",NA,73.86,517,7,"FirstTeeLateRound1ScoringAverage",2009
179,179,"Brad Faxon",NA,74,370,5,"FirstTeeLateRound1ScoringAverage",2009
179,179,"Justin Rose",NA,74,222,3,"FirstTeeLateRound1ScoringAverage",2009
181,181,"Angel Cabrera",NA,74.67,224,3,"FirstTeeLateRound1ScoringAverage",2009
182,182,"Fred Couples",NA,76,380,5,"FirstTeeLateRound1ScoringAverage",2009
182,182,"Leif Olson",NA,76,456,6,"FirstTeeLateRound1ScoringAverage",2009
