"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2007","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2007","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2007","TenthTeeEarlyRound1ScoringAverage__2007","TenthTeeEarlyRound1ScoringAverage_AVG_2007","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2007","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2007","stat_name","year"
88,88,"Paul Stankowski",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2007
88,88,"Kirk Triplett",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2007
88,88,"Bubba Watson",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2007
88,88,"Mark Wilson",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2007
99,99,"Harrison Frazar",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2007
99,99,"Tom Lehman",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2007
99,99,"Jeff Maggert",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2007
99,99,"Brandt Snedeker",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2007
103,103,"Ryan Palmer",NA,71.15,925,13,"TenthTeeEarlyRound1ScoringAverage",2007
104,104,"KJ Choi",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2007
104,104,"Daisuke Maruyama",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2007
106,106,"Chad Campbell",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2007
106,106,"Bryce Molder",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2007
106,106,"Vijay Singh",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2007
109,109,"Tom Pernice Jr",NA,71.22,641,9,"TenthTeeEarlyRound1ScoringAverage",2007
110,110,"Brian Bateman",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2007
110,110,"Anders Hansen",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2007
110,110,"Zach Johnson",NA,71.25,570,8,"TenthTeeEarlyRound1ScoringAverage",2007
110,110,"Richard Johnson",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2007
110,110,"Kyle Reifers",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2007
110,110,"Michael Sim",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2007
116,116,"Robert Gamez",NA,71.29,499,7,"TenthTeeEarlyRound1ScoringAverage",2007
117,117,"Woody Austin",NA,71.33,642,9,"TenthTeeEarlyRound1ScoringAverage",2007
117,117,"Ernie Els",NA,71.33,214,3,"TenthTeeEarlyRound1ScoringAverage",2007
117,117,"Steve Flesch",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2007
120,120,"Dean Wilson",NA,71.38,571,8,"TenthTeeEarlyRound1ScoringAverage",2007
121,121,"Charles Howell III",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2007
122,122,"Sean OHair",NA,71.43,500,7,"TenthTeeEarlyRound1ScoringAverage",2007
122,122,"Kevin Stadler",NA,71.43,500,7,"TenthTeeEarlyRound1ScoringAverage",2007
124,124,"Craig Barlow",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2007
124,124,"Doug LaBelle II",NA,71.5,572,8,"TenthTeeEarlyRound1ScoringAverage",2007
124,124,"Jarrod Lyle",NA,71.5,572,8,"TenthTeeEarlyRound1ScoringAverage",2007
124,124,"Arron Oberholser",NA,71.5,143,2,"TenthTeeEarlyRound1ScoringAverage",2007
124,124,"Jose Maria Olazabal",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2007
124,124,"Ted Purdy",NA,71.5,572,8,"TenthTeeEarlyRound1ScoringAverage",2007
130,130,"Bart Bryant",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2007
131,131,"Rich Beem",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2007
131,131,"Michael Boyd",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2007
131,131,"Paul Gow",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2007
131,131,"Will Ma Kenzie",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2007
131,131,"Johnson Wagner",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2007
136,136,"John Daly",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2007
136,136,"Bob Estes",NA,71.67,430,6,"TenthTeeEarlyRound1ScoringAverage",2007
136,136,"Kevin Na",NA,71.67,430,6,"TenthTeeEarlyRound1ScoringAverage",2007
136,136,"Jesper Parnevik",NA,71.67,430,6,"TenthTeeEarlyRound1ScoringAverage",2007
140,140,"David Branshaw",NA,71.7,717,10,"TenthTeeEarlyRound1ScoringAverage",2007
141,141,"Gavin Coles",NA,71.71,502,7,"TenthTeeEarlyRound1ScoringAverage",2007
142,142,"Alex Cejka",NA,71.75,574,8,"TenthTeeEarlyRound1ScoringAverage",2007
142,142,"Brett Quigley",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2007
142,142,"Boo Weekley",NA,71.75,574,8,"TenthTeeEarlyRound1ScoringAverage",2007
145,145,"DJ Trahan",NA,71.8,718,10,"TenthTeeEarlyRound1ScoringAverage",2007
146,146,"Chris DiMarco",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2007
146,146,"Ken Duke",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2007
146,146,"Scott Gutschewski",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2007
149,149,"Steve Marino",NA,71.86,503,7,"TenthTeeEarlyRound1ScoringAverage",2007
149,149,"Greg Owen",NA,71.86,503,7,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"DJ Brigman",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Bubba Dickerson",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Fred Funk",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"JP Hayes",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Matt Hendrix",NA,72,648,9,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Tom Johnson",NA,72,504,7,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Stephen Leaney",NA,72,504,7,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Shaun Micheel",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Geoff Ogilvy",NA,72,504,7,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Kenny Perry",NA,72,144,2,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Darron Stiles",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2007
151,151,"Brett Wetterich",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2007
163,163,"Michael Allen",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2007
164,164,"Ben Curtis",NA,72.2,361,5,"TenthTeeEarlyRound1ScoringAverage",2007
165,165,"Eric Axley",NA,72.22,650,9,"TenthTeeEarlyRound1ScoringAverage",2007
165,165,"John Rollins",NA,72.22,650,9,"TenthTeeEarlyRound1ScoringAverage",2007
167,167,"Stephen Ames",NA,72.25,289,4,"TenthTeeEarlyRound1ScoringAverage",2007
167,167,"Jeff Brehaut",NA,72.25,289,4,"TenthTeeEarlyRound1ScoringAverage",2007
167,167,"JB Holmes",NA,72.25,289,4,"TenthTeeEarlyRound1ScoringAverage",2007
167,167,"Anthony Kim",NA,72.25,578,8,"TenthTeeEarlyRound1ScoringAverage",2007
171,171,"David Toms",NA,72.33,434,6,"TenthTeeEarlyRound1ScoringAverage",2007
172,172,"Billy Andrade",NA,72.44,652,9,"TenthTeeEarlyRound1ScoringAverage",2007
172,172,"Steve Wheatcroft",NA,72.44,652,9,"TenthTeeEarlyRound1ScoringAverage",2007
174,174,"Lucas Glover",NA,72.5,580,8,"TenthTeeEarlyRound1ScoringAverage",2007
174,174,"Shigeki Maruyama",NA,72.5,145,2,"TenthTeeEarlyRound1ScoringAverage",2007
176,176,"Nick OHern",NA,72.57,508,7,"TenthTeeEarlyRound1ScoringAverage",2007
177,177,"Jeff Sluman",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2007
178,178,"Jaco Van Zyl",NA,72.71,509,7,"TenthTeeEarlyRound1ScoringAverage",2007
179,179,"Dicky Pride",NA,72.75,582,8,"TenthTeeEarlyRound1ScoringAverage",2007
180,180,"Craig Bowden",NA,73,292,4,"TenthTeeEarlyRound1ScoringAverage",2007
180,180,"JJ Henry",NA,73,146,2,"TenthTeeEarlyRound1ScoringAverage",2007
180,180,"Parker McLachlin",NA,73,584,8,"TenthTeeEarlyRound1ScoringAverage",2007
180,180,"Rocco Mediate",NA,73,292,4,"TenthTeeEarlyRound1ScoringAverage",2007
180,180,"Tim Petrovic",NA,73,292,4,"TenthTeeEarlyRound1ScoringAverage",2007
180,180,"Tag Ridings",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2007
180,180,"Duffy Waldorf",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2007
180,180,"Nick Watney",NA,73,584,8,"TenthTeeEarlyRound1ScoringAverage",2007
188,188,"Todd Hamilton",NA,73.13,585,8,"TenthTeeEarlyRound1ScoringAverage",2007
189,189,"Jim Rutledge",NA,73.2,366,5,"TenthTeeEarlyRound1ScoringAverage",2007
190,190,"Stuart Appleby",NA,73.33,440,6,"TenthTeeEarlyRound1ScoringAverage",2007
191,191,"Rich Barcelo",NA,73.4,367,5,"TenthTeeEarlyRound1ScoringAverage",2007
192,192,"Lee Janzen",NA,73.6,368,5,"TenthTeeEarlyRound1ScoringAverage",2007
193,193,"Tripp Isenhour",NA,73.71,516,7,"TenthTeeEarlyRound1ScoringAverage",2007
194,194,"Mike Weir",NA,73.83,443,6,"TenthTeeEarlyRound1ScoringAverage",2007
195,195,"Troy Matteson",NA,74.67,224,3,"TenthTeeEarlyRound1ScoringAverage",2007
196,196,"Mark Calcavecchia",NA,78,156,2,"TenthTeeEarlyRound1ScoringAverage",2007
