"ApproachPuttPerformance_RANKTHISWEEK_2011","ApproachPuttPerformance_RANKLASTWEEK_2011","ApproachPuttPerformance_PLAYERNAME_2011","ApproachPuttPerformance_ROUNDS_2011","ApproachPuttPerformance_VALUE_2011","ApproachPuttPerformance_ATTEMPTS_2011","ApproachPuttPerformance_TOTALDISTANCEFEET_2011","stat_name","year"
27,27,"Arjun Atwal",91,NA,867,1979.583,"ApproachPuttPerformance",2011
27,27,"Aaron Baddeley",77,NA,629,1427,"ApproachPuttPerformance",2011
27,27,"Briny Baird",60,NA,553,1256.167,"ApproachPuttPerformance",2011
27,27,"Jonathan Byrd",83,NA,760,1696.917,"ApproachPuttPerformance",2011
27,27,"Greg Chalmers",88,NA,774,1764.667,"ApproachPuttPerformance",2011
27,27,"Ben Curtis",66,NA,676,1523,"ApproachPuttPerformance",2011
27,27,"Luke Donald",73,NA,511,1137,"ApproachPuttPerformance",2011
27,27,"David Duval",67,NA,643,1467.167,"ApproachPuttPerformance",2011
27,27,"Sergio Garcia",61,NA,488,1104.833,"ApproachPuttPerformance",2011
27,27,"Retief Goosen",50,NA,430,962.417,"ApproachPuttPerformance",2011
27,27,"Paul Goydos",81,NA,816,1852.917,"ApproachPuttPerformance",2011
27,27,"Bill Haas",93,NA,795,1795.917,"ApproachPuttPerformance",2011
27,27,"Tim Herron",85,NA,832,1870.25,"ApproachPuttPerformance",2011
27,27,"Charles Howell III",108,NA,992,2253.5,"ApproachPuttPerformance",2011
27,27,"Ryuji Imada",83,NA,805,1830.417,"ApproachPuttPerformance",2011
27,27,"Freddie Jacobson",92,NA,701,1575.417,"ApproachPuttPerformance",2011
27,27,"Richard Johnson",64,NA,609,1389.75,"ApproachPuttPerformance",2011
27,27,"Dustin Johnson",72,NA,598,1333.583,"ApproachPuttPerformance",2011
27,27,"Matt Jones",71,NA,679,1508.917,"ApproachPuttPerformance",2011
27,27,"Sung Kang",63,NA,567,1299,"ApproachPuttPerformance",2011
27,27,"Robert Karlsson",61,NA,462,1024,"ApproachPuttPerformance",2011
27,27,"Jerry Kelly",85,NA,728,1662.667,"ApproachPuttPerformance",2011
27,27,"Marc Leishman",87,NA,870,1984.667,"ApproachPuttPerformance",2011
27,27,"George McNeill",69,NA,626,1402.917,"ApproachPuttPerformance",2011
27,27,"Matt McQuillan",59,NA,505,1143.5,"ApproachPuttPerformance",2011
27,27,"John Merrick",71,NA,668,1523.25,"ApproachPuttPerformance",2011
27,27,"Bryce Molder",82,NA,723,1604.917,"ApproachPuttPerformance",2011
27,27,"Tim Petrovic",88,NA,801,1817.417,"ApproachPuttPerformance",2011
27,27,"Martin Piller",63,NA,574,1314.917,"ApproachPuttPerformance",2011
27,27,"Alex Prugh",82,NA,838,1899.667,"ApproachPuttPerformance",2011
27,27,"Webb Simpson",98,NA,870,1987.583,"ApproachPuttPerformance",2011
27,27,"Paul Stankowski",78,NA,682,1523.917,"ApproachPuttPerformance",2011
27,27,"Steve Stricker",70,NA,517,1183.417,"ApproachPuttPerformance",2011
27,27,"David Toms",78,NA,627,1421.833,"ApproachPuttPerformance",2011
27,27,"Marc Turnesa",54,NA,524,1188.417,"ApproachPuttPerformance",2011
27,27,"Camilo Villegas",69,NA,609,1374,"ApproachPuttPerformance",2011
27,27,"Nick Watney",80,NA,626,1411.75,"ApproachPuttPerformance",2011
27,27,"Dean Wilson",62,NA,603,1369.167,"ApproachPuttPerformance",2011
65,65,"Robert Allenby",84,NA,777,1781.333,"ApproachPuttPerformance",2011
65,65,"Stephen Ames",69,NA,648,1530,"ApproachPuttPerformance",2011
65,65,"Stuart Appleby",65,NA,644,1504.25,"ApproachPuttPerformance",2011
65,65,"Rich Beem",53,NA,512,1182.833,"ApproachPuttPerformance",2011
65,65,"Shane Bertsch",62,NA,545,1252.083,"ApproachPuttPerformance",2011
65,65,"Jason Bohn",74,NA,721,1665.083,"ApproachPuttPerformance",2011
65,65,"Stewart Cink",72,NA,562,1311.833,"ApproachPuttPerformance",2011
65,65,"Chris Couch",73,NA,708,1661.417,"ApproachPuttPerformance",2011
65,65,"Ben Crane",76,NA,664,1570.25,"ApproachPuttPerformance",2011
65,65,"Jason Dufner",78,NA,703,1624.917,"ApproachPuttPerformance",2011
65,65,"Harrison Frazar",58,NA,447,1057.583,"ApproachPuttPerformance",2011
65,65,"Bobby Gates",82,NA,764,1794.833,"ApproachPuttPerformance",2011
65,65,"Brian Gay",90,NA,754,1779.583,"ApproachPuttPerformance",2011
65,65,"Scott Gutschewski",67,NA,605,1389,"ApproachPuttPerformance",2011
65,65,"Padraig Harrington",60,NA,455,1059.917,"ApproachPuttPerformance",2011
65,65,"Charley Hoffman",93,NA,793,1846.583,"ApproachPuttPerformance",2011
65,65,"Lee Janzen",62,NA,534,1230.833,"ApproachPuttPerformance",2011
65,65,"Kent Jones",76,NA,747,1740.583,"ApproachPuttPerformance",2011
65,65,"Chris Kirk",87,NA,831,1933.25,"ApproachPuttPerformance",2011
65,65,"Colt Knost",80,NA,726,1693.583,"ApproachPuttPerformance",2011
65,65,"Justin Leonard",82,NA,809,1888.167,"ApproachPuttPerformance",2011
65,65,"Davis Love III",70,NA,594,1380.167,"ApproachPuttPerformance",2011
65,65,"Bill Lunde",92,NA,863,1988.667,"ApproachPuttPerformance",2011
65,65,"David Mathis",83,NA,736,1724.833,"ApproachPuttPerformance",2011
65,65,"Billy Mayfair",94,NA,944,2222.5,"ApproachPuttPerformance",2011
65,65,"Graeme McDowell",50,NA,385,907,"ApproachPuttPerformance",2011
65,65,"William McGirt",103,NA,1038,2397.25,"ApproachPuttPerformance",2011
65,65,"DA Points",89,NA,767,1802.667,"ApproachPuttPerformance",2011
65,65,"Aron Price",58,NA,539,1278.167,"ApproachPuttPerformance",2011
65,65,"Chez Reavie",92,NA,903,2122.5,"ApproachPuttPerformance",2011
65,65,"Tag Ridings",87,NA,797,1846.583,"ApproachPuttPerformance",2011
65,65,"John Rollins",85,NA,807,1863.333,"ApproachPuttPerformance",2011
65,65,"Justin Rose",79,NA,691,1639.25,"ApproachPuttPerformance",2011
65,65,"Rory Sabbatini",85,NA,649,1516.833,"ApproachPuttPerformance",2011
65,65,"Vijay Singh",79,NA,778,1820.417,"ApproachPuttPerformance",2011
65,65,"Nate Smith",66,NA,547,1271,"ApproachPuttPerformance",2011
65,65,"Brendan Steele",89,NA,863,2024.417,"ApproachPuttPerformance",2011
65,65,"Vaughn Taylor",89,NA,885,2050.167,"ApproachPuttPerformance",2011
65,65,"Josh Teater",104,NA,1029,2423.417,"ApproachPuttPerformance",2011
65,65,"DJ Trahan",91,NA,950,2213.083,"ApproachPuttPerformance",2011
65,65,"Jimmy Walker",79,NA,788,1833.167,"ApproachPuttPerformance",2011
65,65,"Charlie Wi",83,NA,783,1802,"ApproachPuttPerformance",2011
65,65,"YE Yang",63,NA,437,1014.917,"ApproachPuttPerformance",2011
108,108,"Blake Adams",116,NA,1097,2686.917,"ApproachPuttPerformance",2011
108,108,"Kris Blanks",92,NA,943,2282,"ApproachPuttPerformance",2011
108,108,"Steven Bowditch",86,NA,810,1938.417,"ApproachPuttPerformance",2011
108,108,"Angel Cabrera",50,NA,362,881.25,"ApproachPuttPerformance",2011
108,108,"Chad Campbell",99,NA,999,2439.333,"ApproachPuttPerformance",2011
108,108,"Kevin Chappell",78,NA,650,1584.833,"ApproachPuttPerformance",2011
108,108,"Michael Connell",76,NA,790,1905.583,"ApproachPuttPerformance",2011
108,108,"Brian Davis",105,NA,982,2364.333,"ApproachPuttPerformance",2011
108,108,"James Driscoll",71,NA,658,1593.583,"ApproachPuttPerformance",2011
108,108,"Joe Durant",71,NA,747,1814.667,"ApproachPuttPerformance",2011
108,108,"Lucas Glover",74,NA,656,1565.417,"ApproachPuttPerformance",2011
108,108,"Fabian Gomez",84,NA,768,1847,"ApproachPuttPerformance",2011
108,108,"David Hearn",88,NA,838,1999.583,"ApproachPuttPerformance",2011
108,108,"Jim Herman",69,NA,658,1581.833,"ApproachPuttPerformance",2011
108,108,"Justin Hicks",60,NA,514,1262.583,"ApproachPuttPerformance",2011
108,108,"Billy Horschel",75,NA,685,1643.583,"ApproachPuttPerformance",2011
108,108,"Brandt Jobe",100,NA,895,2134.667,"ApproachPuttPerformance",2011
108,108,"Anthony Kim",72,NA,603,1446.333,"ApproachPuttPerformance",2011
108,108,"Jarrod Lyle",83,NA,773,1871.917,"ApproachPuttPerformance",2011
108,108,"Hunter Mahan",92,NA,802,1947.667,"ApproachPuttPerformance",2011
108,108,"Steve Marino",76,NA,647,1559.083,"ApproachPuttPerformance",2011
108,108,"Scott McCarron",65,NA,562,1356.417,"ApproachPuttPerformance",2011
108,108,"Shaun Micheel",77,NA,706,1734.333,"ApproachPuttPerformance",2011
108,108,"Ryan Moore",79,NA,615,1498.083,"ApproachPuttPerformance",2011
108,108,"Kevin Na",84,NA,642,1564.833,"ApproachPuttPerformance",2011
108,108,"Jeff Overton",92,NA,785,1892.167,"ApproachPuttPerformance",2011
108,108,"Rod Pampling",72,NA,639,1525.917,"ApproachPuttPerformance",2011
108,108,"Scott Piercy",78,NA,662,1605.333,"ApproachPuttPerformance",2011
108,108,"Ian Poulter",52,NA,405,979.75,"ApproachPuttPerformance",2011
108,108,"Charl Schwartzel",58,NA,436,1044.25,"ApproachPuttPerformance",2011
108,108,"Adam Scott",60,NA,492,1208.583,"ApproachPuttPerformance",2011
108,108,"John Senden",94,NA,921,2207,"ApproachPuttPerformance",2011
108,108,"Kevin Streelman",90,NA,761,1811.083,"ApproachPuttPerformance",2011
108,108,"Chris Stroud",88,NA,859,2094.167,"ApproachPuttPerformance",2011
108,108,"Cameron Tringale",110,NA,1079,2618,"ApproachPuttPerformance",2011
108,108,"Johnson Wagner",81,NA,773,1898.75,"ApproachPuttPerformance",2011
108,108,"Boo Weekley",66,NA,682,1667.083,"ApproachPuttPerformance",2011
108,108,"Garrett Willis",71,NA,690,1676.833,"ApproachPuttPerformance",2011
108,108,"Gary Woodland",93,NA,791,1883.417,"ApproachPuttPerformance",2011
147,147,"Matt Bettencourt",84,NA,819,2078.667,"ApproachPuttPerformance",2011
147,147,"Keegan Bradley",91,NA,843,2074.167,"ApproachPuttPerformance",2011
147,147,"DJ Brigman",67,NA,593,1488.167,"ApproachPuttPerformance",2011
147,147,"Jason Day",76,NA,585,1444.667,"ApproachPuttPerformance",2011
147,147,"Rickie Fowler",84,NA,659,1657.833,"ApproachPuttPerformance",2011
147,147,"Nathan Green",81,NA,720,1778.833,"ApproachPuttPerformance",2011
147,147,"JP Hayes",56,NA,508,1258.25,"ApproachPuttPerformance",2011
147,147,"Bio Kim",71,NA,596,1484.917,"ApproachPuttPerformance",2011
147,147,"Kevin Kisner",70,NA,610,1518.833,"ApproachPuttPerformance",2011
147,147,"Derek Lamely",65,NA,652,1644.167,"ApproachPuttPerformance",2011
147,147,"Ben Martin",74,NA,715,1783.917,"ApproachPuttPerformance",2011
147,147,"Geoff Ogilvy",69,NA,540,1364.417,"ApproachPuttPerformance",2011
147,147,"Ryan Palmer",82,NA,628,1557.5,"ApproachPuttPerformance",2011
147,147,"Pat Perez",76,NA,721,1788.917,"ApproachPuttPerformance",2011
147,147,"Michael Putnam",67,NA,582,1449.167,"ApproachPuttPerformance",2011
147,147,"Jim Renner",65,NA,561,1403.833,"ApproachPuttPerformance",2011
147,147,"Alexandre Rocha",65,NA,573,1417.75,"ApproachPuttPerformance",2011
147,147,"Brandt Snedeker",85,NA,663,1664.333,"ApproachPuttPerformance",2011
147,147,"Bo Van Pelt",92,NA,763,1880.083,"ApproachPuttPerformance",2011
147,147,"Jhonattan Vegas",84,NA,786,1969.333,"ApproachPuttPerformance",2011
167,167,"Woody Austin",59,NA,524,1344.25,"ApproachPuttPerformance",2011
167,167,"Joseph Bramlett",73,NA,685,1751.417,"ApproachPuttPerformance",2011
167,167,"Steve Flesch",88,NA,797,2037.917,"ApproachPuttPerformance",2011
167,167,"Tommy Gainey",104,NA,992,2563.75,"ApproachPuttPerformance",2011
167,167,"Robert Garrigus",83,NA,749,1944.167,"ApproachPuttPerformance",2011
167,167,"JB Holmes",57,NA,521,1326.917,"ApproachPuttPerformance",2011
167,167,"Martin Laird",77,NA,648,1658.083,"ApproachPuttPerformance",2011
167,167,"Phil Mickelson",79,NA,599,1557.5,"ApproachPuttPerformance",2011
167,167,"Sean OHair",71,NA,666,1724.167,"ApproachPuttPerformance",2011
167,167,"Scott Stallings",84,NA,775,2024.667,"ApproachPuttPerformance",2011
167,167,"Kyle Stanley",98,NA,877,2249.833,"ApproachPuttPerformance",2011
167,167,"Roland Thatcher",67,NA,646,1673.833,"ApproachPuttPerformance",2011
167,167,"Michael Thompson",79,NA,725,1844.75,"ApproachPuttPerformance",2011
180,180,"Cameron Beckman",71,NA,684,1799.667,"ApproachPuttPerformance",2011
180,180,"Andres Gonzales",60,NA,501,1316.583,"ApproachPuttPerformance",2011
180,180,"Troy Merritt",63,NA,638,1711.25,"ApproachPuttPerformance",2011
180,180,"Andres Romero",77,NA,679,1786.333,"ApproachPuttPerformance",2011
180,180,"Will Strickler",51,NA,454,1226.5,"ApproachPuttPerformance",2011
185,185,"Tom Gillis",55,NA,558,1535.5,"ApproachPuttPerformance",2011
185,185,"Zack Miller",86,NA,827,2281.583,"ApproachPuttPerformance",2011
