"ConsecutiveHolesBelowPar_RANKTHISWEEK_2012","ConsecutiveHolesBelowPar_RANKLASTWEEK_2012","ConsecutiveHolesBelowPar_PLAYERNAME_2012","ConsecutiveHolesBelowPar_EVENTS_2012","ConsecutiveHolesBelowPar_NUMBEROFHOLES_2012","stat_name","year"
16,16,"Kevin Streelman",26,5,"ConsecutiveHolesBelowPar",2012
16,16,"Steve Stricker",19,5,"ConsecutiveHolesBelowPar",2012
16,16,"Vaughn Taylor",26,5,"ConsecutiveHolesBelowPar",2012
16,16,"Josh Teater",30,5,"ConsecutiveHolesBelowPar",2012
16,16,"Michael Thompson",25,5,"ConsecutiveHolesBelowPar",2012
16,16,"Bo Van Pelt",24,5,"ConsecutiveHolesBelowPar",2012
16,16,"Lee Westwood",15,5,"ConsecutiveHolesBelowPar",2012
55,55,"Stephen Ames",20,4,"ConsecutiveHolesBelowPar",2012
55,55,"Arjun Atwal",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Sangmoon Bae",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Craig Barlow",7,4,"ConsecutiveHolesBelowPar",2012
55,55,"Ricky Barnes",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"Cameron Beckman",26,4,"ConsecutiveHolesBelowPar",2012
55,55,"Charlie Beljan",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"Shane Bertsch",17,4,"ConsecutiveHolesBelowPar",2012
55,55,"Tommy Biershenk",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Thomas Bjorn",9,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kris Blanks",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Michael Bradley",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Keegan Bradley",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Joseph Bramlett",1,4,"ConsecutiveHolesBelowPar",2012
55,55,"Chad Campbell",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Bud Cauley",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"Alex Cejka",12,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kevin Chappell",29,4,"ConsecutiveHolesBelowPar",2012
55,55,"Daniel Chopra",21,4,"ConsecutiveHolesBelowPar",2012
55,55,"Tim Clark",20,4,"ConsecutiveHolesBelowPar",2012
55,55,"Will Claxton",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"Erik Compton",26,4,"ConsecutiveHolesBelowPar",2012
55,55,"John Daly",15,4,"ConsecutiveHolesBelowPar",2012
55,55,"Robert Damron",7,4,"ConsecutiveHolesBelowPar",2012
55,55,"Brian Davis",29,4,"ConsecutiveHolesBelowPar",2012
55,55,"Jason Day",17,4,"ConsecutiveHolesBelowPar",2012
55,55,"Brendon de Jonge",31,4,"ConsecutiveHolesBelowPar",2012
55,55,"Graham DeLaet",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Todd Demsey",1,4,"ConsecutiveHolesBelowPar",2012
55,55,"Luke Donald",17,4,"ConsecutiveHolesBelowPar",2012
55,55,"Jason Dufner",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"Scott Dunlap",20,4,"ConsecutiveHolesBelowPar",2012
55,55,"Ernie Els",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"Harris English",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Bob Estes",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Matt Every",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Gonzalo Fdez Castano",7,4,"ConsecutiveHolesBelowPar",2012
55,55,"Rickie Fowler",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Harrison Frazar",20,4,"ConsecutiveHolesBelowPar",2012
55,55,"Tommy Gainey",32,4,"ConsecutiveHolesBelowPar",2012
55,55,"Bobby Gates",29,4,"ConsecutiveHolesBelowPar",2012
55,55,"Tom Gillis",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Lucas Glover",16,4,"ConsecutiveHolesBelowPar",2012
55,55,"Branden Grace",6,4,"ConsecutiveHolesBelowPar",2012
55,55,"Nathan Green",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"Hunter Haas",24,4,"ConsecutiveHolesBelowPar",2012
55,55,"Peter Hanson",11,4,"ConsecutiveHolesBelowPar",2012
55,55,"Brian Harman",30,4,"ConsecutiveHolesBelowPar",2012
55,55,"David Hearn",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"JJ Henry",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"JB Holmes",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Randall Hutchison",1,4,"ConsecutiveHolesBelowPar",2012
55,55,"Lee Janzen",12,4,"ConsecutiveHolesBelowPar",2012
55,55,"Zach Johnson",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Dustin Johnson",19,4,"ConsecutiveHolesBelowPar",2012
55,55,"Matt Jones",19,4,"ConsecutiveHolesBelowPar",2012
55,55,"Robert Karlsson",17,4,"ConsecutiveHolesBelowPar",2012
55,55,"Jerry Kelly",26,4,"ConsecutiveHolesBelowPar",2012
55,55,"Anthony Kim",10,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kevin Kisner",24,4,"ConsecutiveHolesBelowPar",2012
55,55,"Colt Knost",29,4,"ConsecutiveHolesBelowPar",2012
55,55,"Russell Knox",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kelly Kraft",10,4,"ConsecutiveHolesBelowPar",2012
55,55,"Martin Laird",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"Scott Langley",4,4,"ConsecutiveHolesBelowPar",2012
55,55,"Richard Lee",24,4,"ConsecutiveHolesBelowPar",2012
55,55,"Marc Leishman",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Spencer Levin",26,4,"ConsecutiveHolesBelowPar",2012
55,55,"Frank Lickliter II",9,4,"ConsecutiveHolesBelowPar",2012
55,55,"Bill Lunde",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Will Ma Kenzie",6,4,"ConsecutiveHolesBelowPar",2012
55,55,"Jeff Maggert",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Hunter Mahan",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Billy Mayfair",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"Scott McCarron",6,4,"ConsecutiveHolesBelowPar",2012
55,55,"Graeme McDowell",16,4,"ConsecutiveHolesBelowPar",2012
55,55,"William McGirt",30,4,"ConsecutiveHolesBelowPar",2012
55,55,"Rory McIlroy",16,4,"ConsecutiveHolesBelowPar",2012
55,55,"George McNeill",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"John Merrick",26,4,"ConsecutiveHolesBelowPar",2012
55,55,"Phil Mickelson",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"Bryce Molder",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Toshinori Muto",3,4,"ConsecutiveHolesBelowPar",2012
55,55,"Sean OHair",24,4,"ConsecutiveHolesBelowPar",2012
55,55,"Geoff Ogilvy",20,4,"ConsecutiveHolesBelowPar",2012
55,55,"Greg Owen",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Ryan Palmer",24,4,"ConsecutiveHolesBelowPar",2012
55,55,"Pat Perez",23,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kenny Perry",5,4,"ConsecutiveHolesBelowPar",2012
55,55,"Scott Piercy",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"Dicky Pride",19,4,"ConsecutiveHolesBelowPar",2012
55,55,"Chez Reavie",26,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kyle Reifers",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Justin Rose",19,4,"ConsecutiveHolesBelowPar",2012
55,55,"Charl Schwartzel",16,4,"ConsecutiveHolesBelowPar",2012
55,55,"Adam Scott",16,4,"ConsecutiveHolesBelowPar",2012
55,55,"John Senden",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"Webb Simpson",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"Lee Slattery",3,4,"ConsecutiveHolesBelowPar",2012
55,55,"Heath Slocum",29,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kevin Stadler",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kyle Stanley",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Brendan Steele",24,4,"ConsecutiveHolesBelowPar",2012
55,55,"Chris Stroud",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"Roland Thatcher",21,4,"ConsecutiveHolesBelowPar",2012
55,55,"Kyle Thompson",22,4,"ConsecutiveHolesBelowPar",2012
55,55,"David Toms",19,4,"ConsecutiveHolesBelowPar",2012
55,55,"DJ Trahan",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Cameron Tringale",26,4,"ConsecutiveHolesBelowPar",2012
55,55,"Marc Turnesa",11,4,"ConsecutiveHolesBelowPar",2012
55,55,"Jhonattan Vegas",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Camilo Villegas",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Johnson Wagner",27,4,"ConsecutiveHolesBelowPar",2012
55,55,"Jimmy Walker",28,4,"ConsecutiveHolesBelowPar",2012
55,55,"Nick Watney",26,4,"ConsecutiveHolesBelowPar",2012
55,55,"Bubba Watson",19,4,"ConsecutiveHolesBelowPar",2012
55,55,"Boo Weekley",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Tim Weinhart",2,4,"ConsecutiveHolesBelowPar",2012
55,55,"Charlie Wi",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"Garrett Willis",15,4,"ConsecutiveHolesBelowPar",2012
55,55,"Mark Wilson",25,4,"ConsecutiveHolesBelowPar",2012
55,55,"YE Yang",20,4,"ConsecutiveHolesBelowPar",2012
177,177,"Thomas Aiken",4,3,"ConsecutiveHolesBelowPar",2012
177,177,"Stuart Appleby",24,3,"ConsecutiveHolesBelowPar",2012
177,177,"Alex Aragon",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Woody Austin",7,3,"ConsecutiveHolesBelowPar",2012
177,177,"Briny Baird",13,3,"ConsecutiveHolesBelowPar",2012
177,177,"Rich Beem",10,3,"ConsecutiveHolesBelowPar",2012
177,177,"Guy Boros",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Steven Bowditch",18,3,"ConsecutiveHolesBelowPar",2012
177,177,"Scott Brown",24,3,"ConsecutiveHolesBelowPar",2012
177,177,"Angel Cabrera",20,3,"ConsecutiveHolesBelowPar",2012
177,177,"Rafa Cabrera Bello",6,3,"ConsecutiveHolesBelowPar",2012
177,177,"Alejandro Canizares",3,3,"ConsecutiveHolesBelowPar",2012
177,177,"Patrick Cantlay",10,3,"ConsecutiveHolesBelowPar",2012
177,177,"Miguel Angel Carballo",25,3,"ConsecutiveHolesBelowPar",2012
177,177,"Paul Casey",9,3,"ConsecutiveHolesBelowPar",2012
177,177,"Roberto Castro",27,3,"ConsecutiveHolesBelowPar",2012
177,177,"KJ Choi",21,3,"ConsecutiveHolesBelowPar",2012
177,177,"Victor Ciesielski",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Stewart Cink",22,3,"ConsecutiveHolesBelowPar",2012
177,177,"Gavin Coles",23,3,"ConsecutiveHolesBelowPar",2012
177,177,"Nicolas Colsaerts",9,3,"ConsecutiveHolesBelowPar",2012
177,177,"Chris Couch",21,3,"ConsecutiveHolesBelowPar",2012
177,177,"Fred Couples",4,3,"ConsecutiveHolesBelowPar",2012
177,177,"Adilson da Silva",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Marco Dawson",22,3,"ConsecutiveHolesBelowPar",2012
177,177,"Glen Day",3,3,"ConsecutiveHolesBelowPar",2012
177,177,"Chris DiMarco",29,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jamie Donaldson",4,3,"ConsecutiveHolesBelowPar",2012
177,177,"James Driscoll",27,3,"ConsecutiveHolesBelowPar",2012
177,177,"Joe Durant",14,3,"ConsecutiveHolesBelowPar",2012
177,177,"David Duval",17,3,"ConsecutiveHolesBelowPar",2012
177,177,"Simon Dyson",8,3,"ConsecutiveHolesBelowPar",2012
177,177,"Derek Ernst",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Ross Fisher",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jonathan Fly",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Marcus Fraser",3,3,"ConsecutiveHolesBelowPar",2012
177,177,"Tadd Fujikawa",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Yoshinori Fujimoto",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jim Furyk",24,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jim Gallagher Jr",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Stephen Gangluff",23,3,"ConsecutiveHolesBelowPar",2012
177,177,"Sergio Garcia",16,3,"ConsecutiveHolesBelowPar",2012
177,177,"Mathew Goggin",23,3,"ConsecutiveHolesBelowPar",2012
177,177,"Andres Gonzales",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Retief Goosen",12,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jason Gore",8,3,"ConsecutiveHolesBelowPar",2012
177,177,"Paul Goydos",6,3,"ConsecutiveHolesBelowPar",2012
177,177,"Luke Guthrie",4,3,"ConsecutiveHolesBelowPar",2012
177,177,"Todd Hamilton",10,3,"ConsecutiveHolesBelowPar",2012
177,177,"Hunter Hamrick",5,3,"ConsecutiveHolesBelowPar",2012
177,177,"Anders Hansen",7,3,"ConsecutiveHolesBelowPar",2012
177,177,"Tetsuji Hiratsuka",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Charles Howell III",29,3,"ConsecutiveHolesBelowPar",2012
177,177,"Billy Hurley III",27,3,"ConsecutiveHolesBelowPar",2012
177,177,"Ryo Ishikawa",18,3,"ConsecutiveHolesBelowPar",2012
177,177,"Freddie Jacobson",17,3,"ConsecutiveHolesBelowPar",2012
177,177,"Miguel Angel Jimenez",6,3,"ConsecutiveHolesBelowPar",2012
177,177,"Brandt Jobe",18,3,"ConsecutiveHolesBelowPar",2012
177,177,"Richard Johnson",7,3,"ConsecutiveHolesBelowPar",2012
177,177,"Steve Jones",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Kent Jones",7,3,"ConsecutiveHolesBelowPar",2012
177,177,"Brendan Jones",3,3,"ConsecutiveHolesBelowPar",2012
177,177,"Sung Kang",30,3,"ConsecutiveHolesBelowPar",2012
177,177,"Martin Kaymer",8,3,"ConsecutiveHolesBelowPar",2012
177,177,"Troy Kelly",23,3,"ConsecutiveHolesBelowPar",2012
177,177,"JJ Killeen",33,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jason Kokrak",27,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jbe Kruger",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Hank Kuehne",12,3,"ConsecutiveHolesBelowPar",2012
177,177,"Derek Lamely",25,3,"ConsecutiveHolesBelowPar",2012
177,177,"Neal Lancaster",8,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jose Manuel Lara",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Pablo Larrazabal",3,3,"ConsecutiveHolesBelowPar",2012
177,177,"Paul Lawrie",6,3,"ConsecutiveHolesBelowPar",2012
177,177,"Danny Lee",26,3,"ConsecutiveHolesBelowPar",2012
177,177,"Tom Lehman",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Edward Loar",23,3,"ConsecutiveHolesBelowPar",2012
177,177,"Davis Love III",20,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jamie Lovemark",16,3,"ConsecutiveHolesBelowPar",2012
177,177,"Joost Luiten",3,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jarrod Lyle",7,3,"ConsecutiveHolesBelowPar",2012
177,177,"John Mallinger",25,3,"ConsecutiveHolesBelowPar",2012
177,177,"Steve Marino",6,3,"ConsecutiveHolesBelowPar",2012
177,177,"David Mathis",29,3,"ConsecutiveHolesBelowPar",2012
177,177,"Troy Matteson",32,3,"ConsecutiveHolesBelowPar",2012
177,177,"Matt McQuillan",11,3,"ConsecutiveHolesBelowPar",2012
177,177,"Rocco Mediate",23,3,"ConsecutiveHolesBelowPar",2012
177,177,"Shaun Micheel",12,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jon Mills",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Francesco Molinari",8,3,"ConsecutiveHolesBelowPar",2012
177,177,"Nick OHern",26,3,"ConsecutiveHolesBelowPar",2012
177,177,"Joe Ogilvie",17,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jose Maria Olazabal",5,3,"ConsecutiveHolesBelowPar",2012
177,177,"Thorbjorn Olesen",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Rod Pampling",26,3,"ConsecutiveHolesBelowPar",2012
177,177,"Corey Pavin",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Tom Pernice Jr",23,3,"ConsecutiveHolesBelowPar",2012
177,177,"John Peterson",9,3,"ConsecutiveHolesBelowPar",2012
177,177,"Tim Petrovic",17,3,"ConsecutiveHolesBelowPar",2012
177,177,"Brett Quigley",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Alvaro Quiros",8,3,"ConsecutiveHolesBelowPar",2012
177,177,"Patrick Reed",12,3,"ConsecutiveHolesBelowPar",2012
177,177,"Zack Reeves",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Chris Riley",12,3,"ConsecutiveHolesBelowPar",2012
177,177,"Alexandre Rocha",21,3,"ConsecutiveHolesBelowPar",2012
177,177,"Robert Rock",6,3,"ConsecutiveHolesBelowPar",2012
177,177,"Andres Romero",22,3,"ConsecutiveHolesBelowPar",2012
177,177,"Rory Sabbatini",29,3,"ConsecutiveHolesBelowPar",2012
177,177,"Patrick Sheehan",21,3,"ConsecutiveHolesBelowPar",2012
177,177,"Joey Snyder III",8,3,"ConsecutiveHolesBelowPar",2012
177,177,"Jordan Spieth",5,3,"ConsecutiveHolesBelowPar",2012
177,177,"Paul Stankowski",8,3,"ConsecutiveHolesBelowPar",2012
177,177,"Henrik Stenson",15,3,"ConsecutiveHolesBelowPar",2012
177,177,"Kevin Sutherland",4,3,"ConsecutiveHolesBelowPar",2012
177,177,"Esteban Toledo",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Omar Uresti",4,3,"ConsecutiveHolesBelowPar",2012
177,177,"Scott Verplank",9,3,"ConsecutiveHolesBelowPar",2012
177,177,"Sam Walker",1,3,"ConsecutiveHolesBelowPar",2012
177,177,"Aaron Watkins",2,3,"ConsecutiveHolesBelowPar",2012
177,177,"Steve Wheatcroft",22,3,"ConsecutiveHolesBelowPar",2012
177,177,"Gary Woodland",22,3,"ConsecutiveHolesBelowPar",2012
298,298,"Lonny Alexander",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Steven Alker",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Michael Allen",3,2,"ConsecutiveHolesBelowPar",2012
298,298,"Eric Axley",3,2,"ConsecutiveHolesBelowPar",2012
298,298,"Matthew Baldwin",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Notah Begay III",5,2,"ConsecutiveHolesBelowPar",2012
298,298,"Mark Brooks",3,2,"ConsecutiveHolesBelowPar",2012
298,298,"Bart Bryant",6,2,"ConsecutiveHolesBelowPar",2012
298,298,"David Byrne",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Brian Cairns",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Mark Calcavecchia",3,2,"ConsecutiveHolesBelowPar",2012
298,298,"Rafael Campos",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Jim Carter",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Roger Chapman",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Albin Choi",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Darren Clarke",7,2,"ConsecutiveHolesBelowPar",2012
298,298,"George Coetzee",4,2,"ConsecutiveHolesBelowPar",2012
298,298,"Jeff Coston",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Nick Cullen",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Jeff Curl",3,2,"ConsecutiveHolesBelowPar",2012
298,298,"Casey DeVoll",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Will Dodson",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Alan Dunbar",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Rafael Echenique",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Steve Elkington",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Ben Ferguson",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Steve Flesch",12,2,"ConsecutiveHolesBelowPar",2012
298,298,"Oscar Fraustro",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Brad Fritsch",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Hiroyuki Fujita",3,2,"ConsecutiveHolesBelowPar",2012
298,298,"Fred Funk",4,2,"ConsecutiveHolesBelowPar",2012
298,298,"Robert Gamez",8,2,"ConsecutiveHolesBelowPar",2012
298,298,"Alejandro Garmendia",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Andrew Georgiou",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Matthew Giles",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Emiliano Grillo",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Mathias Gronberg",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Austin Gutgsell",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Adam Hadwin",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"James Hahn",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Ashley Hall",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Dudley Hart",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Morris Hatalsky",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"James Hazen",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Mike Heinen",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Jim Herman",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Justin Hicks",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Matt Hill",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Bo Hoag",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Michael Hoey",3,2,"ConsecutiveHolesBelowPar",2012
298,298,"Beau Hossler",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Phillip Hui",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"John Hurley",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"David Hutsell",6,2,"ConsecutiveHolesBelowPar",2012
298,298,"Mikko Ilonen",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Paul Imondi",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"John Inman",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Raphael Jacquelin",2,2,"ConsecutiveHolesBelowPar",2012
298,298,"Erick Justesen",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Skip Kendall",5,2,"ConsecutiveHolesBelowPar",2012
298,298,"Brad Kennedy",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Simon Khan",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"KT Kim",11,2,"ConsecutiveHolesBelowPar",2012
298,298,"Ben Kohles",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Doug LaBelle II",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Anirban Lahiri",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Peter Lawrie",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"Nelson Ledesma",1,2,"ConsecutiveHolesBelowPar",2012
298,298,"WC Liang",1,2,"ConsecutiveHolesBelowPar",2012
