"GIRPercentageLess75yards_RANKTHISWEEK_2016","GIRPercentageLess75yards_RANKLASTWEEK_2016","GIRPercentageLess75yards_PLAYERNAME_2016","GIRPercentageLess75yards_ROUNDS_2016","GIRPercentageLess75yards_Pct_2016","GIRPercentageLess75yards_GREENSHIT_2016","GIRPercentageLess75yards_TOTALHOLES_2016","GIRPercentageLess75yards_RELATIVETOPAR_2016","stat_name","year"
1,4,"Henrik Stenson",30,96.67,58,60,-0.64,"GIRPercentageLess75yards",2016
2,1,"Steve Marino",40,96.49,55,57,-0.49,"GIRPercentageLess75yards",2016
3,2,"Dicky Pride",33,96.3,26,27,-0.62,"GIRPercentageLess75yards",2016
4,3,"Matthew Fitzpatrick",23,96.15,25,26,-0.64,"GIRPercentageLess75yards",2016
5,6,"Louis Oosthuizen",25,96,24,25,-0.54,"GIRPercentageLess75yards",2016
6,8,"Kyle Stanley",57,95.6,87,91,-0.54,"GIRPercentageLess75yards",2016
7,4,"Colt Knost",56,94.92,56,59,-0.68,"GIRPercentageLess75yards",2016
8,11,"Matt Jones",45,94.87,74,78,-0.61,"GIRPercentageLess75yards",2016
8,14,"David Toms",38,94.87,37,39,-0.51,"GIRPercentageLess75yards",2016
10,12,"DJ Trahan",23,94.44,34,36,-0.53,"GIRPercentageLess75yards",2016
11,7,"JJ Henry",44,94.38,84,89,-0.45,"GIRPercentageLess75yards",2016
12,13,"Graeme McDowell",33,94,47,50,-0.64,"GIRPercentageLess75yards",2016
13,29,"Rickie Fowler",42,93.65,118,126,-0.69,"GIRPercentageLess75yards",2016
14,19,"Rory Sabbatini",40,93.55,58,62,-0.5,"GIRPercentageLess75yards",2016
15,30,"Sam Saunders",40,93.22,55,59,-0.6,"GIRPercentageLess75yards",2016
16,10,"Cameron Smith",45,93.18,41,44,-0.61,"GIRPercentageLess75yards",2016
16,33,"Tim Wilkinson",40,93.18,41,44,-0.56,"GIRPercentageLess75yards",2016
18,21,"Anirban Lahiri",44,93.15,68,73,-0.56,"GIRPercentageLess75yards",2016
19,22,"Seung Yul Noh",54,93.07,94,101,-0.65,"GIRPercentageLess75yards",2016
20,33,"Tyler Aldridge",53,92.86,78,84,-0.51,"GIRPercentageLess75yards",2016
20,17,"Brendon de Jonge",55,92.86,78,84,-0.56,"GIRPercentageLess75yards",2016
22,38,"Ollie Schniederjans",23,92.75,64,69,-0.66,"GIRPercentageLess75yards",2016
23,26,"Billy Horschel",45,92.59,75,81,-0.57,"GIRPercentageLess75yards",2016
24,20,"Emiliano Grillo",47,92.45,98,106,-0.61,"GIRPercentageLess75yards",2016
25,36,"Scott Stallings",46,92.23,95,103,-0.62,"GIRPercentageLess75yards",2016
26,15,"Jonas Blixt",46,92.13,82,89,-0.63,"GIRPercentageLess75yards",2016
27,33,"Bubba Watson",30,92.11,70,76,-0.66,"GIRPercentageLess75yards",2016
28,9,"David Lingmerth",54,92.05,81,88,-0.54,"GIRPercentageLess75yards",2016
29,51,"William McGirt",54,91.89,102,111,-0.6,"GIRPercentageLess75yards",2016
30,47,"George McNeill",33,91.84,45,49,-0.53,"GIRPercentageLess75yards",2016
31,45,"Will Ma Kenzie",54,91.78,67,73,-0.37,"GIRPercentageLess75yards",2016
32,37,"Brandt Snedeker",47,91.75,89,97,-0.6,"GIRPercentageLess75yards",2016
33,38,"Charl Schwartzel",29,91.67,55,60,-0.6,"GIRPercentageLess75yards",2016
33,38,"Darron Stiles",28,91.67,11,12,-0.55,"GIRPercentageLess75yards",2016
35,41,"Jason Day",36,91.58,87,95,-0.69,"GIRPercentageLess75yards",2016
36,42,"Mark Wilson",42,91.49,43,47,-0.51,"GIRPercentageLess75yards",2016
37,24,"Paul Casey",39,91.38,53,58,-0.6,"GIRPercentageLess75yards",2016
38,42,"Branden Grace",31,91.3,42,46,-0.64,"GIRPercentageLess75yards",2016
39,73,"Adam Scott",39,91.25,73,80,-0.73,"GIRPercentageLess75yards",2016
40,64,"Matt Every",34,91.03,71,78,-0.46,"GIRPercentageLess75yards",2016
41,16,"Daniel Summerhays",55,90.99,101,111,-0.62,"GIRPercentageLess75yards",2016
42,27,"Carlos Ortiz",47,90.91,90,99,-0.53,"GIRPercentageLess75yards",2016
43,82,"Ryan Moore",40,90.74,49,54,-0.53,"GIRPercentageLess75yards",2016
44,31,"Kyle Reifers",63,90.68,107,118,-0.55,"GIRPercentageLess75yards",2016
45,55,"Keegan Bradley",40,90.67,68,75,-0.49,"GIRPercentageLess75yards",2016
45,55,"Troy Merritt",41,90.67,68,75,-0.56,"GIRPercentageLess75yards",2016
47,57,"Jimmy Walker",43,90.65,97,107,-0.74,"GIRPercentageLess75yards",2016
47,76,"Gary Woodland",45,90.65,97,107,-0.69,"GIRPercentageLess75yards",2016
49,31,"Lucas Glover",53,90.6,106,117,-0.61,"GIRPercentageLess75yards",2016
49,75,"Si Woo Kim",63,90.6,135,149,-0.59,"GIRPercentageLess75yards",2016
51,25,"Blayne Barber",44,90.54,67,74,-0.73,"GIRPercentageLess75yards",2016
51,48,"Bill Haas",42,90.54,67,74,-0.6,"GIRPercentageLess75yards",2016
53,61,"Sergio Garcia",28,90.48,38,42,-0.55,"GIRPercentageLess75yards",2016
53,61,"Brian Gay",22,90.48,19,21,-0.53,"GIRPercentageLess75yards",2016
53,61,"Pat Perez",28,90.48,38,42,-0.55,"GIRPercentageLess75yards",2016
56,50,"Danny Lee",53,90.43,104,115,-0.65,"GIRPercentageLess75yards",2016
57,65,"Jon Curran",55,90.38,47,52,-0.7,"GIRPercentageLess75yards",2016
57,65,"Jerry Kelly",44,90.38,47,52,-0.57,"GIRPercentageLess75yards",2016
59,23,"Ben Martin",48,90.32,84,93,-0.81,"GIRPercentageLess75yards",2016
59,70,"Steve Stricker",25,90.32,28,31,-0.64,"GIRPercentageLess75yards",2016
61,44,"Patrick Rodgers",49,90.3,121,134,-0.64,"GIRPercentageLess75yards",2016
62,71,"Zach Johnson",42,90.28,65,72,-0.54,"GIRPercentageLess75yards",2016
63,60,"Cameron Tringale",47,90.24,74,82,-0.7,"GIRPercentageLess75yards",2016
64,53,"Peter Malnati",53,90.22,83,92,-0.54,"GIRPercentageLess75yards",2016
65,59,"Tyrone Van Aswegen",67,90.18,101,112,-0.57,"GIRPercentageLess75yards",2016
66,58,"Webb Simpson",34,90.14,64,71,-0.55,"GIRPercentageLess75yards",2016
67,72,"Brendan Steele",48,90.1,91,101,-0.63,"GIRPercentageLess75yards",2016
68,68,"Kevin Kisner",49,90,81,90,-0.7,"GIRPercentageLess75yards",2016
69,91,"Rory McIlroy",37,89.89,80,89,-0.68,"GIRPercentageLess75yards",2016
70,69,"Mark Hubbard",73,89.76,114,127,-0.58,"GIRPercentageLess75yards",2016
71,83,"Andy Sullivan",25,89.74,35,39,-0.63,"GIRPercentageLess75yards",2016
72,84,"Smylie Kaufman",57,89.71,122,136,-0.7,"GIRPercentageLess75yards",2016
72,84,"Ryan Palmer",46,89.71,122,136,-0.58,"GIRPercentageLess75yards",2016
74,102,"Stuart Appleby",39,89.66,52,58,-0.44,"GIRPercentageLess75yards",2016
74,45,"Hideki Matsuyama",40,89.66,78,87,-0.6,"GIRPercentageLess75yards",2016
76,88,"Jason Dufner",53,89.61,69,77,-0.58,"GIRPercentageLess75yards",2016
77,97,"Justin Rose",35,89.58,86,96,-0.72,"GIRPercentageLess75yards",2016
77,17,"John Senden",48,89.58,86,96,-0.57,"GIRPercentageLess75yards",2016
77,89,"Hudson Swafford",52,89.58,86,96,-0.59,"GIRPercentageLess75yards",2016
80,74,"Spencer Levin",62,89.47,85,95,-0.66,"GIRPercentageLess75yards",2016
80,90,"Jordan Spieth",34,89.47,51,57,-0.78,"GIRPercentageLess75yards",2016
82,76,"Graham DeLaet",50,89.42,93,104,-0.63,"GIRPercentageLess75yards",2016
83,122,"Kelly Kraft",35,89.36,42,47,-0.48,"GIRPercentageLess75yards",2016
84,65,"Justin Thomas",53,89.29,100,112,-0.54,"GIRPercentageLess75yards",2016
85,94,"Russell Knox",48,89.23,58,65,-0.59,"GIRPercentageLess75yards",2016
86,95,"Stewart Cink",45,89.19,66,74,-0.67,"GIRPercentageLess75yards",2016
87,27,"DH Lee",35,89.13,41,46,-0.61,"GIRPercentageLess75yards",2016
88,108,"Harold Varner III",58,89.12,131,147,-0.64,"GIRPercentageLess75yards",2016
89,136,"Angel Cabrera",42,89.01,81,91,-0.59,"GIRPercentageLess75yards",2016
90,96,"Ricky Barnes",57,88.89,80,90,-0.61,"GIRPercentageLess75yards",2016
90,99,"Shane Bertsch",30,88.89,24,27,-0.5,"GIRPercentageLess75yards",2016
90,99,"Erik Compton",45,88.89,64,72,-0.66,"GIRPercentageLess75yards",2016
90,134,"James Hahn",45,88.89,88,99,-0.63,"GIRPercentageLess75yards",2016
90,101,"JB Holmes",39,88.89,104,117,-0.5,"GIRPercentageLess75yards",2016
90,76,"Henrik Norlander",41,88.89,56,63,-0.41,"GIRPercentageLess75yards",2016
90,92,"Steve Wheatcroft",53,88.89,88,99,-0.59,"GIRPercentageLess75yards",2016
97,116,"Charles Howell III",63,88.73,126,142,-0.64,"GIRPercentageLess75yards",2016
98,87,"Michael Thompson",46,88.71,55,62,-0.76,"GIRPercentageLess75yards",2016
99,51,"Sung Kang",51,88.68,94,106,-0.69,"GIRPercentageLess75yards",2016
100,121,"Retief Goosen",37,88.57,62,70,-0.52,"GIRPercentageLess75yards",2016
100,103,"Cameron Percy",22,88.57,31,35,-0.58,"GIRPercentageLess75yards",2016
102,119,"Jason Bohn",37,88.46,69,78,-0.46,"GIRPercentageLess75yards",2016
103,105,"Dustin Johnson",37,88.42,84,95,-0.69,"GIRPercentageLess75yards",2016
104,81,"Boo Weekley",53,88.35,91,103,-0.65,"GIRPercentageLess75yards",2016
105,106,"Luke List",51,88.32,121,137,-0.61,"GIRPercentageLess75yards",2016
106,120,"Martin Laird",46,88.3,83,94,-0.63,"GIRPercentageLess75yards",2016
107,76,"Jhonattan Vegas",49,88.24,105,119,-0.66,"GIRPercentageLess75yards",2016
108,109,"Kevin Na",52,88.16,67,76,-0.52,"GIRPercentageLess75yards",2016
109,118,"Adam Hadwin",53,88.03,103,117,-0.66,"GIRPercentageLess75yards",2016
110,103,"Tony Finau",49,88,110,125,-0.64,"GIRPercentageLess75yards",2016
110,147,"Brian Harman",60,88,88,100,-0.63,"GIRPercentageLess75yards",2016
110,114,"Brooks Koepka",39,88,88,100,-0.64,"GIRPercentageLess75yards",2016
110,76,"Davis Love III",40,88,66,75,-0.53,"GIRPercentageLess75yards",2016
110,114,"Bryce Molder",50,88,66,75,-0.61,"GIRPercentageLess75yards",2016
115,128,"Roberto Castro",55,87.72,100,114,-0.58,"GIRPercentageLess75yards",2016
115,98,"Fabian Gomez",49,87.72,100,114,-0.62,"GIRPercentageLess75yards",2016
117,122,"David Hearn",55,87.69,57,65,-0.67,"GIRPercentageLess75yards",2016
118,113,"Johnson Wagner",44,87.65,71,81,-0.66,"GIRPercentageLess75yards",2016
119,128,"Brett Stegmaier",57,87.6,106,121,-0.56,"GIRPercentageLess75yards",2016
120,144,"Daniel Berger",52,87.5,91,104,-0.6,"GIRPercentageLess75yards",2016
120,84,"Hunter Mahan",43,87.5,70,80,-0.57,"GIRPercentageLess75yards",2016
120,107,"Sean OHair",45,87.5,105,120,-0.57,"GIRPercentageLess75yards",2016
120,54,"Vaughn Taylor",30,87.5,49,56,-0.61,"GIRPercentageLess75yards",2016
120,122,"Will Wilcox",47,87.5,84,96,-0.6,"GIRPercentageLess75yards",2016
125,111,"Francesco Molinari",36,87.32,62,71,-0.66,"GIRPercentageLess75yards",2016
126,130,"Matt Kuchar",46,87.18,68,78,-0.6,"GIRPercentageLess75yards",2016
127,160,"Robert Garrigus",34,87.14,61,70,-0.64,"GIRPercentageLess75yards",2016
127,131,"Marc Leishman",41,87.14,61,70,-0.72,"GIRPercentageLess75yards",2016
129,132,"Rhein Gibson",36,87.1,54,62,-0.41,"GIRPercentageLess75yards",2016
