"Approachesfrom150175yardsRgh_RANKTHISWEEK_2015","Approachesfrom150175yardsRgh_RANKLASTWEEK_2015","Approachesfrom150175yardsRgh_PLAYERNAME_2015","Approachesfrom150175yardsRgh_ROUNDS_2015","Approachesfrom150175yardsRgh_AVG_2015","Approachesfrom150175yardsRgh_TOTALDISTANCEFEET_2015","Approachesfrom150175yardsRgh_OFATTEMPTS_2015","Approachesfrom150175yardsRgh_RELATIVETOPAR_2015","stat_name","year"
1,1,"Robert Allenby",63,NA,1121.75,35,3,"Approachesfrom150175yardsRgh",2015
2,2,"Tony Finau",106,NA,2691,82,4,"Approachesfrom150175yardsRgh",2015
3,3,"Scott Stallings",60,NA,968.667,29,6,"Approachesfrom150175yardsRgh",2015
4,4,"George McNeill",93,NA,1788.917,52,1,"Approachesfrom150175yardsRgh",2015
5,5,"Nicholas Thompson",90,NA,1292.583,37,13,"Approachesfrom150175yardsRgh",2015
6,6,"Scott Langley",94,NA,2481.333,70,5,"Approachesfrom150175yardsRgh",2015
6,6,"SJ Park",79,NA,1204.417,34,5,"Approachesfrom150175yardsRgh",2015
6,6,"Andrew Putnam",68,NA,1842.583,52,7,"Approachesfrom150175yardsRgh",2015
9,9,"Greg Owen",58,NA,1529.167,43,3,"Approachesfrom150175yardsRgh",2015
10,10,"Ryo Ishikawa",90,NA,2490.833,69,7,"Approachesfrom150175yardsRgh",2015
11,11,"Angel Cabrera",53,NA,1267,35,6,"Approachesfrom150175yardsRgh",2015
12,12,"Jason Gore",76,NA,1353.417,37,5,"Approachesfrom150175yardsRgh",2015
12,12,"Vijay Singh",78,NA,1939.583,53,9,"Approachesfrom150175yardsRgh",2015
14,14,"Hideki Matsuyama",95,NA,1625.75,44,6,"Approachesfrom150175yardsRgh",2015
14,14,"Shawn Stefani",94,NA,2658.75,72,8,"Approachesfrom150175yardsRgh",2015
16,16,"Robert Garrigus",70,NA,1446.833,39,6,"Approachesfrom150175yardsRgh",2015
17,17,"Jason Bohn",95,NA,1375.333,37,-3,"Approachesfrom150175yardsRgh",2015
18,18,"DA Points",72,NA,2388.667,64,8,"Approachesfrom150175yardsRgh",2015
19,19,"Patrick Reed",103,NA,2565.583,68,1,"Approachesfrom150175yardsRgh",2015
20,20,"Jonas Blixt",78,NA,1515.583,40,4,"Approachesfrom150175yardsRgh",2015
20,20,"Jason Dufner",76,NA,1479.333,39,0,"Approachesfrom150175yardsRgh",2015
20,20,"David Toms",62,NA,759.083,20,2,"Approachesfrom150175yardsRgh",2015
23,23,"Jason Kokrak",88,NA,2850.75,75,13,"Approachesfrom150175yardsRgh",2015
24,24,"Kevin Chappell",86,NA,1762.667,46,7,"Approachesfrom150175yardsRgh",2015
25,25,"Matt Kuchar",97,NA,1652.333,43,1,"Approachesfrom150175yardsRgh",2015
26,26,"Max Homa",78,NA,1943.333,50,15,"Approachesfrom150175yardsRgh",2015
26,26,"Chez Reavie",56,NA,969.917,25,5,"Approachesfrom150175yardsRgh",2015
28,28,"Brendon de Jonge",106,NA,2722.5,70,6,"Approachesfrom150175yardsRgh",2015
28,28,"Brian Stuard",97,NA,2062.167,53,6,"Approachesfrom150175yardsRgh",2015
30,30,"Paul Casey",87,NA,2301.25,59,1,"Approachesfrom150175yardsRgh",2015
30,30,"Rickie Fowler",76,NA,1755.917,45,8,"Approachesfrom150175yardsRgh",2015
32,32,"Luke Donald",71,NA,1917.417,49,1,"Approachesfrom150175yardsRgh",2015
32,32,"Tom Hoge",83,NA,2428.083,62,12,"Approachesfrom150175yardsRgh",2015
34,34,"Gonzalo Fdez Castano",81,NA,1884.25,48,9,"Approachesfrom150175yardsRgh",2015
35,35,"Harris English",105,NA,3028.083,77,3,"Approachesfrom150175yardsRgh",2015
36,36,"Jim Furyk",71,NA,1535.667,39,2,"Approachesfrom150175yardsRgh",2015
36,36,"Billy Horschel",99,NA,2288.25,58,14,"Approachesfrom150175yardsRgh",2015
38,38,"Oscar Fraustro",58,NA,1145.917,29,7,"Approachesfrom150175yardsRgh",2015
39,39,"Sergio Garcia",59,NA,1147.25,29,7,"Approachesfrom150175yardsRgh",2015
39,39,"Billy Hurley III",83,NA,2535.667,64,11,"Approachesfrom150175yardsRgh",2015
41,41,"Eric Axley",57,NA,1545.417,39,6,"Approachesfrom150175yardsRgh",2015
42,42,"Chris Stroud",84,NA,1947.083,49,6,"Approachesfrom150175yardsRgh",2015
43,43,"Morgan Hoffmann",85,NA,2909.167,73,6,"Approachesfrom150175yardsRgh",2015
44,44,"Sam Saunders",83,NA,1756.25,44,18,"Approachesfrom150175yardsRgh",2015
45,45,"Ryan Moore",81,NA,1678.75,42,6,"Approachesfrom150175yardsRgh",2015
46,46,"Whee Kim",71,NA,2045.25,51,5,"Approachesfrom150175yardsRgh",2015
46,46,"Jeff Overton",94,NA,2443.833,61,12,"Approachesfrom150175yardsRgh",2015
46,46,"Ryan Palmer",80,NA,2242.75,56,6,"Approachesfrom150175yardsRgh",2015
46,46,"Ian Poulter",68,NA,1483.25,37,10,"Approachesfrom150175yardsRgh",2015
50,50,"Stewart Cink",77,NA,2653.25,66,2,"Approachesfrom150175yardsRgh",2015
50,50,"Boo Weekley",79,NA,2087.417,52,5,"Approachesfrom150175yardsRgh",2015
52,52,"Aaron Baddeley",76,NA,2292.833,57,2,"Approachesfrom150175yardsRgh",2015
52,52,"Chad Collins",79,NA,2174.75,54,4,"Approachesfrom150175yardsRgh",2015
54,54,"Alex Cejka",94,NA,2264.833,56,8,"Approachesfrom150175yardsRgh",2015
54,54,"Charles Howell III",105,NA,3558.417,88,14,"Approachesfrom150175yardsRgh",2015
54,54,"Kevin Kisner",104,NA,2423.583,60,16,"Approachesfrom150175yardsRgh",2015
54,54,"Carl Pettersson",106,NA,3277.083,81,15,"Approachesfrom150175yardsRgh",2015
58,58,"Ken Duke",93,NA,2232.25,55,5,"Approachesfrom150175yardsRgh",2015
58,58,"Seung Yul Noh",65,NA,1622.75,40,9,"Approachesfrom150175yardsRgh",2015
60,60,"Matt Jones",89,NA,2522.583,62,12,"Approachesfrom150175yardsRgh",2015
60,60,"Russell Knox",96,NA,2441.75,60,8,"Approachesfrom150175yardsRgh",2015
60,60,"Marc Leishman",74,NA,1870.25,46,8,"Approachesfrom150175yardsRgh",2015
63,63,"Brian Davis",86,NA,2158,53,7,"Approachesfrom150175yardsRgh",2015
64,64,"Rory Sabbatini",81,NA,2573.75,63,2,"Approachesfrom150175yardsRgh",2015
65,65,"Martin Laird",77,NA,2373.417,58,16,"Approachesfrom150175yardsRgh",2015
66,66,"Hunter Mahan",88,NA,2465.167,60,7,"Approachesfrom150175yardsRgh",2015
66,66,"Bubba Watson",71,NA,2220.083,54,7,"Approachesfrom150175yardsRgh",2015
68,68,"Jordan Spieth",91,NA,1775.417,43,9,"Approachesfrom150175yardsRgh",2015
69,69,"Erik Compton",86,NA,2440.333,59,3,"Approachesfrom150175yardsRgh",2015
69,69,"Martin Flores",95,NA,3349.917,81,7,"Approachesfrom150175yardsRgh",2015
69,69,"Charl Schwartzel",67,NA,1695.083,41,8,"Approachesfrom150175yardsRgh",2015
72,72,"Nick Watney",91,NA,2826.167,68,12,"Approachesfrom150175yardsRgh",2015
73,73,"Fabian Gomez",83,NA,2500.667,60,12,"Approachesfrom150175yardsRgh",2015
73,73,"Louis Oosthuizen",68,NA,1000.167,24,5,"Approachesfrom150175yardsRgh",2015
73,73,"Mark Wilson",89,NA,2752.25,66,10,"Approachesfrom150175yardsRgh",2015
76,76,"Graham DeLaet",65,NA,1925.5,46,11,"Approachesfrom150175yardsRgh",2015
76,76,"Brendon Todd",96,NA,2340.5,56,6,"Approachesfrom150175yardsRgh",2015
78,78,"Davis Love III",51,NA,1676.917,40,5,"Approachesfrom150175yardsRgh",2015
79,79,"Ernie Els",57,NA,1343.5,32,3,"Approachesfrom150175yardsRgh",2015
79,79,"Jim Renner",68,NA,2059.5,49,17,"Approachesfrom150175yardsRgh",2015
79,79,"Kevin Streelman",95,NA,1681.167,40,10,"Approachesfrom150175yardsRgh",2015
82,82,"Charley Hoffman",97,NA,3076.083,73,13,"Approachesfrom150175yardsRgh",2015
82,82,"Tyrone Van Aswegen",58,NA,1517,36,5,"Approachesfrom150175yardsRgh",2015
84,84,"Daniel Berger",97,NA,2870.5,68,5,"Approachesfrom150175yardsRgh",2015
84,84,"Scott Pinckney",88,NA,2621.667,62,2,"Approachesfrom150175yardsRgh",2015
84,84,"Michael Putnam",87,NA,1900.25,45,14,"Approachesfrom150175yardsRgh",2015
84,84,"Jonathan Randolph",72,NA,2745,65,13,"Approachesfrom150175yardsRgh",2015
84,84,"Gary Woodland",81,NA,2620.083,62,17,"Approachesfrom150175yardsRgh",2015
89,89,"Ricky Barnes",82,NA,2581.333,61,9,"Approachesfrom150175yardsRgh",2015
89,89,"Charlie Beljan",76,NA,2032.667,48,13,"Approachesfrom150175yardsRgh",2015
89,89,"William McGirt",103,NA,2244.333,53,9,"Approachesfrom150175yardsRgh",2015
89,89,"Jhonattan Vegas",90,NA,2668.667,63,9,"Approachesfrom150175yardsRgh",2015
93,93,"Greg Chalmers",58,NA,1018.083,24,5,"Approachesfrom150175yardsRgh",2015
93,93,"David Hearn",97,NA,2461.667,58,7,"Approachesfrom150175yardsRgh",2015
95,95,"Padraig Harrington",60,NA,1954.5,46,1,"Approachesfrom150175yardsRgh",2015
96,96,"Hudson Swafford",97,NA,2816.333,66,13,"Approachesfrom150175yardsRgh",2015
96,96,"Cameron Tringale",96,NA,2003.917,47,2,"Approachesfrom150175yardsRgh",2015
