"Back9Round3ScoringAverage_RANKTHISWEEK_2009","Back9Round3ScoringAverage_RANKLASTWEEK_2009","Back9Round3ScoringAverage_PLAYERNAME_2009","Back9Round3ScoringAverage__2009","Back9Round3ScoringAverage_AVG_2009","Back9Round3ScoringAverage_TOTALSTROKES_2009","Back9Round3ScoringAverage_TOTALROUNDS_2009","stat_name","year"
43,43,"Bob Estes",NA,34.82,592,17,"Back9Round3ScoringAverage",2009
43,43,"Chris Riley",NA,34.82,592,17,"Back9Round3ScoringAverage",2009
43,43,"David Toms",NA,34.82,766,22,"Back9Round3ScoringAverage",2009
46,46,"Luke Donald",NA,34.83,627,18,"Back9Round3ScoringAverage",2009
47,47,"Steve Elkington",NA,34.85,453,13,"Back9Round3ScoringAverage",2009
48,48,"Corey Pavin",NA,34.86,488,14,"Back9Round3ScoringAverage",2009
49,49,"Dustin Johnson",NA,34.89,663,19,"Back9Round3ScoringAverage",2009
49,49,"Marc Leishman",NA,34.89,628,18,"Back9Round3ScoringAverage",2009
51,51,"Lucas Glover",NA,34.9,698,20,"Back9Round3ScoringAverage",2009
52,52,"Mark Wilson",NA,34.91,768,22,"Back9Round3ScoringAverage",2009
53,53,"Mathew Goggin",NA,34.92,454,13,"Back9Round3ScoringAverage",2009
53,53,"Martin Laird",NA,34.92,419,12,"Back9Round3ScoringAverage",2009
55,55,"Jason Day",NA,34.93,489,14,"Back9Round3ScoringAverage",2009
56,56,"Richard Johnson",NA,34.94,594,17,"Back9Round3ScoringAverage",2009
57,57,"Jason Bohn",NA,34.95,664,19,"Back9Round3ScoringAverage",2009
57,57,"Justin Leonard",NA,34.95,699,20,"Back9Round3ScoringAverage",2009
59,59,"Tim Clark",NA,35,630,18,"Back9Round3ScoringAverage",2009
59,59,"Jason Dufner",NA,35,665,19,"Back9Round3ScoringAverage",2009
59,59,"Jarrod Lyle",NA,35,420,12,"Back9Round3ScoringAverage",2009
59,59,"John Merrick",NA,35,595,17,"Back9Round3ScoringAverage",2009
59,59,"Kevin Na",NA,35,735,21,"Back9Round3ScoringAverage",2009
59,59,"Darron Stiles",NA,35,245,7,"Back9Round3ScoringAverage",2009
65,65,"Jim Furyk",NA,35.05,701,20,"Back9Round3ScoringAverage",2009
65,65,"Nick Watney",NA,35.05,666,19,"Back9Round3ScoringAverage",2009
67,67,"Brendon de Jonge",NA,35.06,561,16,"Back9Round3ScoringAverage",2009
67,67,"Bill Haas",NA,35.06,561,16,"Back9Round3ScoringAverage",2009
67,67,"Anthony Kim",NA,35.06,561,16,"Back9Round3ScoringAverage",2009
67,67,"John Mallinger",NA,35.06,631,18,"Back9Round3ScoringAverage",2009
71,71,"Glen Day",NA,35.07,491,14,"Back9Round3ScoringAverage",2009
71,71,"Paul Goydos",NA,35.07,526,15,"Back9Round3ScoringAverage",2009
73,73,"Joe Durant",NA,35.09,386,11,"Back9Round3ScoringAverage",2009
73,73,"Hunter Mahan",NA,35.09,807,23,"Back9Round3ScoringAverage",2009
75,75,"Ben Crane",NA,35.1,702,20,"Back9Round3ScoringAverage",2009
76,76,"Stephen Ames",NA,35.13,527,15,"Back9Round3ScoringAverage",2009
76,76,"Lee Janzen",NA,35.13,527,15,"Back9Round3ScoringAverage",2009
76,76,"George McNeill",NA,35.13,527,15,"Back9Round3ScoringAverage",2009
79,79,"Padraig Harrington",NA,35.14,492,14,"Back9Round3ScoringAverage",2009
79,79,"Ted Purdy",NA,35.14,738,21,"Back9Round3ScoringAverage",2009
81,81,"Scott McCarron",NA,35.15,703,20,"Back9Round3ScoringAverage",2009
81,81,"Greg Owen",NA,35.15,703,20,"Back9Round3ScoringAverage",2009
83,83,"John Rollins",NA,35.16,668,19,"Back9Round3ScoringAverage",2009
84,84,"Cliff Kresge",NA,35.17,422,12,"Back9Round3ScoringAverage",2009
85,85,"James Nitties",NA,35.19,563,16,"Back9Round3ScoringAverage",2009
85,85,"Vaughn Taylor",NA,35.19,563,16,"Back9Round3ScoringAverage",2009
87,87,"Bill Lunde",NA,35.2,528,15,"Back9Round3ScoringAverage",2009
87,87,"Tag Ridings",NA,35.2,352,10,"Back9Round3ScoringAverage",2009
89,89,"Rod Pampling",NA,35.21,493,14,"Back9Round3ScoringAverage",2009
90,90,"Brian Davis",NA,35.24,740,21,"Back9Round3ScoringAverage",2009
91,91,"Tom Lehman",NA,35.25,423,12,"Back9Round3ScoringAverage",2009
92,92,"Matt Bettencourt",NA,35.26,670,19,"Back9Round3ScoringAverage",2009
92,92,"Kenny Perry",NA,35.26,811,23,"Back9Round3ScoringAverage",2009
94,94,"Ernie Els",NA,35.27,529,15,"Back9Round3ScoringAverage",2009
95,95,"Greg Chalmers",NA,35.29,600,17,"Back9Round3ScoringAverage",2009
95,95,"Steve Flesch",NA,35.29,494,14,"Back9Round3ScoringAverage",2009
97,97,"JB Holmes",NA,35.31,459,13,"Back9Round3ScoringAverage",2009
97,97,"Steve Lowery",NA,35.31,565,16,"Back9Round3ScoringAverage",2009
97,97,"Bubba Watson",NA,35.31,459,13,"Back9Round3ScoringAverage",2009
100,100,"Tommy Armour III",NA,35.33,424,12,"Back9Round3ScoringAverage",2009
100,100,"Bart Bryant",NA,35.33,424,12,"Back9Round3ScoringAverage",2009
100,100,"Charles Howell III",NA,35.33,742,21,"Back9Round3ScoringAverage",2009
100,100,"Ryan Moore",NA,35.33,636,18,"Back9Round3ScoringAverage",2009
100,100,"Leif Olson",NA,35.33,212,6,"Back9Round3ScoringAverage",2009
100,100,"Ian Poulter",NA,35.33,424,12,"Back9Round3ScoringAverage",2009
100,100,"John Senden",NA,35.33,742,21,"Back9Round3ScoringAverage",2009
107,107,"Jeff Klauk",NA,35.35,707,20,"Back9Round3ScoringAverage",2009
107,107,"Webb Simpson",NA,35.35,601,17,"Back9Round3ScoringAverage",2009
107,107,"Nicholas Thompson",NA,35.35,601,17,"Back9Round3ScoringAverage",2009
110,110,"Jason Gore",NA,35.36,495,14,"Back9Round3ScoringAverage",2009
110,110,"David Mathis",NA,35.36,495,14,"Back9Round3ScoringAverage",2009
110,110,"Billy Mayfair",NA,35.36,495,14,"Back9Round3ScoringAverage",2009
110,110,"Jeff Quinney",NA,35.36,495,14,"Back9Round3ScoringAverage",2009
114,114,"Davis Love III",NA,35.37,672,19,"Back9Round3ScoringAverage",2009
114,114,"Mike Weir",NA,35.37,672,19,"Back9Round3ScoringAverage",2009
116,116,"Gary Woodland",NA,35.4,354,10,"Back9Round3ScoringAverage",2009
117,117,"Robert Garrigus",NA,35.41,602,17,"Back9Round3ScoringAverage",2009
117,117,"Freddie Jacobson",NA,35.41,602,17,"Back9Round3ScoringAverage",2009
119,119,"Daniel Chopra",NA,35.44,638,18,"Back9Round3ScoringAverage",2009
119,119,"Retief Goosen",NA,35.44,638,18,"Back9Round3ScoringAverage",2009
119,119,"Rory Sabbatini",NA,35.44,567,16,"Back9Round3ScoringAverage",2009
122,122,"Phil Mickelson",NA,35.47,532,15,"Back9Round3ScoringAverage",2009
123,123,"Aaron Baddeley",NA,35.5,426,12,"Back9Round3ScoringAverage",2009
123,123,"Stewart Cink",NA,35.5,568,16,"Back9Round3ScoringAverage",2009
125,125,"Michael Letzig",NA,35.52,746,21,"Back9Round3ScoringAverage",2009
126,126,"Michael Allen",NA,35.53,533,15,"Back9Round3ScoringAverage",2009
126,126,"Pat Perez",NA,35.53,533,15,"Back9Round3ScoringAverage",2009
126,126,"Carl Pettersson",NA,35.53,533,15,"Back9Round3ScoringAverage",2009
129,129,"Sergio Garcia",NA,35.54,462,13,"Back9Round3ScoringAverage",2009
130,130,"David Duval",NA,35.57,249,7,"Back9Round3ScoringAverage",2009
131,131,"Alex Cejka",NA,35.59,605,17,"Back9Round3ScoringAverage",2009
131,131,"Sean OHair",NA,35.59,605,17,"Back9Round3ScoringAverage",2009
131,131,"Chris Stroud",NA,35.59,605,17,"Back9Round3ScoringAverage",2009
134,134,"Tim Petrovic",NA,35.61,641,18,"Back9Round3ScoringAverage",2009
135,135,"Peter Lonard",NA,35.62,463,13,"Back9Round3ScoringAverage",2009
136,136,"Briny Baird",NA,35.63,570,16,"Back9Round3ScoringAverage",2009
136,136,"Jerry Kelly",NA,35.63,677,19,"Back9Round3ScoringAverage",2009
138,138,"Angel Cabrera",NA,35.64,392,11,"Back9Round3ScoringAverage",2009
138,138,"Justin Rose",NA,35.64,499,14,"Back9Round3ScoringAverage",2009
138,138,"Kevin Sutherland",NA,35.64,784,22,"Back9Round3ScoringAverage",2009
141,141,"Chris DiMarco",NA,35.65,713,20,"Back9Round3ScoringAverage",2009
141,141,"Tim Herron",NA,35.65,606,17,"Back9Round3ScoringAverage",2009
143,143,"Mark Brooks",NA,35.67,428,12,"Back9Round3ScoringAverage",2009
143,143,"Brendon Todd",NA,35.67,214,6,"Back9Round3ScoringAverage",2009
145,145,"Kevin Stadler",NA,35.69,464,13,"Back9Round3ScoringAverage",2009
146,146,"Andres Romero",NA,35.7,357,10,"Back9Round3ScoringAverage",2009
147,147,"Eric Axley",NA,35.71,250,7,"Back9Round3ScoringAverage",2009
147,147,"Brian Gay",NA,35.71,750,21,"Back9Round3ScoringAverage",2009
147,147,"Camilo Villegas",NA,35.71,607,17,"Back9Round3ScoringAverage",2009
150,150,"Brad Adamonis",NA,35.73,393,11,"Back9Round3ScoringAverage",2009
151,151,"Nathan Green",NA,35.74,822,23,"Back9Round3ScoringAverage",2009
152,152,"Kent Jones",NA,35.77,465,13,"Back9Round3ScoringAverage",2009
153,153,"Vijay Singh",NA,35.8,537,15,"Back9Round3ScoringAverage",2009
154,154,"KJ Choi",NA,35.83,430,12,"Back9Round3ScoringAverage",2009
155,155,"Rich Beem",NA,35.85,466,13,"Back9Round3ScoringAverage",2009
156,156,"Parker McLachlin",NA,35.91,395,11,"Back9Round3ScoringAverage",2009
157,157,"Todd Hamilton",NA,35.92,467,13,"Back9Round3ScoringAverage",2009
158,158,"Robert Allenby",NA,35.93,539,15,"Back9Round3ScoringAverage",2009
158,158,"Ken Duke",NA,35.93,539,15,"Back9Round3ScoringAverage",2009
160,160,"Ben Curtis",NA,36,504,14,"Back9Round3ScoringAverage",2009
160,160,"Adam Scott",NA,36,288,8,"Back9Round3ScoringAverage",2009
162,162,"Aron Price",NA,36.05,685,19,"Back9Round3ScoringAverage",2009
163,163,"Troy Matteson",NA,36.11,686,19,"Back9Round3ScoringAverage",2009
163,163,"Boo Weekley",NA,36.11,650,18,"Back9Round3ScoringAverage",2009
165,165,"Ryuji Imada",NA,36.12,614,17,"Back9Round3ScoringAverage",2009
166,166,"Jeff Overton",NA,36.15,723,20,"Back9Round3ScoringAverage",2009
167,167,"Brian Vranesh",NA,36.17,217,6,"Back9Round3ScoringAverage",2009
168,168,"JJ Henry",NA,36.18,796,22,"Back9Round3ScoringAverage",2009
169,169,"Stuart Appleby",NA,36.2,543,15,"Back9Round3ScoringAverage",2009
169,169,"Marc Turnesa",NA,36.2,362,10,"Back9Round3ScoringAverage",2009
171,171,"Derek Fathauer",NA,36.25,290,8,"Back9Round3ScoringAverage",2009
172,172,"Jimmy Walker",NA,36.27,544,15,"Back9Round3ScoringAverage",2009
173,173,"Mark Calcavecchia",NA,36.33,545,15,"Back9Round3ScoringAverage",2009
173,173,"Rocco Mediate",NA,36.33,654,18,"Back9Round3ScoringAverage",2009
175,175,"Ricky Barnes",NA,36.36,400,11,"Back9Round3ScoringAverage",2009
175,175,"Will Ma Kenzie",NA,36.36,400,11,"Back9Round3ScoringAverage",2009
177,177,"Johnson Wagner",NA,36.4,546,15,"Back9Round3ScoringAverage",2009
178,178,"Tom Pernice Jr",NA,36.47,547,15,"Back9Round3ScoringAverage",2009
179,179,"Brian Bateman",NA,36.5,219,6,"Back9Round3ScoringAverage",2009
180,180,"Jay Williamson",NA,36.64,513,14,"Back9Round3ScoringAverage",2009
181,181,"Greg Kraft",NA,36.8,184,5,"Back9Round3ScoringAverage",2009
182,182,"Rick Price",NA,36.83,221,6,"Back9Round3ScoringAverage",2009
183,183,"Brad Faxon",NA,37.14,260,7,"Back9Round3ScoringAverage",2009
184,184,"Peter Tomasulo",NA,37.17,223,6,"Back9Round3ScoringAverage",2009
