"GIRPercentageLess100yards_RANKTHISWEEK_2008","GIRPercentageLess100yards_RANKLASTWEEK_2008","GIRPercentageLess100yards_PLAYERNAME_2008","GIRPercentageLess100yards_ROUNDS_2008","GIRPercentageLess100yards_Pct_2008","GIRPercentageLess100yards_GREENSHIT_2008","GIRPercentageLess100yards_TOTALHOLES_2008","GIRPercentageLess100yards_RELATIVETOPAR_2008","stat_name","year"
48,NA,"KJ Choi",74,87.65,142,162,-0.54,"GIRPercentageLess100yards",2008
49,NA,"Vijay Singh",82,87.64,241,275,-0.55,"GIRPercentageLess100yards",2008
50,NA,"Briny Baird",113,87.59,233,266,-0.51,"GIRPercentageLess100yards",2008
51,NA,"Doug LaBelle II",65,87.5,112,128,-0.46,"GIRPercentageLess100yards",2008
51,NA,"Stephen Leaney",53,87.5,98,112,-0.41,"GIRPercentageLess100yards",2008
51,NA,"John Merrick",98,87.5,224,256,-0.52,"GIRPercentageLess100yards",2008
51,NA,"Patrick Sheehan",124,87.5,238,272,-0.44,"GIRPercentageLess100yards",2008
51,NA,"Nicholas Thompson",113,87.5,315,360,-0.54,"GIRPercentageLess100yards",2008
56,NA,"Carlos Franco",73,87.37,166,190,-0.57,"GIRPercentageLess100yards",2008
57,NA,"Trevor Immelman",70,87.31,117,134,-0.44,"GIRPercentageLess100yards",2008
58,NA,"Corey Pavin",69,87.3,110,126,-0.48,"GIRPercentageLess100yards",2008
59,NA,"Steve Elkington",84,87.27,233,267,-0.41,"GIRPercentageLess100yards",2008
59,NA,"Paul Goydos",78,87.27,192,220,-0.45,"GIRPercentageLess100yards",2008
61,NA,"Chris Riley",51,87.2,109,125,-0.47,"GIRPercentageLess100yards",2008
62,NA,"Stephen Ames",83,87.19,177,203,-0.53,"GIRPercentageLess100yards",2008
63,NA,"John Rollins",94,87.18,238,273,-0.44,"GIRPercentageLess100yards",2008
64,NA,"Ken Duke",116,87.16,292,335,-0.49,"GIRPercentageLess100yards",2008
65,NA,"Rory Sabbatini",77,87.1,216,248,-0.52,"GIRPercentageLess100yards",2008
66,NA,"Michael Letzig",88,87.08,209,240,-0.59,"GIRPercentageLess100yards",2008
67,NA,"Nick OHern",82,87.06,175,201,-0.52,"GIRPercentageLess100yards",2008
68,NA,"Bob Estes",90,87.04,215,247,-0.42,"GIRPercentageLess100yards",2008
69,NA,"Frank Lickliter II",107,86.96,300,345,-0.48,"GIRPercentageLess100yards",2008
70,NA,"Brad Elder",67,86.93,133,153,-0.43,"GIRPercentageLess100yards",2008
71,NA,"Ted Purdy",68,86.89,179,206,-0.46,"GIRPercentageLess100yards",2008
72,NA,"JJ Henry",108,86.88,245,282,-0.46,"GIRPercentageLess100yards",2008
73,NA,"Sergio Garcia",72,86.86,152,175,-0.58,"GIRPercentageLess100yards",2008
74,NA,"Cody Freeman",66,86.84,132,152,-0.44,"GIRPercentageLess100yards",2008
75,NA,"Parker McLachlin",88,86.82,224,258,-0.54,"GIRPercentageLess100yards",2008
76,NA,"Will Ma Kenzie",62,86.74,157,181,-0.5,"GIRPercentageLess100yards",2008
77,NA,"Scott Verplank",82,86.73,183,211,-0.44,"GIRPercentageLess100yards",2008
78,NA,"Chad Campbell",94,86.69,215,248,-0.64,"GIRPercentageLess100yards",2008
78,NA,"Joe Durant",92,86.69,228,263,-0.43,"GIRPercentageLess100yards",2008
78,NA,"Lucas Glover",91,86.69,228,263,-0.54,"GIRPercentageLess100yards",2008
81,NA,"Steve Marino",119,86.57,303,350,-0.52,"GIRPercentageLess100yards",2008
82,NA,"Zach Johnson",85,86.55,206,238,-0.45,"GIRPercentageLess100yards",2008
83,NA,"Matt Kuchar",88,86.51,186,215,-0.48,"GIRPercentageLess100yards",2008
84,NA,"Brad Adamonis",87,86.48,211,244,-0.53,"GIRPercentageLess100yards",2008
85,NA,"Anthony Kim",81,86.4,197,228,-0.59,"GIRPercentageLess100yards",2008
86,NA,"Marc Turnesa",87,86.36,171,198,-0.6,"GIRPercentageLess100yards",2008
87,NA,"Justin Leonard",101,86.32,183,212,-0.55,"GIRPercentageLess100yards",2008
88,NA,"David Toms",70,86.29,151,175,-0.52,"GIRPercentageLess100yards",2008
89,NA,"John Huston",56,86.26,157,182,-0.51,"GIRPercentageLess100yards",2008
90,NA,"Mathew Goggin",91,86.25,251,291,-0.6,"GIRPercentageLess100yards",2008
91,NA,"Paul Casey",55,86.24,94,109,-0.44,"GIRPercentageLess100yards",2008
92,NA,"Pat Perez",93,86.22,244,283,-0.6,"GIRPercentageLess100yards",2008
93,NA,"Matt Jones",95,86.21,250,290,-0.53,"GIRPercentageLess100yards",2008
94,NA,"Mark Calcavecchia",67,86.19,156,181,-0.55,"GIRPercentageLess100yards",2008
95,NA,"Jeff Quinney",87,86.18,187,217,-0.44,"GIRPercentageLess100yards",2008
96,NA,"Kent Jones",68,86.06,142,165,-0.5,"GIRPercentageLess100yards",2008
97,NA,"Hunter Mahan",87,86.04,191,222,-0.54,"GIRPercentageLess100yards",2008
98,NA,"Jeff Maggert",86,86.03,234,272,-0.42,"GIRPercentageLess100yards",2008
99,NA,"Brett Quigley",80,86.01,209,243,-0.51,"GIRPercentageLess100yards",2008
100,NA,"Michael Allen",91,86,215,250,-0.55,"GIRPercentageLess100yards",2008
101,NA,"Ben Crane",86,85.96,202,235,-0.51,"GIRPercentageLess100yards",2008
102,NA,"Stewart Cink",87,85.92,183,213,-0.64,"GIRPercentageLess100yards",2008
103,NA,"Jason Allred",63,85.87,158,184,-0.54,"GIRPercentageLess100yards",2008
104,NA,"Jonathan Byrd",88,85.82,236,275,-0.55,"GIRPercentageLess100yards",2008
105,NA,"Tim Clark",90,85.65,191,223,-0.46,"GIRPercentageLess100yards",2008
105,NA,"Chris Stroud",81,85.65,197,230,-0.52,"GIRPercentageLess100yards",2008
107,NA,"Vaughn Taylor",103,85.61,232,271,-0.46,"GIRPercentageLess100yards",2008
108,NA,"Chris DiMarco",87,85.59,202,236,-0.49,"GIRPercentageLess100yards",2008
109,NA,"Freddie Jacobson",78,85.57,166,194,-0.5,"GIRPercentageLess100yards",2008
110,NA,"Ben Curtis",80,85.56,154,180,-0.55,"GIRPercentageLess100yards",2008
111,NA,"Jon Mills",95,85.54,213,249,-0.47,"GIRPercentageLess100yards",2008
112,NA,"Brett Rumford",72,85.5,171,200,-0.56,"GIRPercentageLess100yards",2008
113,NA,"Troy Matteson",94,85.48,265,310,-0.52,"GIRPercentageLess100yards",2008
114,NA,"Dudley Hart",74,85.38,146,171,-0.47,"GIRPercentageLess100yards",2008
115,NA,"Camilo Villegas",79,85.34,163,191,-0.63,"GIRPercentageLess100yards",2008
116,NA,"Bubba Watson",97,85.28,278,326,-0.55,"GIRPercentageLess100yards",2008
117,NA,"Kenny Perry",97,85.25,260,305,-0.53,"GIRPercentageLess100yards",2008
117,NA,"John Riegger",73,85.25,208,244,-0.48,"GIRPercentageLess100yards",2008
117,NA,"YE Yang",89,85.25,208,244,-0.53,"GIRPercentageLess100yards",2008
120,NA,"Brian Davis",108,85.22,294,345,-0.52,"GIRPercentageLess100yards",2008
121,NA,"Rich Beem",90,85.19,230,270,-0.49,"GIRPercentageLess100yards",2008
122,NA,"Ryan Palmer",69,85.11,160,188,-0.59,"GIRPercentageLess100yards",2008
123,NA,"Tag Ridings",88,85.08,268,315,-0.53,"GIRPercentageLess100yards",2008
124,NA,"Kevin Na",97,85.07,245,288,-0.56,"GIRPercentageLess100yards",2008
125,NA,"Tom Pernice Jr",104,84.95,254,299,-0.54,"GIRPercentageLess100yards",2008
126,NA,"Rod Pampling",83,84.94,203,239,-0.5,"GIRPercentageLess100yards",2008
127,NA,"Scott McCarron",63,84.88,146,172,-0.46,"GIRPercentageLess100yards",2008
128,NA,"Jesper Parnevik",88,84.87,202,238,-0.54,"GIRPercentageLess100yards",2008
129,NA,"Charles Warren",79,84.81,240,283,-0.5,"GIRPercentageLess100yards",2008
130,NA,"Bart Bryant",81,84.76,139,164,-0.5,"GIRPercentageLess100yards",2008
131,NA,"Mark Hensby",71,84.75,200,236,-0.56,"GIRPercentageLess100yards",2008
132,NA,"Jeff Overton",103,84.64,281,332,-0.5,"GIRPercentageLess100yards",2008
133,NA,"Brandt Jobe",52,84.62,121,143,-0.48,"GIRPercentageLess100yards",2008
133,NA,"Peter Lonard",92,84.62,209,247,-0.53,"GIRPercentageLess100yards",2008
133,NA,"Ian Poulter",51,84.62,88,104,-0.44,"GIRPercentageLess100yards",2008
136,NA,"Jason Day",81,84.59,258,305,-0.52,"GIRPercentageLess100yards",2008
137,NA,"Kyle Thompson",70,84.57,148,175,-0.5,"GIRPercentageLess100yards",2008
138,NA,"Alex Cejka",75,84.44,152,180,-0.4,"GIRPercentageLess100yards",2008
139,NA,"Nick Watney",96,84.43,309,366,-0.54,"GIRPercentageLess100yards",2008
140,NA,"Lee Janzen",89,84.4,184,218,-0.41,"GIRPercentageLess100yards",2008
141,NA,"Kevin Stadler",90,84.36,232,275,-0.53,"GIRPercentageLess100yards",2008
142,NA,"Dustin Johnson",92,84.35,291,345,-0.54,"GIRPercentageLess100yards",2008
143,NA,"Jimmy Walker",73,84.1,164,195,-0.51,"GIRPercentageLess100yards",2008
144,NA,"Retief Goosen",59,84.03,100,119,-0.59,"GIRPercentageLess100yards",2008
145,NA,"Glen Day",64,84,147,175,-0.44,"GIRPercentageLess100yards",2008
146,NA,"Heath Slocum",104,83.98,215,256,-0.38,"GIRPercentageLess100yards",2008
146,NA,"Brandt Snedeker",85,83.98,173,206,-0.49,"GIRPercentageLess100yards",2008
148,NA,"Carl Pettersson",110,83.93,235,280,-0.51,"GIRPercentageLess100yards",2008
149,NA,"Steve Allan",58,83.89,151,180,-0.54,"GIRPercentageLess100yards",2008
150,NA,"Kevin Streelman",114,83.75,299,357,-0.52,"GIRPercentageLess100yards",2008
151,NA,"Jay Williamson",96,83.68,200,239,-0.42,"GIRPercentageLess100yards",2008
152,NA,"JB Holmes",86,83.64,271,324,-0.54,"GIRPercentageLess100yards",2008
153,NA,"Steve Flesch",95,83.59,219,262,-0.5,"GIRPercentageLess100yards",2008
154,NA,"Jin Park",85,83.5,167,200,-0.4,"GIRPercentageLess100yards",2008
155,NA,"Jim McGovern",75,83.44,136,163,-0.44,"GIRPercentageLess100yards",2008
156,NA,"Charlie Wi",97,83.4,221,265,-0.46,"GIRPercentageLess100yards",2008
157,NA,"Cameron Beckman",87,83.33,200,240,-0.46,"GIRPercentageLess100yards",2008
157,NA,"Daniel Chopra",84,83.33,235,282,-0.53,"GIRPercentageLess100yards",2008
157,NA,"Joe Ogilvie",100,83.33,300,360,-0.55,"GIRPercentageLess100yards",2008
160,NA,"Steve Lowery",74,83.26,179,215,-0.49,"GIRPercentageLess100yards",2008
160,NA,"Sean OHair",81,83.26,194,233,-0.55,"GIRPercentageLess100yards",2008
162,NA,"Kenneth Ferrie",72,83.25,174,209,-0.44,"GIRPercentageLess100yards",2008
163,NA,"John Senden",93,83.08,216,260,-0.5,"GIRPercentageLess100yards",2008
164,NA,"Olin Browne",77,83.06,152,183,-0.31,"GIRPercentageLess100yards",2008
165,NA,"Ryan Moore",72,82.86,174,210,-0.51,"GIRPercentageLess100yards",2008
166,NA,"Tommy Armour III",77,82.84,169,204,-0.45,"GIRPercentageLess100yards",2008
167,NA,"Marco Dawson",64,82.69,129,156,-0.58,"GIRPercentageLess100yards",2008
168,NA,"Richard Johnson",60,82.68,105,127,-0.38,"GIRPercentageLess100yards",2008
168,NA,"Travis Perkins",53,82.68,105,127,-0.39,"GIRPercentageLess100yards",2008
170,NA,"Greg Kraft",63,82.64,119,144,-0.45,"GIRPercentageLess100yards",2008
171,NA,"Mark Wilson",107,82.39,262,318,-0.5,"GIRPercentageLess100yards",2008
172,NA,"Andres Romero",69,82.26,153,186,-0.46,"GIRPercentageLess100yards",2008
173,NA,"James Driscoll",85,82.25,227,276,-0.57,"GIRPercentageLess100yards",2008
174,NA,"Robert Gamez",79,82.21,171,208,-0.42,"GIRPercentageLess100yards",2008
175,NA,"Eric Axley",113,82.19,240,292,-0.58,"GIRPercentageLess100yards",2008
176,NA,"Todd Hamilton",92,82.17,189,230,-0.42,"GIRPercentageLess100yards",2008
177,NA,"Tommy Gainey",60,81.87,149,182,-0.5,"GIRPercentageLess100yards",2008
178,NA,"Omar Uresti",74,81.64,169,207,-0.46,"GIRPercentageLess100yards",2008
179,NA,"Cliff Kresge",84,81.59,164,201,-0.46,"GIRPercentageLess100yards",2008
180,NA,"Bob Sowards",61,81.58,155,190,-0.49,"GIRPercentageLess100yards",2008
181,NA,"Chad Collins",72,81.44,136,167,-0.54,"GIRPercentageLess100yards",2008
182,NA,"Ryan Armour",87,81.28,191,235,-0.43,"GIRPercentageLess100yards",2008
183,NA,"John Mallinger",95,81.22,186,229,-0.49,"GIRPercentageLess100yards",2008
184,NA,"David Lutterus",59,81.12,116,143,-0.42,"GIRPercentageLess100yards",2008
186,NA,"Nathan Green",95,81,260,321,-0.53,"GIRPercentageLess100yards",2008
187,NA,"Tim Herron",97,80.94,242,299,-0.51,"GIRPercentageLess100yards",2008
188,NA,"Robert Garrigus",90,80.74,285,353,-0.57,"GIRPercentageLess100yards",2008
189,NA,"Nick Flanagan",89,80.67,217,269,-0.48,"GIRPercentageLess100yards",2008
190,NA,"Charley Hoffman",94,80.56,261,324,-0.59,"GIRPercentageLess100yards",2008
191,NA,"Chez Reavie",102,80.43,226,281,-0.44,"GIRPercentageLess100yards",2008
192,NA,"Johnson Wagner",83,80.4,160,199,-0.52,"GIRPercentageLess100yards",2008
193,NA,"Angel Cabrera",55,80.39,123,153,-0.5,"GIRPercentageLess100yards",2008
194,NA,"Billy Andrade",71,80,128,160,-0.38,"GIRPercentageLess100yards",2008
195,NA,"Paul Claxton",63,79.87,119,149,-0.36,"GIRPercentageLess100yards",2008
196,NA,"Mathias Gronberg",87,78.4,225,287,-0.59,"GIRPercentageLess100yards",2008
197,NA,"Ernie Els",51,77.55,76,98,-0.59,"GIRPercentageLess100yards",2008
