"Last15EventsPower_RANKTHISWEEK_2016","Last15EventsPower_RANKLASTWEEK_2016","Last15EventsPower_PLAYERNAME_2016","Last15EventsPower_EVENTS_2016","Last15EventsPower_RATING_2016","stat_name","year"
1,1,"Trey Mullinax",2,10,"Last15EventsPower",2016
2,2,"Charlie Beljan",1,9.8,"Last15EventsPower",2016
2,2,"Brandon Hagy",1,9.8,"Last15EventsPower",2016
2,2,"JB Holmes",9,9.8,"Last15EventsPower",2016
5,5,"Dustin Johnson",8,9.6,"Last15EventsPower",2016
5,5,"Bubba Watson",5,9.6,"Last15EventsPower",2016
7,9,"Luke List",6,9.5,"Last15EventsPower",2016
7,10,"Andrew Loupe",8,9.5,"Last15EventsPower",2016
7,5,"Rory McIlroy",6,9.5,"Last15EventsPower",2016
10,16,"Patrick Rodgers",5,9.4,"Last15EventsPower",2016
10,5,"Gary Woodland",9,9.4,"Last15EventsPower",2016
12,NA,"Matt Dobyns",1,9.3,"Last15EventsPower",2016
12,11,"Jason Kokrak",7,9.3,"Last15EventsPower",2016
12,11,"Ryan Palmer",11,9.3,"Last15EventsPower",2016
12,11,"Ryan Ruffels",3,9.3,"Last15EventsPower",2016
16,14,"Jamie Lovemark",10,9.2,"Last15EventsPower",2016
17,16,"Tony Finau",7,9.1,"Last15EventsPower",2016
17,15,"Charles Howell III",11,9.1,"Last15EventsPower",2016
19,16,"Scott Hend",1,9,"Last15EventsPower",2016
19,16,"Smylie Kaufman",9,9,"Last15EventsPower",2016
19,16,"Ollie Schniederjans",4,9,"Last15EventsPower",2016
22,21,"Jason Day",6,8.9,"Last15EventsPower",2016
22,23,"Justin Rose",6,8.9,"Last15EventsPower",2016
22,26,"Adam Scott",7,8.9,"Last15EventsPower",2016
25,26,"Robert Garrigus",6,8.8,"Last15EventsPower",2016
25,23,"Brooks Koepka",6,8.8,"Last15EventsPower",2016
25,26,"Brendan Steele",9,8.8,"Last15EventsPower",2016
25,21,"Justin Thomas",8,8.8,"Last15EventsPower",2016
29,26,"Bryson DeChambeau",2,8.7,"Last15EventsPower",2016
30,30,"Byeong Hun An",3,8.6,"Last15EventsPower",2016
30,30,"Sergio Garcia",5,8.6,"Last15EventsPower",2016
32,23,"Harold Varner III",8,8.5,"Last15EventsPower",2016
32,34,"Jhonattan Vegas",10,8.5,"Last15EventsPower",2016
34,32,"Greg Owen",6,8.4,"Last15EventsPower",2016
35,38,"Rickie Fowler",9,8.3,"Last15EventsPower",2016
35,32,"Scott Pinckney",5,8.3,"Last15EventsPower",2016
35,34,"Hudson Swafford",6,8.3,"Last15EventsPower",2016
35,34,"Benjamin Taylor",1,8.3,"Last15EventsPower",2016
39,37,"Charley Hoffman",9,8.1,"Last15EventsPower",2016
40,38,"Rafael Campos",1,8,"Last15EventsPower",2016
40,38,"Andres Gonzales",4,8,"Last15EventsPower",2016
40,38,"Sean OHair",9,8,"Last15EventsPower",2016
