"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2010","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2010","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2010","TenthTeeLateRound1ScoringAverage__2010","TenthTeeLateRound1ScoringAverage_AVG_2010","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2010","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2010","stat_name","year"
73,73,"Bill Haas",NA,70.58,847,12,"TenthTeeLateRound1ScoringAverage",2010
74,74,"Cameron Percy",NA,70.6,353,5,"TenthTeeLateRound1ScoringAverage",2010
75,75,"Ryuji Imada",NA,70.64,777,11,"TenthTeeLateRound1ScoringAverage",2010
76,76,"Ben Crane",NA,70.67,424,6,"TenthTeeLateRound1ScoringAverage",2010
76,76,"Geoff Ogilvy",NA,70.67,212,3,"TenthTeeLateRound1ScoringAverage",2010
78,78,"Alex Cejka",NA,70.75,566,8,"TenthTeeLateRound1ScoringAverage",2010
78,78,"Alex Prugh",NA,70.75,566,8,"TenthTeeLateRound1ScoringAverage",2010
80,80,"Steve Flesch",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2010
81,81,"Roger Tambellini",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2010
82,82,"Brandt Snedeker",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2010
83,83,"Troy Merritt",NA,70.88,567,8,"TenthTeeLateRound1ScoringAverage",2010
84,84,"Brian Gay",NA,70.89,638,9,"TenthTeeLateRound1ScoringAverage",2010
85,85,"Joe Ogilvie",NA,70.9,709,10,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Woody Austin",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Michael Bradley",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Rocco Mediate",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Kevin Na",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2010
86,86,"James Nitties",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Scott Piercy",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Aron Price",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Chris Riley",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Michael Sim",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Jeev Milkha Singh",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Roland Thatcher",NA,71,781,11,"TenthTeeLateRound1ScoringAverage",2010
86,86,"Jay Williamson",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2010
98,98,"Vaughn Taylor",NA,71.1,711,10,"TenthTeeLateRound1ScoringAverage",2010
99,99,"Scott McCarron",NA,71.13,569,8,"TenthTeeLateRound1ScoringAverage",2010
100,100,"Justin Leonard",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2010
101,101,"Chris Wilson",NA,71.22,641,9,"TenthTeeLateRound1ScoringAverage",2010
102,102,"Ben Curtis",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2010
103,103,"Martin Flores",NA,71.29,499,7,"TenthTeeLateRound1ScoringAverage",2010
104,104,"Jeff Gove",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2010
104,104,"Tim Herron",NA,71.33,642,9,"TenthTeeLateRound1ScoringAverage",2010
104,104,"Ryan Moore",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2010
104,104,"Rory Sabbatini",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2010
108,108,"Johnson Wagner",NA,71.38,571,8,"TenthTeeLateRound1ScoringAverage",2010
109,109,"James Driscoll",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2010
109,109,"Jerry Kelly",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2010
111,111,"Andrew McLardy",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2010
112,112,"Stewart Cink",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2010
112,112,"Rickie Fowler",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2010
112,112,"Sergio Garcia",NA,71.5,143,2,"TenthTeeLateRound1ScoringAverage",2010
112,112,"Hunter Mahan",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2010
112,112,"Justin Rose",NA,71.5,143,2,"TenthTeeLateRound1ScoringAverage",2010
112,112,"Chris Tidland",NA,71.5,429,6,"TenthTeeLateRound1ScoringAverage",2010
118,118,"Derek Lamely",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2010
119,119,"Briny Baird",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2010
119,119,"Dustin Johnson",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2010
119,119,"Jeff Overton",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2010
122,122,"Kris Blanks",NA,71.64,1003,14,"TenthTeeLateRound1ScoringAverage",2010
123,123,"Jason Bohn",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2010
123,123,"Bob Estes",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2010
123,123,"Robert Garrigus",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2010
123,123,"Padraig Harrington",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2010
123,123,"Steve Marino",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2010
123,123,"Camilo Villegas",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2010
129,129,"Chris Stroud",NA,71.71,502,7,"TenthTeeLateRound1ScoringAverage",2010
130,130,"Mark Calcavecchia",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2010
130,130,"Sean OHair",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2010
132,132,"Jimmy Walker",NA,71.78,646,9,"TenthTeeLateRound1ScoringAverage",2010
133,133,"JJ Henry",NA,71.8,718,10,"TenthTeeLateRound1ScoringAverage",2010
133,133,"Boo Weekley",NA,71.8,718,10,"TenthTeeLateRound1ScoringAverage",2010
135,135,"Greg Chalmers",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2010
135,135,"Billy Mayfair",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2010
137,137,"Tom Pernice Jr",NA,71.86,503,7,"TenthTeeLateRound1ScoringAverage",2010
138,138,"Brian Davis",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2010
138,138,"Luke Donald",NA,72,288,4,"TenthTeeLateRound1ScoringAverage",2010
138,138,"Nathan Green",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2010
138,138,"Lee Janzen",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2010
138,138,"Zach Johnson",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2010
138,138,"Cliff Kresge",NA,72,432,6,"TenthTeeLateRound1ScoringAverage",2010
138,138,"Jarrod Lyle",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2010
138,138,"Phil Mickelson",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2010
146,146,"John Mallinger",NA,72.11,649,9,"TenthTeeLateRound1ScoringAverage",2010
147,147,"Chad Campbell",NA,72.17,433,6,"TenthTeeLateRound1ScoringAverage",2010
147,147,"Jeff Quinney",NA,72.17,433,6,"TenthTeeLateRound1ScoringAverage",2010
149,149,"Trevor Immelman",NA,72.25,289,4,"TenthTeeLateRound1ScoringAverage",2010
150,150,"Chad Collins",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2010
150,150,"Brad Faxon",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2010
150,150,"Greg Kraft",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2010
150,150,"Paul Stankowski",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2010
150,150,"Scott Verplank",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2010
155,155,"Justin Bolli",NA,72.5,580,8,"TenthTeeLateRound1ScoringAverage",2010
155,155,"Rory McIlroy",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2010
157,157,"Rich Barcelo",NA,72.55,798,11,"TenthTeeLateRound1ScoringAverage",2010
158,158,"Aaron Baddeley",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2010
159,159,"Brenden Pappas",NA,72.63,581,8,"TenthTeeLateRound1ScoringAverage",2010
159,159,"Jerod Turner",NA,72.63,581,8,"TenthTeeLateRound1ScoringAverage",2010
161,161,"Stephen Ames",NA,72.67,436,6,"TenthTeeLateRound1ScoringAverage",2010
161,161,"Stuart Appleby",NA,72.67,436,6,"TenthTeeLateRound1ScoringAverage",2010
163,163,"Mark Wilson",NA,72.71,509,7,"TenthTeeLateRound1ScoringAverage",2010
164,164,"Henrik Bjornstad",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2010
164,164,"Freddie Jacobson",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2010
164,164,"Kevin Sutherland",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2010
167,167,"Matt Bettencourt",NA,72.8,728,10,"TenthTeeLateRound1ScoringAverage",2010
167,167,"Ryan Palmer",NA,72.8,364,5,"TenthTeeLateRound1ScoringAverage",2010
167,167,"Steve Wheatcroft",NA,72.8,364,5,"TenthTeeLateRound1ScoringAverage",2010
170,170,"David Lutterus",NA,72.86,510,7,"TenthTeeLateRound1ScoringAverage",2010
171,171,"Troy Matteson",NA,72.88,583,8,"TenthTeeLateRound1ScoringAverage",2010
171,171,"Ted Purdy",NA,72.88,583,8,"TenthTeeLateRound1ScoringAverage",2010
173,173,"Cameron Beckman",NA,73,438,6,"TenthTeeLateRound1ScoringAverage",2010
173,173,"Graham DeLaet",NA,73,511,7,"TenthTeeLateRound1ScoringAverage",2010
173,173,"Mathias Gronberg",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2010
173,173,"Bill Lunde",NA,73,657,9,"TenthTeeLateRound1ScoringAverage",2010
173,173,"Bubba Watson",NA,73,73,1,"TenthTeeLateRound1ScoringAverage",2010
178,178,"Greg Owen",NA,73.14,512,7,"TenthTeeLateRound1ScoringAverage",2010
179,179,"Brent Delahoussaye",NA,73.17,439,6,"TenthTeeLateRound1ScoringAverage",2010
180,180,"Kevin Johnson",NA,73.18,805,11,"TenthTeeLateRound1ScoringAverage",2010
181,181,"Steve Lowery",NA,73.25,293,4,"TenthTeeLateRound1ScoringAverage",2010
182,182,"Brian Stuard",NA,73.29,513,7,"TenthTeeLateRound1ScoringAverage",2010
183,183,"Daniel Chopra",NA,73.33,220,3,"TenthTeeLateRound1ScoringAverage",2010
183,183,"Lucas Glover",NA,73.33,220,3,"TenthTeeLateRound1ScoringAverage",2010
185,185,"Mathew Goggin",NA,73.5,588,8,"TenthTeeLateRound1ScoringAverage",2010
186,186,"Omar Uresti",NA,73.8,369,5,"TenthTeeLateRound1ScoringAverage",2010
187,187,"Mike Weir",NA,74,148,2,"TenthTeeLateRound1ScoringAverage",2010
188,188,"Paul Goydos",NA,74.5,298,4,"TenthTeeLateRound1ScoringAverage",2010
189,189,"Davis Love III",NA,75.33,226,3,"TenthTeeLateRound1ScoringAverage",2010
190,190,"Craig Bowden",NA,75.5,151,2,"TenthTeeLateRound1ScoringAverage",2010
