"Scrambling1020ydsRTPScore_RANKTHISWEEK_2016","Scrambling1020ydsRTPScore_RANKLASTWEEK_2016","Scrambling1020ydsRTPScore_PLAYERNAME_2016","Scrambling1020ydsRTPScore_ROUNDS_2016","Scrambling1020ydsRTPScore_AVGRTP_2016","Scrambling1020ydsRTPScore_TOTALHOLES_2016","Scrambling1020ydsRTPScore_TOTALRTP_2016","stat_name","year"
32,37,"Troy Merritt",41,0.275,80,22,"Scrambling1020ydsRTPScore",2016
33,22,"Sam Saunders",40,0.276,76,21,"Scrambling1020ydsRTPScore",2016
34,30,"Retief Goosen",37,0.28,100,28,"Scrambling1020ydsRTPScore",2016
34,42,"Branden Grace",31,0.28,50,14,"Scrambling1020ydsRTPScore",2016
36,51,"Jonas Blixt",46,0.282,110,31,"Scrambling1020ydsRTPScore",2016
36,37,"Chad Collins",45,0.282,110,31,"Scrambling1020ydsRTPScore",2016
38,44,"Chris Kirk",51,0.287,108,31,"Scrambling1020ydsRTPScore",2016
38,37,"Jason Kokrak",52,0.287,94,27,"Scrambling1020ydsRTPScore",2016
40,30,"JB Holmes",39,0.288,66,19,"Scrambling1020ydsRTPScore",2016
41,47,"Graeme McDowell",33,0.289,76,22,"Scrambling1020ydsRTPScore",2016
41,47,"Chez Reavie",56,0.289,128,37,"Scrambling1020ydsRTPScore",2016
43,17,"Adam Scott",39,0.29,31,9,"Scrambling1020ydsRTPScore",2016
44,34,"Si Woo Kim",63,0.291,151,44,"Scrambling1020ydsRTPScore",2016
45,25,"Scott Langley",41,0.292,89,26,"Scrambling1020ydsRTPScore",2016
45,43,"Henrik Norlander",41,0.292,65,19,"Scrambling1020ydsRTPScore",2016
47,53,"Andres Romero",22,0.294,34,10,"Scrambling1020ydsRTPScore",2016
48,71,"David Lingmerth",54,0.296,81,24,"Scrambling1020ydsRTPScore",2016
48,23,"Rob Oppenheim",37,0.296,71,21,"Scrambling1020ydsRTPScore",2016
48,69,"Justin Rose",35,0.296,54,16,"Scrambling1020ydsRTPScore",2016
51,57,"KJ Choi",47,0.299,107,32,"Scrambling1020ydsRTPScore",2016
52,40,"Alex Cejka",47,0.301,73,22,"Scrambling1020ydsRTPScore",2016
52,58,"Matt Kuchar",46,0.301,83,25,"Scrambling1020ydsRTPScore",2016
54,83,"Lucas Glover",53,0.302,96,29,"Scrambling1020ydsRTPScore",2016
54,59,"Charley Hoffman",49,0.302,106,32,"Scrambling1020ydsRTPScore",2016
56,92,"Harris English",51,0.303,89,27,"Scrambling1020ydsRTPScore",2016
56,66,"Mark Hubbard",73,0.303,178,54,"Scrambling1020ydsRTPScore",2016
56,62,"Carl Pettersson",31,0.303,89,27,"Scrambling1020ydsRTPScore",2016
59,64,"Aaron Baddeley",51,0.305,105,32,"Scrambling1020ydsRTPScore",2016
60,50,"Bronson Burgoon",53,0.306,98,30,"Scrambling1020ydsRTPScore",2016
60,65,"Luke Guthrie",31,0.306,36,11,"Scrambling1020ydsRTPScore",2016
62,86,"Ryan Moore",40,0.307,75,23,"Scrambling1020ydsRTPScore",2016
63,66,"Ian Poulter",37,0.309,68,21,"Scrambling1020ydsRTPScore",2016
63,66,"Brandt Snedeker",47,0.309,81,25,"Scrambling1020ydsRTPScore",2016
65,59,"Chad Campbell",54,0.31,126,39,"Scrambling1020ydsRTPScore",2016
65,59,"Brendon de Jonge",55,0.31,100,31,"Scrambling1020ydsRTPScore",2016
65,76,"Adam Hadwin",53,0.31,126,39,"Scrambling1020ydsRTPScore",2016
68,72,"Patrick Rodgers",49,0.311,90,28,"Scrambling1020ydsRTPScore",2016
68,69,"Jimmy Walker",43,0.311,61,19,"Scrambling1020ydsRTPScore",2016
70,77,"Derek Fathauer",58,0.312,125,39,"Scrambling1020ydsRTPScore",2016
71,56,"Justin Thomas",53,0.314,86,27,"Scrambling1020ydsRTPScore",2016
72,92,"William McGirt",54,0.315,124,39,"Scrambling1020ydsRTPScore",2016
73,44,"Brian Harman",60,0.316,133,42,"Scrambling1020ydsRTPScore",2016
74,63,"Spencer Levin",62,0.317,120,38,"Scrambling1020ydsRTPScore",2016
75,74,"Ernie Els",34,0.318,88,28,"Scrambling1020ydsRTPScore",2016
75,78,"Andy Sullivan",25,0.318,44,14,"Scrambling1020ydsRTPScore",2016
77,79,"Jason Day",36,0.319,47,15,"Scrambling1020ydsRTPScore",2016
78,107,"Danny Lee",53,0.32,103,33,"Scrambling1020ydsRTPScore",2016
79,83,"Jon Curran",55,0.321,112,36,"Scrambling1020ydsRTPScore",2016
80,85,"Brian Gay",22,0.323,65,21,"Scrambling1020ydsRTPScore",2016
81,90,"Cameron Tringale",47,0.326,89,29,"Scrambling1020ydsRTPScore",2016
82,88,"Lucas Lee",22,0.327,49,16,"Scrambling1020ydsRTPScore",2016
82,74,"Sean OHair",45,0.327,104,34,"Scrambling1020ydsRTPScore",2016
82,92,"Mark Wilson",42,0.327,110,36,"Scrambling1020ydsRTPScore",2016
85,82,"DA Points",32,0.328,58,19,"Scrambling1020ydsRTPScore",2016
86,87,"Fabian Gomez",49,0.33,91,30,"Scrambling1020ydsRTPScore",2016
86,112,"Tom Hoge",47,0.33,103,34,"Scrambling1020ydsRTPScore",2016
88,55,"Byeong Hun An",23,0.333,30,10,"Scrambling1020ydsRTPScore",2016
88,46,"Emiliano Grillo",47,0.333,81,27,"Scrambling1020ydsRTPScore",2016
88,51,"Colt Knost",56,0.333,123,41,"Scrambling1020ydsRTPScore",2016
88,124,"Jeff Overton",51,0.333,114,38,"Scrambling1020ydsRTPScore",2016
88,92,"Bernd Wiesberger",23,0.333,21,7,"Scrambling1020ydsRTPScore",2016
93,79,"Roberto Castro",55,0.337,104,35,"Scrambling1020ydsRTPScore",2016
93,131,"Brendan Steele",48,0.337,89,30,"Scrambling1020ydsRTPScore",2016
95,79,"Webb Simpson",34,0.338,80,27,"Scrambling1020ydsRTPScore",2016
96,98,"Freddie Jacobson",54,0.339,112,38,"Scrambling1020ydsRTPScore",2016
96,98,"Charl Schwartzel",29,0.339,56,19,"Scrambling1020ydsRTPScore",2016
96,98,"Steve Stricker",25,0.339,59,20,"Scrambling1020ydsRTPScore",2016
99,47,"Paul Casey",39,0.34,53,18,"Scrambling1020ydsRTPScore",2016
100,102,"Kevin Chappell",49,0.341,123,42,"Scrambling1020ydsRTPScore",2016
101,101,"Russell Knox",48,0.342,76,26,"Scrambling1020ydsRTPScore",2016
102,90,"Martin Laird",46,0.343,99,34,"Scrambling1020ydsRTPScore",2016
103,97,"Jim Herman",55,0.344,90,31,"Scrambling1020ydsRTPScore",2016
103,117,"Geoff Ogilvy",37,0.344,96,33,"Scrambling1020ydsRTPScore",2016
103,104,"Bubba Watson",30,0.344,32,11,"Scrambling1020ydsRTPScore",2016
106,105,"Stewart Cink",45,0.346,81,28,"Scrambling1020ydsRTPScore",2016
107,108,"Daniel Berger",52,0.347,101,35,"Scrambling1020ydsRTPScore",2016
108,110,"Jerry Kelly",44,0.351,94,33,"Scrambling1020ydsRTPScore",2016
108,136,"Scott Pinckney",53,0.351,97,34,"Scrambling1020ydsRTPScore",2016
110,106,"Luke List",51,0.352,108,38,"Scrambling1020ydsRTPScore",2016
111,141,"Camilo Villegas",50,0.354,127,45,"Scrambling1020ydsRTPScore",2016
112,88,"Jamie Donaldson",28,0.356,59,21,"Scrambling1020ydsRTPScore",2016
113,102,"Hunter Mahan",43,0.357,84,30,"Scrambling1020ydsRTPScore",2016
113,137,"George McNeill",33,0.357,98,35,"Scrambling1020ydsRTPScore",2016
113,114,"Jordan Spieth",34,0.357,56,20,"Scrambling1020ydsRTPScore",2016
116,114,"Scott Brown",59,0.358,123,44,"Scrambling1020ydsRTPScore",2016
116,117,"Matt Jones",45,0.358,81,29,"Scrambling1020ydsRTPScore",2016
116,138,"Rory McIlroy",37,0.358,53,19,"Scrambling1020ydsRTPScore",2016
119,116,"Anirban Lahiri",44,0.359,78,28,"Scrambling1020ydsRTPScore",2016
120,117,"Abraham Ancer",26,0.36,50,18,"Scrambling1020ydsRTPScore",2016
120,126,"Andres Gonzales",46,0.36,100,36,"Scrambling1020ydsRTPScore",2016
120,117,"Billy Hurley III",22,0.36,50,18,"Scrambling1020ydsRTPScore",2016
120,117,"Ryan Palmer",46,0.36,100,36,"Scrambling1020ydsRTPScore",2016
120,111,"Tyrone Van Aswegen",67,0.36,125,45,"Scrambling1020ydsRTPScore",2016
125,112,"Andrew Loupe",50,0.361,122,44,"Scrambling1020ydsRTPScore",2016
126,129,"DH Lee",35,0.364,77,28,"Scrambling1020ydsRTPScore",2016
126,72,"Gary Woodland",45,0.364,77,28,"Scrambling1020ydsRTPScore",2016
128,128,"Scott Piercy",45,0.368,57,21,"Scrambling1020ydsRTPScore",2016
129,152,"Shane Lowry",35,0.37,54,20,"Scrambling1020ydsRTPScore",2016
129,138,"Robert Streb",51,0.37,100,37,"Scrambling1020ydsRTPScore",2016
131,108,"Steve Marino",40,0.371,70,26,"Scrambling1020ydsRTPScore",2016
131,125,"Nick Taylor",57,0.371,116,43,"Scrambling1020ydsRTPScore",2016
133,117,"Vijay Singh",42,0.373,102,38,"Scrambling1020ydsRTPScore",2016
134,132,"Jason Dufner",53,0.374,91,34,"Scrambling1020ydsRTPScore",2016
135,147,"Daniel Summerhays",55,0.378,135,51,"Scrambling1020ydsRTPScore",2016
136,133,"Cameron Smith",45,0.38,71,27,"Scrambling1020ydsRTPScore",2016
137,126,"Scott Stallings",46,0.383,94,36,"Scrambling1020ydsRTPScore",2016
138,129,"Whee Kim",54,0.384,112,43,"Scrambling1020ydsRTPScore",2016
139,135,"JJ Henry",44,0.385,78,30,"Scrambling1020ydsRTPScore",2016
140,141,"Dustin Johnson",37,0.386,44,17,"Scrambling1020ydsRTPScore",2016
141,152,"Tyler Aldridge",53,0.388,116,45,"Scrambling1020ydsRTPScore",2016
141,143,"Justin Leonard",28,0.388,85,33,"Scrambling1020ydsRTPScore",2016
143,143,"Kyle Stanley",57,0.39,123,48,"Scrambling1020ydsRTPScore",2016
144,146,"Seung Yul Noh",54,0.391,115,45,"Scrambling1020ydsRTPScore",2016
145,138,"Erik Compton",45,0.392,97,38,"Scrambling1020ydsRTPScore",2016
145,117,"Hiroshi Iwata",51,0.392,120,47,"Scrambling1020ydsRTPScore",2016
145,159,"Kevin Kisner",49,0.392,74,29,"Scrambling1020ydsRTPScore",2016
148,171,"Johnson Wagner",44,0.393,89,35,"Scrambling1020ydsRTPScore",2016
149,175,"Sung Kang",51,0.395,119,47,"Scrambling1020ydsRTPScore",2016
150,158,"Harold Varner III",58,0.397,131,52,"Scrambling1020ydsRTPScore",2016
151,151,"John Huh",51,0.398,108,43,"Scrambling1020ydsRTPScore",2016
152,163,"Ben Crane",48,0.4,105,42,"Scrambling1020ydsRTPScore",2016
153,159,"Blayne Barber",44,0.404,114,46,"Scrambling1020ydsRTPScore",2016
153,156,"Chesson Hadley",51,0.404,104,42,"Scrambling1020ydsRTPScore",2016
153,180,"John Senden",48,0.404,109,44,"Scrambling1020ydsRTPScore",2016
156,159,"Ken Duke",26,0.406,69,28,"Scrambling1020ydsRTPScore",2016
156,133,"Jason Gore",51,0.406,101,41,"Scrambling1020ydsRTPScore",2016
158,152,"James Hahn",45,0.407,91,37,"Scrambling1020ydsRTPScore",2016
159,152,"Greg Owen",56,0.408,98,40,"Scrambling1020ydsRTPScore",2016
160,164,"Charlie Beljan",26,0.41,61,25,"Scrambling1020ydsRTPScore",2016
160,164,"Miguel Angel Carballo",24,0.41,39,16,"Scrambling1020ydsRTPScore",2016
162,167,"Dicky Pride",33,0.411,73,30,"Scrambling1020ydsRTPScore",2016
163,164,"Will Wilcox",47,0.413,121,50,"Scrambling1020ydsRTPScore",2016
164,172,"Louis Oosthuizen",25,0.417,24,10,"Scrambling1020ydsRTPScore",2016
165,168,"Hideki Matsuyama",40,0.418,55,23,"Scrambling1020ydsRTPScore",2016
166,174,"Billy Horschel",45,0.419,86,36,"Scrambling1020ydsRTPScore",2016
167,145,"Angel Cabrera",42,0.42,88,37,"Scrambling1020ydsRTPScore",2016
168,150,"Jhonattan Vegas",49,0.421,76,32,"Scrambling1020ydsRTPScore",2016
169,184,"Tony Finau",49,0.422,102,43,"Scrambling1020ydsRTPScore",2016
169,197,"Ollie Schniederjans",23,0.422,45,19,"Scrambling1020ydsRTPScore",2016
169,159,"Boo Weekley",53,0.422,116,49,"Scrambling1020ydsRTPScore",2016
172,156,"Michael Kim",62,0.423,156,66,"Scrambling1020ydsRTPScore",2016
172,184,"Will Ma Kenzie",54,0.423,97,41,"Scrambling1020ydsRTPScore",2016
174,179,"Shawn Stefani",45,0.424,92,39,"Scrambling1020ydsRTPScore",2016
175,147,"Davis Love III",40,0.425,80,34,"Scrambling1020ydsRTPScore",2016
175,177,"Kevin Na",52,0.425,80,34,"Scrambling1020ydsRTPScore",2016
177,177,"Kelly Kraft",35,0.426,47,20,"Scrambling1020ydsRTPScore",2016
178,169,"Thomas Aiken",42,0.427,75,32,"Scrambling1020ydsRTPScore",2016
178,172,"Matt Every",34,0.427,75,32,"Scrambling1020ydsRTPScore",2016
180,149,"Henrik Stenson",30,0.429,35,15,"Scrambling1020ydsRTPScore",2016
181,169,"Robert Allenby",35,0.43,79,34,"Scrambling1020ydsRTPScore",2016
181,180,"Smylie Kaufman",57,0.43,107,46,"Scrambling1020ydsRTPScore",2016
183,191,"Kyle Reifers",63,0.436,110,48,"Scrambling1020ydsRTPScore",2016
184,175,"Dawie van der Walt",48,0.439,82,36,"Scrambling1020ydsRTPScore",2016
185,182,"Brett Stegmaier",57,0.441,143,63,"Scrambling1020ydsRTPScore",2016
186,186,"Ben Martin",48,0.443,106,47,"Scrambling1020ydsRTPScore",2016
187,201,"Derek Ernst",36,0.446,65,29,"Scrambling1020ydsRTPScore",2016
188,190,"Kevin Streelman",46,0.447,76,34,"Scrambling1020ydsRTPScore",2016
189,187,"Keegan Bradley",40,0.448,67,30,"Scrambling1020ydsRTPScore",2016
189,187,"Brooks Koepka",39,0.448,67,30,"Scrambling1020ydsRTPScore",2016
191,189,"Rhein Gibson",36,0.449,69,31,"Scrambling1020ydsRTPScore",2016
192,183,"Chris Stroud",52,0.454,108,49,"Scrambling1020ydsRTPScore",2016
193,192,"Wes Roach",33,0.458,59,27,"Scrambling1020ydsRTPScore",2016
194,193,"Rory Sabbatini",40,0.461,76,35,"Scrambling1020ydsRTPScore",2016
195,195,"DJ Trahan",23,0.464,28,13,"Scrambling1020ydsRTPScore",2016
196,196,"Hudson Swafford",52,0.465,99,46,"Scrambling1020ydsRTPScore",2016
197,200,"Jason Bohn",37,0.472,89,42,"Scrambling1020ydsRTPScore",2016
197,194,"Carlos Ortiz",47,0.472,89,42,"Scrambling1020ydsRTPScore",2016
197,205,"Vaughn Taylor",30,0.472,72,34,"Scrambling1020ydsRTPScore",2016
200,198,"Steve Wheatcroft",53,0.475,120,57,"Scrambling1020ydsRTPScore",2016
201,199,"Graham DeLaet",50,0.486,109,53,"Scrambling1020ydsRTPScore",2016
202,202,"Darron Stiles",28,0.511,47,24,"Scrambling1020ydsRTPScore",2016
203,203,"Pat Perez",28,0.512,41,21,"Scrambling1020ydsRTPScore",2016
204,204,"Cameron Percy",22,0.516,31,16,"Scrambling1020ydsRTPScore",2016
205,206,"Michael Thompson",46,0.531,81,43,"Scrambling1020ydsRTPScore",2016
206,207,"Justin Hicks",26,0.54,63,34,"Scrambling1020ydsRTPScore",2016
207,208,"Robert Garrigus",34,0.566,53,30,"Scrambling1020ydsRTPScore",2016
