"Total3Putts2025_RANKTHISWEEK_2005","Total3Putts2025_RANKLASTWEEK_2005","Total3Putts2025_PLAYERNAME_2005","Total3Putts2025_ROUNDS_2005","Total3Putts2025_TOTAL3PUTTS2025_2005","Total3Putts2025_TOTAL3PUTTS_2005","stat_name","year"
104,104,"Padraig Harrington",50,2,19,"Total3Putts2025",2005
104,104,"Jeff Hart",63,2,37,"Total3Putts2025",2005
104,104,"Bob Heintz",67,2,34,"Total3Putts2025",2005
104,104,"Bradley Hughes",52,2,36,"Total3Putts2025",2005
104,104,"Ryuji Imada",78,2,31,"Total3Putts2025",2005
104,104,"Lee Janzen",75,2,40,"Total3Putts2025",2005
104,104,"Jonathan Kaye",77,2,35,"Total3Putts2025",2005
104,104,"Thomas Levet",54,2,37,"Total3Putts2025",2005
104,104,"Frank Lickliter II",100,2,52,"Total3Putts2025",2005
104,104,"Scott McCarron",78,2,29,"Total3Putts2025",2005
104,104,"Larry Mize",54,2,26,"Total3Putts2025",2005
104,104,"Mark OMeara",66,2,23,"Total3Putts2025",2005
104,104,"Arron Oberholser",65,2,27,"Total3Putts2025",2005
104,104,"Greg Owen",84,2,46,"Total3Putts2025",2005
104,104,"Ian Poulter",62,2,19,"Total3Putts2025",2005
104,104,"Chris Riley",67,2,30,"Total3Putts2025",2005
104,104,"Patrick Sheehan",114,2,45,"Total3Putts2025",2005
104,104,"Vijay Singh",111,2,38,"Total3Putts2025",2005
104,104,"Jeff Sluman",94,2,41,"Total3Putts2025",2005
104,104,"Kevin Sutherland",89,2,46,"Total3Putts2025",2005
104,104,"Mike Weir",71,2,27,"Total3Putts2025",2005
104,104,"Mark Wilson",74,2,34,"Total3Putts2025",2005
144,144,"Michael Allen",90,1,33,"Total3Putts2025",2005
144,144,"Stephen Ames",82,1,29,"Total3Putts2025",2005
144,144,"Doug Barron",70,1,26,"Total3Putts2025",2005
144,144,"Bart Bryant",91,1,36,"Total3Putts2025",2005
144,144,"Stewart Cink",98,1,19,"Total3Putts2025",2005
144,144,"Paul Claxton",79,1,35,"Total3Putts2025",2005
144,144,"Gavin Coles",70,1,30,"Total3Putts2025",2005
144,144,"John Cook",72,1,20,"Total3Putts2025",2005
144,144,"Fred Couples",72,1,29,"Total3Putts2025",2005
144,144,"James Driscoll",73,1,30,"Total3Putts2025",2005
144,144,"John Elliott",58,1,30,"Total3Putts2025",2005
144,144,"Brad Faxon",75,1,18,"Total3Putts2025",2005
144,144,"Carlos Franco",78,1,48,"Total3Putts2025",2005
144,144,"Brent Geiberger",61,1,14,"Total3Putts2025",2005
144,144,"Todd Hamilton",94,1,32,"Total3Putts2025",2005
144,144,"Tim Herron",100,1,41,"Total3Putts2025",2005
144,144,"Glen Hnatiuk",59,1,31,"Total3Putts2025",2005
144,144,"Richard Johnson",50,1,24,"Total3Putts2025",2005
144,144,"Jerry Kelly",101,1,32,"Total3Putts2025",2005
144,144,"Stephen Leaney",89,1,46,"Total3Putts2025",2005
144,144,"Tom Lehman",69,1,26,"Total3Putts2025",2005
144,144,"Justin Leonard",78,1,26,"Total3Putts2025",2005
144,144,"Michael Long",72,1,35,"Total3Putts2025",2005
144,144,"Will Ma Kenzie",75,1,58,"Total3Putts2025",2005
144,144,"Phil Mickelson",81,1,29,"Total3Putts2025",2005
144,144,"Kevin Na",88,1,44,"Total3Putts2025",2005
144,144,"Jose Maria Olazabal",55,1,15,"Total3Putts2025",2005
144,144,"Tom Pernice Jr",111,1,35,"Total3Putts2025",2005
144,144,"Carl Pettersson",109,1,43,"Total3Putts2025",2005
144,144,"Phillip Price",77,1,25,"Total3Putts2025",2005
144,144,"Rob Rashell",65,1,25,"Total3Putts2025",2005
144,144,"Loren Roberts",54,1,20,"Total3Putts2025",2005
144,144,"Steve Stricker",62,1,21,"Total3Putts2025",2005
144,144,"Hideto Tanihara",50,1,22,"Total3Putts2025",2005
144,144,"Vaughn Taylor",99,1,52,"Total3Putts2025",2005
144,144,"David Toms",87,1,30,"Total3Putts2025",2005
144,144,"Kirk Triplett",55,1,19,"Total3Putts2025",2005
144,144,"Bob Tway",87,1,25,"Total3Putts2025",2005
144,144,"Bo Van Pelt",112,1,62,"Total3Putts2025",2005
144,144,"Jay Williamson",53,1,27,"Total3Putts2025",2005
144,144,"Dean Wilson",86,1,31,"Total3Putts2025",2005
144,144,"Tiger Woods",76,1,21,"Total3Putts2025",2005
