"Back9Round1ScoringAverage_RANKTHISWEEK_2011","Back9Round1ScoringAverage_RANKLASTWEEK_2011","Back9Round1ScoringAverage_PLAYERNAME_2011","Back9Round1ScoringAverage__2011","Back9Round1ScoringAverage_AVG_2011","Back9Round1ScoringAverage_TOTALSTROKES_2011","Back9Round1ScoringAverage_TOTALROUNDS_2011","stat_name","year"
1,1,"David Toms",NA,34.32,755,22,"Back9Round1ScoringAverage",2011
2,2,"Gary Woodland",NA,34.52,863,25,"Back9Round1ScoringAverage",2011
3,3,"Rory Sabbatini",NA,34.54,829,24,"Back9Round1ScoringAverage",2011
4,4,"Steve Stricker",NA,34.56,622,18,"Back9Round1ScoringAverage",2011
5,5,"Ryan Moore",NA,34.62,727,21,"Back9Round1ScoringAverage",2011
6,6,"Bill Haas",NA,34.64,866,25,"Back9Round1ScoringAverage",2011
7,7,"Phil Mickelson",NA,34.65,693,20,"Back9Round1ScoringAverage",2011
8,8,"Hunter Mahan",NA,34.67,832,24,"Back9Round1ScoringAverage",2011
8,8,"Nick Watney",NA,34.67,728,21,"Back9Round1ScoringAverage",2011
10,10,"Adam Scott",NA,34.76,591,17,"Back9Round1ScoringAverage",2011
11,11,"Chris Riley",NA,34.8,870,25,"Back9Round1ScoringAverage",2011
12,12,"Woody Austin",NA,34.83,627,18,"Back9Round1ScoringAverage",2011
13,13,"Jason Dufner",NA,34.87,802,23,"Back9Round1ScoringAverage",2011
14,14,"Webb Simpson",NA,34.92,908,26,"Back9Round1ScoringAverage",2011
14,14,"Mark Wilson",NA,34.92,873,25,"Back9Round1ScoringAverage",2011
16,16,"Charles Howell III",NA,34.93,1048,30,"Back9Round1ScoringAverage",2011
16,16,"Brandt Jobe",NA,34.93,978,28,"Back9Round1ScoringAverage",2011
18,18,"Jonathan Byrd",NA,34.96,874,25,"Back9Round1ScoringAverage",2011
18,18,"Carl Pettersson",NA,34.96,944,27,"Back9Round1ScoringAverage",2011
18,18,"Vaughn Taylor",NA,34.96,944,27,"Back9Round1ScoringAverage",2011
21,21,"Robert Garrigus",NA,35,875,25,"Back9Round1ScoringAverage",2011
21,21,"David Hearn",NA,35,910,26,"Back9Round1ScoringAverage",2011
21,21,"Matt Kuchar",NA,35,805,23,"Back9Round1ScoringAverage",2011
24,24,"Chris Couch",NA,35.05,736,21,"Back9Round1ScoringAverage",2011
24,24,"Jason Day",NA,35.05,701,20,"Back9Round1ScoringAverage",2011
26,26,"Kris Blanks",NA,35.07,1017,29,"Back9Round1ScoringAverage",2011
27,27,"Ben Crane",NA,35.09,772,22,"Back9Round1ScoringAverage",2011
27,27,"Boo Weekley",NA,35.09,772,22,"Back9Round1ScoringAverage",2011
29,29,"Josh Teater",NA,35.1,1088,31,"Back9Round1ScoringAverage",2011
30,30,"Chez Reavie",NA,35.11,948,27,"Back9Round1ScoringAverage",2011
31,31,"Charlie Wi",NA,35.12,878,25,"Back9Round1ScoringAverage",2011
32,32,"Zach Johnson",NA,35.14,773,22,"Back9Round1ScoringAverage",2011
32,32,"Scott Stallings",NA,35.14,984,28,"Back9Round1ScoringAverage",2011
34,34,"Trevor Immelman",NA,35.16,879,25,"Back9Round1ScoringAverage",2011
34,34,"Spencer Levin",NA,35.16,1090,31,"Back9Round1ScoringAverage",2011
36,36,"Steve Marino",NA,35.17,809,23,"Back9Round1ScoringAverage",2011
37,37,"Angel Cabrera",NA,35.18,598,17,"Back9Round1ScoringAverage",2011
38,38,"Kyle Stanley",NA,35.21,986,28,"Back9Round1ScoringAverage",2011
39,39,"Hunter Haas",NA,35.23,1057,30,"Back9Round1ScoringAverage",2011
39,39,"Charley Hoffman",NA,35.23,916,26,"Back9Round1ScoringAverage",2011
39,39,"Davis Love III",NA,35.23,775,22,"Back9Round1ScoringAverage",2011
39,39,"John Senden",NA,35.23,916,26,"Back9Round1ScoringAverage",2011
43,43,"Padraig Harrington",NA,35.24,599,17,"Back9Round1ScoringAverage",2011
43,43,"Matt Jones",NA,35.24,881,25,"Back9Round1ScoringAverage",2011
45,45,"Luke Donald",NA,35.28,635,18,"Back9Round1ScoringAverage",2011
45,45,"Ryuji Imada",NA,35.28,1023,29,"Back9Round1ScoringAverage",2011
45,45,"Billy Mayfair",NA,35.28,1023,29,"Back9Round1ScoringAverage",2011
48,48,"JJ Henry",NA,35.29,988,28,"Back9Round1ScoringAverage",2011
49,49,"Martin Piller",NA,35.3,812,23,"Back9Round1ScoringAverage",2011
49,49,"John Rollins",NA,35.3,953,27,"Back9Round1ScoringAverage",2011
51,51,"DA Points",NA,35.31,918,26,"Back9Round1ScoringAverage",2011
52,52,"Scott McCarron",NA,35.32,777,22,"Back9Round1ScoringAverage",2011
53,53,"Cameron Beckman",NA,35.33,848,24,"Back9Round1ScoringAverage",2011
53,53,"Brendon de Jonge",NA,35.33,1060,30,"Back9Round1ScoringAverage",2011
53,53,"John Merrick",NA,35.33,742,21,"Back9Round1ScoringAverage",2011
56,56,"Chad Campbell",NA,35.34,1025,29,"Back9Round1ScoringAverage",2011
57,57,"YE Yang",NA,35.35,601,17,"Back9Round1ScoringAverage",2011
58,58,"Freddie Jacobson",NA,35.36,884,25,"Back9Round1ScoringAverage",2011
59,59,"KJ Choi",NA,35.38,743,21,"Back9Round1ScoringAverage",2011
59,59,"Sergio Garcia",NA,35.38,566,16,"Back9Round1ScoringAverage",2011
59,59,"Nathan Green",NA,35.38,920,26,"Back9Round1ScoringAverage",2011
62,62,"Keegan Bradley",NA,35.39,991,28,"Back9Round1ScoringAverage",2011
62,62,"Ryan Palmer",NA,35.39,814,23,"Back9Round1ScoringAverage",2011
64,64,"Brian Davis",NA,35.4,1062,30,"Back9Round1ScoringAverage",2011
64,64,"Graeme McDowell",NA,35.4,531,15,"Back9Round1ScoringAverage",2011
66,66,"Robert Allenby",NA,35.42,850,24,"Back9Round1ScoringAverage",2011
66,66,"Stuart Appleby",NA,35.42,850,24,"Back9Round1ScoringAverage",2011
66,66,"Fabian Gomez",NA,35.42,921,26,"Back9Round1ScoringAverage",2011
66,66,"Jimmy Walker",NA,35.42,850,24,"Back9Round1ScoringAverage",2011
70,70,"Rickie Fowler",NA,35.43,815,23,"Back9Round1ScoringAverage",2011
70,70,"Zack Miller",NA,35.43,1063,30,"Back9Round1ScoringAverage",2011
70,70,"Charl Schwartzel",NA,35.43,496,14,"Back9Round1ScoringAverage",2011
73,73,"Jeff Overton",NA,35.44,886,25,"Back9Round1ScoringAverage",2011
73,73,"Vijay Singh",NA,35.44,886,25,"Back9Round1ScoringAverage",2011
