"FirstTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2015","FirstTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2015","FirstTeeEarlyPar3ScoringAverage_PLAYERNAME_2015","FirstTeeEarlyPar3ScoringAverage_ROUNDS_2015","FirstTeeEarlyPar3ScoringAverage_AVG_2015","FirstTeeEarlyPar3ScoringAverage_TOTALSTROKES_2015","FirstTeeEarlyPar3ScoringAverage_TOTALHOLES_2015","stat_name","year"
89,89,"Charles Howell III",105,3.04,450,148,"FirstTeeEarlyPar3ScoringAverage",2015
89,89,"Heath Slocum",57,3.04,231,76,"FirstTeeEarlyPar3ScoringAverage",2015
89,89,"Byron Smith",59,3.04,210,69,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Erik Compton",86,3.05,323,106,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Lucas Glover",79,3.05,387,127,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Max Homa",78,3.05,186,61,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"John Huh",102,3.05,534,175,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Chris Kirk",76,3.05,335,110,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Spencer Levin",99,3.05,339,111,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Bill Lunde",50,3.05,171,56,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"John Merrick",78,3.05,302,99,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Geoff Ogilvy",50,3.05,247,81,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Pat Perez",96,3.05,445,146,"FirstTeeEarlyPar3ScoringAverage",2015
95,95,"Brandt Snedeker",98,3.05,332,109,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Eric Axley",57,3.06,162,53,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Charlie Beljan",76,3.06,312,102,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Luke Donald",71,3.06,248,81,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Derek Fathauer",81,3.06,208,68,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Adam Hadwin",95,3.06,376,123,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Padraig Harrington",60,3.06,239,78,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Ryo Ishikawa",90,3.06,395,129,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Troy Merritt",91,3.06,285,93,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"John Senden",80,3.06,376,123,"FirstTeeEarlyPar3ScoringAverage",2015
106,106,"Jordan Spieth",91,3.06,110,36,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Sangmoon Bae",98,3.07,518,169,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Stewart Cink",77,3.07,273,89,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Jon Curran",83,3.07,282,92,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Tony Finau",106,3.07,411,134,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Charley Hoffman",97,3.07,427,139,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Kevin Kisner",104,3.07,420,137,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Justin Leonard",61,3.07,209,68,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Andrew Putnam",68,3.07,184,60,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Jim Renner",68,3.07,209,68,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Andres Romero",69,3.07,209,68,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Shawn Stefani",94,3.07,439,143,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Nick Watney",91,3.07,365,119,"FirstTeeEarlyPar3ScoringAverage",2015
116,116,"Steve Wheatcroft",87,3.07,298,97,"FirstTeeEarlyPar3ScoringAverage",2015
129,129,"Matt Jones",89,3.08,317,103,"FirstTeeEarlyPar3ScoringAverage",2015
129,129,"Carl Pettersson",106,3.08,456,148,"FirstTeeEarlyPar3ScoringAverage",2015
129,129,"Alex Prugh",84,3.08,373,121,"FirstTeeEarlyPar3ScoringAverage",2015
129,129,"Boo Weekley",79,3.08,302,98,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Ben Crane",62,3.09,213,69,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Martin Flores",95,3.09,328,106,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Ben Martin",93,3.09,393,127,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Louis Oosthuizen",68,3.09,204,66,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Ryan Palmer",80,3.09,346,112,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Adam Scott",51,3.09,105,34,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Hudson Swafford",97,3.09,287,93,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Lee Westwood",56,3.09,247,80,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Tim Wilkinson",73,3.09,290,94,"FirstTeeEarlyPar3ScoringAverage",2015
133,133,"Mark Wilson",89,3.09,457,148,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Robert Allenby",63,3.1,226,73,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Blayne Barber",76,3.1,260,84,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Paul Casey",87,3.1,335,108,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Derek Ernst",75,3.1,335,108,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Chesson Hadley",101,3.1,539,174,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Brian Harman",90,3.1,335,108,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Jason Kokrak",88,3.1,326,105,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"David Lingmerth",90,3.1,329,106,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Davis Love III",51,3.1,149,48,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Carlos Ortiz",100,3.1,385,124,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Patrick Rodgers",57,3.1,124,40,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Rory Sabbatini",81,3.1,344,111,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Scott Stallings",60,3.1,270,87,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Cameron Tringale",96,3.1,239,77,"FirstTeeEarlyPar3ScoringAverage",2015
143,143,"Gary Woodland",81,3.1,394,127,"FirstTeeEarlyPar3ScoringAverage",2015
158,158,"JJ Henry",94,3.11,392,126,"FirstTeeEarlyPar3ScoringAverage",2015
158,158,"Ryan Moore",81,3.11,348,112,"FirstTeeEarlyPar3ScoringAverage",2015
158,158,"Brendan Steele",88,3.11,339,109,"FirstTeeEarlyPar3ScoringAverage",2015
161,161,"Phil Mickelson",70,3.12,259,83,"FirstTeeEarlyPar3ScoringAverage",2015
161,161,"Greg Owen",58,3.12,206,66,"FirstTeeEarlyPar3ScoringAverage",2015
163,163,"Tom Hoge",83,3.13,319,102,"FirstTeeEarlyPar3ScoringAverage",2015
163,163,"Cameron Percy",72,3.13,241,77,"FirstTeeEarlyPar3ScoringAverage",2015
163,163,"Andrew Svoboda",80,3.13,341,109,"FirstTeeEarlyPar3ScoringAverage",2015
166,166,"Angel Cabrera",53,3.14,226,72,"FirstTeeEarlyPar3ScoringAverage",2015
166,166,"Jason Dufner",76,3.14,323,103,"FirstTeeEarlyPar3ScoringAverage",2015
166,166,"Ken Duke",93,3.14,499,159,"FirstTeeEarlyPar3ScoringAverage",2015
166,166,"Ernie Els",57,3.14,182,58,"FirstTeeEarlyPar3ScoringAverage",2015
166,166,"Robert Garrigus",70,3.14,223,71,"FirstTeeEarlyPar3ScoringAverage",2015
166,166,"Seung Yul Noh",65,3.14,320,102,"FirstTeeEarlyPar3ScoringAverage",2015
166,166,"DA Points",72,3.14,402,128,"FirstTeeEarlyPar3ScoringAverage",2015
166,166,"Nicholas Thompson",90,3.14,311,99,"FirstTeeEarlyPar3ScoringAverage",2015
174,174,"Oscar Fraustro",58,3.15,230,73,"FirstTeeEarlyPar3ScoringAverage",2015
174,174,"Bill Haas",89,3.15,384,122,"FirstTeeEarlyPar3ScoringAverage",2015
174,174,"Hunter Mahan",88,3.15,394,125,"FirstTeeEarlyPar3ScoringAverage",2015
177,177,"JB Holmes",89,3.16,313,99,"FirstTeeEarlyPar3ScoringAverage",2015
177,177,"Justin Rose",69,3.16,120,38,"FirstTeeEarlyPar3ScoringAverage",2015
179,179,"Morgan Hoffmann",85,3.17,311,98,"FirstTeeEarlyPar3ScoringAverage",2015
179,179,"Charl Schwartzel",67,3.17,209,66,"FirstTeeEarlyPar3ScoringAverage",2015
179,179,"Brian Stuard",97,3.17,399,126,"FirstTeeEarlyPar3ScoringAverage",2015
182,182,"Matt Every",73,3.2,326,102,"FirstTeeEarlyPar3ScoringAverage",2015
182,182,"Ian Poulter",68,3.2,176,55,"FirstTeeEarlyPar3ScoringAverage",2015
184,184,"Jamie Donaldson",50,3.27,245,75,"FirstTeeEarlyPar3ScoringAverage",2015
