"TenthTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2009","TenthTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2009","TenthTeeEarlyRound3ScoringAverage_PLAYERNAME_2009","TenthTeeEarlyRound3ScoringAverage__2009","TenthTeeEarlyRound3ScoringAverage_AVG_2009","TenthTeeEarlyRound3ScoringAverage_TOTALSTROKES_2009","TenthTeeEarlyRound3ScoringAverage_TOTALROUNDS_2009","stat_name","year"
94,94,"Matt Bettencourt",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Jason Bohn",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Mark Brooks",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Fred Couples",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Ben Curtis",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Jason Day",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"David Duval",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Brad Faxon",NA,71,213,3,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Sergio Garcia",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Richard Johnson",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Jerry Kelly",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Anthony Kim",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"John Merrick",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Phil Mickelson",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"James Nitties",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Nick OHern",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Rod Pampling",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Kenny Perry",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Justin Rose",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Bo Van Pelt",NA,71,142,2,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Scott Verplank",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
94,94,"Charlie Wi",NA,71,71,1,"TenthTeeEarlyRound3ScoringAverage",2009
117,117,"Jay Williamson",NA,71.2,356,5,"TenthTeeEarlyRound3ScoringAverage",2009
118,118,"Steve Elkington",NA,71.33,214,3,"TenthTeeEarlyRound3ScoringAverage",2009
118,118,"Freddie Jacobson",NA,71.33,214,3,"TenthTeeEarlyRound3ScoringAverage",2009
118,118,"Rick Price",NA,71.33,214,3,"TenthTeeEarlyRound3ScoringAverage",2009
118,118,"Patrick Sheehan",NA,71.33,214,3,"TenthTeeEarlyRound3ScoringAverage",2009
122,122,"Mark Calcavecchia",NA,71.5,286,4,"TenthTeeEarlyRound3ScoringAverage",2009
122,122,"Vijay Singh",NA,71.5,143,2,"TenthTeeEarlyRound3ScoringAverage",2009
122,122,"Kevin Sutherland",NA,71.5,429,6,"TenthTeeEarlyRound3ScoringAverage",2009
125,125,"Briny Baird",NA,72,216,3,"TenthTeeEarlyRound3ScoringAverage",2009
125,125,"Dustin Johnson",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2009
125,125,"Davis Love III",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2009
125,125,"Steve Lowery",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2009
125,125,"Parker McLachlin",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2009
125,125,"Camilo Villegas",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2009
125,125,"Brian Vranesh",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2009
132,132,"Jason Dufner",NA,72.33,217,3,"TenthTeeEarlyRound3ScoringAverage",2009
132,132,"Bob Heintz",NA,72.33,217,3,"TenthTeeEarlyRound3ScoringAverage",2009
134,134,"Greg Chalmers",NA,72.5,145,2,"TenthTeeEarlyRound3ScoringAverage",2009
134,134,"Padraig Harrington",NA,72.5,145,2,"TenthTeeEarlyRound3ScoringAverage",2009
136,136,"Nicholas Thompson",NA,72.6,363,5,"TenthTeeEarlyRound3ScoringAverage",2009
137,137,"Brian Bateman",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2009
137,137,"Alex Cejka",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2009
139,139,"Stuart Appleby",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2009
139,139,"Woody Austin",NA,73,146,2,"TenthTeeEarlyRound3ScoringAverage",2009
139,139,"Ken Duke",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2009
139,139,"Retief Goosen",NA,73,219,3,"TenthTeeEarlyRound3ScoringAverage",2009
139,139,"Ian Poulter",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2009
139,139,"Johnson Wagner",NA,73,146,2,"TenthTeeEarlyRound3ScoringAverage",2009
145,145,"Joe Ogilvie",NA,73.33,220,3,"TenthTeeEarlyRound3ScoringAverage",2009
146,146,"Jim Furyk",NA,74,74,1,"TenthTeeEarlyRound3ScoringAverage",2009
146,146,"Jason Gore",NA,74,148,2,"TenthTeeEarlyRound3ScoringAverage",2009
146,146,"Tom Lehman",NA,74,74,1,"TenthTeeEarlyRound3ScoringAverage",2009
146,146,"Billy Mayfair",NA,74,148,2,"TenthTeeEarlyRound3ScoringAverage",2009
146,146,"Jimmy Walker",NA,74,222,3,"TenthTeeEarlyRound3ScoringAverage",2009
146,146,"Boo Weekley",NA,74,74,1,"TenthTeeEarlyRound3ScoringAverage",2009
152,152,"Todd Hamilton",NA,75,150,2,"TenthTeeEarlyRound3ScoringAverage",2009
152,152,"Kent Jones",NA,75,75,1,"TenthTeeEarlyRound3ScoringAverage",2009
152,152,"Jeff Overton",NA,75,150,2,"TenthTeeEarlyRound3ScoringAverage",2009
152,152,"Brett Quigley",NA,75,75,1,"TenthTeeEarlyRound3ScoringAverage",2009
156,156,"Michael Allen",NA,76,76,1,"TenthTeeEarlyRound3ScoringAverage",2009
157,157,"Ryan Moore",NA,77,154,2,"TenthTeeEarlyRound3ScoringAverage",2009
158,158,"Peter Tomasulo",NA,78,78,1,"TenthTeeEarlyRound3ScoringAverage",2009
159,159,"Nathan Green",NA,79,79,1,"TenthTeeEarlyRound3ScoringAverage",2009
