"AveragePuttingDistanceGIR2Putts_RANKTHISWEEK_2016","AveragePuttingDistanceGIR2Putts_RANKLASTWEEK_2016","AveragePuttingDistanceGIR2Putts_PLAYERNAME_2016","AveragePuttingDistanceGIR2Putts_ROUNDS_2016","AveragePuttingDistanceGIR2Putts_AVG_2016","AveragePuttingDistanceGIR2Putts_DISTANCEFEET_2016","AveragePuttingDistanceGIR2Putts_TOTALPUTTS_2016","stat_name","year"
34,28,"Ben Crane",48,NA,7422.167,282,"AveragePuttingDistanceGIR2Putts",2016
34,32,"Sean OHair",45,NA,8706.25,331,"AveragePuttingDistanceGIR2Putts",2016
34,37,"Andres Romero",22,NA,2737.5,104,"AveragePuttingDistanceGIR2Putts",2016
34,15,"Ollie Schniederjans",23,NA,4245.833,161,"AveragePuttingDistanceGIR2Putts",2016
34,37,"Brandt Snedeker",47,NA,6984.917,265,"AveragePuttingDistanceGIR2Putts",2016
39,46,"Luke Donald",49,NA,7300.75,278,"AveragePuttingDistanceGIR2Putts",2016
39,37,"Andres Gonzales",46,NA,7470.167,285,"AveragePuttingDistanceGIR2Putts",2016
39,42,"Billy Hurley III",22,NA,3490.5,133,"AveragePuttingDistanceGIR2Putts",2016
39,42,"Rory Sabbatini",40,NA,4985.333,190,"AveragePuttingDistanceGIR2Putts",2016
43,46,"Bernd Wiesberger",23,NA,2879.25,110,"AveragePuttingDistanceGIR2Putts",2016
43,52,"Mark Wilson",42,NA,7736.5,296,"AveragePuttingDistanceGIR2Putts",2016
45,58,"Robert Allenby",35,NA,5062.5,194,"AveragePuttingDistanceGIR2Putts",2016
45,42,"Blayne Barber",44,NA,7888.583,302,"AveragePuttingDistanceGIR2Putts",2016
45,52,"Jason Day",36,NA,4648.167,178,"AveragePuttingDistanceGIR2Putts",2016
45,46,"Brendon de Jonge",55,NA,9154.417,351,"AveragePuttingDistanceGIR2Putts",2016
45,52,"Brice Garnett",29,NA,3467.583,133,"AveragePuttingDistanceGIR2Putts",2016
45,65,"Kevin Kisner",49,NA,7231.25,277,"AveragePuttingDistanceGIR2Putts",2016
45,25,"Jamie Lovemark",57,NA,10453.667,401,"AveragePuttingDistanceGIR2Putts",2016
45,32,"Carlos Ortiz",47,NA,6808.083,261,"AveragePuttingDistanceGIR2Putts",2016
53,65,"Thomas Aiken",42,NA,6206.5,239,"AveragePuttingDistanceGIR2Putts",2016
53,56,"Aaron Baddeley",51,NA,7053.25,271,"AveragePuttingDistanceGIR2Putts",2016
53,46,"Johnson Wagner",44,NA,7538.333,290,"AveragePuttingDistanceGIR2Putts",2016
56,58,"Zac Blair",56,NA,8514.75,329,"AveragePuttingDistanceGIR2Putts",2016
56,58,"Jonas Blixt",46,NA,6834.417,264,"AveragePuttingDistanceGIR2Putts",2016
56,72,"Paul Casey",39,NA,5077.917,196,"AveragePuttingDistanceGIR2Putts",2016
56,65,"Luke List",51,NA,8188.833,316,"AveragePuttingDistanceGIR2Putts",2016
56,46,"Scott Pinckney",53,NA,8644,334,"AveragePuttingDistanceGIR2Putts",2016
56,37,"Robert Streb",51,NA,6947.333,268,"AveragePuttingDistanceGIR2Putts",2016
56,72,"Steve Wheatcroft",53,NA,8450.25,326,"AveragePuttingDistanceGIR2Putts",2016
63,58,"Ricky Barnes",57,NA,8873.583,344,"AveragePuttingDistanceGIR2Putts",2016
64,63,"Scott Brown",59,NA,8010.333,311,"AveragePuttingDistanceGIR2Putts",2016
64,65,"Marc Leishman",41,NA,5180.75,201,"AveragePuttingDistanceGIR2Putts",2016
66,65,"JJ Henry",44,NA,9131.917,356,"AveragePuttingDistanceGIR2Putts",2016
66,63,"Jason Kokrak",52,NA,9213.833,359,"AveragePuttingDistanceGIR2Putts",2016
66,56,"Anirban Lahiri",44,NA,4894.833,191,"AveragePuttingDistanceGIR2Putts",2016
66,80,"Spencer Levin",62,NA,10324.417,402,"AveragePuttingDistanceGIR2Putts",2016
66,52,"Shane Lowry",35,NA,3928.917,153,"AveragePuttingDistanceGIR2Putts",2016
66,58,"Peter Malnati",53,NA,8363.667,326,"AveragePuttingDistanceGIR2Putts",2016
66,72,"Jimmy Walker",43,NA,6399.75,249,"AveragePuttingDistanceGIR2Putts",2016
66,72,"Bubba Watson",30,NA,4104.417,160,"AveragePuttingDistanceGIR2Putts",2016
74,72,"Stuart Appleby",39,NA,7166.75,280,"AveragePuttingDistanceGIR2Putts",2016
74,80,"Bronson Burgoon",53,NA,7824.167,306,"AveragePuttingDistanceGIR2Putts",2016
74,72,"Si Woo Kim",63,NA,10683.083,417,"AveragePuttingDistanceGIR2Putts",2016
74,128,"Brian Stuard",24,NA,3400.5,133,"AveragePuttingDistanceGIR2Putts",2016
78,110,"James Hahn",45,NA,7561.5,297,"AveragePuttingDistanceGIR2Putts",2016
78,84,"Charl Schwartzel",29,NA,4156.667,163,"AveragePuttingDistanceGIR2Putts",2016
78,84,"Brendan Steele",48,NA,8230.417,323,"AveragePuttingDistanceGIR2Putts",2016
78,84,"Hudson Swafford",52,NA,8173,320,"AveragePuttingDistanceGIR2Putts",2016
78,88,"Cameron Tringale",47,NA,7932,311,"AveragePuttingDistanceGIR2Putts",2016
78,72,"Jhonattan Vegas",49,NA,8091.667,317,"AveragePuttingDistanceGIR2Putts",2016
78,96,"Camilo Villegas",50,NA,8578.5,336,"AveragePuttingDistanceGIR2Putts",2016
85,96,"Tony Finau",49,NA,7553.167,297,"AveragePuttingDistanceGIR2Putts",2016
85,96,"David Hearn",55,NA,9181.333,361,"AveragePuttingDistanceGIR2Putts",2016
85,88,"Freddie Jacobson",54,NA,7891.667,310,"AveragePuttingDistanceGIR2Putts",2016
85,65,"Ian Poulter",37,NA,4421.667,174,"AveragePuttingDistanceGIR2Putts",2016
85,104,"Brett Stegmaier",57,NA,10012,394,"AveragePuttingDistanceGIR2Putts",2016
90,104,"Erik Compton",45,NA,6306.667,249,"AveragePuttingDistanceGIR2Putts",2016
90,80,"Fabian Gomez",49,NA,8953,353,"AveragePuttingDistanceGIR2Putts",2016
90,91,"Brooks Koepka",39,NA,5640.833,223,"AveragePuttingDistanceGIR2Putts",2016
90,91,"Wes Roach",33,NA,4634.333,183,"AveragePuttingDistanceGIR2Putts",2016
94,91,"Whee Kim",54,NA,8374.083,332,"AveragePuttingDistanceGIR2Putts",2016
94,80,"Colt Knost",56,NA,8597.083,341,"AveragePuttingDistanceGIR2Putts",2016
94,96,"Russell Knox",48,NA,6631,263,"AveragePuttingDistanceGIR2Putts",2016
94,108,"William McGirt",54,NA,9965.833,395,"AveragePuttingDistanceGIR2Putts",2016
94,96,"Bryce Molder",50,NA,7642.917,303,"AveragePuttingDistanceGIR2Putts",2016
94,96,"Seung Yul Noh",54,NA,8812.667,349,"AveragePuttingDistanceGIR2Putts",2016
100,104,"KJ Choi",47,NA,8294.417,330,"AveragePuttingDistanceGIR2Putts",2016
100,119,"Jim Herman",55,NA,8033.25,319,"AveragePuttingDistanceGIR2Putts",2016
100,96,"DH Lee",35,NA,4351.667,173,"AveragePuttingDistanceGIR2Putts",2016
100,84,"Will Wilcox",47,NA,7313.75,291,"AveragePuttingDistanceGIR2Putts",2016
100,65,"Gary Woodland",45,NA,7854.167,312,"AveragePuttingDistanceGIR2Putts",2016
105,108,"Derek Fathauer",58,NA,7756.417,309,"AveragePuttingDistanceGIR2Putts",2016
105,171,"Phil Mickelson",37,NA,5313.583,212,"AveragePuttingDistanceGIR2Putts",2016
105,91,"Jeff Overton",51,NA,8740.167,349,"AveragePuttingDistanceGIR2Putts",2016
105,72,"Martin Piller",37,NA,5513.667,220,"AveragePuttingDistanceGIR2Putts",2016
105,96,"Brendon Todd",43,NA,6047.583,241,"AveragePuttingDistanceGIR2Putts",2016
110,119,"Chesson Hadley",51,NA,7653.917,306,"AveragePuttingDistanceGIR2Putts",2016
110,110,"Russell Henley",42,NA,8051,322,"AveragePuttingDistanceGIR2Putts",2016
110,110,"Jerry Kelly",44,NA,5973,239,"AveragePuttingDistanceGIR2Putts",2016
110,110,"Lucas Lee",22,NA,2876.083,115,"AveragePuttingDistanceGIR2Putts",2016
110,110,"Tyrone Van Aswegen",67,NA,10539.167,422,"AveragePuttingDistanceGIR2Putts",2016
115,119,"Shane Bertsch",30,NA,4167.583,167,"AveragePuttingDistanceGIR2Putts",2016
115,142,"Kevin Chappell",49,NA,7725,310,"AveragePuttingDistanceGIR2Putts",2016
115,119,"Rhein Gibson",36,NA,5585.667,224,"AveragePuttingDistanceGIR2Putts",2016
115,119,"Charley Hoffman",49,NA,6786.75,272,"AveragePuttingDistanceGIR2Putts",2016
115,128,"Mark Hubbard",73,NA,11825.083,475,"AveragePuttingDistanceGIR2Putts",2016
115,119,"Zach Johnson",42,NA,6694,269,"AveragePuttingDistanceGIR2Putts",2016
115,119,"Michael Kim",62,NA,9853.583,396,"AveragePuttingDistanceGIR2Putts",2016
115,110,"Geoff Ogilvy",37,NA,6080.667,244,"AveragePuttingDistanceGIR2Putts",2016
115,88,"Rob Oppenheim",37,NA,5583.167,224,"AveragePuttingDistanceGIR2Putts",2016
115,91,"Justin Rose",35,NA,5287.25,212,"AveragePuttingDistanceGIR2Putts",2016
115,133,"Cameron Smith",45,NA,5202.167,209,"AveragePuttingDistanceGIR2Putts",2016
126,37,"Byeong Hun An",23,NA,2579.583,104,"AveragePuttingDistanceGIR2Putts",2016
126,136,"Justin Hicks",26,NA,4885.083,197,"AveragePuttingDistanceGIR2Putts",2016
126,128,"Scott Piercy",45,NA,6003.333,242,"AveragePuttingDistanceGIR2Putts",2016
126,128,"Harold Varner III",58,NA,9301.583,374,"AveragePuttingDistanceGIR2Putts",2016
130,133,"Daniel Berger",52,NA,7597.667,307,"AveragePuttingDistanceGIR2Putts",2016
130,133,"John Huh",51,NA,8922.583,360,"AveragePuttingDistanceGIR2Putts",2016
130,128,"Boo Weekley",53,NA,8367.25,338,"AveragePuttingDistanceGIR2Putts",2016
133,136,"Keegan Bradley",40,NA,5823.333,236,"AveragePuttingDistanceGIR2Putts",2016
133,110,"Padraig Harrington",38,NA,6343.083,257,"AveragePuttingDistanceGIR2Putts",2016
133,136,"Chris Kirk",51,NA,8010.667,325,"AveragePuttingDistanceGIR2Putts",2016
133,119,"Davis Love III",40,NA,6779.75,275,"AveragePuttingDistanceGIR2Putts",2016
133,110,"Steve Marino",40,NA,5210.917,211,"AveragePuttingDistanceGIR2Putts",2016
133,161,"Patrick Reed",53,NA,5979,242,"AveragePuttingDistanceGIR2Putts",2016
133,161,"Chris Stroud",52,NA,8203.583,333,"AveragePuttingDistanceGIR2Putts",2016
133,142,"David Toms",38,NA,6427.167,261,"AveragePuttingDistanceGIR2Putts",2016
133,104,"Tim Wilkinson",40,NA,5105.833,207,"AveragePuttingDistanceGIR2Putts",2016
142,136,"Angel Cabrera",42,NA,6068.083,247,"AveragePuttingDistanceGIR2Putts",2016
142,146,"Chad Campbell",54,NA,9100.667,370,"AveragePuttingDistanceGIR2Putts",2016
142,136,"Graham DeLaet",50,NA,8763.5,357,"AveragePuttingDistanceGIR2Putts",2016
142,146,"Lucas Glover",53,NA,10798.917,439,"AveragePuttingDistanceGIR2Putts",2016
142,146,"Hiroshi Iwata",51,NA,6064.583,247,"AveragePuttingDistanceGIR2Putts",2016
142,168,"Matt Jones",45,NA,5410.583,220,"AveragePuttingDistanceGIR2Putts",2016
142,142,"Pat Perez",28,NA,3444.667,140,"AveragePuttingDistanceGIR2Putts",2016
142,146,"Shawn Stefani",45,NA,7257.167,295,"AveragePuttingDistanceGIR2Putts",2016
150,146,"Jason Dufner",53,NA,6890.75,281,"AveragePuttingDistanceGIR2Putts",2016
150,146,"Dustin Johnson",37,NA,3975.667,162,"AveragePuttingDistanceGIR2Putts",2016
150,157,"Kelly Kraft",35,NA,4219,172,"AveragePuttingDistanceGIR2Putts",2016
150,146,"Graeme McDowell",33,NA,4951.75,202,"AveragePuttingDistanceGIR2Putts",2016
150,146,"Kevin Na",52,NA,6642.75,271,"AveragePuttingDistanceGIR2Putts",2016
150,165,"Kyle Reifers",63,NA,9751.333,398,"AveragePuttingDistanceGIR2Putts",2016
150,110,"Justin Thomas",53,NA,7409.417,302,"AveragePuttingDistanceGIR2Putts",2016
157,157,"Smylie Kaufman",57,NA,8340.583,342,"AveragePuttingDistanceGIR2Putts",2016
157,157,"Troy Merritt",41,NA,5546.833,227,"AveragePuttingDistanceGIR2Putts",2016
157,157,"Ryan Palmer",46,NA,8388.167,343,"AveragePuttingDistanceGIR2Putts",2016
157,142,"Vijay Singh",42,NA,6865.5,281,"AveragePuttingDistanceGIR2Putts",2016
161,146,"Tyler Aldridge",53,NA,8169.833,336,"AveragePuttingDistanceGIR2Putts",2016
161,179,"Jason Bohn",37,NA,5862.333,241,"AveragePuttingDistanceGIR2Putts",2016
161,119,"Ryan Moore",40,NA,5305.917,218,"AveragePuttingDistanceGIR2Putts",2016
161,136,"Webb Simpson",34,NA,5313.5,218,"AveragePuttingDistanceGIR2Putts",2016
161,165,"Kyle Stanley",57,NA,8869.25,364,"AveragePuttingDistanceGIR2Putts",2016
161,161,"Darron Stiles",28,NA,3095,127,"AveragePuttingDistanceGIR2Putts",2016
161,146,"Dawie van der Walt",48,NA,6927.917,285,"AveragePuttingDistanceGIR2Putts",2016
168,165,"David Lingmerth",54,NA,7234.833,298,"AveragePuttingDistanceGIR2Putts",2016
168,179,"Sam Saunders",40,NA,4899.25,202,"AveragePuttingDistanceGIR2Putts",2016
168,168,"Adam Scott",39,NA,4954.333,204,"AveragePuttingDistanceGIR2Putts",2016
168,168,"Nick Taylor",57,NA,8805.75,363,"AveragePuttingDistanceGIR2Putts",2016
172,173,"Henrik Norlander",41,NA,5307.75,220,"AveragePuttingDistanceGIR2Putts",2016
173,171,"Alex Cejka",47,NA,6407.5,266,"AveragePuttingDistanceGIR2Putts",2016
173,161,"Matt Every",34,NA,5413.5,225,"AveragePuttingDistanceGIR2Putts",2016
175,189,"Danny Lee",53,NA,6801.417,283,"AveragePuttingDistanceGIR2Putts",2016
175,184,"Scott Stallings",46,NA,7520.167,313,"AveragePuttingDistanceGIR2Putts",2016
175,184,"Kevin Streelman",46,NA,6690.833,279,"AveragePuttingDistanceGIR2Putts",2016
178,174,"Luke Guthrie",31,NA,4212.583,176,"AveragePuttingDistanceGIR2Putts",2016
178,174,"Francesco Molinari",36,NA,6187.5,259,"AveragePuttingDistanceGIR2Putts",2016
178,174,"Cameron Percy",22,NA,3300.75,138,"AveragePuttingDistanceGIR2Putts",2016
181,179,"Rory McIlroy",37,NA,4056.5,170,"AveragePuttingDistanceGIR2Putts",2016
181,197,"Vaughn Taylor",30,NA,4643.75,195,"AveragePuttingDistanceGIR2Putts",2016
183,174,"Greg Owen",56,NA,9188.75,387,"AveragePuttingDistanceGIR2Putts",2016
183,179,"Michael Thompson",46,NA,6105.083,257,"AveragePuttingDistanceGIR2Putts",2016
185,183,"Chad Collins",45,NA,6281,265,"AveragePuttingDistanceGIR2Putts",2016
185,184,"George McNeill",33,NA,4867.917,206,"AveragePuttingDistanceGIR2Putts",2016
187,188,"Roberto Castro",55,NA,9536.583,405,"AveragePuttingDistanceGIR2Putts",2016
187,192,"Jason Gore",51,NA,6745.333,286,"AveragePuttingDistanceGIR2Putts",2016
187,187,"Dicky Pride",33,NA,3773.667,160,"AveragePuttingDistanceGIR2Putts",2016
190,190,"Emiliano Grillo",47,NA,6898.917,295,"AveragePuttingDistanceGIR2Putts",2016
191,174,"Hideki Matsuyama",40,NA,4981.167,214,"AveragePuttingDistanceGIR2Putts",2016
192,192,"Andrew Landry",24,NA,2227.167,96,"AveragePuttingDistanceGIR2Putts",2016
193,191,"Derek Ernst",36,NA,4174.417,181,"AveragePuttingDistanceGIR2Putts",2016
193,194,"Brian Gay",22,NA,2540.833,110,"AveragePuttingDistanceGIR2Putts",2016
193,194,"Carl Pettersson",31,NA,4589.833,199,"AveragePuttingDistanceGIR2Putts",2016
196,197,"Miguel Angel Carballo",24,NA,2457.417,107,"AveragePuttingDistanceGIR2Putts",2016
196,194,"Will Ma Kenzie",54,NA,7948.75,345,"AveragePuttingDistanceGIR2Putts",2016
198,200,"Charlie Beljan",26,NA,3001,131,"AveragePuttingDistanceGIR2Putts",2016
198,200,"Ken Duke",26,NA,3396.083,148,"AveragePuttingDistanceGIR2Putts",2016
200,197,"DA Points",32,NA,3588.25,157,"AveragePuttingDistanceGIR2Putts",2016
201,202,"Abraham Ancer",26,NA,2780.167,122,"AveragePuttingDistanceGIR2Putts",2016
202,203,"JB Holmes",39,NA,4860.333,216,"AveragePuttingDistanceGIR2Putts",2016
203,203,"Justin Leonard",28,NA,3599.333,161,"AveragePuttingDistanceGIR2Putts",2016
203,203,"Chez Reavie",56,NA,8513.333,381,"AveragePuttingDistanceGIR2Putts",2016
205,207,"Robert Garrigus",34,NA,4479,204,"AveragePuttingDistanceGIR2Putts",2016
205,206,"Tom Hoge",47,NA,5633.75,257,"AveragePuttingDistanceGIR2Putts",2016
207,208,"DJ Trahan",23,NA,1756.833,83,"AveragePuttingDistanceGIR2Putts",2016
