"FirstTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2007","FirstTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2007","FirstTeeEarlyRound3ScoringAverage_PLAYERNAME_2007","FirstTeeEarlyRound3ScoringAverage__2007","FirstTeeEarlyRound3ScoringAverage_AVG_2007","FirstTeeEarlyRound3ScoringAverage_TOTALSTROKES_2007","FirstTeeEarlyRound3ScoringAverage_TOTALROUNDS_2007","stat_name","year"
117,117,"Steve Lowery",NA,71.63,573,8,"FirstTeeEarlyRound3ScoringAverage",2007
117,117,"Billy Mayfair",NA,71.63,573,8,"FirstTeeEarlyRound3ScoringAverage",2007
117,117,"Mike Weir",NA,71.63,573,8,"FirstTeeEarlyRound3ScoringAverage",2007
120,120,"Stewart Cink",NA,71.67,430,6,"FirstTeeEarlyRound3ScoringAverage",2007
120,120,"John Daly",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2007
120,120,"Bubba Dickerson",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2007
120,120,"Nathan Green",NA,71.67,645,9,"FirstTeeEarlyRound3ScoringAverage",2007
120,120,"Kevin Stadler",NA,71.67,645,9,"FirstTeeEarlyRound3ScoringAverage",2007
125,125,"Arron Oberholser",NA,71.71,502,7,"FirstTeeEarlyRound3ScoringAverage",2007
126,126,"Charley Hoffman",NA,71.75,574,8,"FirstTeeEarlyRound3ScoringAverage",2007
126,126,"Daisuke Maruyama",NA,71.75,574,8,"FirstTeeEarlyRound3ScoringAverage",2007
126,126,"Joey Sindelar",NA,71.75,574,8,"FirstTeeEarlyRound3ScoringAverage",2007
126,126,"Chris Stroud",NA,71.75,287,4,"FirstTeeEarlyRound3ScoringAverage",2007
130,130,"Ryan Palmer",NA,71.8,359,5,"FirstTeeEarlyRound3ScoringAverage",2007
131,131,"Frank Lickliter II",NA,71.82,790,11,"FirstTeeEarlyRound3ScoringAverage",2007
132,132,"Robert Allenby",NA,71.83,431,6,"FirstTeeEarlyRound3ScoringAverage",2007
132,132,"Craig Lile",NA,71.83,431,6,"FirstTeeEarlyRound3ScoringAverage",2007
132,132,"Davis Love III",NA,71.83,431,6,"FirstTeeEarlyRound3ScoringAverage",2007
135,135,"Daniel Chopra",NA,71.86,503,7,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"Michael Allen",NA,72,288,4,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"Brian Bateman",NA,72,504,7,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"Rich Beem",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"KJ Choi",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"Lee Janzen",NA,72,144,2,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"Craig Kanada",NA,72,504,7,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"John Merrick",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"Carl Pettersson",NA,72,576,8,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"Ian Poulter",NA,72,432,6,"FirstTeeEarlyRound3ScoringAverage",2007
136,136,"DJ Trahan",NA,72,648,9,"FirstTeeEarlyRound3ScoringAverage",2007
146,146,"John Senden",NA,72.1,721,10,"FirstTeeEarlyRound3ScoringAverage",2007
147,147,"Chad Campbell",NA,72.11,649,9,"FirstTeeEarlyRound3ScoringAverage",2007
148,148,"Ryan Moore",NA,72.13,577,8,"FirstTeeEarlyRound3ScoringAverage",2007
148,148,"Jesper Parnevik",NA,72.13,577,8,"FirstTeeEarlyRound3ScoringAverage",2007
150,150,"Brett Wetterich",NA,72.14,505,7,"FirstTeeEarlyRound3ScoringAverage",2007
151,151,"Jarrod Lyle",NA,72.17,433,6,"FirstTeeEarlyRound3ScoringAverage",2007
152,152,"Retief Goosen",NA,72.2,361,5,"FirstTeeEarlyRound3ScoringAverage",2007
152,152,"Trevor Immelman",NA,72.2,361,5,"FirstTeeEarlyRound3ScoringAverage",2007
152,152,"Tag Ridings",NA,72.2,361,5,"FirstTeeEarlyRound3ScoringAverage",2007
155,155,"Troy Matteson",NA,72.29,506,7,"FirstTeeEarlyRound3ScoringAverage",2007
156,156,"Kirk Triplett",NA,72.3,723,10,"FirstTeeEarlyRound3ScoringAverage",2007
157,157,"Phil Mickelson",NA,72.33,217,3,"FirstTeeEarlyRound3ScoringAverage",2007
157,157,"Joe Ogilvie",NA,72.33,651,9,"FirstTeeEarlyRound3ScoringAverage",2007
157,157,"Camilo Villegas",NA,72.33,217,3,"FirstTeeEarlyRound3ScoringAverage",2007
160,160,"Tripp Isenhour",NA,72.4,362,5,"FirstTeeEarlyRound3ScoringAverage",2007
160,160,"Shigeki Maruyama",NA,72.4,362,5,"FirstTeeEarlyRound3ScoringAverage",2007
162,162,"Michael Boyd",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2007
162,162,"Kevin Sutherland",NA,72.5,435,6,"FirstTeeEarlyRound3ScoringAverage",2007
162,162,"Steve Wheatcroft",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2007
165,165,"Charles Howell III",NA,72.55,798,11,"FirstTeeEarlyRound3ScoringAverage",2007
166,166,"Marco Dawson",NA,72.57,508,7,"FirstTeeEarlyRound3ScoringAverage",2007
166,166,"Glen Day",NA,72.57,508,7,"FirstTeeEarlyRound3ScoringAverage",2007
166,166,"Brian Gay",NA,72.57,508,7,"FirstTeeEarlyRound3ScoringAverage",2007
169,169,"Aaron Baddeley",NA,72.67,436,6,"FirstTeeEarlyRound3ScoringAverage",2007
169,169,"Rich Barcelo",NA,72.67,218,3,"FirstTeeEarlyRound3ScoringAverage",2007
169,169,"Matt Hendrix",NA,72.67,218,3,"FirstTeeEarlyRound3ScoringAverage",2007
172,172,"Brett Quigley",NA,72.71,509,7,"FirstTeeEarlyRound3ScoringAverage",2007
173,173,"Ryuji Imada",NA,72.78,655,9,"FirstTeeEarlyRound3ScoringAverage",2007
174,174,"Ernie Els",NA,72.8,364,5,"FirstTeeEarlyRound3ScoringAverage",2007
174,174,"Scott Gutschewski",NA,72.8,364,5,"FirstTeeEarlyRound3ScoringAverage",2007
176,176,"Fred Funk",NA,72.83,437,6,"FirstTeeEarlyRound3ScoringAverage",2007
177,177,"Ryan Armour",NA,73,730,10,"FirstTeeEarlyRound3ScoringAverage",2007
177,177,"Eric Axley",NA,73,584,8,"FirstTeeEarlyRound3ScoringAverage",2007
177,177,"Tom Lehman",NA,73,365,5,"FirstTeeEarlyRound3ScoringAverage",2007
177,177,"Jeff Sluman",NA,73,438,6,"FirstTeeEarlyRound3ScoringAverage",2007
181,181,"Ben Curtis",NA,73.5,735,10,"FirstTeeEarlyRound3ScoringAverage",2007
181,181,"Paul Stankowski",NA,73.5,147,2,"FirstTeeEarlyRound3ScoringAverage",2007
183,183,"Michael Putnam",NA,73.8,369,5,"FirstTeeEarlyRound3ScoringAverage",2007
184,184,"Billy Andrade",NA,73.83,443,6,"FirstTeeEarlyRound3ScoringAverage",2007
185,185,"Padraig Harrington",NA,74,74,1,"FirstTeeEarlyRound3ScoringAverage",2007
185,185,"Mark Hensby",NA,74,444,6,"FirstTeeEarlyRound3ScoringAverage",2007
185,185,"Richard Johnson",NA,74,518,7,"FirstTeeEarlyRound3ScoringAverage",2007
185,185,"Kyle Reifers",NA,74,518,7,"FirstTeeEarlyRound3ScoringAverage",2007
189,189,"Tom Johnson",NA,74.33,223,3,"FirstTeeEarlyRound3ScoringAverage",2007
190,190,"Jose Maria Olazabal",NA,74.8,374,5,"FirstTeeEarlyRound3ScoringAverage",2007
191,191,"Chris Couch",NA,75,150,2,"FirstTeeEarlyRound3ScoringAverage",2007
191,191,"Michael Sim",NA,75,75,1,"FirstTeeEarlyRound3ScoringAverage",2007
193,193,"Todd Hamilton",NA,75.8,379,5,"FirstTeeEarlyRound3ScoringAverage",2007
194,194,"Anders Hansen",NA,76.5,153,2,"FirstTeeEarlyRound3ScoringAverage",2007
