"Approach150175yardsRTPScore_RANKTHISWEEK_2015","Approach150175yardsRTPScore_RANKLASTWEEK_2015","Approach150175yardsRTPScore_PLAYERNAME_2015","Approach150175yardsRTPScore_ROUNDS_2015","Approach150175yardsRTPScore_AVGRTP_2015","stat_name","year"
1,1,"Bubba Watson",71,-0.19,"Approach150175yardsRTPScore",2015
2,2,"Patrick Rodgers",57,-0.164,"Approach150175yardsRTPScore",2015
3,3,"Tony Finau",106,-0.144,"Approach150175yardsRTPScore",2015
4,4,"Luke Donald",71,-0.14,"Approach150175yardsRTPScore",2015
5,5,"Stewart Cink",77,-0.139,"Approach150175yardsRTPScore",2015
6,6,"Russell Henley",87,-0.128,"Approach150175yardsRTPScore",2015
7,7,"KJ Choi",66,-0.12,"Approach150175yardsRTPScore",2015
8,8,"Steven Alker",62,-0.118,"Approach150175yardsRTPScore",2015
8,8,"Jon Curran",83,-0.118,"Approach150175yardsRTPScore",2015
8,8,"Zach Johnson",90,-0.118,"Approach150175yardsRTPScore",2015
8,8,"Ian Poulter",68,-0.118,"Approach150175yardsRTPScore",2015
8,8,"Jordan Spieth",91,-0.118,"Approach150175yardsRTPScore",2015
13,13,"Camilo Villegas",83,-0.117,"Approach150175yardsRTPScore",2015
14,14,"Charley Hoffman",97,-0.116,"Approach150175yardsRTPScore",2015
14,14,"Whee Kim",71,-0.116,"Approach150175yardsRTPScore",2015
14,14,"Ben Martin",93,-0.116,"Approach150175yardsRTPScore",2015
14,14,"Bryce Molder",91,-0.116,"Approach150175yardsRTPScore",2015
18,18,"Henrik Stenson",63,-0.115,"Approach150175yardsRTPScore",2015
19,19,"Marc Leishman",74,-0.114,"Approach150175yardsRTPScore",2015
20,20,"Spencer Levin",99,-0.112,"Approach150175yardsRTPScore",2015
20,20,"Troy Merritt",91,-0.112,"Approach150175yardsRTPScore",2015
22,22,"Keegan Bradley",87,-0.111,"Approach150175yardsRTPScore",2015
23,23,"Robert Streb",110,-0.109,"Approach150175yardsRTPScore",2015
24,24,"Patrick Reed",103,-0.108,"Approach150175yardsRTPScore",2015
25,25,"Derek Fathauer",81,-0.105,"Approach150175yardsRTPScore",2015
26,26,"Ricky Barnes",82,-0.102,"Approach150175yardsRTPScore",2015
27,27,"Rory Sabbatini",81,-0.101,"Approach150175yardsRTPScore",2015
28,28,"Chris Kirk",76,-0.1,"Approach150175yardsRTPScore",2015
28,28,"Adam Scott",51,-0.1,"Approach150175yardsRTPScore",2015
30,30,"Jonas Blixt",78,-0.099,"Approach150175yardsRTPScore",2015
30,30,"Jason Day",75,-0.099,"Approach150175yardsRTPScore",2015
32,32,"Hunter Mahan",88,-0.097,"Approach150175yardsRTPScore",2015
33,33,"Matt Every",73,-0.094,"Approach150175yardsRTPScore",2015
34,34,"Alex Prugh",84,-0.093,"Approach150175yardsRTPScore",2015
34,34,"Bo Van Pelt",81,-0.093,"Approach150175yardsRTPScore",2015
36,36,"Jimmy Walker",89,-0.092,"Approach150175yardsRTPScore",2015
37,37,"Fabian Gomez",83,-0.091,"Approach150175yardsRTPScore",2015
38,38,"Russell Knox",96,-0.085,"Approach150175yardsRTPScore",2015
39,39,"Jason Bohn",95,-0.084,"Approach150175yardsRTPScore",2015
