"EarlyPar3ScoringAverage_RANKTHISWEEK_2011","EarlyPar3ScoringAverage_RANKLASTWEEK_2011","EarlyPar3ScoringAverage_PLAYERNAME_2011","EarlyPar3ScoringAverage_ROUNDS_2011","EarlyPar3ScoringAverage_AVG_2011","EarlyPar3ScoringAverage_TOTALSTROKES_2011","EarlyPar3ScoringAverage_TOTALHOLES_2011","stat_name","year"
26,26,"Scott Piercy",78,3.01,484,161,"EarlyPar3ScoringAverage",2011
26,26,"Ian Poulter",52,3.01,322,107,"EarlyPar3ScoringAverage",2011
26,26,"Aron Price",58,3.01,361,120,"EarlyPar3ScoringAverage",2011
35,35,"Briny Baird",60,3.02,389,129,"EarlyPar3ScoringAverage",2011
35,35,"Michael Bradley",74,3.02,513,170,"EarlyPar3ScoringAverage",2011
35,35,"KJ Choi",77,3.02,405,134,"EarlyPar3ScoringAverage",2011
35,35,"Brian Gay",90,3.02,546,181,"EarlyPar3ScoringAverage",2011
35,35,"Billy Horschel",75,3.02,477,158,"EarlyPar3ScoringAverage",2011
35,35,"Freddie Jacobson",92,3.02,519,172,"EarlyPar3ScoringAverage",2011
35,35,"Zach Johnson",79,3.02,489,162,"EarlyPar3ScoringAverage",2011
35,35,"David Mathis",83,3.02,522,173,"EarlyPar3ScoringAverage",2011
35,35,"Billy Mayfair",94,3.02,635,210,"EarlyPar3ScoringAverage",2011
35,35,"Kevin Na",84,3.02,556,184,"EarlyPar3ScoringAverage",2011
35,35,"Gary Woodland",93,3.02,465,154,"EarlyPar3ScoringAverage",2011
46,46,"Cameron Beckman",71,3.03,481,159,"EarlyPar3ScoringAverage",2011
46,46,"Retief Goosen",50,3.03,348,115,"EarlyPar3ScoringAverage",2011
46,46,"JB Holmes",57,3.03,315,104,"EarlyPar3ScoringAverage",2011
46,46,"Richard Johnson",64,3.03,452,149,"EarlyPar3ScoringAverage",2011
46,46,"Ryan Palmer",82,3.03,449,148,"EarlyPar3ScoringAverage",2011
46,46,"Michael Putnam",67,3.03,476,157,"EarlyPar3ScoringAverage",2011
46,46,"Chez Reavie",92,3.03,591,195,"EarlyPar3ScoringAverage",2011
46,46,"Heath Slocum",89,3.03,594,196,"EarlyPar3ScoringAverage",2011
46,46,"DJ Trahan",91,3.03,558,184,"EarlyPar3ScoringAverage",2011
46,46,"Cameron Tringale",110,3.03,676,223,"EarlyPar3ScoringAverage",2011
56,56,"Shane Bertsch",62,3.04,368,121,"EarlyPar3ScoringAverage",2011
56,56,"Tommy Gainey",104,3.04,611,201,"EarlyPar3ScoringAverage",2011
56,56,"JJ Henry",96,3.04,644,212,"EarlyPar3ScoringAverage",2011
56,56,"Spencer Levin",113,3.04,645,212,"EarlyPar3ScoringAverage",2011
56,56,"Ben Martin",74,3.04,429,141,"EarlyPar3ScoringAverage",2011
56,56,"George McNeill",69,3.04,450,148,"EarlyPar3ScoringAverage",2011
56,56,"Troy Merritt",63,3.04,441,145,"EarlyPar3ScoringAverage",2011
56,56,"Rod Pampling",72,3.04,426,140,"EarlyPar3ScoringAverage",2011
56,56,"Pat Perez",76,3.04,538,177,"EarlyPar3ScoringAverage",2011
56,56,"Tim Petrovic",88,3.04,554,182,"EarlyPar3ScoringAverage",2011
56,56,"Alexandre Rocha",65,3.04,441,145,"EarlyPar3ScoringAverage",2011
56,56,"Charl Schwartzel",58,3.04,328,108,"EarlyPar3ScoringAverage",2011
56,56,"Paul Stankowski",78,3.04,538,177,"EarlyPar3ScoringAverage",2011
56,56,"Roland Thatcher",67,3.04,435,143,"EarlyPar3ScoringAverage",2011
56,56,"Garrett Willis",71,3.04,420,138,"EarlyPar3ScoringAverage",2011
71,71,"Blake Adams",116,3.05,807,265,"EarlyPar3ScoringAverage",2011
71,71,"Keegan Bradley",91,3.05,528,173,"EarlyPar3ScoringAverage",2011
71,71,"Greg Chalmers",88,3.05,576,189,"EarlyPar3ScoringAverage",2011
71,71,"Brendon de Jonge",105,3.05,622,204,"EarlyPar3ScoringAverage",2011
71,71,"Justin Hicks",60,3.05,317,104,"EarlyPar3ScoringAverage",2011
71,71,"Trevor Immelman",84,3.05,531,174,"EarlyPar3ScoringAverage",2011
71,71,"Chris Kirk",87,3.05,539,177,"EarlyPar3ScoringAverage",2011
71,71,"Marc Leishman",87,3.05,585,192,"EarlyPar3ScoringAverage",2011
71,71,"Shaun Micheel",77,3.05,561,184,"EarlyPar3ScoringAverage",2011
71,71,"Brandt Snedeker",85,3.05,446,146,"EarlyPar3ScoringAverage",2011
71,71,"Will Strickler",51,3.05,357,117,"EarlyPar3ScoringAverage",2011
71,71,"Chris Stroud",88,3.05,507,166,"EarlyPar3ScoringAverage",2011
71,71,"Marc Turnesa",54,3.05,369,121,"EarlyPar3ScoringAverage",2011
71,71,"Johnson Wagner",81,3.05,503,165,"EarlyPar3ScoringAverage",2011
85,85,"Jason Bohn",74,3.06,526,172,"EarlyPar3ScoringAverage",2011
85,85,"Ben Curtis",66,3.06,444,145,"EarlyPar3ScoringAverage",2011
85,85,"Andres Gonzales",60,3.06,429,140,"EarlyPar3ScoringAverage",2011
85,85,"Hunter Haas",96,3.06,594,194,"EarlyPar3ScoringAverage",2011
85,85,"Padraig Harrington",60,3.06,395,129,"EarlyPar3ScoringAverage",2011
85,85,"Lee Janzen",62,3.06,456,149,"EarlyPar3ScoringAverage",2011
85,85,"Dustin Johnson",72,3.06,388,127,"EarlyPar3ScoringAverage",2011
85,85,"Justin Leonard",82,3.06,483,158,"EarlyPar3ScoringAverage",2011
85,85,"Davis Love III",70,3.06,380,124,"EarlyPar3ScoringAverage",2011
85,85,"Bryce Molder",82,3.06,465,152,"EarlyPar3ScoringAverage",2011
85,85,"DA Points",89,3.06,554,181,"EarlyPar3ScoringAverage",2011
85,85,"Andres Romero",77,3.06,489,160,"EarlyPar3ScoringAverage",2011
85,85,"Nate Smith",66,3.06,382,125,"EarlyPar3ScoringAverage",2011
85,85,"Bo Van Pelt",92,3.06,529,173,"EarlyPar3ScoringAverage",2011
85,85,"Jimmy Walker",79,3.06,521,170,"EarlyPar3ScoringAverage",2011
85,85,"Boo Weekley",66,3.06,493,161,"EarlyPar3ScoringAverage",2011
85,85,"Charlie Wi",83,3.06,557,182,"EarlyPar3ScoringAverage",2011
85,85,"Dean Wilson",62,3.06,407,133,"EarlyPar3ScoringAverage",2011
103,103,"Arjun Atwal",91,3.07,620,202,"EarlyPar3ScoringAverage",2011
103,103,"Steven Bowditch",86,3.07,538,175,"EarlyPar3ScoringAverage",2011
103,103,"Joe Durant",71,3.07,501,163,"EarlyPar3ScoringAverage",2011
103,103,"David Duval",67,3.07,451,147,"EarlyPar3ScoringAverage",2011
103,103,"Steve Flesch",88,3.07,608,198,"EarlyPar3ScoringAverage",2011
103,103,"Tom Gillis",55,3.07,418,136,"EarlyPar3ScoringAverage",2011
103,103,"Tim Herron",85,3.07,546,178,"EarlyPar3ScoringAverage",2011
103,103,"Brandt Jobe",100,3.07,623,203,"EarlyPar3ScoringAverage",2011
103,103,"Bio Kim",71,3.07,451,147,"EarlyPar3ScoringAverage",2011
103,103,"Steve Marino",76,3.07,445,145,"EarlyPar3ScoringAverage",2011
103,103,"Kyle Stanley",98,3.07,636,207,"EarlyPar3ScoringAverage",2011
103,103,"Vaughn Taylor",89,3.07,538,175,"EarlyPar3ScoringAverage",2011
103,103,"Josh Teater",104,3.07,707,230,"EarlyPar3ScoringAverage",2011
116,116,"Nathan Green",81,3.08,549,178,"EarlyPar3ScoringAverage",2011
116,116,"David Hearn",88,3.08,595,193,"EarlyPar3ScoringAverage",2011
116,116,"Jim Herman",69,3.08,369,120,"EarlyPar3ScoringAverage",2011
116,116,"Ryuji Imada",83,3.08,545,177,"EarlyPar3ScoringAverage",2011
116,116,"Bill Lunde",92,3.08,640,208,"EarlyPar3ScoringAverage",2011
116,116,"Hunter Mahan",92,3.08,512,166,"EarlyPar3ScoringAverage",2011
116,116,"Scott McCarron",65,3.08,499,162,"EarlyPar3ScoringAverage",2011
116,116,"Jim Renner",65,3.08,409,133,"EarlyPar3ScoringAverage",2011
116,116,"Vijay Singh",79,3.08,487,158,"EarlyPar3ScoringAverage",2011
125,125,"Kris Blanks",92,3.09,581,188,"EarlyPar3ScoringAverage",2011
125,125,"Angel Cabrera",50,3.09,297,96,"EarlyPar3ScoringAverage",2011
125,125,"Steve Elkington",50,3.09,328,106,"EarlyPar3ScoringAverage",2011
125,125,"Rickie Fowler",84,3.09,433,140,"EarlyPar3ScoringAverage",2011
125,125,"Lucas Glover",74,3.09,427,138,"EarlyPar3ScoringAverage",2011
125,125,"Charley Hoffman",93,3.09,652,211,"EarlyPar3ScoringAverage",2011
125,125,"Kent Jones",76,3.09,538,174,"EarlyPar3ScoringAverage",2011
125,125,"Troy Matteson",91,3.09,554,179,"EarlyPar3ScoringAverage",2011
125,125,"Graeme McDowell",50,3.09,306,99,"EarlyPar3ScoringAverage",2011
125,125,"Joe Ogilvie",75,3.09,500,162,"EarlyPar3ScoringAverage",2011
125,125,"Scott Stallings",84,3.09,540,175,"EarlyPar3ScoringAverage",2011
136,136,"Ricky Barnes",78,3.1,465,150,"EarlyPar3ScoringAverage",2011
136,136,"Ernie Els",71,3.1,478,154,"EarlyPar3ScoringAverage",2011
136,136,"Sergio Garcia",61,3.1,338,109,"EarlyPar3ScoringAverage",2011
136,136,"Bobby Gates",82,3.1,536,173,"EarlyPar3ScoringAverage",2011
136,136,"Anthony Kim",72,3.1,475,153,"EarlyPar3ScoringAverage",2011
136,136,"William McGirt",103,3.1,623,201,"EarlyPar3ScoringAverage",2011
136,136,"Matt McQuillan",59,3.1,310,100,"EarlyPar3ScoringAverage",2011
136,136,"Zack Miller",86,3.1,599,193,"EarlyPar3ScoringAverage",2011
136,136,"Nick OHern",89,3.1,490,158,"EarlyPar3ScoringAverage",2011
136,136,"Rory Sabbatini",85,3.1,614,198,"EarlyPar3ScoringAverage",2011
146,146,"Jonathan Byrd",83,3.11,550,177,"EarlyPar3ScoringAverage",2011
146,146,"Jason Dufner",78,3.11,448,144,"EarlyPar3ScoringAverage",2011
146,146,"Sung Kang",63,3.11,410,132,"EarlyPar3ScoringAverage",2011
146,146,"Jarrod Lyle",83,3.11,507,163,"EarlyPar3ScoringAverage",2011
146,146,"Tag Ridings",87,3.11,638,205,"EarlyPar3ScoringAverage",2011
146,146,"Camilo Villegas",69,3.11,398,128,"EarlyPar3ScoringAverage",2011
152,152,"Alex Cejka",59,3.12,440,141,"EarlyPar3ScoringAverage",2011
152,152,"Michael Connell",76,3.12,505,162,"EarlyPar3ScoringAverage",2011
152,152,"Chris Couch",73,3.12,480,154,"EarlyPar3ScoringAverage",2011
152,152,"Fabian Gomez",84,3.12,502,161,"EarlyPar3ScoringAverage",2011
152,152,"Sean OHair",71,3.12,455,146,"EarlyPar3ScoringAverage",2011
152,152,"Carl Pettersson",95,3.12,614,197,"EarlyPar3ScoringAverage",2011
152,152,"Justin Rose",79,3.12,543,174,"EarlyPar3ScoringAverage",2011
152,152,"Kevin Stadler",88,3.12,586,188,"EarlyPar3ScoringAverage",2011
160,160,"Stephen Ames",69,3.13,498,159,"EarlyPar3ScoringAverage",2011
160,160,"Kevin Chappell",78,3.13,457,146,"EarlyPar3ScoringAverage",2011
160,160,"Matt Jones",71,3.13,441,141,"EarlyPar3ScoringAverage",2011
160,160,"Derek Lamely",65,3.13,444,142,"EarlyPar3ScoringAverage",2011
160,160,"John Rollins",85,3.13,554,177,"EarlyPar3ScoringAverage",2011
160,160,"Kevin Streelman",90,3.13,661,211,"EarlyPar3ScoringAverage",2011
160,160,"Jhonattan Vegas",84,3.13,539,172,"EarlyPar3ScoringAverage",2011
167,167,"Woody Austin",59,3.14,436,139,"EarlyPar3ScoringAverage",2011
167,167,"Matt Bettencourt",84,3.14,533,170,"EarlyPar3ScoringAverage",2011
167,167,"Joseph Bramlett",73,3.14,546,174,"EarlyPar3ScoringAverage",2011
167,167,"JP Hayes",56,3.14,330,105,"EarlyPar3ScoringAverage",2011
167,167,"Geoff Ogilvy",69,3.14,446,142,"EarlyPar3ScoringAverage",2011
172,172,"Harrison Frazar",58,3.15,397,126,"EarlyPar3ScoringAverage",2011
172,172,"Paul Goydos",81,3.15,529,168,"EarlyPar3ScoringAverage",2011
172,172,"Kevin Kisner",70,3.15,482,153,"EarlyPar3ScoringAverage",2011
172,172,"Jeff Overton",92,3.15,659,209,"EarlyPar3ScoringAverage",2011
172,172,"Martin Piller",63,3.15,378,120,"EarlyPar3ScoringAverage",2011
172,172,"Bubba Watson",85,3.15,532,169,"EarlyPar3ScoringAverage",2011
178,178,"Robert Karlsson",61,3.16,379,120,"EarlyPar3ScoringAverage",2011
178,178,"Alex Prugh",82,3.16,603,191,"EarlyPar3ScoringAverage",2011
178,178,"Adam Scott",60,3.16,262,83,"EarlyPar3ScoringAverage",2011
181,181,"Stuart Appleby",65,3.17,377,119,"EarlyPar3ScoringAverage",2011
181,181,"Aaron Baddeley",77,3.17,409,129,"EarlyPar3ScoringAverage",2011
183,183,"Rocco Mediate",53,3.2,378,118,"EarlyPar3ScoringAverage",2011
183,183,"Daniel Summerhays",75,3.2,518,162,"EarlyPar3ScoringAverage",2011
185,185,"Robert Garrigus",83,3.21,569,177,"EarlyPar3ScoringAverage",2011
186,186,"Rich Beem",53,3.24,356,110,"EarlyPar3ScoringAverage",2011
