"Scrambling1020ydsRTPScore_RANKTHISWEEK_2009","Scrambling1020ydsRTPScore_RANKLASTWEEK_2009","Scrambling1020ydsRTPScore_PLAYERNAME_2009","Scrambling1020ydsRTPScore_ROUNDS_2009","Scrambling1020ydsRTPScore_AVGRTP_2009","Scrambling1020ydsRTPScore_TOTALHOLES_2009","Scrambling1020ydsRTPScore_TOTALRTP_2009","stat_name","year"
164,164,"Stuart Appleby",79,0.418,182,76,"Scrambling1020ydsRTPScore",2009
164,164,"Kent Jones",73,0.418,158,66,"Scrambling1020ydsRTPScore",2009
166,166,"Vijay Singh",71,0.419,124,52,"Scrambling1020ydsRTPScore",2009
166,166,"DJ Trahan",96,0.419,186,78,"Scrambling1020ydsRTPScore",2009
168,168,"Ricky Barnes",67,0.421,121,51,"Scrambling1020ydsRTPScore",2009
169,169,"Nick Watney",86,0.422,187,79,"Scrambling1020ydsRTPScore",2009
170,170,"Derek Fathauer",63,0.423,149,63,"Scrambling1020ydsRTPScore",2009
171,171,"Will Ma Kenzie",69,0.426,141,60,"Scrambling1020ydsRTPScore",2009
172,172,"Andres Romero",58,0.431,109,47,"Scrambling1020ydsRTPScore",2009
173,173,"Marc Turnesa",77,0.437,199,87,"Scrambling1020ydsRTPScore",2009
174,174,"Sergio Garcia",59,0.443,115,51,"Scrambling1020ydsRTPScore",2009
175,175,"Kris Blanks",60,0.446,112,50,"Scrambling1020ydsRTPScore",2009
175,175,"Nicholas Thompson",96,0.446,231,103,"Scrambling1020ydsRTPScore",2009
177,177,"Jonathan Byrd",89,0.45,180,81,"Scrambling1020ydsRTPScore",2009
177,177,"Billy Mayfair",83,0.45,160,72,"Scrambling1020ydsRTPScore",2009
179,179,"Martin Laird",72,0.452,166,75,"Scrambling1020ydsRTPScore",2009
180,180,"John Merrick",91,0.46,176,81,"Scrambling1020ydsRTPScore",2009
181,181,"Michael Allen",73,0.461,141,65,"Scrambling1020ydsRTPScore",2009
182,182,"Joe Durant",62,0.474,116,55,"Scrambling1020ydsRTPScore",2009
183,183,"Jason Bohn",88,0.508,195,99,"Scrambling1020ydsRTPScore",2009
184,184,"Tommy Armour III",58,0.519,131,68,"Scrambling1020ydsRTPScore",2009
