"Back9Par4ScoringAverage_RANKTHISWEEK_2009","Back9Par4ScoringAverage_RANKLASTWEEK_2009","Back9Par4ScoringAverage_PLAYERNAME_2009","Back9Par4ScoringAverage_ROUNDS_2009","Back9Par4ScoringAverage_AVG_2009","Back9Par4ScoringAverage_TOTALSTROKES_2009","Back9Par4ScoringAverage_TOTALHOLES_2009","stat_name","year"
82,82,"Marc Leishman",91,4.04,2008,497,"Back9Par4ScoringAverage",2009
82,82,"John Merrick",91,4.04,1958,485,"Back9Par4ScoringAverage",2009
82,82,"Bryce Molder",69,4.04,1530,379,"Back9Par4ScoringAverage",2009
82,82,"Nick OHern",90,4.04,1989,492,"Back9Par4ScoringAverage",2009
82,82,"Ted Purdy",101,4.04,2208,547,"Back9Par4ScoringAverage",2009
82,82,"Justin Rose",71,4.04,1569,388,"Back9Par4ScoringAverage",2009
82,82,"Patrick Sheehan",51,4.04,1087,269,"Back9Par4ScoringAverage",2009
82,82,"Heath Slocum",95,4.04,2081,515,"Back9Par4ScoringAverage",2009
82,82,"Kevin Stadler",65,4.04,1401,347,"Back9Par4ScoringAverage",2009
82,82,"Chris Stroud",88,4.04,1918,475,"Back9Par4ScoringAverage",2009
98,98,"Brian Bateman",55,4.05,1158,286,"Back9Par4ScoringAverage",2009
98,98,"Chris DiMarco",97,4.05,2121,524,"Back9Par4ScoringAverage",2009
98,98,"Charles Howell III",99,4.05,2148,531,"Back9Par4ScoringAverage",2009
98,98,"Freddie Jacobson",83,4.05,1853,457,"Back9Par4ScoringAverage",2009
98,98,"Lee Janzen",74,4.05,1591,393,"Back9Par4ScoringAverage",2009
98,98,"Will Ma Kenzie",69,4.05,1486,367,"Back9Par4ScoringAverage",2009
98,98,"David Mathis",82,4.05,1756,434,"Back9Par4ScoringAverage",2009
98,98,"Phil Mickelson",66,4.05,1366,337,"Back9Par4ScoringAverage",2009
98,98,"Sean OHair",80,4.05,1684,416,"Back9Par4ScoringAverage",2009
98,98,"Pat Perez",74,4.05,1513,374,"Back9Par4ScoringAverage",2009
98,98,"John Rollins",92,4.05,1974,488,"Back9Par4ScoringAverage",2009
98,98,"Casey Wittenberg",71,4.05,1516,374,"Back9Par4ScoringAverage",2009
110,110,"Alex Cejka",82,4.06,1774,437,"Back9Par4ScoringAverage",2009
110,110,"Ken Duke",87,4.06,1818,448,"Back9Par4ScoringAverage",2009
110,110,"Steve Flesch",77,4.06,1628,401,"Back9Par4ScoringAverage",2009
110,110,"Sergio Garcia",59,4.06,1317,324,"Back9Par4ScoringAverage",2009
110,110,"Robert Garrigus",83,4.06,1796,442,"Back9Par4ScoringAverage",2009
110,110,"JJ Henry",97,4.06,2157,531,"Back9Par4ScoringAverage",2009
110,110,"Tim Herron",87,4.06,1887,465,"Back9Par4ScoringAverage",2009
110,110,"Richard Johnson",85,4.06,1867,460,"Back9Par4ScoringAverage",2009
110,110,"Jeff Klauk",97,4.06,2057,507,"Back9Par4ScoringAverage",2009
110,110,"Tom Lehman",55,4.06,1206,297,"Back9Par4ScoringAverage",2009
110,110,"John Mallinger",90,4.06,1906,470,"Back9Par4ScoringAverage",2009
110,110,"Tom Pernice Jr",82,4.06,1721,424,"Back9Par4ScoringAverage",2009
110,110,"Tim Petrovic",97,4.06,2091,515,"Back9Par4ScoringAverage",2009
110,110,"Brett Quigley",92,4.06,1995,491,"Back9Par4ScoringAverage",2009
110,110,"Chez Reavie",81,4.06,1781,439,"Back9Par4ScoringAverage",2009
110,110,"Kevin Sutherland",96,4.06,1997,492,"Back9Par4ScoringAverage",2009
110,110,"Bubba Watson",73,4.06,1546,381,"Back9Par4ScoringAverage",2009
110,110,"Boo Weekley",79,4.06,1756,433,"Back9Par4ScoringAverage",2009
110,110,"Jay Williamson",69,4.06,1479,364,"Back9Par4ScoringAverage",2009
129,129,"Briny Baird",89,4.07,1931,475,"Back9Par4ScoringAverage",2009
129,129,"Mark Brooks",55,4.07,1176,289,"Back9Par4ScoringAverage",2009
129,129,"Brian Davis",103,4.07,2260,555,"Back9Par4ScoringAverage",2009
129,129,"Ernie Els",70,4.07,1489,366,"Back9Par4ScoringAverage",2009
129,129,"Bob Estes",78,4.07,1692,416,"Back9Par4ScoringAverage",2009
129,129,"Kent Jones",73,4.07,1582,389,"Back9Par4ScoringAverage",2009
129,129,"Steve Lowery",83,4.07,1782,438,"Back9Par4ScoringAverage",2009
129,129,"Rocco Mediate",79,4.07,1718,422,"Back9Par4ScoringAverage",2009
129,129,"James Nitties",86,4.07,1930,474,"Back9Par4ScoringAverage",2009
129,129,"Carl Pettersson",86,4.07,1903,467,"Back9Par4ScoringAverage",2009
129,129,"Scott Piercy",85,4.07,1813,446,"Back9Par4ScoringAverage",2009
129,129,"Aron Price",89,4.07,1935,476,"Back9Par4ScoringAverage",2009
141,141,"Robert Allenby",71,4.08,1576,386,"Back9Par4ScoringAverage",2009
141,141,"Ricky Barnes",67,4.08,1504,369,"Back9Par4ScoringAverage",2009
141,141,"Retief Goosen",74,4.08,1579,387,"Back9Par4ScoringAverage",2009
141,141,"Padraig Harrington",66,4.08,1432,351,"Back9Par4ScoringAverage",2009
141,141,"Jeff Quinney",78,4.08,1654,405,"Back9Par4ScoringAverage",2009
141,141,"Kirk Triplett",60,4.08,1249,306,"Back9Par4ScoringAverage",2009
141,141,"Marc Turnesa",77,4.08,1701,417,"Back9Par4ScoringAverage",2009
148,148,"Brad Adamonis",70,4.09,1498,366,"Back9Par4ScoringAverage",2009
148,148,"Stewart Cink",79,4.09,1691,413,"Back9Par4ScoringAverage",2009
148,148,"Nathan Green",104,4.09,2277,557,"Back9Par4ScoringAverage",2009
148,148,"Todd Hamilton",83,4.09,1810,443,"Back9Par4ScoringAverage",2009
148,148,"Martin Laird",72,4.09,1564,382,"Back9Par4ScoringAverage",2009
148,148,"Peter Lonard",86,4.09,1880,460,"Back9Par4ScoringAverage",2009
148,148,"Jeff Overton",92,4.09,2001,489,"Back9Par4ScoringAverage",2009
148,148,"Vijay Singh",71,4.09,1576,385,"Back9Par4ScoringAverage",2009
148,148,"Johnson Wagner",81,4.09,1754,429,"Back9Par4ScoringAverage",2009
148,148,"Dean Wilson",81,4.09,1713,419,"Back9Par4ScoringAverage",2009
158,158,"Daniel Chopra",89,4.1,1944,474,"Back9Par4ScoringAverage",2009
158,158,"Paul Goydos",79,4.1,1775,433,"Back9Par4ScoringAverage",2009
158,158,"Ryuji Imada",85,4.1,1864,455,"Back9Par4ScoringAverage",2009
158,158,"Darron Stiles",52,4.1,1120,273,"Back9Par4ScoringAverage",2009
158,158,"Gary Woodland",53,4.1,1174,286,"Back9Par4ScoringAverage",2009
163,163,"Aaron Baddeley",66,4.11,1418,345,"Back9Par4ScoringAverage",2009
163,163,"Matt Bettencourt",98,4.11,2139,521,"Back9Par4ScoringAverage",2009
163,163,"KJ Choi",65,4.11,1397,340,"Back9Par4ScoringAverage",2009
163,163,"Derek Fathauer",63,4.11,1357,330,"Back9Par4ScoringAverage",2009
163,163,"Brad Faxon",59,4.11,1270,309,"Back9Par4ScoringAverage",2009
163,163,"Billy Mayfair",83,4.11,1800,438,"Back9Par4ScoringAverage",2009
163,163,"Rick Price",54,4.11,1142,278,"Back9Par4ScoringAverage",2009
163,163,"Jimmy Walker",74,4.11,1590,387,"Back9Par4ScoringAverage",2009
171,171,"JB Holmes",74,4.12,1633,396,"Back9Par4ScoringAverage",2009
171,171,"Parker McLachlin",71,4.12,1520,369,"Back9Par4ScoringAverage",2009
171,171,"Peter Tomasulo",61,4.12,1313,319,"Back9Par4ScoringAverage",2009
171,171,"Brian Vranesh",51,4.12,1126,273,"Back9Par4ScoringAverage",2009
175,175,"Stuart Appleby",79,4.13,1720,416,"Back9Par4ScoringAverage",2009
175,175,"Bart Bryant",58,4.13,1287,312,"Back9Par4ScoringAverage",2009
175,175,"David Duval",56,4.13,1214,294,"Back9Par4ScoringAverage",2009
175,175,"Leif Olson",51,4.13,1111,269,"Back9Par4ScoringAverage",2009
175,175,"Brendon Todd",53,4.13,1176,285,"Back9Par4ScoringAverage",2009
180,180,"Adam Scott",53,4.14,1202,290,"Back9Par4ScoringAverage",2009
181,181,"Ben Curtis",63,4.15,1360,328,"Back9Par4ScoringAverage",2009
182,182,"Mark Calcavecchia",72,4.16,1564,376,"Back9Par4ScoringAverage",2009
183,183,"Eric Axley",71,4.19,1545,369,"Back9Par4ScoringAverage",2009
184,184,"Greg Kraft",51,4.21,1165,277,"Back9Par4ScoringAverage",2009
