"3PuttAvoidanceInside5_RANKTHISWEEK_2008","3PuttAvoidanceInside5_RANKLASTWEEK_2008","3PuttAvoidanceInside5_PLAYERNAME_2008","3PuttAvoidanceInside5_ROUNDS_2008","3PuttAvoidanceInside5_Pct_2008","3PuttAvoidanceInside5_TOTAL3PUTTS_2008","3PuttAvoidanceInside5_ATTEMPTS_2008","3PuttAvoidanceInside5_2PUTTORBETTERPct_2008","stat_name","year"
1,1,"Jason Day",81,0,NA,296,100,"3PuttAvoidanceInside5",2008
1,1,"James Driscoll",85,0,NA,302,100,"3PuttAvoidanceInside5",2008
1,1,"Ken Duke",116,0,NA,399,100,"3PuttAvoidanceInside5",2008
1,1,"Brad Elder",67,0,NA,198,100,"3PuttAvoidanceInside5",2008
1,1,"Ernie Els",51,0,NA,155,100,"3PuttAvoidanceInside5",2008
1,1,"Bob Estes",90,0,NA,296,100,"3PuttAvoidanceInside5",2008
1,1,"Kenneth Ferrie",72,0,NA,221,100,"3PuttAvoidanceInside5",2008
1,1,"Steve Flesch",95,0,NA,331,100,"3PuttAvoidanceInside5",2008
1,1,"Carlos Franco",73,0,NA,217,100,"3PuttAvoidanceInside5",2008
1,1,"Harrison Frazar",73,0,NA,235,100,"3PuttAvoidanceInside5",2008
1,1,"Cody Freeman",66,0,NA,213,100,"3PuttAvoidanceInside5",2008
1,1,"Jim Furyk",95,0,NA,287,100,"3PuttAvoidanceInside5",2008
1,1,"Sergio Garcia",72,0,NA,213,100,"3PuttAvoidanceInside5",2008
1,1,"Brian Gay",102,0,NA,380,100,"3PuttAvoidanceInside5",2008
1,1,"Lucas Glover",91,0,NA,311,100,"3PuttAvoidanceInside5",2008
1,1,"Retief Goosen",59,0,NA,178,100,"3PuttAvoidanceInside5",2008
1,1,"Jason Gore",94,0,NA,305,100,"3PuttAvoidanceInside5",2008
1,1,"Jeff Gove",50,0,NA,170,100,"3PuttAvoidanceInside5",2008
1,1,"Paul Goydos",78,0,NA,265,100,"3PuttAvoidanceInside5",2008
1,1,"Mathias Gronberg",87,0,NA,302,100,"3PuttAvoidanceInside5",2008
1,1,"Todd Hamilton",92,0,NA,263,100,"3PuttAvoidanceInside5",2008
1,1,"Padraig Harrington",52,0,NA,171,100,"3PuttAvoidanceInside5",2008
1,1,"Dudley Hart",74,0,NA,260,100,"3PuttAvoidanceInside5",2008
1,1,"JP Hayes",67,0,NA,251,100,"3PuttAvoidanceInside5",2008
1,1,"JJ Henry",108,0,NA,305,100,"3PuttAvoidanceInside5",2008
1,1,"Mark Hensby",71,0,NA,241,100,"3PuttAvoidanceInside5",2008
1,1,"Tim Herron",97,0,NA,349,100,"3PuttAvoidanceInside5",2008
1,1,"JB Holmes",86,0,NA,278,100,"3PuttAvoidanceInside5",2008
1,1,"John Huston",56,0,NA,158,100,"3PuttAvoidanceInside5",2008
1,1,"Ryuji Imada",80,0,NA,287,100,"3PuttAvoidanceInside5",2008
1,1,"Trevor Immelman",70,0,NA,209,100,"3PuttAvoidanceInside5",2008
1,1,"Freddie Jacobson",78,0,NA,250,100,"3PuttAvoidanceInside5",2008
1,1,"Lee Janzen",89,0,NA,287,100,"3PuttAvoidanceInside5",2008
1,1,"Brandt Jobe",52,0,NA,161,100,"3PuttAvoidanceInside5",2008
1,1,"Richard Johnson",77,0,NA,290,100,"3PuttAvoidanceInside5",2008
1,1,"Zach Johnson",85,0,NA,248,100,"3PuttAvoidanceInside5",2008
1,1,"Dustin Johnson",92,0,NA,328,100,"3PuttAvoidanceInside5",2008
1,1,"Kent Jones",68,0,NA,193,100,"3PuttAvoidanceInside5",2008
1,1,"Craig Kanada",65,0,NA,214,100,"3PuttAvoidanceInside5",2008
1,1,"Anthony Kim",81,0,NA,257,100,"3PuttAvoidanceInside5",2008
1,1,"Greg Kraft",63,0,NA,215,100,"3PuttAvoidanceInside5",2008
1,1,"Doug LaBelle II",65,0,NA,182,100,"3PuttAvoidanceInside5",2008
1,1,"Martin Laird",98,0,NA,319,100,"3PuttAvoidanceInside5",2008
1,1,"Stephen Leaney",53,0,NA,160,100,"3PuttAvoidanceInside5",2008
1,1,"Tom Lehman",51,0,NA,158,100,"3PuttAvoidanceInside5",2008
1,1,"Justin Leonard",101,0,NA,265,100,"3PuttAvoidanceInside5",2008
1,1,"Michael Letzig",88,0,NA,302,100,"3PuttAvoidanceInside5",2008
1,1,"Frank Lickliter II",107,0,NA,399,100,"3PuttAvoidanceInside5",2008
1,1,"Peter Lonard",92,0,NA,322,100,"3PuttAvoidanceInside5",2008
1,1,"Davis Love III",78,0,NA,256,100,"3PuttAvoidanceInside5",2008
1,1,"Steve Lowery",74,0,NA,268,100,"3PuttAvoidanceInside5",2008
1,1,"Hunter Mahan",87,0,NA,220,100,"3PuttAvoidanceInside5",2008
1,1,"John Mallinger",95,0,NA,365,100,"3PuttAvoidanceInside5",2008
1,1,"Steve Marino",119,0,NA,369,100,"3PuttAvoidanceInside5",2008
1,1,"Shigeki Maruyama",50,0,NA,169,100,"3PuttAvoidanceInside5",2008
1,1,"Troy Matteson",94,0,NA,310,100,"3PuttAvoidanceInside5",2008
1,1,"Scott McCarron",63,0,NA,209,100,"3PuttAvoidanceInside5",2008
1,1,"Jim McGovern",75,0,NA,213,100,"3PuttAvoidanceInside5",2008
1,1,"Parker McLachlin",88,0,NA,298,100,"3PuttAvoidanceInside5",2008
1,1,"Rocco Mediate",87,0,NA,271,100,"3PuttAvoidanceInside5",2008
1,1,"John Merrick",98,0,NA,286,100,"3PuttAvoidanceInside5",2008
1,1,"Jon Mills",95,0,NA,293,100,"3PuttAvoidanceInside5",2008
1,1,"Sean OHair",81,0,NA,246,100,"3PuttAvoidanceInside5",2008
1,1,"Nick OHern",82,0,NA,291,100,"3PuttAvoidanceInside5",2008
1,1,"Joe Ogilvie",100,0,NA,350,100,"3PuttAvoidanceInside5",2008
1,1,"Jeff Overton",103,0,NA,339,100,"3PuttAvoidanceInside5",2008
1,1,"Ryan Palmer",69,0,NA,209,100,"3PuttAvoidanceInside5",2008
1,1,"Jin Park",85,0,NA,260,100,"3PuttAvoidanceInside5",2008
1,1,"Corey Pavin",69,0,NA,227,100,"3PuttAvoidanceInside5",2008
1,1,"Pat Perez",93,0,NA,304,100,"3PuttAvoidanceInside5",2008
1,1,"Travis Perkins",53,0,NA,158,100,"3PuttAvoidanceInside5",2008
1,1,"Tom Pernice Jr",104,0,NA,409,100,"3PuttAvoidanceInside5",2008
1,1,"Kenny Perry",97,0,NA,321,100,"3PuttAvoidanceInside5",2008
1,1,"Ian Poulter",51,0,NA,149,100,"3PuttAvoidanceInside5",2008
1,1,"Chez Reavie",102,0,NA,344,100,"3PuttAvoidanceInside5",2008
1,1,"Tag Ridings",88,0,NA,302,100,"3PuttAvoidanceInside5",2008
1,1,"John Riegger",73,0,NA,241,100,"3PuttAvoidanceInside5",2008
1,1,"Chris Riley",51,0,NA,186,100,"3PuttAvoidanceInside5",2008
1,1,"John Rollins",94,0,NA,304,100,"3PuttAvoidanceInside5",2008
1,1,"Brett Rumford",72,0,NA,256,100,"3PuttAvoidanceInside5",2008
1,1,"Tom Scherrer",56,0,NA,169,100,"3PuttAvoidanceInside5",2008
1,1,"Adam Scott",51,0,NA,155,100,"3PuttAvoidanceInside5",2008
1,1,"Patrick Sheehan",124,0,NA,401,100,"3PuttAvoidanceInside5",2008
1,1,"Vijay Singh",82,0,NA,256,100,"3PuttAvoidanceInside5",2008
1,1,"Heath Slocum",104,0,NA,307,100,"3PuttAvoidanceInside5",2008
1,1,"Brandt Snedeker",85,0,NA,273,100,"3PuttAvoidanceInside5",2008
1,1,"Bob Sowards",61,0,NA,192,100,"3PuttAvoidanceInside5",2008
1,1,"Kevin Stadler",90,0,NA,267,100,"3PuttAvoidanceInside5",2008
1,1,"Kevin Streelman",114,0,NA,360,100,"3PuttAvoidanceInside5",2008
1,1,"Steve Stricker",75,0,NA,241,100,"3PuttAvoidanceInside5",2008
1,1,"Kevin Sutherland",98,0,NA,313,100,"3PuttAvoidanceInside5",2008
1,1,"Kyle Thompson",70,0,NA,215,100,"3PuttAvoidanceInside5",2008
1,1,"Nicholas Thompson",113,0,NA,374,100,"3PuttAvoidanceInside5",2008
1,1,"David Toms",70,0,NA,225,100,"3PuttAvoidanceInside5",2008
1,1,"Marc Turnesa",87,0,NA,295,100,"3PuttAvoidanceInside5",2008
1,1,"Bob Tway",70,0,NA,221,100,"3PuttAvoidanceInside5",2008
1,1,"Omar Uresti",74,0,NA,264,100,"3PuttAvoidanceInside5",2008
1,1,"Johnson Wagner",83,0,NA,264,100,"3PuttAvoidanceInside5",2008
1,1,"Jimmy Walker",73,0,NA,238,100,"3PuttAvoidanceInside5",2008
1,1,"Charles Warren",79,0,NA,266,100,"3PuttAvoidanceInside5",2008
1,1,"Nick Watney",96,0,NA,319,100,"3PuttAvoidanceInside5",2008
1,1,"Bubba Watson",97,0,NA,321,100,"3PuttAvoidanceInside5",2008
1,1,"Ron Whittaker",54,0,NA,123,100,"3PuttAvoidanceInside5",2008
1,1,"Charlie Wi",97,0,NA,346,100,"3PuttAvoidanceInside5",2008
1,1,"Jay Williamson",96,0,NA,266,100,"3PuttAvoidanceInside5",2008
1,1,"Dean Wilson",109,0,NA,323,100,"3PuttAvoidanceInside5",2008
1,1,"Mark Wilson",107,0,NA,370,100,"3PuttAvoidanceInside5",2008
138,138,"Nathan Green",95,0.26,1,392,99.7,"3PuttAvoidanceInside5",2008
139,139,"Bill Haas",99,0.28,1,354,99.7,"3PuttAvoidanceInside5",2008
139,139,"Matt Jones",95,0.28,1,361,99.7,"3PuttAvoidanceInside5",2008
139,139,"Billy Mayfair",103,0.28,1,356,99.7,"3PuttAvoidanceInside5",2008
142,142,"Jonathan Byrd",88,0.3,1,331,99.7,"3PuttAvoidanceInside5",2008
142,142,"Charles Howell III",101,0.3,1,337,99.7,"3PuttAvoidanceInside5",2008
142,142,"Bo Van Pelt",101,0.3,1,329,99.7,"3PuttAvoidanceInside5",2008
145,145,"Tim Petrovic",97,0.31,1,325,99.6,"3PuttAvoidanceInside5",2008
146,146,"Tim Wilkinson",95,0.32,1,312,99.6,"3PuttAvoidanceInside5",2008
147,147,"Mathew Goggin",91,0.33,1,299,99.6,"3PuttAvoidanceInside5",2008
147,147,"Jesper Parnevik",88,0.33,1,304,99.6,"3PuttAvoidanceInside5",2008
149,149,"Michael Allen",91,0.34,1,291,99.6,"3PuttAvoidanceInside5",2008
149,149,"Todd Demsey",80,0.34,1,292,99.6,"3PuttAvoidanceInside5",2008
149,149,"Robert Garrigus",90,0.34,1,298,99.6,"3PuttAvoidanceInside5",2008
149,149,"Jeff Quinney",87,0.34,1,293,99.6,"3PuttAvoidanceInside5",2008
153,153,"Rich Beem",90,0.35,1,282,99.6,"3PuttAvoidanceInside5",2008
153,153,"John Senden",93,0.35,1,285,99.6,"3PuttAvoidanceInside5",2008
153,153,"Mike Weir",88,0.35,1,282,99.6,"3PuttAvoidanceInside5",2008
153,153,"YE Yang",89,0.35,1,289,99.6,"3PuttAvoidanceInside5",2008
157,157,"Bart Bryant",81,0.36,1,280,99.6,"3PuttAvoidanceInside5",2008
157,157,"Chris DiMarco",87,0.36,1,276,99.6,"3PuttAvoidanceInside5",2008
157,157,"Matt Kuchar",88,0.36,1,280,99.6,"3PuttAvoidanceInside5",2008
157,157,"Rod Pampling",83,0.36,1,275,99.6,"3PuttAvoidanceInside5",2008
161,161,"Cliff Kresge",84,0.37,1,268,99.6,"3PuttAvoidanceInside5",2008
162,162,"Robert Gamez",79,0.38,1,261,99.6,"3PuttAvoidanceInside5",2008
162,162,"Jeff Maggert",86,0.38,1,264,99.6,"3PuttAvoidanceInside5",2008
162,162,"Camilo Villegas",79,0.38,1,261,99.6,"3PuttAvoidanceInside5",2008
165,165,"Ryan Moore",72,0.39,1,255,99.6,"3PuttAvoidanceInside5",2008
166,166,"Justin Bolli",87,0.4,1,252,99.6,"3PuttAvoidanceInside5",2008
166,166,"Scott Sterling",89,0.4,1,253,99.6,"3PuttAvoidanceInside5",2008
168,168,"Phil Mickelson",80,0.41,1,243,99.5,"3PuttAvoidanceInside5",2008
169,169,"Steve Elkington",84,0.43,1,234,99.5,"3PuttAvoidanceInside5",2008
170,170,"Alex Cejka",75,0.44,1,225,99.5,"3PuttAvoidanceInside5",2008
170,170,"Chris Stroud",81,0.44,1,226,99.5,"3PuttAvoidanceInside5",2008
172,172,"Ted Purdy",68,0.45,1,222,99.5,"3PuttAvoidanceInside5",2008
172,172,"Rory Sabbatini",77,0.45,1,223,99.5,"3PuttAvoidanceInside5",2008
174,174,"Fred Couples",60,0.49,1,203,99.5,"3PuttAvoidanceInside5",2008
175,175,"David Lutterus",59,0.5,1,199,99.5,"3PuttAvoidanceInside5",2008
176,176,"Andres Romero",69,0.52,1,194,99.4,"3PuttAvoidanceInside5",2008
177,177,"Paul Claxton",63,0.54,1,185,99.4,"3PuttAvoidanceInside5",2008
178,178,"Vaughn Taylor",103,0.56,2,354,99.4,"3PuttAvoidanceInside5",2008
179,179,"Tommy Gainey",60,0.6,1,166,99.4,"3PuttAvoidanceInside5",2008
180,180,"Alejandro Canizares",52,0.62,1,162,99.3,"3PuttAvoidanceInside5",2008
180,180,"Charley Hoffman",94,0.62,2,323,99.3,"3PuttAvoidanceInside5",2008
182,182,"George McNeill",97,0.63,2,318,99.3,"3PuttAvoidanceInside5",2008
183,183,"Nick Flanagan",89,0.65,2,307,99.3,"3PuttAvoidanceInside5",2008
183,183,"DJ Trahan",94,0.65,2,306,99.3,"3PuttAvoidanceInside5",2008
185,185,"Jerry Kelly",89,0.69,2,291,99.3,"3PuttAvoidanceInside5",2008
186,186,"Chad Campbell",94,0.7,2,287,99.3,"3PuttAvoidanceInside5",2008
186,186,"David Duval",51,0.7,1,142,99.3,"3PuttAvoidanceInside5",2008
188,188,"Scott Verplank",82,0.75,2,268,99.2,"3PuttAvoidanceInside5",2008
189,189,"Joe Durant",92,0.76,2,262,99.2,"3PuttAvoidanceInside5",2008
190,190,"Kevin Na",97,0.78,3,384,99.2,"3PuttAvoidanceInside5",2008
191,191,"Carl Pettersson",110,0.84,3,356,99.1,"3PuttAvoidanceInside5",2008
192,192,"Will Ma Kenzie",62,0.9,2,223,99.1,"3PuttAvoidanceInside5",2008
193,193,"Brenden Pappas",66,0.95,2,210,99,"3PuttAvoidanceInside5",2008
194,194,"Mark Calcavecchia",67,0.99,2,203,99,"3PuttAvoidanceInside5",2008
195,195,"Boo Weekley",86,1.01,2,198,98.9,"3PuttAvoidanceInside5",2008
196,196,"Geoff Ogilvy",65,1.08,2,186,98.9,"3PuttAvoidanceInside5",2008
197,197,"Brett Quigley",80,1.11,3,270,98.8,"3PuttAvoidanceInside5",2008
