"BestSubParRoundsStreak_RANKTHISWEEK_2005","BestSubParRoundsStreak_RANKLASTWEEK_2005","BestSubParRoundsStreak_PLAYERNAME_2005","BestSubParRoundsStreak__2005","BestSubParRoundsStreak_CAREERBESTSTREAK_2005","BestSubParRoundsStreak_BESTYTDSTREAK_2005","BestSubParRoundsStreak_CURRENTSTREAK_2005","stat_name","year"
62,62,"David Frost",NA,13,2,NA,"BestSubParRoundsStreak",2005
62,62,"Fred Funk",NA,13,9,NA,"BestSubParRoundsStreak",2005
62,62,"Buddy Gardner",NA,13,NA,NA,"BestSubParRoundsStreak",2005
62,62,"Brian Gay",NA,13,6,NA,"BestSubParRoundsStreak",2005
62,62,"Paul Gow",NA,13,5,NA,"BestSubParRoundsStreak",2005
62,62,"Tim Herron",NA,13,13,NA,"BestSubParRoundsStreak",2005
62,62,"Peter Jacobsen",NA,13,5,NA,"BestSubParRoundsStreak",2005
62,62,"Neal Lancaster",NA,13,11,NA,"BestSubParRoundsStreak",2005
62,62,"Bernhard Langer",NA,13,7,NA,"BestSubParRoundsStreak",2005
62,62,"Tom Lehman",NA,13,5,NA,"BestSubParRoundsStreak",2005
62,62,"Mark McCumber",NA,13,1,NA,"BestSubParRoundsStreak",2005
62,62,"Calvin Peete",NA,13,NA,NA,"BestSubParRoundsStreak",2005
62,62,"David Peoples",NA,13,5,NA,"BestSubParRoundsStreak",2005
62,62,"Ted Purdy",NA,13,6,NA,"BestSubParRoundsStreak",2005
62,62,"Mike Reid",NA,13,NA,NA,"BestSubParRoundsStreak",2005
62,62,"Dave Rummells",NA,13,3,NA,"BestSubParRoundsStreak",2005
62,62,"Tom Sieckmann",NA,13,NA,NA,"BestSubParRoundsStreak",2005
62,62,"Tony Sills",NA,13,NA,NA,"BestSubParRoundsStreak",2005
62,62,"Curtis Strange",NA,13,NA,NA,"BestSubParRoundsStreak",2005
62,62,"Mike Sullivan",NA,13,NA,NA,"BestSubParRoundsStreak",2005
62,62,"David Toms",NA,13,13,NA,"BestSubParRoundsStreak",2005
62,62,"Duffy Waldorf",NA,13,6,NA,"BestSubParRoundsStreak",2005
62,62,"Mike Weir",NA,13,3,NA,"BestSubParRoundsStreak",2005
100,100,"Dave Barr",NA,12,NA,NA,"BestSubParRoundsStreak",2005
100,100,"Cameron Beckman",NA,12,5,NA,"BestSubParRoundsStreak",2005
100,100,"Jeff Brehaut",NA,12,4,NA,"BestSubParRoundsStreak",2005
100,100,"Mark Brooks",NA,12,3,NA,"BestSubParRoundsStreak",2005
100,100,"Mark Calcavecchia",NA,12,9,NA,"BestSubParRoundsStreak",2005
100,100,"Chad Campbell",NA,12,5,NA,"BestSubParRoundsStreak",2005
100,100,"Greg Chalmers",NA,12,NA,NA,"BestSubParRoundsStreak",2005
100,100,"Stewart Cink",NA,12,12,NA,"BestSubParRoundsStreak",2005
100,100,"Ben Crane",NA,12,9,NA,"BestSubParRoundsStreak",2005
100,100,"Danny Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2005
100,100,"David Edwards",NA,12,4,NA,"BestSubParRoundsStreak",2005
100,100,"Joel Edwards",NA,12,1,NA,"BestSubParRoundsStreak",2005
100,100,"Brad Faxon",NA,12,3,NA,"BestSubParRoundsStreak",2005
100,100,"Todd Fischer",NA,12,5,NA,"BestSubParRoundsStreak",2005
100,100,"Jim Furyk",NA,12,9,NA,"BestSubParRoundsStreak",2005
100,100,"Robert Gamez",NA,12,7,NA,"BestSubParRoundsStreak",2005
100,100,"Paul Goydos",NA,12,4,NA,"BestSubParRoundsStreak",2005
100,100,"Jay Haas",NA,12,5,NA,"BestSubParRoundsStreak",2005
100,100,"Mike Heinen",NA,12,4,NA,"BestSubParRoundsStreak",2005
100,100,"Jonathan Kaye",NA,12,5,NA,"BestSubParRoundsStreak",2005
100,100,"Skip Kendall",NA,12,5,NA,"BestSubParRoundsStreak",2005
100,100,"Gary Koch",NA,12,NA,NA,"BestSubParRoundsStreak",2005
100,100,"Greg Kraft",NA,12,NA,NA,"BestSubParRoundsStreak",2005
100,100,"Jim McGovern",NA,12,3,NA,"BestSubParRoundsStreak",2005
100,100,"Phil Mickelson",NA,12,6,NA,"BestSubParRoundsStreak",2005
100,100,"Larry Mize",NA,12,4,NA,"BestSubParRoundsStreak",2005
100,100,"Gil Morgan",NA,12,NA,NA,"BestSubParRoundsStreak",2005
100,100,"Frank Nobilo",NA,12,NA,NA,"BestSubParRoundsStreak",2005
100,100,"Jose Maria Olazabal",NA,12,11,NA,"BestSubParRoundsStreak",2005
100,100,"Don Pooley",NA,12,NA,NA,"BestSubParRoundsStreak",2005
100,100,"Gene Sauers",NA,12,2,NA,"BestSubParRoundsStreak",2005
100,100,"Paul Stankowski",NA,12,1,NA,"BestSubParRoundsStreak",2005
100,100,"Kevin Sutherland",NA,12,6,NA,"BestSubParRoundsStreak",2005
100,100,"Hal Sutton",NA,12,1,NA,"BestSubParRoundsStreak",2005
100,100,"Willie Wood",NA,12,2,NA,"BestSubParRoundsStreak",2005
100,100,"Fuzzy Zoeller",NA,12,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Craig Barlow",NA,11,9,NA,"BestSubParRoundsStreak",2005
136,136,"Chip Beck",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Olin Browne",NA,11,4,NA,"BestSubParRoundsStreak",2005
136,136,"George Burns",NA,11,1,NA,"BestSubParRoundsStreak",2005
136,136,"Bob Burns",NA,11,3,NA,"BestSubParRoundsStreak",2005
136,136,"Tom Byrum",NA,11,4,NA,"BestSubParRoundsStreak",2005
136,136,"Jim Carter",NA,11,4,NA,"BestSubParRoundsStreak",2005
136,136,"Brandel Chamblee",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"KJ Choi",NA,11,5,NA,"BestSubParRoundsStreak",2005
136,136,"Michael Clark II",NA,11,1,NA,"BestSubParRoundsStreak",2005
136,136,"John Daly",NA,11,9,NA,"BestSubParRoundsStreak",2005
136,136,"Brad Fabel",NA,11,4,NA,"BestSubParRoundsStreak",2005
136,136,"Keith Fergus",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Bruce Fleisher",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Raymond Floyd",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Sergio Garcia",NA,11,9,NA,"BestSubParRoundsStreak",2005
136,136,"Mathew Goggin",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Todd Hamilton",NA,11,6,NA,"BestSubParRoundsStreak",2005
136,136,"JP Hayes",NA,11,11,NA,"BestSubParRoundsStreak",2005
136,136,"JJ Henry",NA,11,11,NA,"BestSubParRoundsStreak",2005
136,136,"Bradley Hughes",NA,11,9,NA,"BestSubParRoundsStreak",2005
136,136,"Freddie Jacobson",NA,11,5,NA,"BestSubParRoundsStreak",2005
136,136,"Ian Leggatt",NA,11,4,NA,"BestSubParRoundsStreak",2005
136,136,"Bruce Lietzke",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"John Mahaffey",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Billy Mayfair",NA,11,10,NA,"BestSubParRoundsStreak",2005
136,136,"Shaun Micheel",NA,11,11,NA,"BestSubParRoundsStreak",2005
136,136,"Geoff Ogilvy",NA,11,5,NA,"BestSubParRoundsStreak",2005
136,136,"David Ogrin",NA,11,1,NA,"BestSubParRoundsStreak",2005
136,136,"Rod Pampling",NA,11,8,NA,"BestSubParRoundsStreak",2005
136,136,"Carl Pettersson",NA,11,11,NA,"BestSubParRoundsStreak",2005
136,136,"Nick Price",NA,11,6,NA,"BestSubParRoundsStreak",2005
136,136,"Tom Purtzer",NA,11,2,NA,"BestSubParRoundsStreak",2005
136,136,"Lee Rinker",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Clarence Rose",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Rory Sabbatini",NA,11,8,NA,"BestSubParRoundsStreak",2005
136,136,"Wes Short Jr",NA,11,11,NA,"BestSubParRoundsStreak",2005
136,136,"Jim Simons",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Tim Simpson",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Jim Thorpe",NA,11,NA,NA,"BestSubParRoundsStreak",2005
136,136,"Jay Williamson",NA,11,5,NA,"BestSubParRoundsStreak",2005
136,136,"Richard Zokol",NA,11,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Michael Allen",NA,10,4,NA,"BestSubParRoundsStreak",2005
178,178,"Phil Blackmar",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Jason Buha",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Mark Carnevale",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Lennie Clements",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Trevor Dodds",NA,10,3,NA,"BestSubParRoundsStreak",2005
178,178,"Bob Gilder",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Bill Glasson",NA,10,9,NA,"BestSubParRoundsStreak",2005
178,178,"David Gossett",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Jeff Gove",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Hubert Green",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Scott Gump",NA,10,1,NA,"BestSubParRoundsStreak",2005
178,178,"Dudley Hart",NA,10,8,NA,"BestSubParRoundsStreak",2005
178,178,"Nolan Henke",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Mike Hulbert",NA,10,2,NA,"BestSubParRoundsStreak",2005
178,178,"Zach Johnson",NA,10,7,NA,"BestSubParRoundsStreak",2005
178,178,"Steve Jones",NA,10,3,NA,"BestSubParRoundsStreak",2005
178,178,"Pete Jordan",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Kenny Knox",NA,10,1,NA,"BestSubParRoundsStreak",2005
178,178,"Steve Lowery",NA,10,10,NA,"BestSubParRoundsStreak",2005
178,178,"Mark Lye",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Len Mattiace",NA,10,4,NA,"BestSubParRoundsStreak",2005
178,178,"Kevin Na",NA,10,10,NA,"BestSubParRoundsStreak",2005
178,178,"Larry Nelson",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Greg Norman",NA,10,2,NA,"BestSubParRoundsStreak",2005
178,178,"Pat Perez",NA,10,6,NA,"BestSubParRoundsStreak",2005
178,178,"Craig Perks",NA,10,2,NA,"BestSubParRoundsStreak",2005
178,178,"Tom Pernice Jr",NA,10,8,NA,"BestSubParRoundsStreak",2005
178,178,"Chris Perry",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Kenny Perry",NA,10,6,NA,"BestSubParRoundsStreak",2005
178,178,"Brett Quigley",NA,10,8,NA,"BestSubParRoundsStreak",2005
178,178,"Justin Rose",NA,10,10,NA,"BestSubParRoundsStreak",2005
178,178,"Heath Slocum",NA,10,10,NA,"BestSubParRoundsStreak",2005
178,178,"Mike Smith",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"JC Snead",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Steve Stricker",NA,10,6,NA,"BestSubParRoundsStreak",2005
178,178,"David Sutherland",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Hidemichi Tanaka",NA,10,7,NA,"BestSubParRoundsStreak",2005
178,178,"Phil Tataurangi",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Doug Tewell",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Roland Thatcher",NA,10,10,NA,"BestSubParRoundsStreak",2005
178,178,"Howard Twitty",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Bobby Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2005
178,178,"Lanny Wadkins",NA,10,1,NA,"BestSubParRoundsStreak",2005
178,178,"Mark Wiebe",NA,10,NA,NA,"BestSubParRoundsStreak",2005
223,223,"John Adams",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Steve Allan",NA,9,5,NA,"BestSubParRoundsStreak",2005
223,223,"Tommy Armour III",NA,9,5,NA,"BestSubParRoundsStreak",2005
223,223,"Doug Barron",NA,9,6,NA,"BestSubParRoundsStreak",2005
223,223,"Andy Bean",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Notah Begay III",NA,9,3,NA,"BestSubParRoundsStreak",2005
223,223,"Guy Boros",NA,9,5,NA,"BestSubParRoundsStreak",2005
223,223,"Bill Britton",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Angel Cabrera",NA,9,6,NA,"BestSubParRoundsStreak",2005
223,223,"Alex Cejka",NA,9,4,NA,"BestSubParRoundsStreak",2005
223,223,"Brian Claar",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Robert Damron",NA,9,7,NA,"BestSubParRoundsStreak",2005
223,223,"Luke Donald",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Brad Elder",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Ernie Els",NA,9,6,NA,"BestSubParRoundsStreak",2005
223,223,"Robin Freeman",NA,9,3,NA,"BestSubParRoundsStreak",2005
223,223,"Jim Gallagher Jr",NA,9,2,NA,"BestSubParRoundsStreak",2005
223,223,"Kelly Gibson",NA,9,1,NA,"BestSubParRoundsStreak",2005
223,223,"Lucas Glover",NA,9,6,NA,"BestSubParRoundsStreak",2005
223,223,"Matt Gogel",NA,9,4,NA,"BestSubParRoundsStreak",2005
223,223,"Jason Gore",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Mathias Gronberg",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Gary Hallberg",NA,9,2,NA,"BestSubParRoundsStreak",2005
223,223,"Morris Hatalsky",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Mark Hayes",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Bob Heintz",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Brian Henninger",NA,9,2,NA,"BestSubParRoundsStreak",2005
223,223,"Hale Irwin",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Brandt Jobe",NA,9,7,NA,"BestSubParRoundsStreak",2005
223,223,"Per Ulrik Johansson",NA,9,4,NA,"BestSubParRoundsStreak",2005
223,223,"Richard Johnson",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Brendan Jones",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Craig Kanada",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Matt Kuchar",NA,9,3,NA,"BestSubParRoundsStreak",2005
223,223,"Hank Kuehne",NA,9,5,NA,"BestSubParRoundsStreak",2005
223,223,"JL Lewis",NA,9,5,NA,"BestSubParRoundsStreak",2005
223,223,"Bob Lohr",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Sandy Lyle",NA,9,2,NA,"BestSubParRoundsStreak",2005
223,223,"Spike McRoy",NA,9,5,NA,"BestSubParRoundsStreak",2005
223,223,"Colin Montgomerie",NA,9,5,NA,"BestSubParRoundsStreak",2005
223,223,"Arron Oberholser",NA,9,8,NA,"BestSubParRoundsStreak",2005
223,223,"Ryan Palmer",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Dennis Paulson",NA,9,4,NA,"BestSubParRoundsStreak",2005
223,223,"John Riegger",NA,9,2,NA,"BestSubParRoundsStreak",2005
223,223,"John Rollins",NA,9,7,NA,"BestSubParRoundsStreak",2005
223,223,"Ted Schulz",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"John Senden",NA,9,7,NA,"BestSubParRoundsStreak",2005
223,223,"Patrick Sheehan",NA,9,6,NA,"BestSubParRoundsStreak",2005
223,223,"Mike Sposa",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Mike Springer",NA,9,5,NA,"BestSubParRoundsStreak",2005
223,223,"Ron Streck",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Tommy Tolles",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Omar Uresti",NA,9,8,NA,"BestSubParRoundsStreak",2005
223,223,"Stan Utley",NA,9,NA,NA,"BestSubParRoundsStreak",2005
223,223,"Bo Van Pelt",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Charles Warren",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Tom Watson",NA,9,2,NA,"BestSubParRoundsStreak",2005
223,223,"Brett Wetterich",NA,9,9,NA,"BestSubParRoundsStreak",2005
223,223,"Robert Wrenn",NA,9,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Fulton Allem",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Stephen Ames",NA,8,5,NA,"BestSubParRoundsStreak",2005
282,282,"Ian Baker Finch",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Pat Bates",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Rich Beem",NA,8,5,NA,"BestSubParRoundsStreak",2005
282,282,"Michael Bradley",NA,8,3,NA,"BestSubParRoundsStreak",2005
282,282,"Danny Briggs",NA,8,7,NA,"BestSubParRoundsStreak",2005
282,282,"Ken Brown",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Curt Byrum",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Michael Campbell",NA,8,3,NA,"BestSubParRoundsStreak",2005
282,282,"TC Chen",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Daniel Chopra",NA,8,8,NA,"BestSubParRoundsStreak",2005
282,282,"Bobby Clampett",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Keith Clearwater",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Ben Crenshaw",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Matt Davidson",NA,8,8,NA,"BestSubParRoundsStreak",2005
282,282,"Mike Donald",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Jason Dufner",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Scott Dunlap",NA,8,2,NA,"BestSubParRoundsStreak",2005
282,282,"Nick Faldo",NA,8,3,NA,"BestSubParRoundsStreak",2005
282,282,"Tom Gillis",NA,8,5,NA,"BestSubParRoundsStreak",2005
282,282,"Wayne Grady",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Scott Gutschewski",NA,8,8,NA,"BestSubParRoundsStreak",2005
282,282,"Glen Hnatiuk",NA,8,3,NA,"BestSubParRoundsStreak",2005
282,282,"David Ishii",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Miguel Angel Jimenez",NA,8,2,NA,"BestSubParRoundsStreak",2005
282,282,"Stephen Leaney",NA,8,8,NA,"BestSubParRoundsStreak",2005
282,282,"Wayne Levi",NA,8,4,NA,"BestSubParRoundsStreak",2005
282,282,"Hunter Mahan",NA,8,7,NA,"BestSubParRoundsStreak",2005
282,282,"Dick Mast",NA,8,2,NA,"BestSubParRoundsStreak",2005
282,282,"Johnny Miller",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"David Morland IV",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Jodie Mudd",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Jack Nicklaus",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Brenden Pappas",NA,8,3,NA,"BestSubParRoundsStreak",2005
282,282,"Phillip Price",NA,8,7,NA,"BestSubParRoundsStreak",2005
282,282,"Jack Renner",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Larry Rinker",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Lance Ten Broeck",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Esteban Toledo",NA,8,5,NA,"BestSubParRoundsStreak",2005
282,282,"Lee Trevino",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Ted Tryba",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Brett Upper",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Jean Van de Velde",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Fred Wadsworth",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"DA Weibring",NA,8,NA,NA,"BestSubParRoundsStreak",2005
282,282,"Lee Westwood",NA,8,3,NA,"BestSubParRoundsStreak",2005
282,282,"Charlie Wi",NA,8,8,NA,"BestSubParRoundsStreak",2005
282,282,"Mark Wilson",NA,8,6,NA,"BestSubParRoundsStreak",2005
331,331,"JC Anderson",NA,7,NA,NA,"BestSubParRoundsStreak",2005
331,331,"Arjun Atwal",NA,7,7,NA,"BestSubParRoundsStreak",2005
331,331,"Seve Ballesteros",NA,7,NA,NA,"BestSubParRoundsStreak",2005
331,331,"Aaron Barber",NA,7,NA,NA,"BestSubParRoundsStreak",2005
331,331,"Todd Barranger",NA,7,NA,NA,"BestSubParRoundsStreak",2005
331,331,"Ben Bates",NA,7,NA,NA,"BestSubParRoundsStreak",2005
