"Approach75100yardsRTPScore_RANKTHISWEEK_2005","Approach75100yardsRTPScore_RANKLASTWEEK_2005","Approach75100yardsRTPScore_PLAYERNAME_2005","Approach75100yardsRTPScore_ROUNDS_2005","Approach75100yardsRTPScore_AVGRTP_2005","stat_name","year"
1,1,"Richard Johnson",50,-0.35,"Approach75100yardsRTPScore",2005
2,2,"Will Ma Kenzie",75,-0.325,"Approach75100yardsRTPScore",2005
3,3,"Jeff Brehaut",71,-0.317,"Approach75100yardsRTPScore",2005
4,4,"Scott Verplank",87,-0.315,"Approach75100yardsRTPScore",2005
5,5,"Doug Barron",70,-0.311,"Approach75100yardsRTPScore",2005
5,5,"Adam Scott",72,-0.311,"Approach75100yardsRTPScore",2005
7,7,"Steve Stricker",62,-0.298,"Approach75100yardsRTPScore",2005
8,8,"Neal Lancaster",95,-0.276,"Approach75100yardsRTPScore",2005
9,9,"John Rollins",97,-0.275,"Approach75100yardsRTPScore",2005
10,10,"John Daly",78,-0.267,"Approach75100yardsRTPScore",2005
11,11,"Bart Bryant",91,-0.263,"Approach75100yardsRTPScore",2005
12,12,"Arjun Atwal",65,-0.259,"Approach75100yardsRTPScore",2005
13,13,"Ryuji Imada",78,-0.254,"Approach75100yardsRTPScore",2005
14,14,"Joe Ogilvie",103,-0.252,"Approach75100yardsRTPScore",2005
15,15,"Arron Oberholser",65,-0.25,"Approach75100yardsRTPScore",2005
16,16,"JP Hayes",63,-0.238,"Approach75100yardsRTPScore",2005
17,17,"Stephen Leaney",89,-0.237,"Approach75100yardsRTPScore",2005
18,18,"Omar Uresti",84,-0.231,"Approach75100yardsRTPScore",2005
19,19,"Corey Pavin",77,-0.228,"Approach75100yardsRTPScore",2005
20,20,"Luke Donald",67,-0.225,"Approach75100yardsRTPScore",2005
20,20,"Padraig Harrington",50,-0.225,"Approach75100yardsRTPScore",2005
20,20,"Hunter Mahan",103,-0.225,"Approach75100yardsRTPScore",2005
23,23,"Phil Mickelson",81,-0.217,"Approach75100yardsRTPScore",2005
24,24,"Vaughn Taylor",99,-0.215,"Approach75100yardsRTPScore",2005
25,25,"Chris DiMarco",83,-0.213,"Approach75100yardsRTPScore",2005
26,26,"Brian Davis",75,-0.211,"Approach75100yardsRTPScore",2005
27,27,"Mark Brooks",72,-0.205,"Approach75100yardsRTPScore",2005
28,28,"Sergio Garcia",73,-0.204,"Approach75100yardsRTPScore",2005
29,29,"Dan Forsman",52,-0.203,"Approach75100yardsRTPScore",2005
29,29,"Kenny Perry",82,-0.203,"Approach75100yardsRTPScore",2005
31,31,"Olin Browne",99,-0.202,"Approach75100yardsRTPScore",2005
32,32,"Rich Beem",66,-0.2,"Approach75100yardsRTPScore",2005
32,32,"Phillip Price",77,-0.2,"Approach75100yardsRTPScore",2005
32,32,"Joey Sindelar",104,-0.2,"Approach75100yardsRTPScore",2005
35,35,"Jim Furyk",94,-0.197,"Approach75100yardsRTPScore",2005
36,36,"Tiger Woods",76,-0.196,"Approach75100yardsRTPScore",2005
37,37,"Jeff Maggert",79,-0.191,"Approach75100yardsRTPScore",2005
38,38,"Tjaart van der Walt",56,-0.189,"Approach75100yardsRTPScore",2005
39,39,"Geoff Ogilvy",97,-0.187,"Approach75100yardsRTPScore",2005
39,39,"Mark Wilson",74,-0.187,"Approach75100yardsRTPScore",2005
41,41,"Jonathan Kaye",77,-0.186,"Approach75100yardsRTPScore",2005
41,41,"Scott McCarron",78,-0.186,"Approach75100yardsRTPScore",2005
43,43,"John Senden",101,-0.184,"Approach75100yardsRTPScore",2005
44,44,"Robert Allenby",95,-0.183,"Approach75100yardsRTPScore",2005
45,45,"Mark Calcavecchia",92,-0.181,"Approach75100yardsRTPScore",2005
46,46,"Tim Petrovic",97,-0.18,"Approach75100yardsRTPScore",2005
47,47,"Stuart Appleby",84,-0.179,"Approach75100yardsRTPScore",2005
48,48,"John Cook",72,-0.177,"Approach75100yardsRTPScore",2005
49,49,"Peter Lonard",85,-0.172,"Approach75100yardsRTPScore",2005
50,50,"Mark OMeara",66,-0.171,"Approach75100yardsRTPScore",2005
51,51,"Charles Howell III",95,-0.169,"Approach75100yardsRTPScore",2005
51,51,"John Huston",90,-0.169,"Approach75100yardsRTPScore",2005
51,51,"Vijay Singh",111,-0.169,"Approach75100yardsRTPScore",2005
54,54,"Robert Gamez",91,-0.168,"Approach75100yardsRTPScore",2005
55,55,"Jose Maria Olazabal",55,-0.167,"Approach75100yardsRTPScore",2005
56,56,"Paul Azinger",66,-0.164,"Approach75100yardsRTPScore",2005
57,57,"Tom Lehman",69,-0.163,"Approach75100yardsRTPScore",2005
58,58,"Matt Gogel",78,-0.16,"Approach75100yardsRTPScore",2005
59,59,"Hank Kuehne",84,-0.159,"Approach75100yardsRTPScore",2005
60,60,"Stewart Cink",98,-0.157,"Approach75100yardsRTPScore",2005
60,60,"Skip Kendall",80,-0.157,"Approach75100yardsRTPScore",2005
62,62,"Zach Johnson",96,-0.155,"Approach75100yardsRTPScore",2005
63,63,"Paul Claxton",79,-0.154,"Approach75100yardsRTPScore",2005
63,63,"Charles Warren",89,-0.154,"Approach75100yardsRTPScore",2005
65,65,"Charlie Wi",67,-0.153,"Approach75100yardsRTPScore",2005
66,66,"Steve Elkington",67,-0.151,"Approach75100yardsRTPScore",2005
66,66,"Brett Quigley",96,-0.151,"Approach75100yardsRTPScore",2005
68,68,"Justin Bolli",65,-0.15,"Approach75100yardsRTPScore",2005
69,69,"Kirk Triplett",55,-0.148,"Approach75100yardsRTPScore",2005
70,70,"Rob Rashell",65,-0.145,"Approach75100yardsRTPScore",2005
71,71,"Harrison Frazar",105,-0.144,"Approach75100yardsRTPScore",2005
72,72,"Justin Leonard",78,-0.143,"Approach75100yardsRTPScore",2005
73,73,"Heath Slocum",103,-0.14,"Approach75100yardsRTPScore",2005
