"Approachesfrom150175yards_RANKTHISWEEK_2009","Approachesfrom150175yards_RANKLASTWEEK_2009","Approachesfrom150175yards_PLAYERNAME_2009","Approachesfrom150175yards_ROUNDS_2009","Approachesfrom150175yards_AVG_2009","Approachesfrom150175yards_TOTALDISTANCEFEET_2009","Approachesfrom150175yards_OFATTEMPTS_2009","Approachesfrom150175yards_RELATIVETOPAR_2009","stat_name","year"
1,1,"Jay Williamson",69,NA,4273.75,179,-3,"Approachesfrom150175yards",2009
1,1,"Tiger Woods",64,NA,3250.833,136,-20,"Approachesfrom150175yards",2009
3,3,"David Duval",56,NA,2470.5,103,5,"Approachesfrom150175yards",2009
4,4,"Fred Couples",54,NA,2307,95,-14,"Approachesfrom150175yards",2009
5,5,"Luke Donald",79,NA,4407.917,181,-35,"Approachesfrom150175yards",2009
5,5,"Tom Lehman",55,NA,2601.167,107,-5,"Approachesfrom150175yards",2009
5,5,"Tag Ridings",50,NA,2846.75,117,-15,"Approachesfrom150175yards",2009
8,8,"Ernie Els",70,NA,4000.583,164,-24,"Approachesfrom150175yards",2009
9,9,"Hunter Mahan",94,NA,4851.75,198,-22,"Approachesfrom150175yards",2009
9,9,"Scott Verplank",88,NA,6203.833,253,-34,"Approachesfrom150175yards",2009
11,11,"Sean OHair",80,NA,3223.917,131,-14,"Approachesfrom150175yards",2009
12,12,"Jason Bohn",88,NA,6321.083,256,-24,"Approachesfrom150175yards",2009
12,12,"Rory Sabbatini",81,NA,3994,162,-18,"Approachesfrom150175yards",2009
14,14,"Mike Weir",85,NA,4646.083,188,-20,"Approachesfrom150175yards",2009
15,15,"Scott Sterling",51,NA,2932.667,118,-16,"Approachesfrom150175yards",2009
16,16,"KJ Choi",65,NA,3093.417,124,-5,"Approachesfrom150175yards",2009
17,17,"DJ Trahan",96,NA,6051.917,242,-17,"Approachesfrom150175yards",2009
18,18,"Steve Stricker",81,NA,4496.833,179,-16,"Approachesfrom150175yards",2009
19,19,"Cameron Beckman",87,NA,5277.667,209,-25,"Approachesfrom150175yards",2009
19,19,"David Toms",98,NA,6037.5,239,-14,"Approachesfrom150175yards",2009
21,21,"Chad Campbell",90,NA,5471.583,215,-19,"Approachesfrom150175yards",2009
22,22,"Bryce Molder",69,NA,4337.167,170,-12,"Approachesfrom150175yards",2009
23,23,"Jim Furyk",86,NA,5144.417,201,-17,"Approachesfrom150175yards",2009
23,23,"Retief Goosen",74,NA,3607.083,141,-6,"Approachesfrom150175yards",2009
23,23,"Darron Stiles",52,NA,3197.417,125,-12,"Approachesfrom150175yards",2009
26,26,"Stuart Appleby",79,NA,4466.417,174,-1,"Approachesfrom150175yards",2009
26,26,"Joe Durant",62,NA,4112.5,160,-8,"Approachesfrom150175yards",2009
26,26,"Greg Kraft",51,NA,3081.333,120,-6,"Approachesfrom150175yards",2009
26,26,"Cliff Kresge",78,NA,4998,195,-9,"Approachesfrom150175yards",2009
30,30,"Mark Calcavecchia",72,NA,4326.667,168,-3,"Approachesfrom150175yards",2009
30,30,"Tim Clark",81,NA,4602,179,-16,"Approachesfrom150175yards",2009
30,30,"Dean Wilson",81,NA,5153.167,200,-13,"Approachesfrom150175yards",2009
33,33,"Brandt Snedeker",81,NA,4901,190,-28,"Approachesfrom150175yards",2009
34,34,"Woody Austin",84,NA,5704.917,220,-18,"Approachesfrom150175yards",2009
34,34,"Rich Beem",77,NA,4402.333,170,-11,"Approachesfrom150175yards",2009
34,34,"Kevin Na",91,NA,6445.083,249,-35,"Approachesfrom150175yards",2009
34,34,"Kevin Stadler",65,NA,4256.667,164,-12,"Approachesfrom150175yards",2009
38,38,"Rocco Mediate",79,NA,5090.833,195,-5,"Approachesfrom150175yards",2009
38,38,"DA Points",99,NA,7117.583,273,-7,"Approachesfrom150175yards",2009
38,38,"Andres Romero",58,NA,2711.833,104,-15,"Approachesfrom150175yards",2009
38,38,"Chris Stroud",88,NA,5498.833,211,-11,"Approachesfrom150175yards",2009
42,42,"Alex Cejka",82,NA,6094,233,-20,"Approachesfrom150175yards",2009
42,42,"Harrison Frazar",93,NA,5669.583,217,-22,"Approachesfrom150175yards",2009
42,42,"JB Holmes",74,NA,3195,122,-14,"Approachesfrom150175yards",2009
42,42,"Steve Marino",98,NA,6049.167,231,-12,"Approachesfrom150175yards",2009
42,42,"Heath Slocum",95,NA,6887.25,263,-6,"Approachesfrom150175yards",2009
47,47,"Robert Allenby",71,NA,4968.25,189,-7,"Approachesfrom150175yards",2009
47,47,"Steve Flesch",77,NA,4746.333,181,-4,"Approachesfrom150175yards",2009
47,47,"Lucas Glover",93,NA,5780.833,220,-15,"Approachesfrom150175yards",2009
50,50,"Freddie Jacobson",83,NA,5640.25,214,-18,"Approachesfrom150175yards",2009
50,50,"Zach Johnson",94,NA,6378.75,242,-21,"Approachesfrom150175yards",2009
50,50,"Kenny Perry",92,NA,4826.5,183,-10,"Approachesfrom150175yards",2009
53,53,"Kris Blanks",60,NA,3537.333,134,-3,"Approachesfrom150175yards",2009
53,53,"Ken Duke",87,NA,5764.917,218,-3,"Approachesfrom150175yards",2009
53,53,"Padraig Harrington",66,NA,2804.417,106,-12,"Approachesfrom150175yards",2009
53,53,"Lee Janzen",74,NA,4997.167,189,-12,"Approachesfrom150175yards",2009
57,57,"Tommy Armour III",58,NA,4260.333,161,-8,"Approachesfrom150175yards",2009
57,57,"Robert Garrigus",83,NA,4771.583,180,-6,"Approachesfrom150175yards",2009
57,57,"Ryan Moore",89,NA,5189,196,-11,"Approachesfrom150175yards",2009
57,57,"Ian Poulter",59,NA,2758.583,104,-9,"Approachesfrom150175yards",2009
57,57,"Adam Scott",53,NA,3445.583,130,9,"Approachesfrom150175yards",2009
62,62,"Derek Fathauer",63,NA,3745.833,141,-9,"Approachesfrom150175yards",2009
63,63,"Brendon de Jonge",90,NA,6125.75,230,-14,"Approachesfrom150175yards",2009
63,63,"Ryuji Imada",85,NA,4978.917,187,-9,"Approachesfrom150175yards",2009
63,63,"Colt Knost",71,NA,4431.083,166,-3,"Approachesfrom150175yards",2009
63,63,"Marc Leishman",91,NA,6260.417,235,-19,"Approachesfrom150175yards",2009
67,67,"Angel Cabrera",55,NA,2701.833,101,-4,"Approachesfrom150175yards",2009
67,67,"Steve Elkington",70,NA,5702.667,213,-17,"Approachesfrom150175yards",2009
67,67,"Matt Kuchar",82,NA,6098.917,228,-22,"Approachesfrom150175yards",2009
67,67,"Nick OHern",90,NA,7146.833,267,-5,"Approachesfrom150175yards",2009
67,67,"Pat Perez",74,NA,4814.083,180,-9,"Approachesfrom150175yards",2009
67,67,"Boo Weekley",79,NA,4784.583,179,-4,"Approachesfrom150175yards",2009
73,73,"Jason Dufner",90,NA,6086.667,227,-5,"Approachesfrom150175yards",2009
73,73,"Anthony Kim",76,NA,3162.833,118,1,"Approachesfrom150175yards",2009
73,73,"Rick Price",54,NA,3223.75,120,3,"Approachesfrom150175yards",2009
73,73,"Jeff Quinney",78,NA,6312.583,235,-11,"Approachesfrom150175yards",2009
