"AveragePuttingDistanceAll1putts_RANKTHISWEEK_2005","AveragePuttingDistanceAll1putts_RANKLASTWEEK_2005","AveragePuttingDistanceAll1putts_PLAYERNAME_2005","AveragePuttingDistanceAll1putts_ROUNDS_2005","AveragePuttingDistanceAll1putts_AVG_2005","AveragePuttingDistanceAll1putts_DISTANCEFEET_2005","AveragePuttingDistanceAll1putts_TOTALPUTTS_2005","stat_name","year"
44,44,"Jim Furyk",94,NA,4027.333,525,"AveragePuttingDistanceAll1putts",2005
44,44,"Brian Gay",101,NA,5358.75,701,"AveragePuttingDistanceAll1putts",2005
44,44,"Brent Geiberger",61,NA,2689.167,350,"AveragePuttingDistanceAll1putts",2005
44,44,"Jay Haas",54,NA,2086.5,271,"AveragePuttingDistanceAll1putts",2005
44,44,"Hunter Haas",83,NA,4020.167,522,"AveragePuttingDistanceAll1putts",2005
44,44,"Padraig Harrington",50,NA,2221.417,290,"AveragePuttingDistanceAll1putts",2005
44,44,"Bob Heintz",67,NA,3656.167,478,"AveragePuttingDistanceAll1putts",2005
44,44,"Brandt Jobe",96,NA,4309.417,563,"AveragePuttingDistanceAll1putts",2005
44,44,"Matt Kuchar",60,NA,2999.417,391,"AveragePuttingDistanceAll1putts",2005
44,44,"Bernhard Langer",67,NA,2571.583,336,"AveragePuttingDistanceAll1putts",2005
44,44,"Stephen Leaney",89,NA,3865.917,502,"AveragePuttingDistanceAll1putts",2005
44,44,"Thomas Levet",54,NA,1830.5,238,"AveragePuttingDistanceAll1putts",2005
44,44,"Frank Lickliter II",100,NA,4361.25,570,"AveragePuttingDistanceAll1putts",2005
44,44,"Davis Love III",80,NA,3054.167,398,"AveragePuttingDistanceAll1putts",2005
44,44,"Billy Mayfair",114,NA,5036.25,659,"AveragePuttingDistanceAll1putts",2005
44,44,"Arron Oberholser",65,NA,2672.917,348,"AveragePuttingDistanceAll1putts",2005
44,44,"Tim Petrovic",97,NA,4189.75,546,"AveragePuttingDistanceAll1putts",2005
44,44,"Phillip Price",77,NA,3603.833,470,"AveragePuttingDistanceAll1putts",2005
44,44,"DJ Trahan",81,NA,3525.083,461,"AveragePuttingDistanceAll1putts",2005
66,66,"Steve Allan",102,NA,4692.75,622,"AveragePuttingDistanceAll1putts",2005
66,66,"Billy Andrade",83,NA,4122,546,"AveragePuttingDistanceAll1putts",2005
66,66,"Craig Barlow",81,NA,3195.083,421,"AveragePuttingDistanceAll1putts",2005
66,66,"Jonathan Byrd",103,NA,4943.833,650,"AveragePuttingDistanceAll1putts",2005
66,66,"KJ Choi",78,NA,2965.25,389,"AveragePuttingDistanceAll1putts",2005
66,66,"Paul Claxton",79,NA,3317.25,436,"AveragePuttingDistanceAll1putts",2005
66,66,"Fred Couples",72,NA,2175.417,286,"AveragePuttingDistanceAll1putts",2005
66,66,"Ben Crane",78,NA,3985.833,524,"AveragePuttingDistanceAll1putts",2005
66,66,"James Driscoll",73,NA,3387.083,448,"AveragePuttingDistanceAll1putts",2005
66,66,"John Elliott",58,NA,2643.083,349,"AveragePuttingDistanceAll1putts",2005
66,66,"Tom Gillis",77,NA,3524.667,465,"AveragePuttingDistanceAll1putts",2005
66,66,"David Hearn",68,NA,2914,384,"AveragePuttingDistanceAll1putts",2005
66,66,"Lee Janzen",75,NA,3190.583,423,"AveragePuttingDistanceAll1putts",2005
66,66,"Brendan Jones",81,NA,3747.833,494,"AveragePuttingDistanceAll1putts",2005
66,66,"Michael Long",72,NA,3104.667,411,"AveragePuttingDistanceAll1putts",2005
66,66,"Patrick Sheehan",114,NA,5299.417,698,"AveragePuttingDistanceAll1putts",2005
66,66,"Kirk Triplett",55,NA,2370.75,314,"AveragePuttingDistanceAll1putts",2005
66,66,"Nick Watney",91,NA,4189,550,"AveragePuttingDistanceAll1putts",2005
66,66,"Lee Westwood",50,NA,1697.583,225,"AveragePuttingDistanceAll1putts",2005
66,66,"Jay Williamson",53,NA,2501.667,330,"AveragePuttingDistanceAll1putts",2005
86,86,"Jason Allred",75,NA,3271.75,435,"AveragePuttingDistanceAll1putts",2005
86,86,"Stuart Appleby",84,NA,3284.417,440,"AveragePuttingDistanceAll1putts",2005
86,86,"Tommy Armour III",103,NA,4447.833,593,"AveragePuttingDistanceAll1putts",2005
86,86,"Marco Dawson",82,NA,4146.583,552,"AveragePuttingDistanceAll1putts",2005
86,86,"Bob Estes",92,NA,4304.5,575,"AveragePuttingDistanceAll1putts",2005
86,86,"Fred Funk",102,NA,4224.833,563,"AveragePuttingDistanceAll1putts",2005
86,86,"JJ Henry",102,NA,4147.583,554,"AveragePuttingDistanceAll1putts",2005
86,86,"Zach Johnson",96,NA,4433.167,591,"AveragePuttingDistanceAll1putts",2005
86,86,"Skip Kendall",80,NA,3600.75,481,"AveragePuttingDistanceAll1putts",2005
86,86,"Hank Kuehne",84,NA,4036,538,"AveragePuttingDistanceAll1putts",2005
86,86,"Peter Lonard",85,NA,3342.917,444,"AveragePuttingDistanceAll1putts",2005
86,86,"Steve Lowery",100,NA,4751,631,"AveragePuttingDistanceAll1putts",2005
86,86,"Phil Mickelson",81,NA,2880.583,382,"AveragePuttingDistanceAll1putts",2005
86,86,"Joe Ogilvie",103,NA,4633.333,620,"AveragePuttingDistanceAll1putts",2005
86,86,"Jesper Parnevik",84,NA,3673.917,492,"AveragePuttingDistanceAll1putts",2005
86,86,"Corey Pavin",77,NA,3424,455,"AveragePuttingDistanceAll1putts",2005
86,86,"Ian Poulter",62,NA,1853.917,248,"AveragePuttingDistanceAll1putts",2005
86,86,"Heath Slocum",103,NA,4611,615,"AveragePuttingDistanceAll1putts",2005
86,86,"Kevin Stadler",96,NA,4304.25,575,"AveragePuttingDistanceAll1putts",2005
86,86,"Tiger Woods",76,NA,3193.5,428,"AveragePuttingDistanceAll1putts",2005
106,106,"Aaron Baddeley",84,NA,4332.5,585,"AveragePuttingDistanceAll1putts",2005
106,106,"Rich Beem",66,NA,2410.333,326,"AveragePuttingDistanceAll1putts",2005
106,106,"Steve Flesch",90,NA,3283.25,443,"AveragePuttingDistanceAll1putts",2005
106,106,"Robert Gamez",91,NA,4375.833,593,"AveragePuttingDistanceAll1putts",2005
106,106,"Scott Gutschewski",86,NA,3521.833,477,"AveragePuttingDistanceAll1putts",2005
106,106,"Mark Hensby",70,NA,2561.167,347,"AveragePuttingDistanceAll1putts",2005
106,106,"Bradley Hughes",52,NA,2155.333,292,"AveragePuttingDistanceAll1putts",2005
106,106,"Jerry Kelly",101,NA,3889.333,527,"AveragePuttingDistanceAll1putts",2005
106,106,"Tom Pernice Jr",111,NA,4812.417,650,"AveragePuttingDistanceAll1putts",2005
106,106,"Brett Quigley",96,NA,4500.333,605,"AveragePuttingDistanceAll1putts",2005
106,106,"Rob Rashell",65,NA,2942.417,397,"AveragePuttingDistanceAll1putts",2005
106,106,"Justin Rose",99,NA,4523,613,"AveragePuttingDistanceAll1putts",2005
106,106,"Jeff Sluman",94,NA,4315,585,"AveragePuttingDistanceAll1putts",2005
106,106,"Darron Stiles",78,NA,3729.583,502,"AveragePuttingDistanceAll1putts",2005
106,106,"Hidemichi Tanaka",106,NA,4834.417,655,"AveragePuttingDistanceAll1putts",2005
106,106,"Roland Thatcher",75,NA,3222.917,433,"AveragePuttingDistanceAll1putts",2005
106,106,"Tjaart van der Walt",56,NA,2703.25,363,"AveragePuttingDistanceAll1putts",2005
106,106,"Mark Wilson",74,NA,3333.833,448,"AveragePuttingDistanceAll1putts",2005
124,124,"Stephen Ames",82,NA,3395.917,461,"AveragePuttingDistanceAll1putts",2005
124,124,"Woody Austin",100,NA,4730,645,"AveragePuttingDistanceAll1putts",2005
124,124,"Tim Clark",92,NA,3514.917,478,"AveragePuttingDistanceAll1putts",2005
124,124,"Carlos Franco",78,NA,3391.667,461,"AveragePuttingDistanceAll1putts",2005
124,124,"Lucas Glover",88,NA,3895.417,532,"AveragePuttingDistanceAll1putts",2005
124,124,"Scott Hend",75,NA,3280.417,449,"AveragePuttingDistanceAll1putts",2005
124,124,"Mark OMeara",66,NA,2897,393,"AveragePuttingDistanceAll1putts",2005
124,124,"Ted Purdy",122,NA,4793.833,652,"AveragePuttingDistanceAll1putts",2005
124,124,"John Senden",101,NA,4230.417,576,"AveragePuttingDistanceAll1putts",2005
124,124,"Vaughn Taylor",99,NA,4680,637,"AveragePuttingDistanceAll1putts",2005
124,124,"Brett Wetterich",76,NA,3310.75,452,"AveragePuttingDistanceAll1putts",2005
135,135,"Alex Cejka",84,NA,3316.75,456,"AveragePuttingDistanceAll1putts",2005
135,135,"Daniel Chopra",108,NA,4926,679,"AveragePuttingDistanceAll1putts",2005
135,135,"Chris DiMarco",83,NA,3161.417,438,"AveragePuttingDistanceAll1putts",2005
135,135,"Paul Gow",78,NA,3404.083,471,"AveragePuttingDistanceAll1putts",2005
135,135,"Todd Hamilton",94,NA,3887.333,534,"AveragePuttingDistanceAll1putts",2005
135,135,"Jeff Hart",63,NA,2805.5,389,"AveragePuttingDistanceAll1putts",2005
135,135,"John Huston",90,NA,4245.333,585,"AveragePuttingDistanceAll1putts",2005
135,135,"Jose Maria Olazabal",55,NA,2305.083,317,"AveragePuttingDistanceAll1putts",2005
135,135,"Rod Pampling",89,NA,3531.833,485,"AveragePuttingDistanceAll1putts",2005
135,135,"Dennis Paulson",63,NA,2614.5,361,"AveragePuttingDistanceAll1putts",2005
135,135,"Craig Perks",67,NA,2663,367,"AveragePuttingDistanceAll1putts",2005
135,135,"Carl Pettersson",109,NA,4903.583,673,"AveragePuttingDistanceAll1putts",2005
135,135,"DA Points",94,NA,4015.75,555,"AveragePuttingDistanceAll1putts",2005
135,135,"Adam Scott",72,NA,2606.25,361,"AveragePuttingDistanceAll1putts",2005
135,135,"Joey Sindelar",104,NA,4813.083,666,"AveragePuttingDistanceAll1putts",2005
135,135,"Scott Verplank",87,NA,3442.917,473,"AveragePuttingDistanceAll1putts",2005
135,135,"Charlie Wi",67,NA,3461.333,476,"AveragePuttingDistanceAll1putts",2005
152,152,"Cameron Beckman",96,NA,4366.583,607,"AveragePuttingDistanceAll1putts",2005
152,152,"DJ Brigman",76,NA,2887.583,401,"AveragePuttingDistanceAll1putts",2005
152,152,"Brian Davis",75,NA,3397.917,473,"AveragePuttingDistanceAll1putts",2005
152,152,"Sergio Garcia",73,NA,2472.333,343,"AveragePuttingDistanceAll1putts",2005
152,152,"Justin Leonard",78,NA,2830.333,395,"AveragePuttingDistanceAll1putts",2005
152,152,"Will Ma Kenzie",75,NA,3331.333,466,"AveragePuttingDistanceAll1putts",2005
152,152,"Jeff Maggert",79,NA,3014.5,421,"AveragePuttingDistanceAll1putts",2005
152,152,"Kevin Na",88,NA,4393.75,610,"AveragePuttingDistanceAll1putts",2005
152,152,"Geoff Ogilvy",97,NA,3969.75,551,"AveragePuttingDistanceAll1putts",2005
152,152,"Vijay Singh",111,NA,4604.917,642,"AveragePuttingDistanceAll1putts",2005
152,152,"Steve Stricker",62,NA,3446.667,479,"AveragePuttingDistanceAll1putts",2005
163,163,"Mark Calcavecchia",92,NA,3948.75,555,"AveragePuttingDistanceAll1putts",2005
163,163,"Matt Davidson",53,NA,2469.667,350,"AveragePuttingDistanceAll1putts",2005
163,163,"Mathias Gronberg",60,NA,2799,394,"AveragePuttingDistanceAll1putts",2005
163,163,"Neal Lancaster",95,NA,4265.833,605,"AveragePuttingDistanceAll1putts",2005
163,163,"Franklin Langham",91,NA,3627.583,510,"AveragePuttingDistanceAll1putts",2005
163,163,"Rocco Mediate",73,NA,3142.083,445,"AveragePuttingDistanceAll1putts",2005
163,163,"Greg Owen",84,NA,3423.583,486,"AveragePuttingDistanceAll1putts",2005
163,163,"Tag Ridings",93,NA,4466.5,628,"AveragePuttingDistanceAll1putts",2005
163,163,"John Rollins",97,NA,3848.833,546,"AveragePuttingDistanceAll1putts",2005
163,163,"Duffy Waldorf",86,NA,3507.333,498,"AveragePuttingDistanceAll1putts",2005
173,173,"Jason Bohn",91,NA,3916,560,"AveragePuttingDistanceAll1putts",2005
173,173,"Glen Day",80,NA,3919.5,562,"AveragePuttingDistanceAll1putts",2005
173,173,"Luke Donald",67,NA,1937.167,276,"AveragePuttingDistanceAll1putts",2005
173,173,"JP Hayes",63,NA,2888.25,412,"AveragePuttingDistanceAll1putts",2005
173,173,"Jonathan Kaye",77,NA,3118.167,447,"AveragePuttingDistanceAll1putts",2005
173,173,"Shigeki Maruyama",99,NA,4461.583,635,"AveragePuttingDistanceAll1putts",2005
173,173,"Kevin Sutherland",89,NA,3581,509,"AveragePuttingDistanceAll1putts",2005
173,173,"Omar Uresti",84,NA,3549.083,505,"AveragePuttingDistanceAll1putts",2005
181,181,"Michael Allen",90,NA,3823.333,553,"AveragePuttingDistanceAll1putts",2005
181,181,"Robert Damron",89,NA,3816.333,550,"AveragePuttingDistanceAll1putts",2005
181,181,"Joe Durant",81,NA,2992.5,434,"AveragePuttingDistanceAll1putts",2005
181,181,"Ryuji Imada",78,NA,3232.167,470,"AveragePuttingDistanceAll1putts",2005
181,181,"Tom Lehman",69,NA,2303.083,333,"AveragePuttingDistanceAll1putts",2005
181,181,"Andrew Magee",82,NA,3242.333,471,"AveragePuttingDistanceAll1putts",2005
181,181,"Pat Perez",89,NA,3895.75,560,"AveragePuttingDistanceAll1putts",2005
181,181,"Mike Weir",71,NA,2419.417,348,"AveragePuttingDistanceAll1putts",2005
189,189,"Doug Barron",70,NA,3030.917,443,"AveragePuttingDistanceAll1putts",2005
189,189,"Justin Bolli",65,NA,2848.583,417,"AveragePuttingDistanceAll1putts",2005
189,189,"Jose Coceres",56,NA,2681.75,394,"AveragePuttingDistanceAll1putts",2005
189,189,"Ben Curtis",65,NA,2354.667,346,"AveragePuttingDistanceAll1putts",2005
189,189,"Todd Fischer",99,NA,4479.583,656,"AveragePuttingDistanceAll1putts",2005
194,194,"Paul Azinger",66,NA,2922.75,435,"AveragePuttingDistanceAll1putts",2005
194,194,"Steve Jones",56,NA,2078.167,307,"AveragePuttingDistanceAll1putts",2005
196,196,"John Daly",78,NA,2689,401,"AveragePuttingDistanceAll1putts",2005
196,196,"Bill Glasson",54,NA,2005.417,299,"AveragePuttingDistanceAll1putts",2005
196,196,"Retief Goosen",71,NA,1949.667,293,"AveragePuttingDistanceAll1putts",2005
196,196,"Hideto Tanihara",50,NA,1902.75,287,"AveragePuttingDistanceAll1putts",2005
200,200,"Chris Riley",67,NA,2069.667,313,"AveragePuttingDistanceAll1putts",2005
201,201,"Mark Brooks",72,NA,2851.083,440,"AveragePuttingDistanceAll1putts",2005
201,201,"Jim Carter",62,NA,2288.667,352,"AveragePuttingDistanceAll1putts",2005
