"LatePar4ScoringAverage_RANKTHISWEEK_2008","LatePar4ScoringAverage_RANKLASTWEEK_2008","LatePar4ScoringAverage_PLAYERNAME_2008","LatePar4ScoringAverage_ROUNDS_2008","LatePar4ScoringAverage_AVG_2008","LatePar4ScoringAverage_TOTALSTROKES_2008","LatePar4ScoringAverage_TOTALHOLES_2008","stat_name","year"
93,93,"Mathias Gronberg",87,4.07,1611,396,"LatePar4ScoringAverage",2008
93,93,"Dudley Hart",74,4.07,1962,482,"LatePar4ScoringAverage",2008
93,93,"Charley Hoffman",94,4.07,1705,419,"LatePar4ScoringAverage",2008
93,93,"Zach Johnson",85,4.07,1781,438,"LatePar4ScoringAverage",2008
93,93,"Jeff Maggert",86,4.07,1863,458,"LatePar4ScoringAverage",2008
93,93,"Sean OHair",81,4.07,1878,461,"LatePar4ScoringAverage",2008
93,93,"Ryan Palmer",69,4.07,1592,391,"LatePar4ScoringAverage",2008
93,93,"Tom Pernice Jr",104,4.07,2142,526,"LatePar4ScoringAverage",2008
93,93,"Nicholas Thompson",113,4.07,2249,552,"LatePar4ScoringAverage",2008
93,93,"Bo Van Pelt",101,4.07,2170,533,"LatePar4ScoringAverage",2008
93,93,"Dean Wilson",109,4.07,2281,561,"LatePar4ScoringAverage",2008
114,114,"Brad Adamonis",87,4.08,2103,516,"LatePar4ScoringAverage",2008
114,114,"Alex Cejka",75,4.08,1645,403,"LatePar4ScoringAverage",2008
114,114,"Marco Dawson",64,4.08,1229,301,"LatePar4ScoringAverage",2008
114,114,"Ernie Els",51,4.08,1310,321,"LatePar4ScoringAverage",2008
114,114,"Kenneth Ferrie",72,4.08,1431,351,"LatePar4ScoringAverage",2008
114,114,"Nick Flanagan",89,4.08,1687,413,"LatePar4ScoringAverage",2008
114,114,"Cliff Kresge",84,4.08,1839,451,"LatePar4ScoringAverage",2008
114,114,"Doug LaBelle II",65,4.08,1397,342,"LatePar4ScoringAverage",2008
114,114,"Martin Laird",98,4.08,1934,474,"LatePar4ScoringAverage",2008
114,114,"Davis Love III",78,4.08,1630,400,"LatePar4ScoringAverage",2008
114,114,"Rod Pampling",83,4.08,1800,441,"LatePar4ScoringAverage",2008
114,114,"Carl Pettersson",110,4.08,2427,595,"LatePar4ScoringAverage",2008
114,114,"Jeff Quinney",87,4.08,1953,479,"LatePar4ScoringAverage",2008
114,114,"Tom Scherrer",56,4.08,1072,263,"LatePar4ScoringAverage",2008
114,114,"Kevin Stadler",90,4.08,1926,472,"LatePar4ScoringAverage",2008
114,114,"Steve Stricker",75,4.08,1723,422,"LatePar4ScoringAverage",2008
130,130,"Eric Axley",113,4.09,2559,626,"LatePar4ScoringAverage",2008
130,130,"Aaron Baddeley",76,4.09,1645,402,"LatePar4ScoringAverage",2008
130,130,"Olin Browne",77,4.09,1506,368,"LatePar4ScoringAverage",2008
130,130,"Paul Claxton",63,4.09,1291,316,"LatePar4ScoringAverage",2008
130,130,"Jason Day",81,4.09,1881,460,"LatePar4ScoringAverage",2008
130,130,"Robert Garrigus",90,4.09,2023,495,"LatePar4ScoringAverage",2008
130,130,"Paul Goydos",78,4.09,1724,422,"LatePar4ScoringAverage",2008
130,130,"JP Hayes",67,4.09,1472,360,"LatePar4ScoringAverage",2008
130,130,"JJ Henry",108,4.09,2019,494,"LatePar4ScoringAverage",2008
130,130,"JB Holmes",86,4.09,1961,479,"LatePar4ScoringAverage",2008
130,130,"Stephen Leaney",53,4.09,960,235,"LatePar4ScoringAverage",2008
130,130,"Shigeki Maruyama",50,4.09,1191,291,"LatePar4ScoringAverage",2008
130,130,"Troy Matteson",94,4.09,2041,499,"LatePar4ScoringAverage",2008
130,130,"Ryan Moore",72,4.09,1739,425,"LatePar4ScoringAverage",2008
130,130,"Joe Ogilvie",100,4.09,1988,486,"LatePar4ScoringAverage",2008
130,130,"Brenden Pappas",66,4.09,1350,330,"LatePar4ScoringAverage",2008
130,130,"Chris Riley",51,4.09,1088,266,"LatePar4ScoringAverage",2008
130,130,"Heath Slocum",104,4.09,2208,540,"LatePar4ScoringAverage",2008
130,130,"Brandt Snedeker",85,4.09,1917,469,"LatePar4ScoringAverage",2008
130,130,"Marc Turnesa",87,4.09,2150,526,"LatePar4ScoringAverage",2008
150,150,"Justin Bolli",87,4.1,1792,437,"LatePar4ScoringAverage",2008
150,150,"Mark Hensby",71,4.1,1643,401,"LatePar4ScoringAverage",2008
150,150,"Richard Johnson",77,4.1,1672,408,"LatePar4ScoringAverage",2008
150,150,"Corey Pavin",69,4.1,1295,316,"LatePar4ScoringAverage",2008
150,150,"Brett Quigley",80,4.1,1889,461,"LatePar4ScoringAverage",2008
150,150,"Chris Stroud",81,4.1,1663,406,"LatePar4ScoringAverage",2008
150,150,"Bubba Watson",97,4.1,2098,512,"LatePar4ScoringAverage",2008
150,150,"Boo Weekley",86,4.1,1778,434,"LatePar4ScoringAverage",2008
150,150,"YE Yang",89,4.1,1765,431,"LatePar4ScoringAverage",2008
160,160,"Bart Bryant",81,4.11,1822,443,"LatePar4ScoringAverage",2008
160,160,"Alejandro Canizares",52,4.11,1080,263,"LatePar4ScoringAverage",2008
160,160,"Chad Collins",72,4.11,1471,358,"LatePar4ScoringAverage",2008
160,160,"Tommy Gainey",60,4.11,1277,311,"LatePar4ScoringAverage",2008
160,160,"Rocco Mediate",87,4.11,1812,441,"LatePar4ScoringAverage",2008
160,160,"Ted Purdy",68,4.11,1436,349,"LatePar4ScoringAverage",2008
160,160,"Tag Ridings",88,4.11,1715,417,"LatePar4ScoringAverage",2008
160,160,"Omar Uresti",74,4.11,1493,363,"LatePar4ScoringAverage",2008
160,160,"Johnson Wagner",83,4.11,1631,397,"LatePar4ScoringAverage",2008
169,169,"Robert Gamez",79,4.12,1566,380,"LatePar4ScoringAverage",2008
169,169,"Jeff Gove",50,4.12,1079,262,"LatePar4ScoringAverage",2008
169,169,"Todd Hamilton",92,4.12,1951,474,"LatePar4ScoringAverage",2008
169,169,"Freddie Jacobson",78,4.12,1859,451,"LatePar4ScoringAverage",2008
169,169,"Jim McGovern",75,4.12,1676,407,"LatePar4ScoringAverage",2008
169,169,"Jesper Parnevik",88,4.12,1835,445,"LatePar4ScoringAverage",2008
169,169,"Ian Poulter",51,4.12,1241,301,"LatePar4ScoringAverage",2008
169,169,"Ron Whittaker",54,4.12,1177,286,"LatePar4ScoringAverage",2008
177,177,"Jason Allred",63,4.13,1231,298,"LatePar4ScoringAverage",2008
177,177,"Ryan Armour",87,4.13,1656,401,"LatePar4ScoringAverage",2008
177,177,"Angel Cabrera",55,4.13,1143,277,"LatePar4ScoringAverage",2008
177,177,"Retief Goosen",59,4.13,1401,339,"LatePar4ScoringAverage",2008
177,177,"Tom Lehman",51,4.13,1185,287,"LatePar4ScoringAverage",2008
177,177,"Travis Perkins",53,4.13,1149,278,"LatePar4ScoringAverage",2008
177,177,"John Rollins",94,4.13,1999,484,"LatePar4ScoringAverage",2008
177,177,"Andres Romero",69,4.13,1392,337,"LatePar4ScoringAverage",2008
185,185,"Steve Allan",58,4.14,1291,312,"LatePar4ScoringAverage",2008
185,185,"Billy Andrade",71,4.14,1394,337,"LatePar4ScoringAverage",2008
185,185,"Paul Casey",55,4.14,1085,262,"LatePar4ScoringAverage",2008
185,185,"Trevor Immelman",70,4.14,1559,377,"LatePar4ScoringAverage",2008
185,185,"Brett Rumford",72,4.14,1521,367,"LatePar4ScoringAverage",2008
185,185,"Kyle Thompson",70,4.14,1619,391,"LatePar4ScoringAverage",2008
185,185,"Charles Warren",79,4.14,1760,425,"LatePar4ScoringAverage",2008
192,192,"Cody Freeman",66,4.15,1419,342,"LatePar4ScoringAverage",2008
193,193,"James Driscoll",85,4.16,1720,413,"LatePar4ScoringAverage",2008
193,193,"David Duval",51,4.16,1090,262,"LatePar4ScoringAverage",2008
195,195,"David Lutterus",59,4.17,1262,303,"LatePar4ScoringAverage",2008
196,196,"Bob Sowards",61,4.18,1215,291,"LatePar4ScoringAverage",2008
197,197,"Adam Scott",51,4.25,1067,251,"LatePar4ScoringAverage",2008
