"GIRPercentage125150yards_RANKTHISWEEK_2010","GIRPercentage125150yards_RANKLASTWEEK_2010","GIRPercentage125150yards_PLAYERNAME_2010","GIRPercentage125150yards_ROUNDS_2010","GIRPercentage125150yards_Pct_2010","GIRPercentage125150yards_GREENSHIT_2010","GIRPercentage125150yards_TOTALHOLES_2010","GIRPercentage125150yards_RELATIVETOPAR_2010","stat_name","year"
1,1,"Brett Quigley",96,80.41,197,245,-0.19,"GIRPercentage125150yards",2010
2,2,"Lee Janzen",77,80,180,225,-0.21,"GIRPercentage125150yards",2010
2,2,"Cameron Percy",73,80,144,180,-0.26,"GIRPercentage125150yards",2010
4,4,"Jonathan Byrd",85,79.92,191,239,-0.17,"GIRPercentage125150yards",2010
5,5,"Steve Stricker",73,79.73,118,148,-0.3,"GIRPercentage125150yards",2010
6,6,"Justin Leonard",89,79.45,174,219,-0.29,"GIRPercentage125150yards",2010
7,7,"Kevin Sutherland",86,79.18,194,245,-0.22,"GIRPercentage125150yards",2010
8,8,"Cliff Kresge",50,79.17,114,144,-0.2,"GIRPercentage125150yards",2010
9,9,"Dean Wilson",54,78.87,112,142,-0.25,"GIRPercentage125150yards",2010
10,10,"Joe Durant",67,78.53,139,177,-0.23,"GIRPercentage125150yards",2010
11,11,"Richard Johnson",90,78.44,171,218,-0.23,"GIRPercentage125150yards",2010
12,12,"David Toms",86,77.88,169,217,-0.26,"GIRPercentage125150yards",2010
13,13,"Scott Verplank",74,77.78,126,162,-0.29,"GIRPercentage125150yards",2010
14,14,"Tim Petrovic",105,77.55,228,294,-0.24,"GIRPercentage125150yards",2010
15,15,"Ben Curtis",78,77.35,140,181,-0.19,"GIRPercentage125150yards",2010
16,16,"Cameron Beckman",68,77.33,133,172,-0.19,"GIRPercentage125150yards",2010
17,17,"Chris Stroud",90,76.96,157,204,-0.17,"GIRPercentage125150yards",2010
18,18,"JJ Henry",92,76.78,205,267,-0.19,"GIRPercentage125150yards",2010
19,19,"Jeff Overton",89,76.44,146,191,-0.23,"GIRPercentage125150yards",2010
20,20,"Kevin Na",94,76.19,160,210,-0.31,"GIRPercentage125150yards",2010
21,21,"Stephen Ames",75,76.14,150,197,-0.27,"GIRPercentage125150yards",2010
22,22,"John Merrick",109,76.07,213,280,-0.23,"GIRPercentage125150yards",2010
22,22,"Johnson Wagner",85,76.07,178,234,-0.23,"GIRPercentage125150yards",2010
24,24,"Ernie Els",72,75.91,104,137,-0.29,"GIRPercentage125150yards",2010
24,24,"Jeff Gove",57,75.91,104,137,-0.13,"GIRPercentage125150yards",2010
26,26,"Hunter Mahan",85,75.8,166,219,-0.16,"GIRPercentage125150yards",2010
27,27,"Alex Cejka",81,75.72,131,173,-0.24,"GIRPercentage125150yards",2010
28,28,"Billy Mayfair",78,75.63,149,197,-0.12,"GIRPercentage125150yards",2010
29,29,"Rory Sabbatini",79,75.52,145,192,-0.14,"GIRPercentage125150yards",2010
30,30,"Bill Haas",87,75.36,156,207,-0.19,"GIRPercentage125150yards",2010
31,31,"John Senden",103,75.19,200,266,-0.17,"GIRPercentage125150yards",2010
32,32,"Geoff Ogilvy",62,75.17,112,149,-0.28,"GIRPercentage125150yards",2010
33,33,"Lucas Glover",75,75.14,130,173,-0.25,"GIRPercentage125150yards",2010
34,34,"Tom Pernice Jr",74,75,138,184,-0.2,"GIRPercentage125150yards",2010
34,34,"Justin Rose",78,75,135,180,-0.24,"GIRPercentage125150yards",2010
36,36,"Mathew Goggin",85,74.9,182,243,-0.13,"GIRPercentage125150yards",2010
36,36,"Alex Prugh",88,74.9,182,243,-0.18,"GIRPercentage125150yards",2010
38,38,"Ricky Barnes",103,74.89,170,227,-0.27,"GIRPercentage125150yards",2010
39,39,"John Rollins",81,74.87,146,195,-0.16,"GIRPercentage125150yards",2010
40,40,"KJ Choi",82,74.85,128,171,-0.23,"GIRPercentage125150yards",2010
41,41,"Charles Howell III",103,74.82,205,274,-0.17,"GIRPercentage125150yards",2010
42,42,"Nick Watney",91,74.76,157,210,-0.26,"GIRPercentage125150yards",2010
43,43,"Charles Warren",64,74.71,127,170,-0.16,"GIRPercentage125150yards",2010
44,44,"Josh Teater",101,74.62,194,260,-0.18,"GIRPercentage125150yards",2010
45,45,"Kenny Perry",69,74.56,126,169,-0.17,"GIRPercentage125150yards",2010
46,46,"Troy Matteson",84,74.39,183,246,-0.19,"GIRPercentage125150yards",2010
47,47,"Paul Stankowski",62,74.36,145,195,-0.23,"GIRPercentage125150yards",2010
47,47,"Omar Uresti",74,74.36,116,156,-0.18,"GIRPercentage125150yards",2010
49,49,"Jay Williamson",76,74.35,142,191,-0.19,"GIRPercentage125150yards",2010
50,50,"Graham DeLaet",88,74.19,184,248,-0.21,"GIRPercentage125150yards",2010
51,51,"YE Yang",72,74.12,126,170,-0.25,"GIRPercentage125150yards",2010
52,52,"Greg Owen",69,74.11,146,197,-0.2,"GIRPercentage125150yards",2010
53,53,"Garth Mulroy",53,74.07,100,135,-0.07,"GIRPercentage125150yards",2010
54,54,"Mark Wilson",87,74.01,168,227,-0.15,"GIRPercentage125150yards",2010
55,55,"Carl Pettersson",99,74,185,250,-0.25,"GIRPercentage125150yards",2010
56,56,"Joe Ogilvie",99,73.88,181,245,-0.18,"GIRPercentage125150yards",2010
57,57,"Luke Donald",71,73.85,96,130,-0.28,"GIRPercentage125150yards",2010
58,58,"Briny Baird",87,73.84,175,237,-0.2,"GIRPercentage125150yards",2010
59,59,"Steve Elkington",74,73.8,138,187,-0.2,"GIRPercentage125150yards",2010
60,60,"Aron Price",70,73.74,146,198,-0.21,"GIRPercentage125150yards",2010
61,61,"Vance Veazey",58,73.61,106,144,-0.24,"GIRPercentage125150yards",2010
62,62,"Roger Tambellini",77,73.47,144,196,-0.13,"GIRPercentage125150yards",2010
63,63,"Bo Van Pelt",104,73.36,179,244,-0.21,"GIRPercentage125150yards",2010
64,64,"Chad Campbell",95,73.31,184,251,-0.24,"GIRPercentage125150yards",2010
65,65,"DJ Trahan",92,73.3,162,221,-0.17,"GIRPercentage125150yards",2010
