"Par4BirdieorBetterLeaders_RANKTHISWEEK_2007","Par4BirdieorBetterLeaders_RANKLASTWEEK_2007","Par4BirdieorBetterLeaders_PLAYERNAME_2007","Par4BirdieorBetterLeaders_ROUNDS_2007","Par4BirdieorBetterLeaders_Pct_2007","Par4BirdieorBetterLeaders_PAR4BIRDIESORBETTER_2007","Par4BirdieorBetterLeaders_PAR4HOLES_2007","stat_name","year"
1,1,"Freddie Jacobson",70,19.55,149,762,"Par4BirdieorBetterLeaders",2007
2,2,"Geoff Ogilvy",84,19.27,168,872,"Par4BirdieorBetterLeaders",2007
3,3,"Tiger Woods",63,19.16,128,668,"Par4BirdieorBetterLeaders",2007
4,4,"Chris Riley",59,18.6,117,629,"Par4BirdieorBetterLeaders",2007
5,5,"Justin Rose",63,18.02,120,666,"Par4BirdieorBetterLeaders",2007
6,6,"Steve Allan",63,17.99,122,678,"Par4BirdieorBetterLeaders",2007
7,7,"Jarrod Lyle",77,17.97,149,829,"Par4BirdieorBetterLeaders",2007
8,8,"JB Holmes",71,17.91,137,765,"Par4BirdieorBetterLeaders",2007
9,9,"Robert Garrigus",95,17.83,181,1015,"Par4BirdieorBetterLeaders",2007
10,10,"Bob Heintz",85,17.82,162,909,"Par4BirdieorBetterLeaders",2007
11,11,"Steve Stricker",81,17.75,158,890,"Par4BirdieorBetterLeaders",2007
12,12,"Charles Warren",101,17.7,192,1085,"Par4BirdieorBetterLeaders",2007
12,12,"Jay Williamson",50,17.7,94,531,"Par4BirdieorBetterLeaders",2007
14,14,"Jeff Quinney",95,17.69,182,1029,"Par4BirdieorBetterLeaders",2007
15,15,"Sean OHair",98,17.6,189,1074,"Par4BirdieorBetterLeaders",2007
16,16,"Stewart Cink",91,17.56,171,974,"Par4BirdieorBetterLeaders",2007
16,16,"Bo Van Pelt",104,17.56,199,1133,"Par4BirdieorBetterLeaders",2007
18,18,"Bob Estes",88,17.52,167,953,"Par4BirdieorBetterLeaders",2007
19,19,"Rory Sabbatini",81,17.51,153,874,"Par4BirdieorBetterLeaders",2007
20,20,"Jesper Parnevik",88,17.43,164,941,"Par4BirdieorBetterLeaders",2007
21,21,"Tag Ridings",52,17.31,94,543,"Par4BirdieorBetterLeaders",2007
22,22,"Will Ma Kenzie",100,17.25,187,1084,"Par4BirdieorBetterLeaders",2007
23,23,"Rocco Mediate",72,17.21,133,773,"Par4BirdieorBetterLeaders",2007
24,24,"Mark Calcavecchia",93,17.19,175,1018,"Par4BirdieorBetterLeaders",2007
25,25,"Woody Austin",95,17.18,178,1036,"Par4BirdieorBetterLeaders",2007
26,26,"Brian Davis",101,17.17,187,1089,"Par4BirdieorBetterLeaders",2007
27,27,"Adam Scott",69,17.15,129,752,"Par4BirdieorBetterLeaders",2007
27,27,"Vijay Singh",102,17.15,190,1108,"Par4BirdieorBetterLeaders",2007
29,29,"Ernie Els",59,17.13,111,648,"Par4BirdieorBetterLeaders",2007
29,29,"Ryuji Imada",104,17.13,191,1115,"Par4BirdieorBetterLeaders",2007
31,31,"Frank Lickliter II",95,17.07,176,1031,"Par4BirdieorBetterLeaders",2007
32,32,"Anthony Kim",93,17.06,173,1014,"Par4BirdieorBetterLeaders",2007
33,33,"Jason Gore",86,17.05,156,915,"Par4BirdieorBetterLeaders",2007
34,34,"Brendon de Jonge",76,17.02,138,811,"Par4BirdieorBetterLeaders",2007
34,34,"Lucas Glover",98,17.02,177,1040,"Par4BirdieorBetterLeaders",2007
36,36,"Cliff Kresge",107,16.94,197,1163,"Par4BirdieorBetterLeaders",2007
37,37,"Jonathan Byrd",73,16.92,134,792,"Par4BirdieorBetterLeaders",2007
38,38,"David Toms",80,16.88,145,859,"Par4BirdieorBetterLeaders",2007
39,39,"Scott Verplank",82,16.87,153,907,"Par4BirdieorBetterLeaders",2007
40,40,"Dicky Pride",71,16.86,129,765,"Par4BirdieorBetterLeaders",2007
41,41,"Kent Jones",97,16.85,173,1027,"Par4BirdieorBetterLeaders",2007
41,41,"Boo Weekley",101,16.85,188,1116,"Par4BirdieorBetterLeaders",2007
43,43,"Charley Hoffman",97,16.84,175,1039,"Par4BirdieorBetterLeaders",2007
44,44,"Ryan Moore",92,16.75,166,991,"Par4BirdieorBetterLeaders",2007
45,45,"Robert Allenby",90,16.73,165,986,"Par4BirdieorBetterLeaders",2007
45,45,"Alex Cejka",80,16.73,143,855,"Par4BirdieorBetterLeaders",2007
47,47,"Cameron Beckman",96,16.72,171,1023,"Par4BirdieorBetterLeaders",2007
48,48,"Steve Lowery",74,16.71,132,790,"Par4BirdieorBetterLeaders",2007
49,49,"Hunter Mahan",91,16.7,169,1012,"Par4BirdieorBetterLeaders",2007
50,50,"Vaughn Taylor",91,16.67,165,990,"Par4BirdieorBetterLeaders",2007
51,51,"Andrew Buckle",77,16.65,141,847,"Par4BirdieorBetterLeaders",2007
51,51,"Joe Ogilvie",102,16.65,183,1099,"Par4BirdieorBetterLeaders",2007
53,53,"Ryan Armour",107,16.62,192,1155,"Par4BirdieorBetterLeaders",2007
53,53,"Mathias Gronberg",95,16.62,168,1011,"Par4BirdieorBetterLeaders",2007
55,55,"Camilo Villegas",82,16.59,148,892,"Par4BirdieorBetterLeaders",2007
56,56,"Daniel Chopra",106,16.47,185,1123,"Par4BirdieorBetterLeaders",2007
56,56,"Bubba Watson",80,16.47,140,850,"Par4BirdieorBetterLeaders",2007
58,58,"Kevin Na",84,16.46,148,899,"Par4BirdieorBetterLeaders",2007
59,59,"Bart Bryant",87,16.43,152,925,"Par4BirdieorBetterLeaders",2007
