"3PuttAvoidance1520_RANKTHISWEEK_2015","3PuttAvoidance1520_RANKLASTWEEK_2015","3PuttAvoidance1520_PLAYERNAME_2015","3PuttAvoidance1520_ROUNDS_2015","3PuttAvoidance1520_Pct_2015","3PuttAvoidance1520_TOTAL3PUTTS_2015","3PuttAvoidance1520_ATTEMPTS_2015","3PuttAvoidance1520_2PUTTORBETTERPct_2015","stat_name","year"
1,1,"Robert Allenby",63,0,NA,99,100,"3PuttAvoidance1520",2015
1,1,"Blayne Barber",76,0,NA,131,100,"3PuttAvoidance1520",2015
1,1,"Zac Blair",108,0,NA,169,100,"3PuttAvoidance1520",2015
1,1,"Jonas Blixt",78,0,NA,87,100,"3PuttAvoidance1520",2015
1,1,"Angel Cabrera",53,0,NA,84,100,"3PuttAvoidance1520",2015
1,1,"Paul Casey",87,0,NA,116,100,"3PuttAvoidance1520",2015
1,1,"Roberto Castro",54,0,NA,72,100,"3PuttAvoidance1520",2015
1,1,"Chad Collins",79,0,NA,119,100,"3PuttAvoidance1520",2015
1,1,"Ben Crane",62,0,NA,101,100,"3PuttAvoidance1520",2015
1,1,"Ernie Els",57,0,NA,68,100,"3PuttAvoidance1520",2015
1,1,"Harris English",105,0,NA,188,100,"3PuttAvoidance1520",2015
1,1,"Martin Flores",95,0,NA,153,100,"3PuttAvoidance1520",2015
1,1,"Oscar Fraustro",58,0,NA,79,100,"3PuttAvoidance1520",2015
1,1,"Sergio Garcia",59,0,NA,57,100,"3PuttAvoidance1520",2015
1,1,"Retief Goosen",81,0,NA,118,100,"3PuttAvoidance1520",2015
1,1,"Billy Hurley III",83,0,NA,130,100,"3PuttAvoidance1520",2015
1,1,"Zach Johnson",90,0,NA,146,100,"3PuttAvoidance1520",2015
1,1,"Whee Kim",71,0,NA,82,100,"3PuttAvoidance1520",2015
1,1,"Kevin Kisner",104,0,NA,191,100,"3PuttAvoidance1520",2015
1,1,"Matt Kuchar",97,0,NA,138,100,"3PuttAvoidance1520",2015
1,1,"Scott Langley",94,0,NA,153,100,"3PuttAvoidance1520",2015
1,1,"Hunter Mahan",88,0,NA,111,100,"3PuttAvoidance1520",2015
