"Par5BirdieorBetterLeaders_RANKTHISWEEK_2005","Par5BirdieorBetterLeaders_RANKLASTWEEK_2005","Par5BirdieorBetterLeaders_PLAYERNAME_2005","Par5BirdieorBetterLeaders_ROUNDS_2005","Par5BirdieorBetterLeaders_Pct_2005","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2005","Par5BirdieorBetterLeaders_PAR5HOLES_2005","stat_name","year"
53,53,"John Daly",78,43.85,107,244,"Par5BirdieorBetterLeaders",2005
54,54,"Omar Uresti",84,43.8,120,274,"Par5BirdieorBetterLeaders",2005
55,55,"Jeff Brehaut",71,43.67,100,229,"Par5BirdieorBetterLeaders",2005
56,56,"Ted Purdy",122,43.46,166,382,"Par5BirdieorBetterLeaders",2005
57,57,"Jason Bohn",91,43.39,128,295,"Par5BirdieorBetterLeaders",2005
58,58,"Aaron Baddeley",84,43.37,121,279,"Par5BirdieorBetterLeaders",2005
59,59,"Brendan Jones",81,43.28,116,268,"Par5BirdieorBetterLeaders",2005
60,60,"KJ Choi",78,43.05,96,223,"Par5BirdieorBetterLeaders",2005
61,61,"Carl Pettersson",109,43.01,157,365,"Par5BirdieorBetterLeaders",2005
62,62,"Steve Stricker",62,42.93,88,205,"Par5BirdieorBetterLeaders",2005
63,63,"Dan Forsman",52,42.86,75,175,"Par5BirdieorBetterLeaders",2005
64,64,"Ian Poulter",62,42.77,74,173,"Par5BirdieorBetterLeaders",2005
65,65,"Jim Furyk",94,42.71,123,288,"Par5BirdieorBetterLeaders",2005
66,66,"DJ Brigman",76,42.67,99,232,"Par5BirdieorBetterLeaders",2005
67,67,"Chris Smith",93,42.51,139,327,"Par5BirdieorBetterLeaders",2005
68,68,"Richard Johnson",50,42.42,70,165,"Par5BirdieorBetterLeaders",2005
69,69,"Brett Wetterich",76,42.34,105,248,"Par5BirdieorBetterLeaders",2005
70,70,"John Senden",101,42.26,142,336,"Par5BirdieorBetterLeaders",2005
71,71,"Lucas Glover",88,42.18,124,294,"Par5BirdieorBetterLeaders",2005
72,72,"Glen Hnatiuk",59,42.16,78,185,"Par5BirdieorBetterLeaders",2005
73,73,"Scott McCarron",78,42.13,107,254,"Par5BirdieorBetterLeaders",2005
74,74,"Brian Davis",75,42.01,113,269,"Par5BirdieorBetterLeaders",2005
75,75,"Steve Elkington",67,41.98,89,212,"Par5BirdieorBetterLeaders",2005
75,75,"Justin Rose",99,41.98,136,324,"Par5BirdieorBetterLeaders",2005
77,77,"Robert Gamez",91,41.95,125,298,"Par5BirdieorBetterLeaders",2005
77,77,"Zach Johnson",96,41.95,125,298,"Par5BirdieorBetterLeaders",2005
79,79,"Tim Petrovic",97,41.94,130,310,"Par5BirdieorBetterLeaders",2005
79,79,"Duffy Waldorf",86,41.94,117,279,"Par5BirdieorBetterLeaders",2005
81,81,"Craig Barlow",81,41.79,112,268,"Par5BirdieorBetterLeaders",2005
82,82,"Ryuji Imada",78,41.76,109,261,"Par5BirdieorBetterLeaders",2005
83,83,"Jonathan Kaye",77,41.73,106,254,"Par5BirdieorBetterLeaders",2005
84,84,"Phillip Price",77,41.7,108,259,"Par5BirdieorBetterLeaders",2005
85,85,"Shigeki Maruyama",99,41.64,127,305,"Par5BirdieorBetterLeaders",2005
86,86,"Justin Leonard",78,41.55,91,219,"Par5BirdieorBetterLeaders",2005
87,87,"Darron Stiles",78,41.47,107,258,"Par5BirdieorBetterLeaders",2005
88,88,"JL Lewis",98,41.46,136,328,"Par5BirdieorBetterLeaders",2005
89,89,"Tom Pernice Jr",111,41.44,150,362,"Par5BirdieorBetterLeaders",2005
90,90,"Neal Lancaster",95,41.41,135,326,"Par5BirdieorBetterLeaders",2005
91,91,"Hank Kuehne",84,41.39,113,273,"Par5BirdieorBetterLeaders",2005
92,92,"Joe Durant",81,41.33,112,271,"Par5BirdieorBetterLeaders",2005
93,93,"DA Points",94,41.23,127,308,"Par5BirdieorBetterLeaders",2005
94,94,"Chad Campbell",95,41.22,115,279,"Par5BirdieorBetterLeaders",2005
95,95,"Luke Donald",67,41.21,68,165,"Par5BirdieorBetterLeaders",2005
96,96,"Padraig Harrington",50,41.18,63,153,"Par5BirdieorBetterLeaders",2005
97,97,"Dennis Paulson",63,40.99,91,222,"Par5BirdieorBetterLeaders",2005
98,98,"Jose Maria Olazabal",55,40.83,69,169,"Par5BirdieorBetterLeaders",2005
99,99,"Bernhard Langer",67,40.74,88,216,"Par5BirdieorBetterLeaders",2005
100,100,"Will Ma Kenzie",75,40.73,101,248,"Par5BirdieorBetterLeaders",2005
101,101,"Marco Dawson",82,40.7,116,285,"Par5BirdieorBetterLeaders",2005
102,102,"Brian Bateman",98,40.63,130,320,"Par5BirdieorBetterLeaders",2005
103,103,"Sean OHair",103,40.58,127,313,"Par5BirdieorBetterLeaders",2005
103,103,"Lee Westwood",50,40.58,56,138,"Par5BirdieorBetterLeaders",2005
105,105,"Carlos Franco",78,40.53,107,264,"Par5BirdieorBetterLeaders",2005
106,106,"Dudley Hart",84,40.49,115,284,"Par5BirdieorBetterLeaders",2005
107,107,"JP Hayes",63,40.38,84,208,"Par5BirdieorBetterLeaders",2005
108,108,"Rory Sabbatini",81,40.34,94,233,"Par5BirdieorBetterLeaders",2005
109,109,"Robert Damron",89,40.32,125,310,"Par5BirdieorBetterLeaders",2005
110,110,"Jesper Parnevik",84,40.15,110,274,"Par5BirdieorBetterLeaders",2005
111,111,"Steve Lowery",100,40.12,134,334,"Par5BirdieorBetterLeaders",2005
112,112,"Chris DiMarco",83,39.92,95,238,"Par5BirdieorBetterLeaders",2005
113,113,"Jeff Sluman",94,39.81,129,324,"Par5BirdieorBetterLeaders",2005
114,114,"Paul Gow",78,39.75,97,244,"Par5BirdieorBetterLeaders",2005
115,115,"Hidemichi Tanaka",106,39.72,141,355,"Par5BirdieorBetterLeaders",2005
116,116,"Pat Perez",89,39.64,111,280,"Par5BirdieorBetterLeaders",2005
117,117,"Tim Herron",100,39.63,128,323,"Par5BirdieorBetterLeaders",2005
117,117,"Heath Slocum",103,39.63,128,323,"Par5BirdieorBetterLeaders",2005
119,119,"JJ Henry",102,39.47,133,337,"Par5BirdieorBetterLeaders",2005
119,119,"Andrew Magee",82,39.47,105,266,"Par5BirdieorBetterLeaders",2005
121,121,"Joey Snyder III",102,39.39,130,330,"Par5BirdieorBetterLeaders",2005
122,122,"Lee Janzen",75,39.36,98,249,"Par5BirdieorBetterLeaders",2005
123,123,"Hunter Haas",83,39.26,106,270,"Par5BirdieorBetterLeaders",2005
124,124,"Joey Sindelar",104,39.19,145,370,"Par5BirdieorBetterLeaders",2005
125,125,"Shaun Micheel",81,39.18,105,268,"Par5BirdieorBetterLeaders",2005
126,126,"Paul Claxton",79,39.16,103,263,"Par5BirdieorBetterLeaders",2005
127,127,"Michael Long",72,39.13,90,230,"Par5BirdieorBetterLeaders",2005
128,128,"Rocco Mediate",73,39.09,95,243,"Par5BirdieorBetterLeaders",2005
129,129,"Justin Bolli",65,39.07,84,215,"Par5BirdieorBetterLeaders",2005
130,130,"Cameron Beckman",96,39.03,121,310,"Par5BirdieorBetterLeaders",2005
131,131,"Stephen Ames",82,38.75,93,240,"Par5BirdieorBetterLeaders",2005
132,132,"Loren Roberts",54,38.55,64,166,"Par5BirdieorBetterLeaders",2005
133,133,"Jason Allred",75,38.46,95,247,"Par5BirdieorBetterLeaders",2005
134,134,"Todd Fischer",99,38.44,128,333,"Par5BirdieorBetterLeaders",2005
135,135,"Stephen Leaney",89,38.38,114,297,"Par5BirdieorBetterLeaders",2005
136,136,"Steve Allan",102,38.25,127,332,"Par5BirdieorBetterLeaders",2005
137,137,"Mike Weir",71,38.21,81,212,"Par5BirdieorBetterLeaders",2005
138,138,"Paul Azinger",66,38.16,87,228,"Par5BirdieorBetterLeaders",2005
139,139,"Tom Lehman",69,38.1,80,210,"Par5BirdieorBetterLeaders",2005
140,140,"Jeff Maggert",79,38.03,89,234,"Par5BirdieorBetterLeaders",2005
141,141,"Kent Jones",99,38.02,127,334,"Par5BirdieorBetterLeaders",2005
142,142,"Patrick Sheehan",114,37.99,144,379,"Par5BirdieorBetterLeaders",2005
142,142,"Charlie Wi",67,37.99,87,229,"Par5BirdieorBetterLeaders",2005
144,144,"Tjaart van der Walt",56,37.95,74,195,"Par5BirdieorBetterLeaders",2005
145,145,"Bob Estes",92,37.89,108,285,"Par5BirdieorBetterLeaders",2005
146,146,"Steve Flesch",90,37.77,105,278,"Par5BirdieorBetterLeaders",2005
147,147,"Michael Allen",90,37.76,111,294,"Par5BirdieorBetterLeaders",2005
148,148,"Jay Haas",54,37.64,67,178,"Par5BirdieorBetterLeaders",2005
149,149,"Matt Davidson",53,37.29,66,177,"Par5BirdieorBetterLeaders",2005
150,150,"Rob Rashell",65,37.26,79,212,"Par5BirdieorBetterLeaders",2005
151,151,"Kevin Na",88,37.2,109,293,"Par5BirdieorBetterLeaders",2005
152,152,"Matt Kuchar",60,37.06,73,197,"Par5BirdieorBetterLeaders",2005
153,153,"Fred Funk",102,37.01,114,308,"Par5BirdieorBetterLeaders",2005
153,153,"Todd Hamilton",94,37.01,114,308,"Par5BirdieorBetterLeaders",2005
155,155,"Peter Lonard",85,36.94,99,268,"Par5BirdieorBetterLeaders",2005
155,155,"Bob Tway",87,36.94,99,268,"Par5BirdieorBetterLeaders",2005
157,157,"David Hearn",68,36.84,84,228,"Par5BirdieorBetterLeaders",2005
158,158,"Kenny Perry",82,36.8,85,231,"Par5BirdieorBetterLeaders",2005
159,159,"Doug Barron",70,36.73,90,245,"Par5BirdieorBetterLeaders",2005
160,160,"Chris Riley",67,36.71,76,207,"Par5BirdieorBetterLeaders",2005
161,161,"Brent Geiberger",61,36.51,69,189,"Par5BirdieorBetterLeaders",2005
162,162,"Bradley Hughes",52,36.42,63,173,"Par5BirdieorBetterLeaders",2005
163,163,"Tommy Armour III",103,36.23,125,345,"Par5BirdieorBetterLeaders",2005
164,164,"Mario Tiziani",67,36.07,79,219,"Par5BirdieorBetterLeaders",2005
165,165,"Alex Cejka",84,35.79,97,271,"Par5BirdieorBetterLeaders",2005
166,166,"Olin Browne",99,35.76,113,316,"Par5BirdieorBetterLeaders",2005
167,167,"Rich Beem",66,35.64,72,202,"Par5BirdieorBetterLeaders",2005
168,168,"Jerry Kelly",101,35.49,115,324,"Par5BirdieorBetterLeaders",2005
169,169,"Jay Williamson",53,35.45,67,189,"Par5BirdieorBetterLeaders",2005
170,170,"John Cook",72,35.4,80,226,"Par5BirdieorBetterLeaders",2005
170,170,"Franklin Langham",91,35.4,103,291,"Par5BirdieorBetterLeaders",2005
172,172,"Tom Gillis",77,35.38,92,260,"Par5BirdieorBetterLeaders",2005
173,173,"Corey Pavin",77,35.32,83,235,"Par5BirdieorBetterLeaders",2005
174,174,"Gavin Coles",70,35.29,84,238,"Par5BirdieorBetterLeaders",2005
175,175,"Chris Anderson",66,35.19,76,216,"Par5BirdieorBetterLeaders",2005
176,176,"Arron Oberholser",65,35.18,70,199,"Par5BirdieorBetterLeaders",2005
177,177,"John Elliott",58,35,63,180,"Par5BirdieorBetterLeaders",2005
177,177,"Craig Perks",67,35,77,220,"Par5BirdieorBetterLeaders",2005
179,179,"Brian Gay",101,34.65,114,329,"Par5BirdieorBetterLeaders",2005
180,180,"Freddie Jacobson",72,34.51,78,226,"Par5BirdieorBetterLeaders",2005
181,181,"Roland Thatcher",75,34.5,89,258,"Par5BirdieorBetterLeaders",2005
182,182,"Danny Briggs",70,34.47,81,235,"Par5BirdieorBetterLeaders",2005
183,183,"Stewart Cink",98,34.38,99,288,"Par5BirdieorBetterLeaders",2005
184,184,"Tom Byrum",83,34.35,90,262,"Par5BirdieorBetterLeaders",2005
185,185,"Matt Gogel",78,34.12,87,255,"Par5BirdieorBetterLeaders",2005
186,186,"Brad Faxon",75,33.77,77,228,"Par5BirdieorBetterLeaders",2005
187,187,"Larry Mize",54,33.55,52,155,"Par5BirdieorBetterLeaders",2005
188,188,"Steve Jones",56,33.53,56,167,"Par5BirdieorBetterLeaders",2005
189,189,"Jose Coceres",56,33.52,61,182,"Par5BirdieorBetterLeaders",2005
190,190,"Kirk Triplett",55,33.33,59,177,"Par5BirdieorBetterLeaders",2005
191,191,"Glen Day",80,32.95,85,258,"Par5BirdieorBetterLeaders",2005
192,192,"Hideto Tanihara",50,32.7,52,159,"Par5BirdieorBetterLeaders",2005
193,193,"Skip Kendall",80,32.47,88,271,"Par5BirdieorBetterLeaders",2005
194,194,"Mark Wilson",74,32.26,80,248,"Par5BirdieorBetterLeaders",2005
195,195,"Thomas Levet",54,32.12,53,165,"Par5BirdieorBetterLeaders",2005
196,196,"Mark Brooks",72,30.36,75,247,"Par5BirdieorBetterLeaders",2005
197,197,"Len Mattiace",86,30.14,85,282,"Par5BirdieorBetterLeaders",2005
198,198,"Bill Glasson",54,29.31,51,174,"Par5BirdieorBetterLeaders",2005
199,199,"Ben Curtis",65,28.32,64,226,"Par5BirdieorBetterLeaders",2005
200,200,"Jeff Hart",63,28.23,59,209,"Par5BirdieorBetterLeaders",2005
201,201,"Mark OMeara",66,27.92,67,240,"Par5BirdieorBetterLeaders",2005
202,202,"Jim Carter",62,25.51,50,196,"Par5BirdieorBetterLeaders",2005
