"AveragePuttingDistanceGIR1Putts_RANKTHISWEEK_2006","AveragePuttingDistanceGIR1Putts_RANKLASTWEEK_2006","AveragePuttingDistanceGIR1Putts_PLAYERNAME_2006","AveragePuttingDistanceGIR1Putts_ROUNDS_2006","AveragePuttingDistanceGIR1Putts_AVG_2006","AveragePuttingDistanceGIR1Putts_DISTANCEFEET_2006","AveragePuttingDistanceGIR1Putts_TOTALPUTTS_2006","stat_name","year"
130,130,"Harrison Frazar",95,NA,2476.25,245,"AveragePuttingDistanceGIR1Putts",2006
130,130,"Bob May",65,NA,1624.5,161,"AveragePuttingDistanceGIR1Putts",2006
130,130,"Pat Perez",50,NA,1258.167,125,"AveragePuttingDistanceGIR1Putts",2006
130,130,"John Rollins",93,NA,2410.417,240,"AveragePuttingDistanceGIR1Putts",2006
130,130,"Justin Rose",98,NA,2862.5,283,"AveragePuttingDistanceGIR1Putts",2006
130,130,"Nick Watney",97,NA,2651.083,262,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Michael Allen",84,NA,2236.167,223,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Woody Austin",107,NA,2906.583,290,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Paul Azinger",87,NA,2217.583,222,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Mark Brooks",90,NA,1857.417,186,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Bubba Dickerson",98,NA,2536.417,253,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Retief Goosen",68,NA,1453.833,145,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Trevor Immelman",86,NA,2531.083,253,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Greg Kraft",79,NA,1956.083,196,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Sean OHair",100,NA,2205.167,220,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Joe Ogilvie",95,NA,2468.833,247,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Greg Owen",79,NA,1822.5,183,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Wes Short Jr",96,NA,2671.75,267,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Jeff Sluman",101,NA,2801.167,280,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Camilo Villegas",95,NA,2730,274,"AveragePuttingDistanceGIR1Putts",2006
141,141,"Jimmy Walker",60,NA,1626.167,163,"AveragePuttingDistanceGIR1Putts",2006
156,156,"Tommy Armour III",65,NA,1688,170,"AveragePuttingDistanceGIR1Putts",2006
156,156,"Scott Gutschewski",53,NA,1316.083,133,"AveragePuttingDistanceGIR1Putts",2006
156,156,"Rory Sabbatini",84,NA,1974.833,199,"AveragePuttingDistanceGIR1Putts",2006
156,156,"Scott Verplank",88,NA,2176.5,219,"AveragePuttingDistanceGIR1Putts",2006
156,156,"Charles Warren",93,NA,2265.833,228,"AveragePuttingDistanceGIR1Putts",2006
161,161,"Eric Axley",91,NA,2531,258,"AveragePuttingDistanceGIR1Putts",2006
161,161,"Mark Calcavecchia",94,NA,2347.583,238,"AveragePuttingDistanceGIR1Putts",2006
161,161,"John Daly",51,NA,1235.083,126,"AveragePuttingDistanceGIR1Putts",2006
161,161,"Brian Davis",92,NA,2405.667,244,"AveragePuttingDistanceGIR1Putts",2006
161,161,"Lucas Glover",105,NA,2744.917,278,"AveragePuttingDistanceGIR1Putts",2006
161,161,"Jonathan Kaye",95,NA,2299.083,234,"AveragePuttingDistanceGIR1Putts",2006
161,161,"Ian Leggatt",80,NA,1914.583,194,"AveragePuttingDistanceGIR1Putts",2006
161,161,"Justin Leonard",83,NA,1782.083,182,"AveragePuttingDistanceGIR1Putts",2006
161,161,"Joey Sindelar",90,NA,2208.5,225,"AveragePuttingDistanceGIR1Putts",2006
170,170,"Doug Barron",74,NA,1872,192,"AveragePuttingDistanceGIR1Putts",2006
170,170,"Greg Chalmers",71,NA,1511.583,155,"AveragePuttingDistanceGIR1Putts",2006
170,170,"Charley Hoffman",100,NA,2858.167,293,"AveragePuttingDistanceGIR1Putts",2006
170,170,"Jesper Parnevik",84,NA,2176.167,223,"AveragePuttingDistanceGIR1Putts",2006
170,170,"Mike Weir",88,NA,2026.333,208,"AveragePuttingDistanceGIR1Putts",2006
170,170,"Brett Wetterich",82,NA,2396.167,245,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Stuart Appleby",83,NA,1948.5,202,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Jason Bohn",104,NA,2613.667,271,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Ernie Els",69,NA,1443.917,150,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Jeff Gove",91,NA,2393,248,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Skip Kendall",72,NA,1791.75,186,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Steve Lowery",99,NA,2431.75,251,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Daisuke Maruyama",83,NA,1989.833,205,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Jeff Overton",95,NA,2450.75,254,"AveragePuttingDistanceGIR1Putts",2006
176,176,"Nicholas Thompson",96,NA,2047.583,211,"AveragePuttingDistanceGIR1Putts",2006
185,185,"Alex Cejka",93,NA,2456.083,256,"AveragePuttingDistanceGIR1Putts",2006
185,185,"Robert Damron",91,NA,2359.5,246,"AveragePuttingDistanceGIR1Putts",2006
187,187,"Bill Haas",99,NA,2299.25,241,"AveragePuttingDistanceGIR1Putts",2006
187,187,"Padraig Harrington",54,NA,1244.417,131,"AveragePuttingDistanceGIR1Putts",2006
187,187,"Roger Tambellini",64,NA,1319.583,139,"AveragePuttingDistanceGIR1Putts",2006
187,187,"Omar Uresti",61,NA,1271.667,134,"AveragePuttingDistanceGIR1Putts",2006
191,191,"Chris Couch",75,NA,1816.417,193,"AveragePuttingDistanceGIR1Putts",2006
191,191,"Peter Lonard",77,NA,1564.25,166,"AveragePuttingDistanceGIR1Putts",2006
193,193,"Kris Cox",83,NA,1997.583,219,"AveragePuttingDistanceGIR1Putts",2006
194,194,"Matt Hansen",68,NA,1471.583,164,"AveragePuttingDistanceGIR1Putts",2006
194,194,"Bubba Watson",83,NA,1909.167,212,"AveragePuttingDistanceGIR1Putts",2006
196,196,"Phil Mickelson",74,NA,1609.5,181,"AveragePuttingDistanceGIR1Putts",2006
