"GIRPuttingAvg2530_RANKTHISWEEK_2005","GIRPuttingAvg2530_RANKLASTWEEK_2005","GIRPuttingAvg2530_PLAYERNAME_2005","GIRPuttingAvg2530_ROUNDS_2005","GIRPuttingAvg2530_PctMADE_2005","GIRPuttingAvg2530_ATTEMPTS_2005","GIRPuttingAvg2530_PUTTSMADE_2005","stat_name","year"
1,1,"Stuart Appleby",84,1.62,68,11,"GIRPuttingAvg2530",2005
2,2,"David Hearn",68,1.59,63,10,"GIRPuttingAvg2530",2005
3,3,"Tim Herron",100,1.53,72,11,"GIRPuttingAvg2530",2005
4,4,"Charlie Wi",67,1.48,61,9,"GIRPuttingAvg2530",2005
5,5,"Brian Bateman",98,1.46,82,12,"GIRPuttingAvg2530",2005
6,6,"Paul Gow",78,1.45,62,9,"GIRPuttingAvg2530",2005
6,6,"Rory Sabbatini",81,1.45,55,8,"GIRPuttingAvg2530",2005
8,8,"Jose Coceres",56,1.43,42,6,"GIRPuttingAvg2530",2005
8,8,"Bob Heintz",67,1.43,63,9,"GIRPuttingAvg2530",2005
10,10,"Justin Rose",99,1.39,108,15,"GIRPuttingAvg2530",2005
11,11,"Danny Briggs",70,1.38,65,9,"GIRPuttingAvg2530",2005
12,12,"Dan Forsman",52,1.33,60,8,"GIRPuttingAvg2530",2005
13,13,"JP Hayes",63,1.3,46,6,"GIRPuttingAvg2530",2005
13,13,"Patrick Sheehan",114,1.3,92,12,"GIRPuttingAvg2530",2005
13,13,"David Toms",87,1.3,69,9,"GIRPuttingAvg2530",2005
16,16,"Tom Gillis",77,1.29,70,9,"GIRPuttingAvg2530",2005
17,17,"Mark OMeara",66,1.25,48,6,"GIRPuttingAvg2530",2005
17,17,"Dennis Paulson",63,1.25,64,8,"GIRPuttingAvg2530",2005
19,19,"Lee Janzen",75,1.23,65,8,"GIRPuttingAvg2530",2005
19,19,"Davis Love III",80,1.23,57,7,"GIRPuttingAvg2530",2005
19,19,"Rocco Mediate",73,1.23,73,9,"GIRPuttingAvg2530",2005
19,19,"Geoff Ogilvy",97,1.23,73,9,"GIRPuttingAvg2530",2005
23,23,"Chad Campbell",95,1.22,90,11,"GIRPuttingAvg2530",2005
24,24,"Arjun Atwal",65,1.21,66,8,"GIRPuttingAvg2530",2005
25,25,"Loren Roberts",54,1.2,50,6,"GIRPuttingAvg2530",2005
25,25,"Mike Weir",71,1.2,50,6,"GIRPuttingAvg2530",2005
27,27,"Bernhard Langer",67,1.19,59,7,"GIRPuttingAvg2530",2005
27,27,"Adam Scott",72,1.19,59,7,"GIRPuttingAvg2530",2005
27,27,"Bo Van Pelt",112,1.19,109,13,"GIRPuttingAvg2530",2005
30,30,"Steve Flesch",90,1.18,68,8,"GIRPuttingAvg2530",2005
31,31,"Craig Barlow",81,1.17,60,7,"GIRPuttingAvg2530",2005
31,31,"Scott McCarron",78,1.17,60,7,"GIRPuttingAvg2530",2005
33,33,"Kevin Na",88,1.16,69,8,"GIRPuttingAvg2530",2005
33,33,"Phillip Price",77,1.16,69,8,"GIRPuttingAvg2530",2005
33,33,"Omar Uresti",84,1.16,69,8,"GIRPuttingAvg2530",2005
36,36,"Glen Day",80,1.15,78,9,"GIRPuttingAvg2530",2005
36,36,"Scott Gutschewski",86,1.15,61,7,"GIRPuttingAvg2530",2005
36,36,"Len Mattiace",86,1.15,87,10,"GIRPuttingAvg2530",2005
39,39,"Rod Pampling",89,1.14,70,8,"GIRPuttingAvg2530",2005
40,40,"Brad Faxon",75,1.13,62,7,"GIRPuttingAvg2530",2005
40,40,"Tom Lehman",69,1.13,53,6,"GIRPuttingAvg2530",2005
40,40,"Chris Smith",93,1.13,97,11,"GIRPuttingAvg2530",2005
43,43,"Harrison Frazar",105,1.12,107,12,"GIRPuttingAvg2530",2005
43,43,"Hidemichi Tanaka",106,1.12,107,12,"GIRPuttingAvg2530",2005
45,45,"Glen Hnatiuk",59,1.11,54,6,"GIRPuttingAvg2530",2005
45,45,"Michael Long",72,1.11,63,7,"GIRPuttingAvg2530",2005
45,45,"Mark Wilson",74,1.11,63,7,"GIRPuttingAvg2530",2005
48,48,"Frank Lickliter II",100,1.09,110,12,"GIRPuttingAvg2530",2005
49,49,"Greg Owen",84,1.08,83,9,"GIRPuttingAvg2530",2005
50,50,"James Driscoll",73,1.07,75,8,"GIRPuttingAvg2530",2005
51,51,"Briny Baird",98,1.06,85,9,"GIRPuttingAvg2530",2005
51,51,"Nick Watney",91,1.06,85,9,"GIRPuttingAvg2530",2005
53,53,"Gavin Coles",70,1.05,57,6,"GIRPuttingAvg2530",2005
54,54,"Todd Hamilton",94,1.04,67,7,"GIRPuttingAvg2530",2005
54,54,"Will Ma Kenzie",75,1.04,77,8,"GIRPuttingAvg2530",2005
56,56,"Ben Curtis",65,1.03,39,4,"GIRPuttingAvg2530",2005
56,56,"Kevin Stadler",96,1.03,97,10,"GIRPuttingAvg2530",2005
58,58,"Tom Pernice Jr",111,1,100,10,"GIRPuttingAvg2530",2005
58,58,"Darron Stiles",78,1,70,7,"GIRPuttingAvg2530",2005
58,58,"Hideto Tanihara",50,1,50,5,"GIRPuttingAvg2530",2005
61,61,"Tim Clark",92,0.99,71,7,"GIRPuttingAvg2530",2005
61,61,"Paul Claxton",79,0.99,71,7,"GIRPuttingAvg2530",2005
61,61,"Joe Ogilvie",103,0.99,71,7,"GIRPuttingAvg2530",2005
64,64,"Chris Anderson",66,0.98,51,5,"GIRPuttingAvg2530",2005
64,64,"John Senden",101,0.98,92,9,"GIRPuttingAvg2530",2005
66,66,"Jay Haas",54,0.95,42,4,"GIRPuttingAvg2530",2005
67,67,"Thomas Levet",54,0.94,32,3,"GIRPuttingAvg2530",2005
67,67,"Jeff Maggert",79,0.94,64,6,"GIRPuttingAvg2530",2005
67,67,"Scott Verplank",87,0.94,64,6,"GIRPuttingAvg2530",2005
70,70,"DJ Trahan",81,0.93,75,7,"GIRPuttingAvg2530",2005
71,71,"Steve Elkington",67,0.92,65,6,"GIRPuttingAvg2530",2005
71,71,"Matt Gogel",78,0.92,76,7,"GIRPuttingAvg2530",2005
71,71,"Jonathan Kaye",77,0.92,65,6,"GIRPuttingAvg2530",2005
71,71,"Peter Lonard",85,0.92,76,7,"GIRPuttingAvg2530",2005
75,75,"Brent Geiberger",61,0.91,55,5,"GIRPuttingAvg2530",2005
75,75,"Hunter Haas",83,0.91,77,7,"GIRPuttingAvg2530",2005
75,75,"Lee Westwood",50,0.91,33,3,"GIRPuttingAvg2530",2005
78,78,"Matt Kuchar",60,0.9,67,6,"GIRPuttingAvg2530",2005
79,79,"Neal Lancaster",95,0.89,79,7,"GIRPuttingAvg2530",2005
79,79,"Rob Rashell",65,0.89,56,5,"GIRPuttingAvg2530",2005
81,81,"Tiger Woods",76,0.88,57,5,"GIRPuttingAvg2530",2005
82,82,"Cameron Beckman",96,0.87,92,8,"GIRPuttingAvg2530",2005
82,82,"Brenden Pappas",51,0.87,46,4,"GIRPuttingAvg2530",2005
84,84,"Arron Oberholser",65,0.86,58,5,"GIRPuttingAvg2530",2005
84,84,"Tim Petrovic",97,0.86,81,7,"GIRPuttingAvg2530",2005
