"TenthTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2006","TenthTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2006","TenthTeeEarlyPar3ScoringAverage_PLAYERNAME_2006","TenthTeeEarlyPar3ScoringAverage_ROUNDS_2006","TenthTeeEarlyPar3ScoringAverage_AVG_2006","TenthTeeEarlyPar3ScoringAverage_TOTALSTROKES_2006","TenthTeeEarlyPar3ScoringAverage_TOTALHOLES_2006","stat_name","year"
29,29,"Hunter Mahan",98,2.97,232,78,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Jonathan Byrd",66,2.98,173,58,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Chad Campbell",91,2.98,170,57,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Lucas Glover",105,2.98,158,53,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Bill Haas",99,2.98,182,61,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Padraig Harrington",54,2.98,119,40,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Tim Herron",82,2.98,134,45,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Stephen Leaney",84,2.98,155,52,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Tom Lehman",70,2.98,185,62,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Steve Stricker",64,2.98,194,65,"TenthTeeEarlyPar3ScoringAverage",2006
32,32,"Brett Wetterich",82,2.98,173,58,"TenthTeeEarlyPar3ScoringAverage",2006
42,42,"Aaron Baddeley",78,2.99,215,72,"TenthTeeEarlyPar3ScoringAverage",2006
42,42,"Frank Lickliter II",99,2.99,221,74,"TenthTeeEarlyPar3ScoringAverage",2006
42,42,"John Senden",96,2.99,203,68,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"Michael Allen",84,3,144,48,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"Tommy Armour III",65,3,198,66,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"Jeff Brehaut",100,3,234,78,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"Zach Johnson",98,3,183,61,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"Peter Lonard",77,3,132,44,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"Daisuke Maruyama",83,3,195,65,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"David McKenzie",82,3,198,66,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"Jose Maria Olazabal",62,3,99,33,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"Heath Slocum",96,3,183,61,"TenthTeeEarlyPar3ScoringAverage",2006
45,45,"DJ Trahan",92,3,183,61,"TenthTeeEarlyPar3ScoringAverage",2006
55,55,"David Branshaw",98,3.01,220,73,"TenthTeeEarlyPar3ScoringAverage",2006
55,55,"Richard Johnson",94,3.01,259,86,"TenthTeeEarlyPar3ScoringAverage",2006
55,55,"Jonathan Kaye",95,3.01,289,96,"TenthTeeEarlyPar3ScoringAverage",2006
55,55,"Ian Leggatt",80,3.01,214,71,"TenthTeeEarlyPar3ScoringAverage",2006
55,55,"Jeff Maggert",81,3.01,211,70,"TenthTeeEarlyPar3ScoringAverage",2006
55,55,"Joey Sindelar",90,3.01,229,76,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Bart Bryant",87,3.02,175,58,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Brian Davis",92,3.02,302,100,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Ernie Els",69,3.02,148,49,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Steve Flesch",119,3.02,317,105,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Brian Gay",107,3.02,284,94,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Mathew Goggin",72,3.02,184,61,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Thomas Levet",53,3.02,133,44,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Steve Lowery",99,3.02,175,58,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Sean OHair",100,3.02,148,49,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Ryan Palmer",101,3.02,163,54,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Pat Perez",50,3.02,127,42,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Jerry Smith",94,3.02,299,99,"TenthTeeEarlyPar3ScoringAverage",2006
61,61,"Vaughn Taylor",88,3.02,151,50,"TenthTeeEarlyPar3ScoringAverage",2006
74,74,"Sergio Garcia",59,3.03,97,32,"TenthTeeEarlyPar3ScoringAverage",2006
74,74,"Jeff Gove",91,3.03,203,67,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"John Cook",67,3.04,164,54,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Marco Dawson",87,3.04,298,98,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Bubba Dickerson",98,3.04,274,90,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"David Duval",71,3.04,85,28,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Dudley Hart",83,3.04,204,67,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Brandt Jobe",91,3.04,204,67,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Rory Sabbatini",84,3.04,161,53,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Vijay Singh",103,3.04,271,89,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Kevin Sutherland",100,3.04,225,74,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Kirk Triplett",58,3.04,158,52,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Bob Tway",81,3.04,231,76,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Ron Whittaker",81,3.04,164,54,"TenthTeeEarlyPar3ScoringAverage",2006
76,76,"Dean Wilson",115,3.04,204,67,"TenthTeeEarlyPar3ScoringAverage",2006
89,89,"Billy Andrade",78,3.05,122,40,"TenthTeeEarlyPar3ScoringAverage",2006
89,89,"Harrison Frazar",95,3.05,238,78,"TenthTeeEarlyPar3ScoringAverage",2006
89,89,"Jeff Overton",95,3.05,238,78,"TenthTeeEarlyPar3ScoringAverage",2006
89,89,"Rod Pampling",89,3.05,186,61,"TenthTeeEarlyPar3ScoringAverage",2006
93,93,"Arjun Atwal",97,3.06,248,81,"TenthTeeEarlyPar3ScoringAverage",2006
93,93,"Shane Bertsch",104,3.06,251,82,"TenthTeeEarlyPar3ScoringAverage",2006
93,93,"Mark Brooks",90,3.06,199,65,"TenthTeeEarlyPar3ScoringAverage",2006
93,93,"Retief Goosen",68,3.06,150,49,"TenthTeeEarlyPar3ScoringAverage",2006
93,93,"JL Lewis",57,3.06,150,49,"TenthTeeEarlyPar3ScoringAverage",2006
93,93,"Bob May",65,3.06,165,54,"TenthTeeEarlyPar3ScoringAverage",2006
93,93,"Jon Mills",68,3.06,159,52,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"Craig Barlow",77,3.07,187,61,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"Jason Gore",86,3.07,212,69,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"JJ Henry",96,3.07,187,61,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"JB Holmes",81,3.07,184,60,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"Trevor Immelman",86,3.07,184,60,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"Carl Pettersson",95,3.07,135,44,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"DA Points",82,3.07,172,56,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"Nicholas Thompson",96,3.07,279,91,"TenthTeeEarlyPar3ScoringAverage",2006
100,100,"Tiger Woods",55,3.07,135,44,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Woody Austin",107,3.08,225,73,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Jason Bohn",104,3.08,188,61,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Greg Chalmers",71,3.08,148,48,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Chris Couch",75,3.08,293,95,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Lee Janzen",79,3.08,228,74,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Kent Jones",103,3.08,200,65,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Justin Leonard",83,3.08,154,50,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Phil Mickelson",74,3.08,148,48,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Ted Purdy",103,3.08,265,86,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"John Rollins",93,3.08,274,89,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Patrick Sheehan",104,3.08,237,77,"TenthTeeEarlyPar3ScoringAverage",2006
109,109,"Bubba Watson",83,3.08,219,71,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Paul Azinger",87,3.09,238,77,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Ben Crane",85,3.09,142,46,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Steve Elkington",52,3.09,164,53,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Robert Gamez",94,3.09,204,66,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Jerry Kelly",100,3.09,269,87,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Jesper Parnevik",84,3.09,204,66,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Tag Ridings",103,3.09,309,100,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Chris Riley",86,3.09,198,64,"TenthTeeEarlyPar3ScoringAverage",2006
121,121,"Tjaart van der Walt",60,3.09,136,44,"TenthTeeEarlyPar3ScoringAverage",2006
130,130,"Nathan Green",108,3.1,288,93,"TenthTeeEarlyPar3ScoringAverage",2006
130,130,"Scott Gutschewski",53,3.1,161,52,"TenthTeeEarlyPar3ScoringAverage",2006
130,130,"Nick Watney",97,3.1,254,82,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Michael Connell",51,3.11,190,61,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Fred Couples",52,3.11,115,37,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Chris DiMarco",83,3.11,199,64,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Todd Fischer",101,3.11,233,75,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Matt Hansen",68,3.11,193,62,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Ryuji Imada",105,3.11,252,81,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Greg Kraft",79,3.11,224,72,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Joe Ogilvie",95,3.11,137,44,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Chris Smith",67,3.11,218,70,"TenthTeeEarlyPar3ScoringAverage",2006
133,133,"Mike Sposa",68,3.11,227,73,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"KJ Choi",93,3.12,103,33,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"Daniel Chopra",110,3.12,265,85,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"Stewart Cink",93,3.12,162,52,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"Robert Garrigus",85,3.12,228,73,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"Troy Matteson",101,3.12,278,89,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"Ryan Moore",68,3.12,162,52,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"Wes Short Jr",96,3.12,203,65,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"Roger Tambellini",64,3.12,206,66,"TenthTeeEarlyPar3ScoringAverage",2006
143,143,"Charles Warren",93,3.12,209,67,"TenthTeeEarlyPar3ScoringAverage",2006
152,152,"Briny Baird",81,3.13,194,62,"TenthTeeEarlyPar3ScoringAverage",2006
152,152,"Mark Calcavecchia",94,3.13,210,67,"TenthTeeEarlyPar3ScoringAverage",2006
152,152,"John Daly",51,3.13,75,24,"TenthTeeEarlyPar3ScoringAverage",2006
152,152,"Freddie Jacobson",56,3.13,125,40,"TenthTeeEarlyPar3ScoringAverage",2006
152,152,"Greg Owen",79,3.13,216,69,"TenthTeeEarlyPar3ScoringAverage",2006
152,152,"Jeff Sluman",101,3.13,241,77,"TenthTeeEarlyPar3ScoringAverage",2006
152,152,"Hidemichi Tanaka",74,3.13,225,72,"TenthTeeEarlyPar3ScoringAverage",2006
152,152,"Jimmy Walker",60,3.13,150,48,"TenthTeeEarlyPar3ScoringAverage",2006
160,160,"Brian Bateman",69,3.14,229,73,"TenthTeeEarlyPar3ScoringAverage",2006
160,160,"Charley Hoffman",100,3.14,229,73,"TenthTeeEarlyPar3ScoringAverage",2006
160,160,"Charles Howell III",96,3.14,232,74,"TenthTeeEarlyPar3ScoringAverage",2006
160,160,"Tim Petrovic",95,3.14,242,77,"TenthTeeEarlyPar3ScoringAverage",2006
160,160,"Paul Stankowski",70,3.14,245,78,"TenthTeeEarlyPar3ScoringAverage",2006
165,165,"Henrik Bjornstad",97,3.15,227,72,"TenthTeeEarlyPar3ScoringAverage",2006
165,165,"Alex Cejka",93,3.15,265,84,"TenthTeeEarlyPar3ScoringAverage",2006
165,165,"Billy Mayfair",94,3.15,246,78,"TenthTeeEarlyPar3ScoringAverage",2006
168,168,"Rich Beem",85,3.16,142,45,"TenthTeeEarlyPar3ScoringAverage",2006
168,168,"Robert Damron",91,3.16,335,106,"TenthTeeEarlyPar3ScoringAverage",2006
168,168,"John Engler Jr",69,3.16,215,68,"TenthTeeEarlyPar3ScoringAverage",2006
168,168,"Brad Faxon",78,3.16,180,57,"TenthTeeEarlyPar3ScoringAverage",2006
168,168,"John Huston",74,3.16,237,75,"TenthTeeEarlyPar3ScoringAverage",2006
168,168,"Mark OMeara",52,3.16,120,38,"TenthTeeEarlyPar3ScoringAverage",2006
168,168,"Omar Uresti",61,3.16,117,37,"TenthTeeEarlyPar3ScoringAverage",2006
175,175,"Eric Axley",91,3.17,285,90,"TenthTeeEarlyPar3ScoringAverage",2006
175,175,"Todd Hamilton",72,3.17,114,36,"TenthTeeEarlyPar3ScoringAverage",2006
175,175,"JP Hayes",55,3.17,152,48,"TenthTeeEarlyPar3ScoringAverage",2006
175,175,"Ian Poulter",53,3.17,76,24,"TenthTeeEarlyPar3ScoringAverage",2006
179,179,"Robert Allenby",79,3.18,140,44,"TenthTeeEarlyPar3ScoringAverage",2006
179,179,"Tim Clark",80,3.18,181,57,"TenthTeeEarlyPar3ScoringAverage",2006
179,179,"Kris Cox",83,3.18,191,60,"TenthTeeEarlyPar3ScoringAverage",2006
179,179,"Carlos Franco",86,3.18,245,77,"TenthTeeEarlyPar3ScoringAverage",2006
179,179,"David Howell",52,3.18,89,28,"TenthTeeEarlyPar3ScoringAverage",2006
179,179,"Len Mattiace",59,3.18,213,67,"TenthTeeEarlyPar3ScoringAverage",2006
185,185,"Doug Barron",74,3.19,239,75,"TenthTeeEarlyPar3ScoringAverage",2006
186,186,"Kenny Perry",73,3.2,195,61,"TenthTeeEarlyPar3ScoringAverage",2006
186,186,"Bo Van Pelt",102,3.2,224,70,"TenthTeeEarlyPar3ScoringAverage",2006
188,188,"Alex Aragon",63,3.21,183,57,"TenthTeeEarlyPar3ScoringAverage",2006
189,189,"Jason Schultz",77,3.22,254,79,"TenthTeeEarlyPar3ScoringAverage",2006
190,190,"James Driscoll",80,3.23,236,73,"TenthTeeEarlyPar3ScoringAverage",2006
190,190,"Bob Estes",85,3.23,268,83,"TenthTeeEarlyPar3ScoringAverage",2006
190,190,"Bernhard Langer",77,3.23,171,53,"TenthTeeEarlyPar3ScoringAverage",2006
190,190,"Vance Veazey",59,3.23,168,52,"TenthTeeEarlyPar3ScoringAverage",2006
190,190,"Camilo Villegas",95,3.23,291,90,"TenthTeeEarlyPar3ScoringAverage",2006
195,195,"Ryan Hietala",61,3.26,173,53,"TenthTeeEarlyPar3ScoringAverage",2006
196,196,"Will Ma Kenzie",91,3.28,266,81,"TenthTeeEarlyPar3ScoringAverage",2006
