"DrivingPct320AllDrives_RANKTHISWEEK_2012","DrivingPct320AllDrives_RANKLASTWEEK_2012","DrivingPct320AllDrives_PLAYERNAME_2012","DrivingPct320AllDrives_ROUNDS_2012","DrivingPct320AllDrives_Pct_2012","DrivingPct320AllDrives_TOTALDRIVESFOR320_2012","DrivingPct320AllDrives_TOTALDRIVESOVERALL_2012","DrivingPct320AllDrives_RELATIVETOPAR_2012","stat_name","year"
1,1,"Bubba Watson",68,37.05,266,718,-0.316,"DrivingPct320AllDrives",2012
2,2,"Dustin Johnson",70,29.01,215,741,-0.247,"DrivingPct320AllDrives",2012
3,3,"JB Holmes",90,27.01,295,1092,-0.19,"DrivingPct320AllDrives",2012
4,4,"Robert Garrigus",89,24.37,251,1030,-0.255,"DrivingPct320AllDrives",2012
5,5,"Gary Woodland",70,23.85,177,742,-0.186,"DrivingPct320AllDrives",2012
6,6,"John Daly",50,23.3,123,528,-0.236,"DrivingPct320AllDrives",2012
7,7,"Rory McIlroy",60,22.32,125,560,-0.248,"DrivingPct320AllDrives",2012
8,8,"Scott Piercy",95,20.28,244,1203,-0.234,"DrivingPct320AllDrives",2012
9,9,"Charlie Beljan",61,20,120,600,-0.217,"DrivingPct320AllDrives",2012
10,10,"Kyle Stanley",86,17.77,174,979,-0.322,"DrivingPct320AllDrives",2012
11,11,"Jason Day",57,17.58,115,654,-0.313,"DrivingPct320AllDrives",2012
12,12,"Keegan Bradley",90,17.03,170,998,-0.206,"DrivingPct320AllDrives",2012
13,13,"Scott Stallings",78,16.77,160,954,-0.131,"DrivingPct320AllDrives",2012
14,14,"Adam Scott",59,15.85,91,574,-0.22,"DrivingPct320AllDrives",2012
15,15,"Ryan Palmer",81,15.81,157,993,-0.223,"DrivingPct320AllDrives",2012
16,16,"Martin Laird",77,15.08,114,756,-0.281,"DrivingPct320AllDrives",2012
17,17,"Harrison Frazar",56,14.67,99,675,-0.172,"DrivingPct320AllDrives",2012
18,18,"Jhonattan Vegas",77,14.48,140,967,-0.171,"DrivingPct320AllDrives",2012
19,19,"Tiger Woods",69,14.43,97,672,-0.186,"DrivingPct320AllDrives",2012
