"Par5BirdieorBetterLeaders_RANKTHISWEEK_2006","Par5BirdieorBetterLeaders_RANKLASTWEEK_2006","Par5BirdieorBetterLeaders_PLAYERNAME_2006","Par5BirdieorBetterLeaders_ROUNDS_2006","Par5BirdieorBetterLeaders_Pct_2006","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2006","Par5BirdieorBetterLeaders_PAR5HOLES_2006","stat_name","year"
97,97,"Ian Poulter",53,41.11,74,180,"Par5BirdieorBetterLeaders",2006
99,99,"Kris Cox",83,41.03,112,273,"Par5BirdieorBetterLeaders",2006
100,100,"Bob Estes",85,41.01,114,278,"Par5BirdieorBetterLeaders",2006
100,100,"Heath Slocum",96,41.01,130,317,"Par5BirdieorBetterLeaders",2006
102,102,"Bubba Dickerson",98,40.87,132,323,"Par5BirdieorBetterLeaders",2006
103,103,"Marco Dawson",87,40.85,125,306,"Par5BirdieorBetterLeaders",2006
104,104,"Mark Calcavecchia",94,40.82,129,316,"Par5BirdieorBetterLeaders",2006
105,105,"Bernhard Langer",77,40.71,103,253,"Par5BirdieorBetterLeaders",2006
106,106,"Jeff Gove",91,40.67,122,300,"Par5BirdieorBetterLeaders",2006
107,107,"Chris Riley",86,40.65,113,278,"Par5BirdieorBetterLeaders",2006
108,108,"Shane Bertsch",104,40.57,142,350,"Par5BirdieorBetterLeaders",2006
109,109,"Nathan Green",108,40.52,139,343,"Par5BirdieorBetterLeaders",2006
110,110,"Vance Veazey",59,40.49,83,205,"Par5BirdieorBetterLeaders",2006
111,111,"Richard Johnson",94,40.45,127,314,"Par5BirdieorBetterLeaders",2006
112,112,"Fred Couples",52,40.36,67,166,"Par5BirdieorBetterLeaders",2006
113,113,"Brandt Jobe",91,40.33,121,300,"Par5BirdieorBetterLeaders",2006
114,114,"Justin Leonard",83,40.32,100,248,"Par5BirdieorBetterLeaders",2006
115,115,"Ian Leggatt",80,40.31,104,258,"Par5BirdieorBetterLeaders",2006
116,116,"Woody Austin",107,40.17,143,356,"Par5BirdieorBetterLeaders",2006
117,117,"Joe Ogilvie",95,40,122,305,"Par5BirdieorBetterLeaders",2006
118,118,"Kent Jones",103,39.88,136,341,"Par5BirdieorBetterLeaders",2006
119,119,"Mark Wilson",79,39.85,106,266,"Par5BirdieorBetterLeaders",2006
120,120,"Jason Schultz",77,39.84,102,256,"Par5BirdieorBetterLeaders",2006
121,121,"Peter Lonard",77,39.83,94,236,"Par5BirdieorBetterLeaders",2006
122,122,"Jonathan Kaye",95,39.81,123,309,"Par5BirdieorBetterLeaders",2006
123,123,"Ben Curtis",86,39.78,111,279,"Par5BirdieorBetterLeaders",2006
124,124,"Henrik Bjornstad",97,39.56,125,316,"Par5BirdieorBetterLeaders",2006
125,125,"KJ Choi",93,39.53,117,296,"Par5BirdieorBetterLeaders",2006
126,126,"Luke Donald",66,39.51,81,205,"Par5BirdieorBetterLeaders",2006
127,127,"Billy Mayfair",94,39.42,123,312,"Par5BirdieorBetterLeaders",2006
128,128,"Jason Gore",86,39.32,116,295,"Par5BirdieorBetterLeaders",2006
129,129,"Nicholas Thompson",96,39.3,123,313,"Par5BirdieorBetterLeaders",2006
130,130,"Arjun Atwal",97,39.25,126,321,"Par5BirdieorBetterLeaders",2006
131,131,"Ted Purdy",103,39.22,140,357,"Par5BirdieorBetterLeaders",2006
132,132,"Jerry Kelly",100,39.02,135,346,"Par5BirdieorBetterLeaders",2006
133,133,"Olin Browne",108,39,133,341,"Par5BirdieorBetterLeaders",2006
134,134,"Dean Wilson",115,38.9,142,365,"Par5BirdieorBetterLeaders",2006
135,135,"Ryuji Imada",105,38.89,133,342,"Par5BirdieorBetterLeaders",2006
136,136,"John Huston",74,38.68,94,243,"Par5BirdieorBetterLeaders",2006
137,137,"Jeff Maggert",81,38.6,105,272,"Par5BirdieorBetterLeaders",2006
138,138,"Jon Mills",68,38.57,86,223,"Par5BirdieorBetterLeaders",2006
139,139,"Chris DiMarco",83,38.46,100,260,"Par5BirdieorBetterLeaders",2006
139,139,"Shigeki Maruyama",94,38.46,115,299,"Par5BirdieorBetterLeaders",2006
141,141,"Jeff Overton",95,38.41,116,302,"Par5BirdieorBetterLeaders",2006
142,142,"Tim Herron",82,38.17,100,262,"Par5BirdieorBetterLeaders",2006
143,143,"Matt Hansen",68,38.07,83,218,"Par5BirdieorBetterLeaders",2006
144,144,"Kenny Perry",73,38.03,81,213,"Par5BirdieorBetterLeaders",2006
145,145,"Paul Goydos",72,37.96,93,245,"Par5BirdieorBetterLeaders",2006
146,146,"Scott Verplank",88,37.92,113,298,"Par5BirdieorBetterLeaders",2006
147,147,"Ryan Hietala",61,37.88,75,198,"Par5BirdieorBetterLeaders",2006
148,148,"Bob May",65,37.85,81,214,"Par5BirdieorBetterLeaders",2006
149,149,"Mike Sposa",68,37.73,83,220,"Par5BirdieorBetterLeaders",2006
150,150,"Len Mattiace",59,37.5,75,200,"Par5BirdieorBetterLeaders",2006
150,150,"Joey Sindelar",90,37.5,117,312,"Par5BirdieorBetterLeaders",2006
152,152,"Steve Flesch",119,37.47,145,387,"Par5BirdieorBetterLeaders",2006
153,153,"Alex Aragon",63,37.38,77,206,"Par5BirdieorBetterLeaders",2006
154,154,"Stephen Leaney",84,37.32,106,284,"Par5BirdieorBetterLeaders",2006
155,155,"Jeff Sluman",101,37.18,129,347,"Par5BirdieorBetterLeaders",2006
156,156,"Danny Ellis",68,37.16,81,218,"Par5BirdieorBetterLeaders",2006
157,157,"Brian Gay",107,37.15,133,358,"Par5BirdieorBetterLeaders",2006
158,158,"Bart Bryant",87,37.09,102,275,"Par5BirdieorBetterLeaders",2006
159,159,"Robert Damron",91,36.98,115,311,"Par5BirdieorBetterLeaders",2006
160,160,"Brian Bateman",69,36.97,78,211,"Par5BirdieorBetterLeaders",2006
161,161,"David Branshaw",98,36.92,127,344,"Par5BirdieorBetterLeaders",2006
162,162,"David McKenzie",82,36.8,99,269,"Par5BirdieorBetterLeaders",2006
163,163,"Jerry Smith",94,36.57,113,309,"Par5BirdieorBetterLeaders",2006
164,164,"DA Points",82,36.43,98,269,"Par5BirdieorBetterLeaders",2006
165,165,"Thomas Levet",53,36.31,61,168,"Par5BirdieorBetterLeaders",2006
166,166,"Billy Andrade",78,36.25,91,251,"Par5BirdieorBetterLeaders",2006
167,167,"Tim Petrovic",95,36.1,113,313,"Par5BirdieorBetterLeaders",2006
168,168,"Skip Kendall",72,36,90,250,"Par5BirdieorBetterLeaders",2006
169,169,"Freddie Jacobson",56,35.98,68,189,"Par5BirdieorBetterLeaders",2006
170,170,"Paul Stankowski",70,35.93,83,231,"Par5BirdieorBetterLeaders",2006
171,171,"Brent Geiberger",99,35.67,112,314,"Par5BirdieorBetterLeaders",2006
172,172,"Patrick Sheehan",104,35.61,120,337,"Par5BirdieorBetterLeaders",2006
173,173,"Robert Gamez",94,35.41,108,305,"Par5BirdieorBetterLeaders",2006
174,174,"Tom Lehman",70,35.38,69,195,"Par5BirdieorBetterLeaders",2006
175,175,"Michael Connell",51,35.19,57,162,"Par5BirdieorBetterLeaders",2006
176,176,"Mark OMeara",52,35.16,64,182,"Par5BirdieorBetterLeaders",2006
177,177,"Tjaart van der Walt",60,35.11,66,188,"Par5BirdieorBetterLeaders",2006
177,177,"Ron Whittaker",81,35.11,92,262,"Par5BirdieorBetterLeaders",2006
179,179,"John Cook",67,34.98,78,223,"Par5BirdieorBetterLeaders",2006
180,180,"Hidemichi Tanaka",74,34.94,87,249,"Par5BirdieorBetterLeaders",2006
181,181,"Steve Jones",83,34.91,96,275,"Par5BirdieorBetterLeaders",2006
182,182,"Zach Johnson",98,34.75,98,282,"Par5BirdieorBetterLeaders",2006
183,183,"Doug Barron",74,34.69,85,245,"Par5BirdieorBetterLeaders",2006
184,184,"JL Lewis",57,34.17,68,199,"Par5BirdieorBetterLeaders",2006
185,185,"Kirk Triplett",58,34.02,66,194,"Par5BirdieorBetterLeaders",2006
186,186,"Bob Tway",81,33.97,89,262,"Par5BirdieorBetterLeaders",2006
187,187,"Fred Funk",106,33.92,115,339,"Par5BirdieorBetterLeaders",2006
188,188,"Todd Hamilton",72,33.47,83,248,"Par5BirdieorBetterLeaders",2006
189,189,"Brad Faxon",78,33.46,88,263,"Par5BirdieorBetterLeaders",2006
190,190,"John Engler Jr",69,33.04,76,230,"Par5BirdieorBetterLeaders",2006
191,191,"Tommy Armour III",65,33.03,72,218,"Par5BirdieorBetterLeaders",2006
192,192,"Greg Kraft",79,32,80,250,"Par5BirdieorBetterLeaders",2006
193,193,"Larry Mize",53,31.49,57,181,"Par5BirdieorBetterLeaders",2006
194,194,"Corey Pavin",74,30.28,66,218,"Par5BirdieorBetterLeaders",2006
195,195,"Greg Chalmers",71,29.73,66,222,"Par5BirdieorBetterLeaders",2006
196,196,"Mark Brooks",90,28.62,89,311,"Par5BirdieorBetterLeaders",2006
