"Approachesfrom275yards_RANKTHISWEEK_2013","Approachesfrom275yards_RANKLASTWEEK_2013","Approachesfrom275yards_PLAYERNAME_2013","Approachesfrom275yards_ROUNDS_2013","Approachesfrom275yards_AVG_2013","Approachesfrom275yards_TOTALDISTANCEFEET_2013","Approachesfrom275yards_OFATTEMPTS_2013","Approachesfrom275yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Darron Stiles",51,NA,83.333,2,-1,"Approachesfrom275yards",2013
2,2,"Jeff Maggert",63,NA,102.5,2,-1,"Approachesfrom275yards",2013
3,3,"Steve LeBrun",66,NA,231.583,4,-4,"Approachesfrom275yards",2013
4,4,"Brandt Jobe",62,NA,696.25,12,-6,"Approachesfrom275yards",2013
5,5,"John Rollins",77,NA,948.333,16,-8,"Approachesfrom275yards",2013
6,6,"John Merrick",79,NA,251.083,4,-2,"Approachesfrom275yards",2013
7,7,"Kyle Stanley",71,NA,898.583,14,-6,"Approachesfrom275yards",2013
8,8,"Jason Dufner",78,NA,386.25,6,-4,"Approachesfrom275yards",2013
9,9,"Bobby Gates",49,NA,456.75,7,-3,"Approachesfrom275yards",2013
10,10,"Henrik Norlander",70,NA,799.333,12,-9,"Approachesfrom275yards",2013
11,11,"Martin Kaymer",61,NA,533.75,8,-2,"Approachesfrom275yards",2013
11,11,"Boo Weekley",100,NA,1202.083,18,-8,"Approachesfrom275yards",2013
13,13,"George McNeill",68,NA,744.417,11,-7,"Approachesfrom275yards",2013
14,14,"Jimmy Walker",84,NA,1153.083,17,-8,"Approachesfrom275yards",2013
15,15,"Lucas Glover",65,NA,815.333,12,-5,"Approachesfrom275yards",2013
16,16,"Martin Flores",83,NA,816.833,12,-8,"Approachesfrom275yards",2013
17,17,"Jason Kokrak",78,NA,1159.667,17,-14,"Approachesfrom275yards",2013
18,18,"Eric Meierdierks",48,NA,414.083,6,-3,"Approachesfrom275yards",2013
19,19,"Martin Laird",68,NA,970.333,14,-6,"Approachesfrom275yards",2013
20,20,"Scott Langley",79,NA,557,8,-8,"Approachesfrom275yards",2013
21,21,"Steven Bowditch",67,NA,1186.75,17,-11,"Approachesfrom275yards",2013
21,21,"Charl Schwartzel",69,NA,1117.417,16,-8,"Approachesfrom275yards",2013
