"Last5EventsScoring_RANKTHISWEEK_2009","Last5EventsScoring_RANKLASTWEEK_2009","Last5EventsScoring_PLAYERNAME_2009","Last5EventsScoring_EVENTS_2009","Last5EventsScoring_RATING_2009","stat_name","year"
66,67,"Rocco Mediate",2,8.1,"Last5EventsScoring",2009
66,67,"Phil Mickelson",4,8.1,"Last5EventsScoring",2009
66,67,"Rod Pampling",3,8.1,"Last5EventsScoring",2009
66,67,"Pat Perez",3,8.1,"Last5EventsScoring",2009
66,67,"Chez Reavie",4,8.1,"Last5EventsScoring",2009
66,67,"Tag Ridings",2,8.1,"Last5EventsScoring",2009
66,67,"John Senden",5,8.1,"Last5EventsScoring",2009
66,67,"Kevin Streelman",4,8.1,"Last5EventsScoring",2009
66,67,"Chris Stroud",3,8.1,"Last5EventsScoring",2009
83,84,"Rich Beem",3,8,"Last5EventsScoring",2009
83,84,"Angel Cabrera",3,8,"Last5EventsScoring",2009
83,84,"Greg Chalmers",4,8,"Last5EventsScoring",2009
83,84,"Darren Clarke",1,8,"Last5EventsScoring",2009
83,84,"Ben Crane",5,8,"Last5EventsScoring",2009
83,84,"Jason Day",5,8,"Last5EventsScoring",2009
83,84,"Chris DiMarco",3,8,"Last5EventsScoring",2009
83,84,"Jason Dufner",3,8,"Last5EventsScoring",2009
83,84,"Ernie Els",3,8,"Last5EventsScoring",2009
83,84,"Richard Finch",1,8,"Last5EventsScoring",2009
83,84,"Mark Hensby",2,8,"Last5EventsScoring",2009
83,84,"Robert Karlsson",2,8,"Last5EventsScoring",2009
83,84,"Ian Leggatt",1,8,"Last5EventsScoring",2009
83,84,"Steve Marino",3,8,"Last5EventsScoring",2009
83,84,"Troy Matteson",5,8,"Last5EventsScoring",2009
83,84,"Louis Oosthuizen",2,8,"Last5EventsScoring",2009
83,84,"Dicky Pride",2,8,"Last5EventsScoring",2009
83,84,"Loren Roberts",2,8,"Last5EventsScoring",2009
83,84,"Andres Romero",3,8,"Last5EventsScoring",2009
83,84,"Jeev Milkha Singh",3,8,"Last5EventsScoring",2009
83,84,"Brandt Snedeker",4,8,"Last5EventsScoring",2009
83,84,"Kyle Stanley",4,8,"Last5EventsScoring",2009
83,84,"Henrik Stenson",1,8,"Last5EventsScoring",2009
83,52,"Steve Stricker",3,8,"Last5EventsScoring",2009
83,84,"Kevin Sutherland",3,8,"Last5EventsScoring",2009
83,84,"Peter Tomasulo",1,8,"Last5EventsScoring",2009
83,84,"Bo Van Pelt",5,8,"Last5EventsScoring",2009
83,84,"Mike Weir",4,8,"Last5EventsScoring",2009
83,84,"Dean Wilson",3,8,"Last5EventsScoring",2009
112,112,"Arjun Atwal",1,7.9,"Last5EventsScoring",2009
112,112,"Jonathan Byrd",4,7.9,"Last5EventsScoring",2009
112,112,"Alex Cejka",4,7.9,"Last5EventsScoring",2009
112,112,"Mathew Goggin",2,7.9,"Last5EventsScoring",2009
112,112,"Charles Howell III",5,7.9,"Last5EventsScoring",2009
112,112,"Freddie Jacobson",4,7.9,"Last5EventsScoring",2009
112,112,"Anthony Kang",1,7.9,"Last5EventsScoring",2009
112,112,"Bryce Molder",3,7.9,"Last5EventsScoring",2009
112,112,"Jack Newman",1,7.9,"Last5EventsScoring",2009
112,112,"Jose Maria Olazabal",3,7.9,"Last5EventsScoring",2009
112,112,"David Peoples",3,7.9,"Last5EventsScoring",2009
112,112,"Martin Piller",1,7.9,"Last5EventsScoring",2009
112,112,"Alvaro Quiros",1,7.9,"Last5EventsScoring",2009
112,112,"Darron Stiles",2,7.9,"Last5EventsScoring",2009
112,112,"Vaughn Taylor",4,7.9,"Last5EventsScoring",2009
112,112,"Johnson Wagner",4,7.9,"Last5EventsScoring",2009
112,112,"Charles Warren",2,7.9,"Last5EventsScoring",2009
112,112,"Nick Watney",2,7.9,"Last5EventsScoring",2009
130,131,"Rich Barcelo",1,7.8,"Last5EventsScoring",2009
130,131,"Ronnie Black",2,7.8,"Last5EventsScoring",2009
130,131,"Jason Bohn",5,7.8,"Last5EventsScoring",2009
130,131,"Guy Boros",3,7.8,"Last5EventsScoring",2009
130,131,"Daniel Chopra",4,7.8,"Last5EventsScoring",2009
130,131,"Fred Couples",2,7.8,"Last5EventsScoring",2009
130,131,"Brian Davis",3,7.8,"Last5EventsScoring",2009
130,131,"Steve Elkington",3,7.8,"Last5EventsScoring",2009
130,131,"Steve Flesch",1,7.8,"Last5EventsScoring",2009
130,131,"Carlos Franco",3,7.8,"Last5EventsScoring",2009
130,131,"Bobby Gates",1,7.8,"Last5EventsScoring",2009
130,131,"Matt Harmon",1,7.8,"Last5EventsScoring",2009
130,112,"Dustin Johnson",4,7.8,"Last5EventsScoring",2009
130,131,"Kent Jones",4,7.8,"Last5EventsScoring",2009
130,131,"Troy Kelly",1,7.8,"Last5EventsScoring",2009
130,131,"Jeff Klauk",3,7.8,"Last5EventsScoring",2009
130,131,"Colt Knost",2,7.8,"Last5EventsScoring",2009
130,131,"Tom Lehman",2,7.8,"Last5EventsScoring",2009
130,131,"Marc Leishman",3,7.8,"Last5EventsScoring",2009
130,131,"Frank Lickliter II",2,7.8,"Last5EventsScoring",2009
130,131,"Luke List",1,7.8,"Last5EventsScoring",2009
130,131,"Kevin Na",4,7.8,"Last5EventsScoring",2009
130,131,"Geoff Ogilvy",3,7.8,"Last5EventsScoring",2009
130,131,"Kenny Perry",2,7.8,"Last5EventsScoring",2009
130,131,"Ian Poulter",1,7.8,"Last5EventsScoring",2009
130,131,"Webb Simpson",3,7.8,"Last5EventsScoring",2009
130,131,"Scott Sterling",3,7.8,"Last5EventsScoring",2009
130,131,"Kirk Triplett",3,7.8,"Last5EventsScoring",2009
130,131,"Vance Veazey",1,7.8,"Last5EventsScoring",2009
130,131,"Charlie Wi",2,7.8,"Last5EventsScoring",2009
160,160,"Mark Brooks",3,7.7,"Last5EventsScoring",2009
160,160,"Stewart Cink",1,7.7,"Last5EventsScoring",2009
160,160,"Jose Coceres",1,7.7,"Last5EventsScoring",2009
160,160,"Luke Donald",4,7.7,"Last5EventsScoring",2009
160,160,"Ross Fisher",1,7.7,"Last5EventsScoring",2009
160,160,"Harrison Frazar",4,7.7,"Last5EventsScoring",2009
160,160,"Tadd Fujikawa",2,7.7,"Last5EventsScoring",2009
160,160,"Dudley Hart",2,7.7,"Last5EventsScoring",2009
160,160,"Bob Heintz",4,7.7,"Last5EventsScoring",2009
160,160,"Tim Herron",3,7.7,"Last5EventsScoring",2009
160,160,"Charley Hoffman",3,7.7,"Last5EventsScoring",2009
160,160,"Matt Jones",3,7.7,"Last5EventsScoring",2009
160,160,"Anthony Kim",1,7.7,"Last5EventsScoring",2009
160,160,"Michael Letzig",1,7.7,"Last5EventsScoring",2009
160,160,"Spencer Levin",3,7.7,"Last5EventsScoring",2009
160,160,"Steve Lowery",2,7.7,"Last5EventsScoring",2009
160,160,"Hunter Mahan",3,7.7,"Last5EventsScoring",2009
160,160,"Jeff Overton",2,7.7,"Last5EventsScoring",2009
160,160,"Greg Owen",4,7.7,"Last5EventsScoring",2009
160,160,"Corey Pavin",4,7.7,"Last5EventsScoring",2009
160,160,"Tom Pernice Jr",3,7.7,"Last5EventsScoring",2009
160,160,"Carl Pettersson",5,7.7,"Last5EventsScoring",2009
160,160,"Chris Riley",4,7.7,"Last5EventsScoring",2009
160,160,"John Rollins",2,7.7,"Last5EventsScoring",2009
160,160,"Patrick Sheehan",4,7.7,"Last5EventsScoring",2009
160,160,"Heath Slocum",3,7.7,"Last5EventsScoring",2009
160,160,"DJ Trahan",5,7.7,"Last5EventsScoring",2009
160,160,"Boo Weekley",3,7.7,"Last5EventsScoring",2009
160,160,"Mark Wilson",5,7.7,"Last5EventsScoring",2009
189,190,"Craig Barlow",1,7.6,"Last5EventsScoring",2009
189,190,"James Driscoll",1,7.6,"Last5EventsScoring",2009
189,190,"Joe Durant",2,7.6,"Last5EventsScoring",2009
189,190,"Bob Estes",3,7.6,"Last5EventsScoring",2009
189,190,"Nathan Green",4,7.6,"Last5EventsScoring",2009
189,190,"Peter Hanson",1,7.6,"Last5EventsScoring",2009
189,190,"Davis Love III",3,7.6,"Last5EventsScoring",2009
189,190,"Jarrod Lyle",2,7.6,"Last5EventsScoring",2009
189,190,"Billy Mayfair",3,7.6,"Last5EventsScoring",2009
189,190,"Spike McRoy",2,7.6,"Last5EventsScoring",2009
189,190,"James Nitties",2,7.6,"Last5EventsScoring",2009
189,190,"Greg Norman",1,7.6,"Last5EventsScoring",2009
189,190,"James Oh",1,7.6,"Last5EventsScoring",2009
189,190,"Jesper Parnevik",1,7.6,"Last5EventsScoring",2009
189,190,"Jeff Quinney",2,7.6,"Last5EventsScoring",2009
189,190,"Adam Scott",3,7.6,"Last5EventsScoring",2009
189,190,"Michael Sim",1,7.6,"Last5EventsScoring",2009
189,190,"Vijay Singh",2,7.6,"Last5EventsScoring",2009
189,190,"Roland Thatcher",2,7.6,"Last5EventsScoring",2009
189,190,"Bob Tway",1,7.6,"Last5EventsScoring",2009
189,190,"Camilo Villegas",2,7.6,"Last5EventsScoring",2009
189,190,"Jay Williamson",2,7.6,"Last5EventsScoring",2009
211,212,"Mark Brown",1,7.5,"Last5EventsScoring",2009
211,212,"Mark Calcavecchia",2,7.5,"Last5EventsScoring",2009
211,212,"KJ Choi",2,7.5,"Last5EventsScoring",2009
211,212,"Ben Curtis",2,7.5,"Last5EventsScoring",2009
211,212,"Brendon de Jonge",2,7.5,"Last5EventsScoring",2009
211,212,"Robert Floyd",1,7.5,"Last5EventsScoring",2009
211,212,"Retief Goosen",4,7.5,"Last5EventsScoring",2009
211,212,"JJ Henry",4,7.5,"Last5EventsScoring",2009
211,212,"Skip Kendall",2,7.5,"Last5EventsScoring",2009
211,212,"Stephen Leaney",1,7.5,"Last5EventsScoring",2009
211,212,"Prayad Marksaeng",1,7.5,"Last5EventsScoring",2009
211,212,"Garth Mulroy",1,7.5,"Last5EventsScoring",2009
211,212,"David Toms",5,7.5,"Last5EventsScoring",2009
211,212,"Brian Vranesh",3,7.5,"Last5EventsScoring",2009
211,212,"Grant Waite",1,7.5,"Last5EventsScoring",2009
226,227,"Stuart Appleby",3,7.4,"Last5EventsScoring",2009
226,227,"Ricky Barnes",2,7.4,"Last5EventsScoring",2009
226,227,"David Berganio Jr",1,7.4,"Last5EventsScoring",2009
226,227,"Nick Dougherty",1,7.4,"Last5EventsScoring",2009
226,227,"Ernie Gonzalez",1,7.4,"Last5EventsScoring",2009
226,227,"Anders Hansen",1,7.4,"Last5EventsScoring",2009
226,227,"John Mallinger",3,7.4,"Last5EventsScoring",2009
226,227,"Parker McLachlin",2,7.4,"Last5EventsScoring",2009
226,227,"Aaron Watkins",1,7.4,"Last5EventsScoring",2009
226,227,"Gary Woodland",1,7.4,"Last5EventsScoring",2009
236,237,"Tommy Armour III",1,7.3,"Last5EventsScoring",2009
236,237,"Woody Austin",2,7.3,"Last5EventsScoring",2009
236,237,"Cameron Beckman",2,7.3,"Last5EventsScoring",2009
236,237,"Matt Bettencourt",2,7.3,"Last5EventsScoring",2009
236,237,"Michael Bradley",2,7.3,"Last5EventsScoring",2009
236,237,"Bart Bryant",3,7.3,"Last5EventsScoring",2009
236,237,"Erik Compton",2,7.3,"Last5EventsScoring",2009
236,237,"Tommy Gainey",1,7.3,"Last5EventsScoring",2009
236,253,"Brian Gay",3,7.3,"Last5EventsScoring",2009
236,237,"Lucas Glover",3,7.3,"Last5EventsScoring",2009
236,237,"Mike Grob",1,7.3,"Last5EventsScoring",2009
236,160,"Jerry Kelly",3,7.3,"Last5EventsScoring",2009
236,237,"Fernando Mechereffe",1,7.3,"Last5EventsScoring",2009
236,237,"Ted Purdy",4,7.3,"Last5EventsScoring",2009
236,237,"Brett Quigley",4,7.3,"Last5EventsScoring",2009
236,237,"Steve Wheatcroft",1,7.3,"Last5EventsScoring",2009
236,237,"Casey Wittenberg",2,7.3,"Last5EventsScoring",2009
236,237,"YE Yang",1,7.3,"Last5EventsScoring",2009
254,253,"Kris Blanks",1,7.2,"Last5EventsScoring",2009
254,253,"Christian Cevaer",1,7.2,"Last5EventsScoring",2009
254,253,"Jay Delsing",2,7.2,"Last5EventsScoring",2009
254,253,"Derek Fathauer",1,7.2,"Last5EventsScoring",2009
254,253,"Danny Lee",1,7.2,"Last5EventsScoring",2009
254,253,"Peter Lonard",3,7.2,"Last5EventsScoring",2009
254,253,"Graeme McDowell",1,7.2,"Last5EventsScoring",2009
254,253,"Reinier Saxton",1,7.2,"Last5EventsScoring",2009
262,262,"Brad Adamonis",1,7.1,"Last5EventsScoring",2009
262,262,"Robert Allenby",1,7.1,"Last5EventsScoring",2009
262,262,"David Gossett",1,7.1,"Last5EventsScoring",2009
262,262,"Derek Lamely",1,7.1,"Last5EventsScoring",2009
262,262,"Rod Perry",2,7.1,"Last5EventsScoring",2009
262,262,"Rick Price",1,7.1,"Last5EventsScoring",2009
262,262,"Azuma Yano",2,7.1,"Last5EventsScoring",2009
269,269,"Brad Faxon",2,7,"Last5EventsScoring",2009
269,269,"Ryuji Imada",2,7,"Last5EventsScoring",2009
269,269,"Richard Johnson",3,7,"Last5EventsScoring",2009
269,269,"Martin Kaymer",1,7,"Last5EventsScoring",2009
269,269,"Matthew Loving",1,7,"Last5EventsScoring",2009
269,269,"Alan Morin",1,7,"Last5EventsScoring",2009
275,275,"Briny Baird",3,6.9,"Last5EventsScoring",2009
275,275,"Ken Duke",2,6.9,"Last5EventsScoring",2009
275,275,"Jason Gore",2,6.9,"Last5EventsScoring",2009
275,275,"Matt Hill",1,6.9,"Last5EventsScoring",2009
275,275,"Trevor Immelman",2,6.9,"Last5EventsScoring",2009
280,280,"Notah Begay III",2,6.8,"Last5EventsScoring",2009
280,280,"Andres Gonzales",1,6.8,"Last5EventsScoring",2009
280,280,"Soren Hansen",1,6.8,"Last5EventsScoring",2009
280,280,"Thongchai Jaidee",1,6.8,"Last5EventsScoring",2009
280,280,"Shingo Katayama",2,6.8,"Last5EventsScoring",2009
285,285,"Tyler Aldridge",1,6.7,"Last5EventsScoring",2009
285,285,"Glen Day",2,6.7,"Last5EventsScoring",2009
285,285,"JL Lewis",1,6.7,"Last5EventsScoring",2009
285,285,"Gregory Main",1,6.7,"Last5EventsScoring",2009
285,285,"Aron Price",3,6.7,"Last5EventsScoring",2009
285,285,"Marc Turnesa",1,6.7,"Last5EventsScoring",2009
291,291,"Brian Bateman",1,6.6,"Last5EventsScoring",2009
291,291,"Paul Goydos",2,6.6,"Last5EventsScoring",2009
291,291,"Wen Tang Lin",1,6.6,"Last5EventsScoring",2009
294,294,"Gonzalo Fdez Castano",1,6.4,"Last5EventsScoring",2009
294,294,"Junpei Takayama",1,6.4,"Last5EventsScoring",2009
296,296,"Rory McIlroy",1,6.2,"Last5EventsScoring",2009
297,297,"Soren Kjeldsen",1,6.1,"Last5EventsScoring",2009
298,298,"Steve Pate",1,5.9,"Last5EventsScoring",2009
298,298,"Richard Sterne",1,5.9,"Last5EventsScoring",2009
300,301,"Gregory Havret",1,5.7,"Last5EventsScoring",2009
300,301,"Pablo Larrazabal",1,5.7,"Last5EventsScoring",2009
302,303,"Yuji Igarashi",1,4.9,"Last5EventsScoring",2009
303,304,"Chih Bing Lam",1,4.8,"Last5EventsScoring",2009
304,300,"JB Holmes",1,4.7,"Last5EventsScoring",2009
304,305,"Shane Lowry",1,4.7,"Last5EventsScoring",2009
