"FirstTeeLatePar4ScoringAverage_RANKTHISWEEK_2015","FirstTeeLatePar4ScoringAverage_RANKLASTWEEK_2015","FirstTeeLatePar4ScoringAverage_PLAYERNAME_2015","FirstTeeLatePar4ScoringAverage_ROUNDS_2015","FirstTeeLatePar4ScoringAverage_AVG_2015","FirstTeeLatePar4ScoringAverage_TOTALSTROKES_2015","FirstTeeLatePar4ScoringAverage_TOTALHOLES_2015","stat_name","year"
150,150,"Phil Mickelson",70,4.09,1300,318,"FirstTeeLatePar4ScoringAverage",2015
150,150,"Carlos Ortiz",100,4.09,1198,293,"FirstTeeLatePar4ScoringAverage",2015
150,150,"DA Points",72,4.09,315,77,"FirstTeeLatePar4ScoringAverage",2015
150,150,"Chez Reavie",56,4.09,708,173,"FirstTeeLatePar4ScoringAverage",2015
150,150,"Nick Taylor",91,4.09,1023,250,"FirstTeeLatePar4ScoringAverage",2015
150,150,"Lee Westwood",56,4.09,740,181,"FirstTeeLatePar4ScoringAverage",2015
161,161,"Brian Davis",86,4.1,815,199,"FirstTeeLatePar4ScoringAverage",2015
161,161,"Bill Lunde",50,4.1,545,133,"FirstTeeLatePar4ScoringAverage",2015
161,161,"SJ Park",79,4.1,885,216,"FirstTeeLatePar4ScoringAverage",2015
161,161,"Michael Putnam",87,4.1,841,205,"FirstTeeLatePar4ScoringAverage",2015
161,161,"Charl Schwartzel",67,4.1,1058,258,"FirstTeeLatePar4ScoringAverage",2015
161,161,"Andrew Svoboda",80,4.1,804,196,"FirstTeeLatePar4ScoringAverage",2015
167,167,"Martin Flores",95,4.11,1111,270,"FirstTeeLatePar4ScoringAverage",2015
167,167,"JJ Henry",94,4.11,1031,251,"FirstTeeLatePar4ScoringAverage",2015
167,167,"Max Homa",78,4.11,1074,261,"FirstTeeLatePar4ScoringAverage",2015
170,170,"Angel Cabrera",53,4.12,717,174,"FirstTeeLatePar4ScoringAverage",2015
170,170,"Gonzalo Fdez Castano",81,4.12,973,236,"FirstTeeLatePar4ScoringAverage",2015
170,170,"Lucas Glover",79,4.12,581,141,"FirstTeeLatePar4ScoringAverage",2015
170,170,"Charles Howell III",105,4.12,1354,329,"FirstTeeLatePar4ScoringAverage",2015
170,170,"Andrew Putnam",68,4.12,836,203,"FirstTeeLatePar4ScoringAverage",2015
170,170,"Jim Renner",68,4.12,766,186,"FirstTeeLatePar4ScoringAverage",2015
170,170,"Tyrone Van Aswegen",58,4.12,573,139,"FirstTeeLatePar4ScoringAverage",2015
170,170,"Jhonattan Vegas",90,4.12,926,225,"FirstTeeLatePar4ScoringAverage",2015
178,178,"Roberto Castro",54,4.13,541,131,"FirstTeeLatePar4ScoringAverage",2015
178,178,"Ben Crane",62,4.13,619,150,"FirstTeeLatePar4ScoringAverage",2015
178,178,"Graham DeLaet",65,4.13,987,239,"FirstTeeLatePar4ScoringAverage",2015
178,178,"Ernie Els",57,4.13,1065,258,"FirstTeeLatePar4ScoringAverage",2015
178,178,"Andres Romero",69,4.13,1086,263,"FirstTeeLatePar4ScoringAverage",2015
178,178,"Tim Wilkinson",73,4.13,677,164,"FirstTeeLatePar4ScoringAverage",2015
184,184,"Andres Gonzales",90,4.14,866,209,"FirstTeeLatePar4ScoringAverage",2015
