"3PuttAvoidance1015_RANKTHISWEEK_2015","3PuttAvoidance1015_RANKLASTWEEK_2015","3PuttAvoidance1015_PLAYERNAME_2015","3PuttAvoidance1015_ROUNDS_2015","3PuttAvoidance1015_Pct_2015","3PuttAvoidance1015_TOTAL3PUTTS_2015","3PuttAvoidance1015_ATTEMPTS_2015","3PuttAvoidance1015_2PUTTORBETTERPct_2015","stat_name","year"
1,1,"Robert Allenby",63,0,NA,148,100,"3PuttAvoidance1015",2015
1,1,"Ricky Barnes",82,0,NA,175,100,"3PuttAvoidance1015",2015
1,1,"Jonas Blixt",78,0,NA,124,100,"3PuttAvoidance1015",2015
1,1,"Steven Bowditch",103,0,NA,220,100,"3PuttAvoidance1015",2015
1,1,"Angel Cabrera",53,0,NA,126,100,"3PuttAvoidance1015",2015
1,1,"Chad Campbell",97,0,NA,236,100,"3PuttAvoidance1015",2015
1,1,"Roberto Castro",54,0,NA,114,100,"3PuttAvoidance1015",2015
1,1,"KJ Choi",66,0,NA,165,100,"3PuttAvoidance1015",2015
1,1,"Chad Collins",79,0,NA,151,100,"3PuttAvoidance1015",2015
1,1,"Brendon de Jonge",106,0,NA,271,100,"3PuttAvoidance1015",2015
1,1,"Graham DeLaet",65,0,NA,143,100,"3PuttAvoidance1015",2015
1,1,"Jamie Donaldson",50,0,NA,85,100,"3PuttAvoidance1015",2015
1,1,"Matt Every",73,0,NA,179,100,"3PuttAvoidance1015",2015
1,1,"Rickie Fowler",76,0,NA,171,100,"3PuttAvoidance1015",2015
1,1,"Jim Furyk",71,0,NA,117,100,"3PuttAvoidance1015",2015
1,1,"Sergio Garcia",59,0,NA,89,100,"3PuttAvoidance1015",2015
1,1,"Brice Garnett",81,0,NA,160,100,"3PuttAvoidance1015",2015
1,1,"Fabian Gomez",83,0,NA,203,100,"3PuttAvoidance1015",2015
1,1,"Retief Goosen",81,0,NA,156,100,"3PuttAvoidance1015",2015
1,1,"Jason Gore",76,0,NA,157,100,"3PuttAvoidance1015",2015
1,1,"Max Homa",78,0,NA,156,100,"3PuttAvoidance1015",2015
1,1,"Billy Horschel",99,0,NA,202,100,"3PuttAvoidance1015",2015
1,1,"Ryo Ishikawa",90,0,NA,221,100,"3PuttAvoidance1015",2015
1,1,"Dustin Johnson",75,0,NA,149,100,"3PuttAvoidance1015",2015
1,1,"Matt Kuchar",97,0,NA,229,100,"3PuttAvoidance1015",2015
1,1,"Scott Langley",94,0,NA,217,100,"3PuttAvoidance1015",2015
1,1,"Ben Martin",93,0,NA,224,100,"3PuttAvoidance1015",2015
1,1,"Ryan Palmer",80,0,NA,136,100,"3PuttAvoidance1015",2015
1,1,"Scott Piercy",90,0,NA,222,100,"3PuttAvoidance1015",2015
1,1,"Scott Pinckney",88,0,NA,221,100,"3PuttAvoidance1015",2015
1,1,"Ian Poulter",68,0,NA,134,100,"3PuttAvoidance1015",2015
1,1,"Alex Prugh",84,0,NA,197,100,"3PuttAvoidance1015",2015
1,1,"Patrick Reed",103,0,NA,187,100,"3PuttAvoidance1015",2015
1,1,"Roger Sloan",56,0,NA,101,100,"3PuttAvoidance1015",2015
1,1,"Byron Smith",59,0,NA,122,100,"3PuttAvoidance1015",2015
1,1,"Jordan Spieth",91,0,NA,169,100,"3PuttAvoidance1015",2015
1,1,"Scott Stallings",60,0,NA,121,100,"3PuttAvoidance1015",2015
1,1,"Brendan Steele",88,0,NA,200,100,"3PuttAvoidance1015",2015
1,1,"Henrik Stenson",63,0,NA,110,100,"3PuttAvoidance1015",2015
1,1,"Brian Stuard",97,0,NA,231,100,"3PuttAvoidance1015",2015
1,1,"Michael Thompson",83,0,NA,188,100,"3PuttAvoidance1015",2015
1,1,"Tyrone Van Aswegen",58,0,NA,129,100,"3PuttAvoidance1015",2015
1,1,"Jhonattan Vegas",90,0,NA,185,100,"3PuttAvoidance1015",2015
1,1,"Bubba Watson",71,0,NA,145,100,"3PuttAvoidance1015",2015
1,1,"Lee Westwood",56,0,NA,98,100,"3PuttAvoidance1015",2015
1,1,"Will Wilcox",58,0,NA,106,100,"3PuttAvoidance1015",2015
47,47,"Charles Howell III",105,0.36,1,279,99.6,"3PuttAvoidance1015",2015
48,48,"Jason Bohn",95,0.38,1,261,99.6,"3PuttAvoidance1015",2015
49,49,"David Hearn",97,0.39,1,259,99.6,"3PuttAvoidance1015",2015
50,50,"Kevin Kisner",104,0.4,1,249,99.6,"3PuttAvoidance1015",2015
51,51,"Daniel Berger",97,0.44,1,229,99.5,"3PuttAvoidance1015",2015
52,52,"Ken Duke",93,0.45,1,224,99.5,"3PuttAvoidance1015",2015
52,52,"Adam Hadwin",95,0.45,1,221,99.5,"3PuttAvoidance1015",2015
54,54,"Andres Gonzales",90,0.46,1,216,99.5,"3PuttAvoidance1015",2015
54,54,"Carlos Ortiz",100,0.46,1,218,99.5,"3PuttAvoidance1015",2015
54,54,"John Peterson",84,0.46,1,218,99.5,"3PuttAvoidance1015",2015
57,57,"Spencer Levin",99,0.47,1,212,99.5,"3PuttAvoidance1015",2015
57,57,"Troy Merritt",91,0.47,1,214,99.5,"3PuttAvoidance1015",2015
57,57,"Hudson Swafford",97,0.47,1,214,99.5,"3PuttAvoidance1015",2015
60,60,"Jerry Kelly",79,0.49,1,206,99.5,"3PuttAvoidance1015",2015
60,60,"Bryce Molder",91,0.49,1,205,99.5,"3PuttAvoidance1015",2015
60,60,"Brandt Snedeker",98,0.49,1,203,99.5,"3PuttAvoidance1015",2015
