"FirstTeeLateRound1ScoringAverage_RANKTHISWEEK_2008","FirstTeeLateRound1ScoringAverage_RANKLASTWEEK_2008","FirstTeeLateRound1ScoringAverage_PLAYERNAME_2008","FirstTeeLateRound1ScoringAverage__2008","FirstTeeLateRound1ScoringAverage_AVG_2008","FirstTeeLateRound1ScoringAverage_TOTALSTROKES_2008","FirstTeeLateRound1ScoringAverage_TOTALROUNDS_2008","stat_name","year"
50,50,"Scott Verplank",NA,70.71,495,7,"FirstTeeLateRound1ScoringAverage",2008
51,51,"Brian Gay",NA,70.73,778,11,"FirstTeeLateRound1ScoringAverage",2008
51,51,"Zach Johnson",NA,70.73,778,11,"FirstTeeLateRound1ScoringAverage",2008
53,53,"Joe Ogilvie",NA,70.75,566,8,"FirstTeeLateRound1ScoringAverage",2008
53,53,"Tim Petrovic",NA,70.75,566,8,"FirstTeeLateRound1ScoringAverage",2008
55,55,"Omar Uresti",NA,70.78,637,9,"FirstTeeLateRound1ScoringAverage",2008
56,56,"Jim Furyk",NA,70.82,779,11,"FirstTeeLateRound1ScoringAverage",2008
57,57,"Robert Gamez",NA,70.83,425,6,"FirstTeeLateRound1ScoringAverage",2008
57,57,"Bob Sowards",NA,70.83,425,6,"FirstTeeLateRound1ScoringAverage",2008
59,59,"Tom Pernice Jr",NA,70.86,496,7,"FirstTeeLateRound1ScoringAverage",2008
60,60,"Freddie Jacobson",NA,70.88,567,8,"FirstTeeLateRound1ScoringAverage",2008
61,61,"Scott McCarron",NA,70.89,638,9,"FirstTeeLateRound1ScoringAverage",2008
62,62,"Dean Wilson",NA,70.9,709,10,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Tommy Armour III",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Bart Bryant",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Ben Crane",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Jason Day",NA,71,639,9,"FirstTeeLateRound1ScoringAverage",2008
63,63,"James Driscoll",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Stephen Leaney",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Hunter Mahan",NA,71,213,3,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Ryan Palmer",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Rod Pampling",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Rory Sabbatini",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Mike Weir",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2008
63,63,"Charlie Wi",NA,71,213,3,"FirstTeeLateRound1ScoringAverage",2008
75,75,"Scott Sterling",NA,71.11,640,9,"FirstTeeLateRound1ScoringAverage",2008
75,75,"Camilo Villegas",NA,71.11,640,9,"FirstTeeLateRound1ScoringAverage",2008
77,77,"Nathan Green",NA,71.14,498,7,"FirstTeeLateRound1ScoringAverage",2008
77,77,"Charley Hoffman",NA,71.14,498,7,"FirstTeeLateRound1ScoringAverage",2008
79,79,"Paul Claxton",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2008
79,79,"Bill Haas",NA,71.2,712,10,"FirstTeeLateRound1ScoringAverage",2008
79,79,"Tim Herron",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2008
79,79,"Andres Romero",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2008
79,79,"Kevin Stadler",NA,71.2,712,10,"FirstTeeLateRound1ScoringAverage",2008
84,84,"Mark Wilson",NA,71.22,641,9,"FirstTeeLateRound1ScoringAverage",2008
85,85,"Eric Axley",NA,71.25,570,8,"FirstTeeLateRound1ScoringAverage",2008
85,85,"Kevin Na",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2008
85,85,"Corey Pavin",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2008
88,88,"Ryan Moore",NA,71.29,499,7,"FirstTeeLateRound1ScoringAverage",2008
88,88,"DJ Trahan",NA,71.29,499,7,"FirstTeeLateRound1ScoringAverage",2008
90,90,"Frank Lickliter II",NA,71.3,713,10,"FirstTeeLateRound1ScoringAverage",2008
91,91,"Todd Demsey",NA,71.33,428,6,"FirstTeeLateRound1ScoringAverage",2008
91,91,"Nick Flanagan",NA,71.33,642,9,"FirstTeeLateRound1ScoringAverage",2008
91,91,"David Toms",NA,71.33,428,6,"FirstTeeLateRound1ScoringAverage",2008
91,91,"Jay Williamson",NA,71.33,642,9,"FirstTeeLateRound1ScoringAverage",2008
95,95,"Peter Lonard",NA,71.36,785,11,"FirstTeeLateRound1ScoringAverage",2008
96,96,"Jesper Parnevik",NA,71.38,571,8,"FirstTeeLateRound1ScoringAverage",2008
97,97,"Chris Stroud",NA,71.4,357,5,"FirstTeeLateRound1ScoringAverage",2008
98,98,"Billy Andrade",NA,71.43,500,7,"FirstTeeLateRound1ScoringAverage",2008
98,98,"Steve Flesch",NA,71.43,500,7,"FirstTeeLateRound1ScoringAverage",2008
98,98,"Brett Rumford",NA,71.43,500,7,"FirstTeeLateRound1ScoringAverage",2008
101,101,"Steve Elkington",NA,71.44,643,9,"FirstTeeLateRound1ScoringAverage",2008
102,102,"Greg Kraft",NA,71.5,286,4,"FirstTeeLateRound1ScoringAverage",2008
102,102,"Travis Perkins",NA,71.5,286,4,"FirstTeeLateRound1ScoringAverage",2008
102,102,"Brett Quigley",NA,71.5,286,4,"FirstTeeLateRound1ScoringAverage",2008
102,102,"John Senden",NA,71.5,572,8,"FirstTeeLateRound1ScoringAverage",2008
102,102,"Brandt Snedeker",NA,71.5,572,8,"FirstTeeLateRound1ScoringAverage",2008
107,107,"Jason Gore",NA,71.55,787,11,"FirstTeeLateRound1ScoringAverage",2008
107,107,"Billy Mayfair",NA,71.55,787,11,"FirstTeeLateRound1ScoringAverage",2008
109,109,"Todd Hamilton",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2008
109,109,"Carl Pettersson",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2008
111,111,"Chad Collins",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2008
111,111,"Jim McGovern",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2008
113,113,"Aaron Baddeley",NA,71.63,573,8,"FirstTeeLateRound1ScoringAverage",2008
114,114,"Bob Tway",NA,71.67,430,6,"FirstTeeLateRound1ScoringAverage",2008
115,115,"Ken Duke",NA,71.71,502,7,"FirstTeeLateRound1ScoringAverage",2008
116,116,"Sean OHair",NA,71.78,646,9,"FirstTeeLateRound1ScoringAverage",2008
117,117,"Alejandro Canizares",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2008
117,117,"Kenneth Ferrie",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2008
119,119,"Jonathan Byrd",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2008
119,119,"Ernie Els",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2008
121,121,"Kyle Thompson",NA,71.86,503,7,"FirstTeeLateRound1ScoringAverage",2008
122,122,"Patrick Sheehan",NA,71.89,647,9,"FirstTeeLateRound1ScoringAverage",2008
123,123,"Bubba Watson",NA,71.93,1079,15,"FirstTeeLateRound1ScoringAverage",2008
124,124,"Stuart Appleby",NA,72,288,4,"FirstTeeLateRound1ScoringAverage",2008
124,124,"Tim Clark",NA,72,648,9,"FirstTeeLateRound1ScoringAverage",2008
124,124,"Marco Dawson",NA,72,72,1,"FirstTeeLateRound1ScoringAverage",2008
124,124,"Carlos Franco",NA,72,144,2,"FirstTeeLateRound1ScoringAverage",2008
124,124,"JB Holmes",NA,72,576,8,"FirstTeeLateRound1ScoringAverage",2008
124,124,"Brandt Jobe",NA,72,360,5,"FirstTeeLateRound1ScoringAverage",2008
124,124,"Shigeki Maruyama",NA,72,360,5,"FirstTeeLateRound1ScoringAverage",2008
124,124,"Nicholas Thompson",NA,72,720,10,"FirstTeeLateRound1ScoringAverage",2008
124,124,"Ron Whittaker",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2008
133,133,"Matt Kuchar",NA,72.11,649,9,"FirstTeeLateRound1ScoringAverage",2008
134,134,"John Merrick",NA,72.13,577,8,"FirstTeeLateRound1ScoringAverage",2008
135,135,"Shane Bertsch",NA,72.25,578,8,"FirstTeeLateRound1ScoringAverage",2008
135,135,"Cody Freeman",NA,72.25,578,8,"FirstTeeLateRound1ScoringAverage",2008
135,135,"Dustin Johnson",NA,72.25,289,4,"FirstTeeLateRound1ScoringAverage",2008
135,135,"Brenden Pappas",NA,72.25,289,4,"FirstTeeLateRound1ScoringAverage",2008
139,139,"Alex Cejka",NA,72.33,651,9,"FirstTeeLateRound1ScoringAverage",2008
139,139,"Joe Durant",NA,72.33,217,3,"FirstTeeLateRound1ScoringAverage",2008
139,139,"Jeff Maggert",NA,72.33,434,6,"FirstTeeLateRound1ScoringAverage",2008
139,139,"Jeff Overton",NA,72.33,434,6,"FirstTeeLateRound1ScoringAverage",2008
143,143,"Steve Marino",NA,72.4,362,5,"FirstTeeLateRound1ScoringAverage",2008
144,144,"JJ Henry",NA,72.44,652,9,"FirstTeeLateRound1ScoringAverage",2008
145,145,"Stewart Cink",NA,72.5,580,8,"FirstTeeLateRound1ScoringAverage",2008
145,145,"Sergio Garcia",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2008
145,145,"Rocco Mediate",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2008
145,145,"John Rollins",NA,72.5,580,8,"FirstTeeLateRound1ScoringAverage",2008
149,149,"Trevor Immelman",NA,72.56,653,9,"FirstTeeLateRound1ScoringAverage",2008
149,149,"Michael Letzig",NA,72.56,653,9,"FirstTeeLateRound1ScoringAverage",2008
151,151,"Jerry Kelly",NA,72.57,508,7,"FirstTeeLateRound1ScoringAverage",2008
152,152,"KJ Choi",NA,72.6,726,10,"FirstTeeLateRound1ScoringAverage",2008
152,152,"Brad Elder",NA,72.6,363,5,"FirstTeeLateRound1ScoringAverage",2008
152,152,"Jeff Gove",NA,72.6,363,5,"FirstTeeLateRound1ScoringAverage",2008
152,152,"Troy Matteson",NA,72.6,726,10,"FirstTeeLateRound1ScoringAverage",2008
152,152,"Chez Reavie",NA,72.6,363,5,"FirstTeeLateRound1ScoringAverage",2008
157,157,"Tom Scherrer",NA,72.63,581,8,"FirstTeeLateRound1ScoringAverage",2008
158,158,"Paul Casey",NA,72.67,436,6,"FirstTeeLateRound1ScoringAverage",2008
158,158,"Retief Goosen",NA,72.67,436,6,"FirstTeeLateRound1ScoringAverage",2008
160,160,"Padraig Harrington",NA,72.75,291,4,"FirstTeeLateRound1ScoringAverage",2008
160,160,"Steve Lowery",NA,72.75,291,4,"FirstTeeLateRound1ScoringAverage",2008
162,162,"Ben Curtis",NA,72.78,655,9,"FirstTeeLateRound1ScoringAverage",2008
163,163,"Martin Laird",NA,72.8,364,5,"FirstTeeLateRound1ScoringAverage",2008
164,164,"Ted Purdy",NA,72.83,437,6,"FirstTeeLateRound1ScoringAverage",2008
165,165,"Jon Mills",NA,72.88,583,8,"FirstTeeLateRound1ScoringAverage",2008
166,166,"Ryan Armour",NA,72.9,729,10,"FirstTeeLateRound1ScoringAverage",2008
167,167,"Mark Calcavecchia",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2008
167,167,"Matt Jones",NA,73,730,10,"FirstTeeLateRound1ScoringAverage",2008
167,167,"John Mallinger",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2008
167,167,"Adam Scott",NA,73,438,6,"FirstTeeLateRound1ScoringAverage",2008
171,171,"Boo Weekley",NA,73.2,366,5,"FirstTeeLateRound1ScoringAverage",2008
172,172,"Chris DiMarco",NA,73.25,293,4,"FirstTeeLateRound1ScoringAverage",2008
172,172,"Steve Stricker",NA,73.25,586,8,"FirstTeeLateRound1ScoringAverage",2008
172,172,"Charles Warren",NA,73.25,293,4,"FirstTeeLateRound1ScoringAverage",2008
175,175,"Mathias Gronberg",NA,73.29,513,7,"FirstTeeLateRound1ScoringAverage",2008
176,176,"Chad Campbell",NA,73.33,220,3,"FirstTeeLateRound1ScoringAverage",2008
176,176,"Jin Park",NA,73.33,660,9,"FirstTeeLateRound1ScoringAverage",2008
178,178,"Paul Goydos",NA,73.4,367,5,"FirstTeeLateRound1ScoringAverage",2008
178,178,"Doug LaBelle II",NA,73.4,367,5,"FirstTeeLateRound1ScoringAverage",2008
180,180,"Robert Garrigus",NA,73.5,588,8,"FirstTeeLateRound1ScoringAverage",2008
180,180,"Johnson Wagner",NA,73.5,294,4,"FirstTeeLateRound1ScoringAverage",2008
182,182,"Mathew Goggin",NA,73.6,368,5,"FirstTeeLateRound1ScoringAverage",2008
182,182,"Jimmy Walker",NA,73.6,368,5,"FirstTeeLateRound1ScoringAverage",2008
185,185,"Fred Couples",NA,73.67,221,3,"FirstTeeLateRound1ScoringAverage",2008
186,186,"Angel Cabrera",NA,73.83,443,6,"FirstTeeLateRound1ScoringAverage",2008
186,186,"David Duval",NA,73.83,443,6,"FirstTeeLateRound1ScoringAverage",2008
188,188,"Tommy Gainey",NA,73.86,517,7,"FirstTeeLateRound1ScoringAverage",2008
189,189,"Woody Austin",NA,73.88,591,8,"FirstTeeLateRound1ScoringAverage",2008
189,189,"Kenny Perry",NA,73.88,591,8,"FirstTeeLateRound1ScoringAverage",2008
191,191,"Tom Lehman",NA,74.33,446,6,"FirstTeeLateRound1ScoringAverage",2008
192,192,"Mark Hensby",NA,74.4,372,5,"FirstTeeLateRound1ScoringAverage",2008
192,192,"Ryuji Imada",NA,74.4,372,5,"FirstTeeLateRound1ScoringAverage",2008
194,194,"Ian Poulter",NA,74.5,149,2,"FirstTeeLateRound1ScoringAverage",2008
195,195,"David Lutterus",NA,74.8,374,5,"FirstTeeLateRound1ScoringAverage",2008
196,196,"Jeff Quinney",NA,75,75,1,"FirstTeeLateRound1ScoringAverage",2008
197,197,"Chris Riley",NA,76.33,229,3,"FirstTeeLateRound1ScoringAverage",2008
