"Approaches175200yardsRghRTP_RANKTHISWEEK_2011","Approaches175200yardsRghRTP_RANKLASTWEEK_2011","Approaches175200yardsRghRTP_PLAYERNAME_2011","Approaches175200yardsRghRTP_ROUNDS_2011","Approaches175200yardsRghRTP_AVGRTP_2011","stat_name","year"
1,1,"Stewart Cink",72,-0.152,"Approaches175200yardsRghRTP",2011
2,2,"YE Yang",63,0,"Approaches175200yardsRghRTP",2011
3,3,"Sergio Garcia",61,0.053,"Approaches175200yardsRghRTP",2011
4,4,"Retief Goosen",50,0.065,"Approaches175200yardsRghRTP",2011
5,5,"Graeme McDowell",50,0.077,"Approaches175200yardsRghRTP",2011
6,6,"Jason Dufner",78,0.086,"Approaches175200yardsRghRTP",2011
7,7,"Spencer Levin",113,0.094,"Approaches175200yardsRghRTP",2011
7,7,"Kevin Streelman",90,0.094,"Approaches175200yardsRghRTP",2011
9,9,"JP Hayes",56,0.095,"Approaches175200yardsRghRTP",2011
10,10,"Keegan Bradley",91,0.097,"Approaches175200yardsRghRTP",2011
11,11,"Jim Herman",69,0.103,"Approaches175200yardsRghRTP",2011
11,11,"Scott Piercy",78,0.103,"Approaches175200yardsRghRTP",2011
13,13,"Aron Price",58,0.105,"Approaches175200yardsRghRTP",2011
14,14,"Gary Woodland",93,0.106,"Approaches175200yardsRghRTP",2011
15,15,"Dustin Johnson",72,0.111,"Approaches175200yardsRghRTP",2011
16,16,"Webb Simpson",98,0.114,"Approaches175200yardsRghRTP",2011
17,17,"JB Holmes",57,0.118,"Approaches175200yardsRghRTP",2011
17,17,"Ryan Palmer",82,0.118,"Approaches175200yardsRghRTP",2011
19,19,"Brian Davis",105,0.12,"Approaches175200yardsRghRTP",2011
20,20,"Chad Campbell",99,0.122,"Approaches175200yardsRghRTP",2011
20,20,"Steve Marino",76,0.122,"Approaches175200yardsRghRTP",2011
22,22,"Charles Howell III",108,0.125,"Approaches175200yardsRghRTP",2011
22,22,"Scott McCarron",65,0.125,"Approaches175200yardsRghRTP",2011
24,24,"John Merrick",71,0.129,"Approaches175200yardsRghRTP",2011
25,25,"Shane Bertsch",62,0.13,"Approaches175200yardsRghRTP",2011
