"Round3ScoringAverage_RANKTHISWEEK_2016","Round3ScoringAverage_RANKLASTWEEK_2016","Round3ScoringAverage_PLAYERNAME_2016","Round3ScoringAverage__2016","Round3ScoringAverage_AVG_2016","Round3ScoringAverage_TOTALSTROKES_2016","Round3ScoringAverage_TOTALROUNDS_2016","stat_name","year"
55,32,"Scott Pinckney",NA,70.22,632,9,"Round3ScoringAverage",2016
55,55,"Johnson Wagner",NA,70.22,632,9,"Round3ScoringAverage",2016
58,40,"Kyle Reifers",NA,70.23,913,13,"Round3ScoringAverage",2016
59,67,"Miguel Angel Carballo",NA,70.33,211,3,"Round3ScoringAverage",2016
59,76,"Fabian Gomez",NA,70.33,633,9,"Round3ScoringAverage",2016
59,67,"Charl Schwartzel",NA,70.33,422,6,"Round3ScoringAverage",2016
62,69,"Jim Herman",NA,70.36,774,11,"Round3ScoringAverage",2016
63,70,"Chad Collins",NA,70.38,563,8,"Round3ScoringAverage",2016
63,83,"Dawie van der Walt",NA,70.38,563,8,"Round3ScoringAverage",2016
65,71,"Jason Kokrak",NA,70.4,704,10,"Round3ScoringAverage",2016
65,71,"Bryce Molder",NA,70.4,704,10,"Round3ScoringAverage",2016
65,63,"Brendan Steele",NA,70.4,704,10,"Round3ScoringAverage",2016
68,73,"Patrick Rodgers",NA,70.44,634,9,"Round3ScoringAverage",2016
69,76,"Brian Gay",NA,70.5,282,4,"Round3ScoringAverage",2016
69,40,"David Lingmerth",NA,70.5,846,12,"Round3ScoringAverage",2016
69,76,"Steve Stricker",NA,70.5,423,6,"Round3ScoringAverage",2016
72,81,"Ricky Barnes",NA,70.55,776,11,"Round3ScoringAverage",2016
72,62,"Kevin Chappell",NA,70.55,776,11,"Round3ScoringAverage",2016
74,64,"Erik Compton",NA,70.56,635,9,"Round3ScoringAverage",2016
74,82,"Brandt Snedeker",NA,70.56,635,9,"Round3ScoringAverage",2016
76,83,"Jason Day",NA,70.57,494,7,"Round3ScoringAverage",2016
76,104,"Justin Rose",NA,70.57,494,7,"Round3ScoringAverage",2016
78,85,"Chris Kirk",NA,70.6,706,10,"Round3ScoringAverage",2016
79,86,"Kevin Streelman",NA,70.63,565,8,"Round3ScoringAverage",2016
80,66,"Daniel Berger",NA,70.64,777,11,"Round3ScoringAverage",2016
80,87,"Jon Curran",NA,70.64,777,11,"Round3ScoringAverage",2016
82,88,"Thomas Aiken",NA,70.67,636,9,"Round3ScoringAverage",2016
82,88,"Stewart Cink",NA,70.67,636,9,"Round3ScoringAverage",2016
82,88,"Chez Reavie",NA,70.67,848,12,"Round3ScoringAverage",2016
85,73,"Cameron Tringale",NA,70.7,707,10,"Round3ScoringAverage",2016
86,94,"Scott Brown",NA,70.71,990,14,"Round3ScoringAverage",2016
87,96,"Ryan Moore",NA,70.75,566,8,"Round3ScoringAverage",2016
87,96,"Louis Oosthuizen",NA,70.75,283,4,"Round3ScoringAverage",2016
87,40,"Vaughn Taylor",NA,70.75,283,4,"Round3ScoringAverage",2016
90,99,"Si Woo Kim",NA,70.77,920,13,"Round3ScoringAverage",2016
90,96,"Daniel Summerhays",NA,70.77,920,13,"Round3ScoringAverage",2016
92,101,"Andy Sullivan",NA,70.8,354,5,"Round3ScoringAverage",2016
93,103,"David Hearn",NA,70.82,779,11,"Round3ScoringAverage",2016
94,106,"Spencer Levin",NA,70.85,921,13,"Round3ScoringAverage",2016
95,76,"JB Holmes",NA,70.89,638,9,"Round3ScoringAverage",2016
96,108,"Chad Campbell",NA,70.9,709,10,"Round3ScoringAverage",2016
97,109,"Sung Kang",NA,70.91,780,11,"Round3ScoringAverage",2016
98,88,"William McGirt",NA,70.92,922,13,"Round3ScoringAverage",2016
99,76,"Graham DeLaet",NA,71,781,11,"Round3ScoringAverage",2016
99,75,"Luke Donald",NA,71,852,12,"Round3ScoringAverage",2016
99,142,"James Hahn",NA,71,568,8,"Round3ScoringAverage",2016
99,111,"Charley Hoffman",NA,71,781,11,"Round3ScoringAverage",2016
99,111,"Matt Jones",NA,71,497,7,"Round3ScoringAverage",2016
99,40,"Henrik Norlander",NA,71,639,9,"Round3ScoringAverage",2016
99,111,"Webb Simpson",NA,71,497,7,"Round3ScoringAverage",2016
99,111,"Kyle Stanley",NA,71,852,12,"Round3ScoringAverage",2016
99,101,"Brett Stegmaier",NA,71,781,11,"Round3ScoringAverage",2016
99,111,"Henrik Stenson",NA,71,497,7,"Round3ScoringAverage",2016
99,95,"Jhonattan Vegas",NA,71,852,12,"Round3ScoringAverage",2016
110,123,"Brendon de Jonge",NA,71.11,640,9,"Round3ScoringAverage",2016
111,111,"Martin Piller",NA,71.13,569,8,"Round3ScoringAverage",2016
111,124,"Tyrone Van Aswegen",NA,71.13,1067,15,"Round3ScoringAverage",2016
113,88,"Carlos Ortiz",NA,71.14,498,7,"Round3ScoringAverage",2016
114,125,"Sergio Garcia",NA,71.17,427,6,"Round3ScoringAverage",2016
115,126,"Bronson Burgoon",NA,71.18,783,11,"Round3ScoringAverage",2016
115,111,"Adam Hadwin",NA,71.18,783,11,"Round3ScoringAverage",2016
117,111,"John Senden",NA,71.2,712,10,"Round3ScoringAverage",2016
117,111,"Robert Streb",NA,71.2,712,10,"Round3ScoringAverage",2016
119,107,"Andrew Loupe",NA,71.22,641,9,"Round3ScoringAverage",2016
119,64,"Rob Oppenheim",NA,71.22,641,9,"Round3ScoringAverage",2016
121,127,"Derek Fathauer",NA,71.23,926,13,"Round3ScoringAverage",2016
122,122,"Patrick Reed",NA,71.25,855,12,"Round3ScoringAverage",2016
123,129,"Zac Blair",NA,71.27,784,11,"Round3ScoringAverage",2016
123,129,"Ryan Palmer",NA,71.27,784,11,"Round3ScoringAverage",2016
125,132,"Brice Garnett",NA,71.29,499,7,"Round3ScoringAverage",2016
125,110,"Colt Knost",NA,71.29,998,14,"Round3ScoringAverage",2016
125,111,"Rory McIlroy",NA,71.29,499,7,"Round3ScoringAverage",2016
128,88,"Jeff Overton",NA,71.3,713,10,"Round3ScoringAverage",2016
129,134,"Abraham Ancer",NA,71.33,214,3,"Round3ScoringAverage",2016
129,134,"DA Points",NA,71.33,428,6,"Round3ScoringAverage",2016
131,136,"Whee Kim",NA,71.36,785,11,"Round3ScoringAverage",2016
131,136,"Justin Thomas",NA,71.36,785,11,"Round3ScoringAverage",2016
133,138,"Mark Wilson",NA,71.38,571,8,"Round3ScoringAverage",2016
134,100,"Martin Laird",NA,71.4,714,10,"Round3ScoringAverage",2016
134,139,"Cameron Percy",NA,71.4,357,5,"Round3ScoringAverage",2016
136,142,"Stuart Appleby",NA,71.43,500,7,"Round3ScoringAverage",2016
136,104,"Derek Ernst",NA,71.43,500,7,"Round3ScoringAverage",2016
138,144,"Luke List",NA,71.44,643,9,"Round3ScoringAverage",2016
139,129,"Patton Kizzire",NA,71.5,858,12,"Round3ScoringAverage",2016
139,146,"Andrew Landry",NA,71.5,286,4,"Round3ScoringAverage",2016
139,132,"Francesco Molinari",NA,71.5,572,8,"Round3ScoringAverage",2016
139,146,"Pat Perez",NA,71.5,286,4,"Round3ScoringAverage",2016
139,146,"Andres Romero",NA,71.5,286,4,"Round3ScoringAverage",2016
144,128,"Mark Hubbard",NA,71.53,1216,17,"Round3ScoringAverage",2016
145,153,"Scott Langley",NA,71.56,644,9,"Round3ScoringAverage",2016
146,150,"Justin Leonard",NA,71.57,501,7,"Round3ScoringAverage",2016
147,162,"Camilo Villegas",NA,71.6,716,10,"Round3ScoringAverage",2016
148,150,"Paul Casey",NA,71.63,573,8,"Round3ScoringAverage",2016
148,153,"Andres Gonzales",NA,71.63,573,8,"Round3ScoringAverage",2016
150,139,"Harris English",NA,71.64,788,11,"Round3ScoringAverage",2016
150,155,"Will Ma Kenzie",NA,71.64,788,11,"Round3ScoringAverage",2016
150,155,"Seung Yul Noh",NA,71.64,788,11,"Round3ScoringAverage",2016
153,157,"Kelly Kraft",NA,71.71,502,7,"Round3ScoringAverage",2016
153,157,"Bubba Watson",NA,71.71,502,7,"Round3ScoringAverage",2016
155,152,"Danny Lee",NA,71.73,789,11,"Round3ScoringAverage",2016
156,160,"Matthew Fitzpatrick",NA,71.75,287,4,"Round3ScoringAverage",2016
156,160,"Lucas Lee",NA,71.75,287,4,"Round3ScoringAverage",2016
158,163,"George McNeill",NA,71.8,359,5,"Round3ScoringAverage",2016
158,163,"Scott Piercy",NA,71.8,718,10,"Round3ScoringAverage",2016
158,163,"Wes Roach",NA,71.8,359,5,"Round3ScoringAverage",2016
158,163,"Brian Stuard",NA,71.8,359,5,"Round3ScoringAverage",2016
162,167,"Rhein Gibson",NA,71.83,431,6,"Round3ScoringAverage",2016
163,145,"Michael Kim",NA,71.86,1006,14,"Round3ScoringAverage",2016
164,170,"Billy Horschel",NA,71.91,791,11,"Round3ScoringAverage",2016
165,171,"Morgan Hoffmann",NA,72,504,7,"Round3ScoringAverage",2016
165,171,"Hiroshi Iwata",NA,72,648,9,"Round3ScoringAverage",2016
165,168,"Hunter Mahan",NA,72,576,8,"Round3ScoringAverage",2016
165,171,"Greg Owen",NA,72,864,12,"Round3ScoringAverage",2016
165,171,"DJ Trahan",NA,72,432,6,"Round3ScoringAverage",2016
170,149,"Brian Harman",NA,72.08,865,12,"Round3ScoringAverage",2016
170,159,"Steve Wheatcroft",NA,72.08,865,12,"Round3ScoringAverage",2016
172,177,"JJ Henry",NA,72.1,721,10,"Round3ScoringAverage",2016
173,179,"Jerry Kelly",NA,72.2,722,10,"Round3ScoringAverage",2016
174,180,"Jonas Blixt",NA,72.25,578,8,"Round3ScoringAverage",2016
175,169,"Chesson Hadley",NA,72.27,795,11,"Round3ScoringAverage",2016
176,171,"Boo Weekley",NA,72.3,723,10,"Round3ScoringAverage",2016
177,181,"Jamie Donaldson",NA,72.33,434,6,"Round3ScoringAverage",2016
177,181,"Geoff Ogilvy",NA,72.33,434,6,"Round3ScoringAverage",2016
179,186,"Retief Goosen",NA,72.44,652,9,"Round3ScoringAverage",2016
179,183,"Cameron Smith",NA,72.44,652,9,"Round3ScoringAverage",2016
181,139,"Jason Gore",NA,72.45,797,11,"Round3ScoringAverage",2016
182,184,"Keegan Bradley",NA,72.5,435,6,"Round3ScoringAverage",2016
183,171,"Vijay Singh",NA,72.56,653,9,"Round3ScoringAverage",2016
184,187,"Steve Marino",NA,72.71,509,7,"Round3ScoringAverage",2016
185,184,"Chris Stroud",NA,72.73,800,11,"Round3ScoringAverage",2016
186,188,"Troy Merritt",NA,72.75,582,8,"Round3ScoringAverage",2016
187,189,"Ollie Schniederjans",NA,72.8,364,5,"Round3ScoringAverage",2016
187,189,"Michael Thompson",NA,72.8,728,10,"Round3ScoringAverage",2016
189,178,"Ernie Els",NA,73,511,7,"Round3ScoringAverage",2016
189,191,"Robert Garrigus",NA,73,511,7,"Round3ScoringAverage",2016
189,192,"Justin Hicks",NA,73,219,3,"Round3ScoringAverage",2016
189,192,"Shane Lowry",NA,73,511,7,"Round3ScoringAverage",2016
193,194,"Darron Stiles",NA,73.2,366,5,"Round3ScoringAverage",2016
194,195,"Billy Hurley III",NA,73.33,220,3,"Round3ScoringAverage",2016
195,197,"Ken Duke",NA,73.4,367,5,"Round3ScoringAverage",2016
196,196,"Angel Cabrera",NA,73.44,661,9,"Round3ScoringAverage",2016
197,198,"Carl Pettersson",NA,73.6,368,5,"Round3ScoringAverage",2016
197,198,"Brendon Todd",NA,73.6,368,5,"Round3ScoringAverage",2016
199,200,"Charlie Beljan",NA,73.67,221,3,"Round3ScoringAverage",2016
200,201,"Davis Love III",NA,73.7,737,10,"Round3ScoringAverage",2016
201,202,"Rory Sabbatini",NA,73.86,517,7,"Round3ScoringAverage",2016
202,203,"Bernd Wiesberger",NA,74,296,4,"Round3ScoringAverage",2016
203,205,"DH Lee",NA,74.67,448,6,"Round3ScoringAverage",2016
203,204,"Ian Poulter",NA,74.67,672,9,"Round3ScoringAverage",2016
205,206,"Matt Every",NA,74.8,374,5,"Round3ScoringAverage",2016
206,207,"Steven Bowditch",NA,74.86,524,7,"Round3ScoringAverage",2016
207,208,"Robert Allenby",NA,75.5,151,2,"Round3ScoringAverage",2016
