"AveragePuttingDistanceGIR1Putts_RANKTHISWEEK_2011","AveragePuttingDistanceGIR1Putts_RANKLASTWEEK_2011","AveragePuttingDistanceGIR1Putts_PLAYERNAME_2011","AveragePuttingDistanceGIR1Putts_ROUNDS_2011","AveragePuttingDistanceGIR1Putts_AVG_2011","AveragePuttingDistanceGIR1Putts_DISTANCEFEET_2011","AveragePuttingDistanceGIR1Putts_TOTALPUTTS_2011","stat_name","year"
1,1,"Alexandre Rocha",65,NA,1559.667,126,"AveragePuttingDistanceGIR1Putts",2011
2,2,"Scott McCarron",65,NA,1778.583,145,"AveragePuttingDistanceGIR1Putts",2011
3,3,"Dean Wilson",62,NA,1887.167,155,"AveragePuttingDistanceGIR1Putts",2011
4,4,"Johnson Wagner",81,NA,2529.5,210,"AveragePuttingDistanceGIR1Putts",2011
5,5,"Matt McQuillan",59,NA,1816.167,151,"AveragePuttingDistanceGIR1Putts",2011
5,5,"Shaun Micheel",77,NA,2024.417,169,"AveragePuttingDistanceGIR1Putts",2011
7,7,"Hunter Haas",96,NA,3230.333,272,"AveragePuttingDistanceGIR1Putts",2011
7,7,"Steve Marino",76,NA,2492.167,209,"AveragePuttingDistanceGIR1Putts",2011
7,7,"Graeme McDowell",50,NA,1513.25,127,"AveragePuttingDistanceGIR1Putts",2011
7,7,"Charl Schwartzel",58,NA,1440.417,121,"AveragePuttingDistanceGIR1Putts",2011
11,11,"Fabian Gomez",84,NA,2414.083,204,"AveragePuttingDistanceGIR1Putts",2011
11,11,"Martin Piller",63,NA,1634.167,138,"AveragePuttingDistanceGIR1Putts",2011
11,11,"John Senden",94,NA,3059.333,258,"AveragePuttingDistanceGIR1Putts",2011
14,14,"Sung Kang",63,NA,1749.417,149,"AveragePuttingDistanceGIR1Putts",2011
14,14,"Ben Martin",74,NA,2297.167,196,"AveragePuttingDistanceGIR1Putts",2011
14,14,"Michael Putnam",67,NA,1705.75,145,"AveragePuttingDistanceGIR1Putts",2011
14,14,"John Rollins",85,NA,2754.083,235,"AveragePuttingDistanceGIR1Putts",2011
18,18,"Richard Johnson",64,NA,1503.167,129,"AveragePuttingDistanceGIR1Putts",2011
18,18,"David Toms",78,NA,2469.833,211,"AveragePuttingDistanceGIR1Putts",2011
18,18,"Marc Turnesa",54,NA,1488.333,128,"AveragePuttingDistanceGIR1Putts",2011
21,21,"Stephen Ames",69,NA,1986,172,"AveragePuttingDistanceGIR1Putts",2011
21,21,"Stewart Cink",72,NA,1810,156,"AveragePuttingDistanceGIR1Putts",2011
21,21,"David Duval",67,NA,1934.5,167,"AveragePuttingDistanceGIR1Putts",2011
21,21,"Billy Mayfair",94,NA,3084.667,267,"AveragePuttingDistanceGIR1Putts",2011
21,21,"William McGirt",103,NA,3086.25,267,"AveragePuttingDistanceGIR1Putts",2011
26,26,"Pat Perez",76,NA,2663.667,232,"AveragePuttingDistanceGIR1Putts",2011
26,26,"Tag Ridings",87,NA,2440.667,213,"AveragePuttingDistanceGIR1Putts",2011
26,26,"Cameron Tringale",110,NA,3389,294,"AveragePuttingDistanceGIR1Putts",2011
26,26,"Jhonattan Vegas",84,NA,2315.333,201,"AveragePuttingDistanceGIR1Putts",2011
30,30,"Lucas Glover",74,NA,2424.333,212,"AveragePuttingDistanceGIR1Putts",2011
30,30,"Vijay Singh",79,NA,2589.5,226,"AveragePuttingDistanceGIR1Putts",2011
30,30,"Kevin Stadler",88,NA,2563.75,224,"AveragePuttingDistanceGIR1Putts",2011
33,33,"Trevor Immelman",84,NA,2195.333,193,"AveragePuttingDistanceGIR1Putts",2011
33,33,"John Merrick",71,NA,2168.167,192,"AveragePuttingDistanceGIR1Putts",2011
33,33,"Nick OHern",89,NA,2713.167,240,"AveragePuttingDistanceGIR1Putts",2011
33,33,"DA Points",89,NA,2591.167,229,"AveragePuttingDistanceGIR1Putts",2011
37,37,"JJ Henry",96,NA,2479.083,220,"AveragePuttingDistanceGIR1Putts",2011
37,37,"Rod Pampling",72,NA,2045.333,182,"AveragePuttingDistanceGIR1Putts",2011
37,37,"Aron Price",58,NA,1809.25,161,"AveragePuttingDistanceGIR1Putts",2011
37,37,"Chez Reavie",92,NA,3113.417,276,"AveragePuttingDistanceGIR1Putts",2011
37,37,"Jim Renner",65,NA,1789,159,"AveragePuttingDistanceGIR1Putts",2011
37,37,"Will Strickler",51,NA,1367.75,122,"AveragePuttingDistanceGIR1Putts",2011
37,37,"YE Yang",63,NA,1379.25,123,"AveragePuttingDistanceGIR1Putts",2011
44,44,"Lee Janzen",62,NA,1758.917,158,"AveragePuttingDistanceGIR1Putts",2011
44,44,"Brandt Jobe",100,NA,2815,252,"AveragePuttingDistanceGIR1Putts",2011
44,44,"Kevin Kisner",70,NA,1742.25,156,"AveragePuttingDistanceGIR1Putts",2011
44,44,"Tim Petrovic",88,NA,2474.917,221,"AveragePuttingDistanceGIR1Putts",2011
48,48,"Kris Blanks",92,NA,2758.417,248,"AveragePuttingDistanceGIR1Putts",2011
48,48,"Chris Couch",73,NA,2319.083,210,"AveragePuttingDistanceGIR1Putts",2011
48,48,"Jason Day",76,NA,2310.583,208,"AveragePuttingDistanceGIR1Putts",2011
48,48,"Steve Elkington",50,NA,1282.25,116,"AveragePuttingDistanceGIR1Putts",2011
48,48,"JP Hayes",56,NA,1470.083,133,"AveragePuttingDistanceGIR1Putts",2011
48,48,"Robert Karlsson",61,NA,1509.667,136,"AveragePuttingDistanceGIR1Putts",2011
48,48,"Hunter Mahan",92,NA,3208.833,289,"AveragePuttingDistanceGIR1Putts",2011
48,48,"Kevin Na",84,NA,2564.417,232,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Matt Bettencourt",84,NA,2438,221,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Angel Cabrera",50,NA,1261,115,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Greg Chalmers",88,NA,2598.333,237,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Ben Curtis",66,NA,1985.417,180,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Steve Flesch",88,NA,2608.917,238,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Brian Gay",90,NA,2543.833,231,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Retief Goosen",50,NA,1353.417,123,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Bill Lunde",92,NA,2689.917,245,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Nate Smith",66,NA,1599.417,145,"AveragePuttingDistanceGIR1Putts",2011
56,56,"Kevin Streelman",90,NA,2434.417,222,"AveragePuttingDistanceGIR1Putts",2011
66,66,"Briny Baird",60,NA,1631.917,149,"AveragePuttingDistanceGIR1Putts",2011
66,66,"Ernie Els",71,NA,1963.167,180,"AveragePuttingDistanceGIR1Putts",2011
66,66,"Tim Herron",85,NA,2530.667,232,"AveragePuttingDistanceGIR1Putts",2011
66,66,"Colt Knost",80,NA,1945.917,178,"AveragePuttingDistanceGIR1Putts",2011
66,66,"Sean OHair",71,NA,1804.75,165,"AveragePuttingDistanceGIR1Putts",2011
66,66,"Brandt Snedeker",85,NA,2717.583,249,"AveragePuttingDistanceGIR1Putts",2011
66,66,"Michael Thompson",79,NA,2311.583,212,"AveragePuttingDistanceGIR1Putts",2011
66,66,"Charlie Wi",83,NA,2705.333,248,"AveragePuttingDistanceGIR1Putts",2011
74,74,"Padraig Harrington",60,NA,1554.75,144,"AveragePuttingDistanceGIR1Putts",2011
74,74,"David Hearn",88,NA,2584.083,239,"AveragePuttingDistanceGIR1Putts",2011
74,74,"Rocco Mediate",53,NA,1478.667,136,"AveragePuttingDistanceGIR1Putts",2011
74,74,"Zack Miller",86,NA,2053.5,189,"AveragePuttingDistanceGIR1Putts",2011
74,74,"Carl Pettersson",95,NA,3285.833,303,"AveragePuttingDistanceGIR1Putts",2011
74,74,"Chris Riley",76,NA,2013.417,186,"AveragePuttingDistanceGIR1Putts",2011
74,74,"Roland Thatcher",67,NA,2015.25,186,"AveragePuttingDistanceGIR1Putts",2011
74,74,"Camilo Villegas",69,NA,1977.833,183,"AveragePuttingDistanceGIR1Putts",2011
82,82,"Michael Bradley",74,NA,1930.25,179,"AveragePuttingDistanceGIR1Putts",2011
82,82,"DJ Brigman",67,NA,1563.583,145,"AveragePuttingDistanceGIR1Putts",2011
82,82,"Bobby Gates",82,NA,1951.833,181,"AveragePuttingDistanceGIR1Putts",2011
82,82,"Troy Merritt",63,NA,1565.667,146,"AveragePuttingDistanceGIR1Putts",2011
82,82,"Paul Stankowski",78,NA,2131.167,199,"AveragePuttingDistanceGIR1Putts",2011
87,87,"Robert Allenby",84,NA,2333.083,218,"AveragePuttingDistanceGIR1Putts",2011
87,87,"Jason Bohn",74,NA,2325.083,218,"AveragePuttingDistanceGIR1Putts",2011
87,87,"David Mathis",83,NA,2312.25,216,"AveragePuttingDistanceGIR1Putts",2011
87,87,"Chris Stroud",88,NA,2543.167,238,"AveragePuttingDistanceGIR1Putts",2011
87,87,"Gary Woodland",93,NA,2328.583,218,"AveragePuttingDistanceGIR1Putts",2011
92,92,"Shane Bertsch",62,NA,1802,170,"AveragePuttingDistanceGIR1Putts",2011
92,92,"Brendon de Jonge",105,NA,3319.333,313,"AveragePuttingDistanceGIR1Putts",2011
92,92,"James Driscoll",71,NA,1817.417,172,"AveragePuttingDistanceGIR1Putts",2011
92,92,"Charles Howell III",108,NA,2960.667,279,"AveragePuttingDistanceGIR1Putts",2011
92,92,"Ryuji Imada",83,NA,2402.833,227,"AveragePuttingDistanceGIR1Putts",2011
92,92,"Spencer Levin",113,NA,2927.167,277,"AveragePuttingDistanceGIR1Putts",2011
92,92,"Daniel Summerhays",75,NA,1623.583,154,"AveragePuttingDistanceGIR1Putts",2011
99,99,"Rich Beem",53,NA,1146.417,109,"AveragePuttingDistanceGIR1Putts",2011
99,99,"Rickie Fowler",84,NA,2518.333,239,"AveragePuttingDistanceGIR1Putts",2011
99,99,"Sergio Garcia",61,NA,1418.417,135,"AveragePuttingDistanceGIR1Putts",2011
99,99,"Bio Kim",71,NA,1694.833,162,"AveragePuttingDistanceGIR1Putts",2011
99,99,"Marc Leishman",87,NA,2503.917,239,"AveragePuttingDistanceGIR1Putts",2011
99,99,"Jeff Overton",92,NA,2517.333,239,"AveragePuttingDistanceGIR1Putts",2011
99,99,"Josh Teater",104,NA,2968.667,283,"AveragePuttingDistanceGIR1Putts",2011
106,106,"KJ Choi",77,NA,1851.583,178,"AveragePuttingDistanceGIR1Putts",2011
106,106,"Ben Crane",76,NA,1985.833,190,"AveragePuttingDistanceGIR1Putts",2011
106,106,"Nathan Green",81,NA,2097.833,201,"AveragePuttingDistanceGIR1Putts",2011
106,106,"Billy Horschel",75,NA,2043.5,196,"AveragePuttingDistanceGIR1Putts",2011
106,106,"Justin Leonard",82,NA,2008.833,193,"AveragePuttingDistanceGIR1Putts",2011
106,106,"Joe Ogilvie",75,NA,1999.917,192,"AveragePuttingDistanceGIR1Putts",2011
106,106,"Mark Wilson",89,NA,2319,223,"AveragePuttingDistanceGIR1Putts",2011
113,113,"Cameron Beckman",71,NA,2103.083,203,"AveragePuttingDistanceGIR1Putts",2011
113,113,"Joe Durant",71,NA,1837.833,178,"AveragePuttingDistanceGIR1Putts",2011
113,113,"Harrison Frazar",58,NA,1258.417,122,"AveragePuttingDistanceGIR1Putts",2011
113,113,"Freddie Jacobson",92,NA,2358.417,229,"AveragePuttingDistanceGIR1Putts",2011
113,113,"Kent Jones",76,NA,2091.75,202,"AveragePuttingDistanceGIR1Putts",2011
113,113,"Geoff Ogilvy",69,NA,1868.917,181,"AveragePuttingDistanceGIR1Putts",2011
113,113,"Vaughn Taylor",89,NA,2669.333,258,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Blake Adams",116,NA,3531.583,344,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Steven Bowditch",86,NA,2697.167,264,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Joseph Bramlett",73,NA,1688.833,165,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Alex Cejka",59,NA,1355.5,132,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Robert Garrigus",83,NA,2252.083,220,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Paul Goydos",81,NA,2208,216,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Bill Haas",93,NA,2434.417,238,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Chris Kirk",87,NA,2650.417,259,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Martin Laird",77,NA,2166.083,212,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Derek Lamely",65,NA,1621.833,158,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Bryce Molder",82,NA,2457,240,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Ryan Moore",79,NA,2036.833,198,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Boo Weekley",66,NA,1703.083,166,"AveragePuttingDistanceGIR1Putts",2011
120,120,"Garrett Willis",71,NA,2037.417,198,"AveragePuttingDistanceGIR1Putts",2011
134,134,"Stuart Appleby",65,NA,1572.167,155,"AveragePuttingDistanceGIR1Putts",2011
134,134,"Chris DiMarco",93,NA,2501.583,247,"AveragePuttingDistanceGIR1Putts",2011
134,134,"Tommy Gainey",104,NA,3109.917,305,"AveragePuttingDistanceGIR1Putts",2011
134,134,"Tom Gillis",55,NA,1409.667,139,"AveragePuttingDistanceGIR1Putts",2011
134,134,"Jarrod Lyle",83,NA,1966.25,193,"AveragePuttingDistanceGIR1Putts",2011
134,134,"Webb Simpson",98,NA,3262.75,321,"AveragePuttingDistanceGIR1Putts",2011
134,134,"Steve Stricker",70,NA,2068.667,204,"AveragePuttingDistanceGIR1Putts",2011
134,134,"Bubba Watson",85,NA,2131.667,210,"AveragePuttingDistanceGIR1Putts",2011
142,142,"Michael Connell",76,NA,1913.083,190,"AveragePuttingDistanceGIR1Putts",2011
142,142,"Jason Dufner",78,NA,2061.5,205,"AveragePuttingDistanceGIR1Putts",2011
142,142,"Heath Slocum",89,NA,2255.667,224,"AveragePuttingDistanceGIR1Putts",2011
145,145,"Jim Furyk",87,NA,2140.5,214,"AveragePuttingDistanceGIR1Putts",2011
145,145,"Jim Herman",69,NA,1634.167,164,"AveragePuttingDistanceGIR1Putts",2011
147,147,"Chad Campbell",99,NA,2608.083,264,"AveragePuttingDistanceGIR1Putts",2011
147,147,"Brian Davis",105,NA,3121.25,316,"AveragePuttingDistanceGIR1Putts",2011
147,147,"Scott Gutschewski",67,NA,1356.667,137,"AveragePuttingDistanceGIR1Putts",2011
147,147,"Justin Hicks",60,NA,1107.917,112,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Woody Austin",59,NA,1585.75,161,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Keegan Bradley",91,NA,2244.333,228,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Jonathan Byrd",83,NA,2259.917,230,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Jerry Kelly",85,NA,1994.167,202,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Matt Kuchar",94,NA,2519.833,256,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Troy Matteson",91,NA,2321.083,236,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Scott Piercy",78,NA,2080.25,211,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Alex Prugh",82,NA,1821.917,186,"AveragePuttingDistanceGIR1Putts",2011
151,151,"Adam Scott",60,NA,1506.5,153,"AveragePuttingDistanceGIR1Putts",2011
151,151,"DJ Trahan",91,NA,2355.667,239,"AveragePuttingDistanceGIR1Putts",2011
161,161,"Charley Hoffman",93,NA,2454.083,252,"AveragePuttingDistanceGIR1Putts",2011
161,161,"Dustin Johnson",72,NA,1905.75,195,"AveragePuttingDistanceGIR1Putts",2011
161,161,"Anthony Kim",72,NA,1784.917,183,"AveragePuttingDistanceGIR1Putts",2011
161,161,"Davis Love III",70,NA,1487.25,152,"AveragePuttingDistanceGIR1Putts",2011
161,161,"George McNeill",69,NA,1683,172,"AveragePuttingDistanceGIR1Putts",2011
161,161,"Andres Romero",77,NA,2382.75,244,"AveragePuttingDistanceGIR1Putts",2011
161,161,"Kyle Stanley",98,NA,2720.917,280,"AveragePuttingDistanceGIR1Putts",2011
161,161,"Bo Van Pelt",92,NA,2334.667,239,"AveragePuttingDistanceGIR1Putts",2011
169,169,"Arjun Atwal",91,NA,2548.5,263,"AveragePuttingDistanceGIR1Putts",2011
169,169,"Aaron Baddeley",77,NA,2193.333,227,"AveragePuttingDistanceGIR1Putts",2011
169,169,"Ricky Barnes",78,NA,1718.333,178,"AveragePuttingDistanceGIR1Putts",2011
169,169,"Brendan Steele",89,NA,2140.333,221,"AveragePuttingDistanceGIR1Putts",2011
169,169,"Jimmy Walker",79,NA,2207.667,229,"AveragePuttingDistanceGIR1Putts",2011
169,169,"Nick Watney",80,NA,2249.583,233,"AveragePuttingDistanceGIR1Putts",2011
175,175,"Kevin Chappell",78,NA,1640.5,171,"AveragePuttingDistanceGIR1Putts",2011
175,175,"Luke Donald",73,NA,1947.417,204,"AveragePuttingDistanceGIR1Putts",2011
175,175,"JB Holmes",57,NA,1416.5,148,"AveragePuttingDistanceGIR1Putts",2011
175,175,"Matt Jones",71,NA,1825.25,191,"AveragePuttingDistanceGIR1Putts",2011
175,175,"Ian Poulter",52,NA,1224.833,128,"AveragePuttingDistanceGIR1Putts",2011
180,180,"Scott Stallings",84,NA,2009.917,211,"AveragePuttingDistanceGIR1Putts",2011
181,181,"Zach Johnson",79,NA,2088,222,"AveragePuttingDistanceGIR1Putts",2011
182,182,"Ryan Palmer",82,NA,1556.25,168,"AveragePuttingDistanceGIR1Putts",2011
182,182,"Justin Rose",79,NA,2022.417,218,"AveragePuttingDistanceGIR1Putts",2011
184,184,"Rory Sabbatini",85,NA,1799.083,196,"AveragePuttingDistanceGIR1Putts",2011
185,185,"Andres Gonzales",60,NA,1267.917,140,"AveragePuttingDistanceGIR1Putts",2011
186,186,"Phil Mickelson",79,NA,1792,200,"AveragePuttingDistanceGIR1Putts",2011
