"3PuttAvoidance25_RANKTHISWEEK_2009","3PuttAvoidance25_RANKLASTWEEK_2009","3PuttAvoidance25_PLAYERNAME_2009","3PuttAvoidance25_ROUNDS_2009","3PuttAvoidance25_Pct_2009","3PuttAvoidance25_TOTAL3PUTTS_2009","3PuttAvoidance25_ATTEMPTS_2009","3PuttAvoidance25_2PUTTORBETTERPct_2009","stat_name","year"
29,29,"Freddie Jacobson",83,7.26,22,303,92.7,"3PuttAvoidance25",2009
30,30,"Kevin Sutherland",96,7.4,25,338,92.6,"3PuttAvoidance25",2009
31,31,"Retief Goosen",74,7.49,17,227,92.5,"3PuttAvoidance25",2009
31,31,"David Toms",98,7.49,23,307,92.5,"3PuttAvoidance25",2009
33,33,"Brian Bateman",55,7.51,16,213,92.4,"3PuttAvoidance25",2009
34,34,"Tim Petrovic",97,7.53,28,372,92.4,"3PuttAvoidance25",2009
35,35,"Woody Austin",84,7.59,24,316,92.4,"3PuttAvoidance25",2009
36,36,"Ben Crane",93,7.6,26,342,92.4,"3PuttAvoidance25",2009
37,37,"Bob Estes",78,7.64,22,288,92.3,"3PuttAvoidance25",2009
38,38,"Kevin Na",91,7.69,24,312,92.3,"3PuttAvoidance25",2009
39,39,"Tag Ridings",50,7.77,15,193,92.2,"3PuttAvoidance25",2009
40,40,"Geoff Ogilvy",78,7.79,18,231,92.2,"3PuttAvoidance25",2009
41,41,"Charles Howell III",99,7.82,28,358,92.1,"3PuttAvoidance25",2009
41,41,"Steve Marino",98,7.82,29,371,92.1,"3PuttAvoidance25",2009
43,43,"David Duval",56,7.88,13,165,92.1,"3PuttAvoidance25",2009
44,44,"John Mallinger",90,7.93,23,290,92,"3PuttAvoidance25",2009
45,45,"Harrison Frazar",93,7.94,27,340,92,"3PuttAvoidance25",2009
46,46,"Richard Johnson",85,8.01,27,337,91.9,"3PuttAvoidance25",2009
47,47,"Zach Johnson",94,8.06,27,335,91.9,"3PuttAvoidance25",2009
48,48,"Aaron Baddeley",66,8.11,18,222,91.8,"3PuttAvoidance25",2009
49,49,"KJ Choi",65,8.13,17,209,91.8,"3PuttAvoidance25",2009
50,50,"Rory Sabbatini",81,8.16,20,245,91.8,"3PuttAvoidance25",2009
51,51,"Scott Piercy",85,8.22,29,353,91.7,"3PuttAvoidance25",2009
52,52,"Matt Jones",56,8.23,19,231,91.7,"3PuttAvoidance25",2009
53,53,"Tim Clark",81,8.33,16,192,91.6,"3PuttAvoidance25",2009
53,53,"Steve Elkington",70,8.33,23,276,91.6,"3PuttAvoidance25",2009
53,53,"James Nitties",86,8.33,28,336,91.6,"3PuttAvoidance25",2009
56,56,"Nick OHern",90,8.38,30,358,91.6,"3PuttAvoidance25",2009
57,57,"Dustin Johnson",85,8.47,21,248,91.5,"3PuttAvoidance25",2009
58,58,"Johnson Wagner",81,8.51,28,329,91.4,"3PuttAvoidance25",2009
59,59,"Ryan Moore",89,8.52,30,352,91.4,"3PuttAvoidance25",2009
60,60,"Jason Bohn",88,8.61,29,337,91.3,"3PuttAvoidance25",2009
60,60,"Bryce Molder",69,8.61,21,244,91.3,"3PuttAvoidance25",2009
62,62,"Colt Knost",71,8.66,22,254,91.3,"3PuttAvoidance25",2009
63,63,"Greg Chalmers",85,8.68,25,288,91.3,"3PuttAvoidance25",2009
63,63,"Chris DiMarco",97,8.68,31,357,91.3,"3PuttAvoidance25",2009
65,65,"Bart Bryant",58,8.7,18,207,91.3,"3PuttAvoidance25",2009
65,65,"Ian Poulter",59,8.7,14,161,91.3,"3PuttAvoidance25",2009
67,67,"JJ Henry",97,8.71,37,425,91.2,"3PuttAvoidance25",2009
68,68,"Nathan Green",104,8.75,37,423,91.2,"3PuttAvoidance25",2009
69,69,"Jimmy Walker",74,8.81,23,261,91.1,"3PuttAvoidance25",2009
70,70,"Brendon Todd",53,8.84,19,215,91.1,"3PuttAvoidance25",2009
71,71,"Charley Hoffman",97,8.86,32,361,91.1,"3PuttAvoidance25",2009
72,72,"Michael Allen",73,8.88,23,259,91.1,"3PuttAvoidance25",2009
73,73,"Chris Riley",77,8.92,24,269,91,"3PuttAvoidance25",2009
74,74,"Ryan Palmer",78,8.97,26,290,91,"3PuttAvoidance25",2009
75,75,"Stephen Ames",77,8.98,22,245,91,"3PuttAvoidance25",2009
76,76,"Chad Campbell",90,9.06,26,287,90.9,"3PuttAvoidance25",2009
77,77,"Todd Hamilton",83,9.09,24,264,90.9,"3PuttAvoidance25",2009
77,77,"Kent Jones",73,9.09,26,286,90.9,"3PuttAvoidance25",2009
77,77,"Anthony Kim",76,9.09,21,231,90.9,"3PuttAvoidance25",2009
77,77,"Steve Stricker",81,9.09,22,242,90.9,"3PuttAvoidance25",2009
81,81,"Daniel Chopra",89,9.15,30,328,90.8,"3PuttAvoidance25",2009
82,82,"Jerry Kelly",90,9.22,27,293,90.7,"3PuttAvoidance25",2009
83,83,"Patrick Sheehan",51,9.25,16,173,90.7,"3PuttAvoidance25",2009
84,84,"Pat Perez",74,9.26,25,270,90.7,"3PuttAvoidance25",2009
85,85,"Troy Matteson",95,9.27,37,399,90.7,"3PuttAvoidance25",2009
86,86,"Matt Kuchar",82,9.35,26,278,90.6,"3PuttAvoidance25",2009
87,87,"Mike Weir",85,9.45,24,254,90.5,"3PuttAvoidance25",2009
88,88,"Joe Ogilvie",85,9.54,29,304,90.4,"3PuttAvoidance25",2009
89,89,"Mathew Goggin",76,9.59,26,271,90.4,"3PuttAvoidance25",2009
90,90,"Ben Curtis",63,9.63,21,218,90.3,"3PuttAvoidance25",2009
91,91,"Aron Price",89,9.66,34,352,90.3,"3PuttAvoidance25",2009
92,92,"Casey Wittenberg",71,9.72,24,247,90.2,"3PuttAvoidance25",2009
93,93,"Mark Wilson",99,9.76,37,379,90.2,"3PuttAvoidance25",2009
94,94,"Jason Dufner",90,9.78,31,317,90.2,"3PuttAvoidance25",2009
95,95,"Boo Weekley",79,9.85,27,274,90.1,"3PuttAvoidance25",2009
96,96,"Brad Adamonis",70,9.96,25,251,90,"3PuttAvoidance25",2009
96,96,"Dean Wilson",81,9.96,28,281,90,"3PuttAvoidance25",2009
98,98,"Jeff Quinney",78,9.97,29,291,90,"3PuttAvoidance25",2009
99,99,"Rich Beem",77,10,27,270,90,"3PuttAvoidance25",2009
99,99,"Davis Love III",89,10,33,330,90,"3PuttAvoidance25",2009
99,99,"Camilo Villegas",76,10,25,250,90,"3PuttAvoidance25",2009
102,102,"Billy Mayfair",83,10.06,33,328,89.9,"3PuttAvoidance25",2009
103,103,"Briny Baird",89,10.09,34,337,89.9,"3PuttAvoidance25",2009
103,103,"Chris Stroud",88,10.09,35,347,89.9,"3PuttAvoidance25",2009
105,105,"Scott Sterling",51,10.17,18,177,89.8,"3PuttAvoidance25",2009
106,106,"DA Points",99,10.2,40,392,89.8,"3PuttAvoidance25",2009
107,107,"John Rollins",92,10.23,36,352,89.7,"3PuttAvoidance25",2009
108,108,"Andres Romero",58,10.24,21,205,89.7,"3PuttAvoidance25",2009
109,109,"Jason Day",61,10.28,22,214,89.7,"3PuttAvoidance25",2009
110,110,"Brian Davis",103,10.29,36,350,89.7,"3PuttAvoidance25",2009
111,111,"Brett Quigley",92,10.32,35,339,89.6,"3PuttAvoidance25",2009
112,112,"Kenny Perry",92,10.34,33,319,89.6,"3PuttAvoidance25",2009
113,113,"Webb Simpson",94,10.36,35,338,89.6,"3PuttAvoidance25",2009
114,114,"Marc Turnesa",77,10.4,36,346,89.6,"3PuttAvoidance25",2009
115,115,"Cameron Beckman",87,10.41,33,317,89.5,"3PuttAvoidance25",2009
116,116,"Heath Slocum",95,10.43,36,345,89.5,"3PuttAvoidance25",2009
117,117,"Lucas Glover",93,10.44,33,316,89.5,"3PuttAvoidance25",2009
118,118,"Ernie Els",70,10.58,22,208,89.4,"3PuttAvoidance25",2009
119,119,"Hunter Mahan",94,10.61,35,330,89.3,"3PuttAvoidance25",2009
120,120,"Bubba Watson",73,10.68,25,234,89.3,"3PuttAvoidance25",2009
121,121,"Kevin Stadler",65,10.73,25,233,89.2,"3PuttAvoidance25",2009
122,122,"Bill Lunde",83,10.75,36,335,89.2,"3PuttAvoidance25",2009
122,122,"Tom Pernice Jr",82,10.75,33,307,89.2,"3PuttAvoidance25",2009
124,124,"Bo Van Pelt",100,10.82,37,342,89.1,"3PuttAvoidance25",2009
125,125,"Tim Herron",87,10.84,35,323,89.1,"3PuttAvoidance25",2009
126,126,"Jeff Overton",92,10.86,34,313,89.1,"3PuttAvoidance25",2009
127,127,"David Mathis",82,10.88,31,285,89.1,"3PuttAvoidance25",2009
128,128,"Tom Lehman",55,10.91,18,165,89,"3PuttAvoidance25",2009
129,129,"Kevin Streelman",97,10.92,44,403,89,"3PuttAvoidance25",2009
130,130,"Ken Duke",87,10.98,29,264,89,"3PuttAvoidance25",2009
131,131,"George McNeill",82,11,33,300,89,"3PuttAvoidance25",2009
132,132,"Martin Laird",72,11.03,31,281,88.9,"3PuttAvoidance25",2009
133,133,"Jonathan Byrd",89,11.08,37,334,88.9,"3PuttAvoidance25",2009
134,134,"Ted Purdy",101,11.11,44,396,88.8,"3PuttAvoidance25",2009
135,135,"Stuart Appleby",79,11.24,29,258,88.7,"3PuttAvoidance25",2009
136,136,"Justin Rose",71,11.3,27,239,88.7,"3PuttAvoidance25",2009
136,136,"DJ Trahan",96,11.3,40,354,88.7,"3PuttAvoidance25",2009
138,138,"Lee Janzen",74,11.34,28,247,88.6,"3PuttAvoidance25",2009
139,139,"Marc Leishman",91,11.4,44,386,88.6,"3PuttAvoidance25",2009
140,140,"Paul Goydos",79,11.45,30,262,88.5,"3PuttAvoidance25",2009
141,141,"Greg Owen",97,11.5,46,400,88.5,"3PuttAvoidance25",2009
142,142,"Parker McLachlin",71,11.52,31,269,88.4,"3PuttAvoidance25",2009
143,143,"Mark Brooks",55,11.54,18,156,88.4,"3PuttAvoidance25",2009
143,143,"Michael Letzig",96,11.54,39,338,88.4,"3PuttAvoidance25",2009
145,145,"Alex Cejka",82,11.66,33,283,88.3,"3PuttAvoidance25",2009
146,146,"Fred Couples",54,11.76,22,187,88.2,"3PuttAvoidance25",2009
147,147,"Steve Lowery",83,11.8,36,305,88.2,"3PuttAvoidance25",2009
148,148,"Sean OHair",80,11.83,31,262,88.1,"3PuttAvoidance25",2009
149,149,"Derek Fathauer",63,12.02,25,208,87.9,"3PuttAvoidance25",2009
150,150,"Kris Blanks",60,12.09,22,182,87.9,"3PuttAvoidance25",2009
151,151,"Bill Haas",91,12.13,45,371,87.8,"3PuttAvoidance25",2009
152,152,"Glen Day",79,12.2,35,287,87.8,"3PuttAvoidance25",2009
153,153,"Adam Scott",53,12.44,25,201,87.5,"3PuttAvoidance25",2009
154,154,"Rod Pampling",72,12.45,32,257,87.5,"3PuttAvoidance25",2009
155,155,"Angel Cabrera",55,12.58,20,159,87.4,"3PuttAvoidance25",2009
156,156,"Steve Flesch",77,12.6,33,262,87.4,"3PuttAvoidance25",2009
157,157,"Cliff Kresge",78,12.82,35,273,87.1,"3PuttAvoidance25",2009
158,158,"Peter Lonard",86,12.95,43,332,87,"3PuttAvoidance25",2009
159,159,"YE Yang",83,13.01,38,292,86.9,"3PuttAvoidance25",2009
160,160,"Brendon de Jonge",90,13.27,43,324,86.7,"3PuttAvoidance25",2009
161,161,"Matt Bettencourt",98,13.35,49,367,86.6,"3PuttAvoidance25",2009
162,162,"Will Ma Kenzie",69,13.39,32,239,86.6,"3PuttAvoidance25",2009
163,163,"Rocco Mediate",79,13.41,37,276,86.5,"3PuttAvoidance25",2009
164,164,"Robert Garrigus",83,13.44,41,305,86.5,"3PuttAvoidance25",2009
165,165,"Greg Kraft",51,13.53,23,170,86.4,"3PuttAvoidance25",2009
165,165,"Matt Weibring",65,13.53,28,207,86.4,"3PuttAvoidance25",2009
167,167,"Leif Olson",51,13.68,26,190,86.3,"3PuttAvoidance25",2009
168,168,"Charles Warren",63,13.79,32,232,86.2,"3PuttAvoidance25",2009
169,169,"Ricky Barnes",67,13.81,29,210,86.1,"3PuttAvoidance25",2009
170,170,"Kirk Triplett",60,13.84,31,224,86.1,"3PuttAvoidance25",2009
171,171,"Gary Woodland",53,14.29,26,182,85.7,"3PuttAvoidance25",2009
172,172,"Jeff Maggert",79,14.43,44,305,85.5,"3PuttAvoidance25",2009
173,173,"Mark Calcavecchia",72,14.46,36,249,85.5,"3PuttAvoidance25",2009
174,174,"Vijay Singh",71,14.51,28,193,85.4,"3PuttAvoidance25",2009
175,175,"Rick Price",54,14.67,27,184,85.3,"3PuttAvoidance25",2009
176,176,"Darron Stiles",52,14.97,25,167,85,"3PuttAvoidance25",2009
177,177,"Nicholas Thompson",96,15,57,380,85,"3PuttAvoidance25",2009
178,178,"Joe Durant",62,15.28,33,216,84.7,"3PuttAvoidance25",2009
179,179,"Jay Williamson",69,15.83,38,240,84.1,"3PuttAvoidance25",2009
180,180,"Peter Tomasulo",61,16.08,32,199,83.9,"3PuttAvoidance25",2009
181,181,"Jason Gore",74,16.19,40,247,83.8,"3PuttAvoidance25",2009
182,182,"Robert Allenby",71,16.32,39,239,83.6,"3PuttAvoidance25",2009
183,183,"JB Holmes",74,16.53,41,248,83.4,"3PuttAvoidance25",2009
184,184,"Brian Vranesh",51,18.58,34,183,81.4,"3PuttAvoidance25",2009
