"GIRPercentage75100yards_RANKTHISWEEK_2010","GIRPercentage75100yards_RANKLASTWEEK_2010","GIRPercentage75100yards_PLAYERNAME_2010","GIRPercentage75100yards_ROUNDS_2010","GIRPercentage75100yards_Pct_2010","GIRPercentage75100yards_GREENSHIT_2010","GIRPercentage75100yards_TOTALHOLES_2010","GIRPercentage75100yards_RELATIVETOPAR_2010","stat_name","year"
1,1,"Garth Mulroy",53,92.11,35,38,-0.46,"GIRPercentage75100yards",2010
2,2,"Geoff Ogilvy",62,91.23,52,57,-0.38,"GIRPercentage75100yards",2010
3,3,"Robert Allenby",76,90.91,50,55,-0.34,"GIRPercentage75100yards",2010
4,4,"Freddie Jacobson",83,90.54,67,74,-0.24,"GIRPercentage75100yards",2010
5,5,"Tom Pernice Jr",74,90.38,47,52,-0.34,"GIRPercentage75100yards",2010
6,6,"Garrett Willis",82,90.16,55,61,-0.22,"GIRPercentage75100yards",2010
7,7,"Roland Thatcher",72,89.71,61,68,-0.3,"GIRPercentage75100yards",2010
8,8,"Jason Bohn",84,89.55,60,67,-0.4,"GIRPercentage75100yards",2010
8,8,"Stewart Cink",84,89.55,60,67,-0.37,"GIRPercentage75100yards",2010
10,10,"Ricky Barnes",103,89.13,82,92,-0.41,"GIRPercentage75100yards",2010
11,11,"Kevin Sutherland",86,88.89,64,72,-0.25,"GIRPercentage75100yards",2010
12,12,"Steve Flesch",78,88.71,55,62,-0.29,"GIRPercentage75100yards",2010
13,13,"Matt Kuchar",97,88.46,69,78,-0.38,"GIRPercentage75100yards",2010
14,14,"Omar Uresti",74,88.31,68,77,-0.29,"GIRPercentage75100yards",2010
15,15,"Charlie Wi",95,87.8,72,82,-0.39,"GIRPercentage75100yards",2010
16,16,"Sergio Garcia",58,87.76,43,49,-0.44,"GIRPercentage75100yards",2010
16,16,"John Merrick",109,87.76,86,98,-0.27,"GIRPercentage75100yards",2010
18,18,"Bob Estes",79,87.14,61,70,-0.36,"GIRPercentage75100yards",2010
19,19,"Bill Haas",87,86.76,59,68,-0.29,"GIRPercentage75100yards",2010
20,20,"John Mallinger",78,86.57,58,67,-0.31,"GIRPercentage75100yards",2010
21,21,"Vaughn Taylor",87,86.46,83,96,-0.29,"GIRPercentage75100yards",2010
21,21,"Boo Weekley",88,86.46,83,96,-0.2,"GIRPercentage75100yards",2010
23,23,"Greg Owen",69,86.3,63,73,-0.29,"GIRPercentage75100yards",2010
23,23,"Chris Riley",73,86.3,63,73,-0.35,"GIRPercentage75100yards",2010
25,25,"Carl Pettersson",99,86.08,68,79,-0.32,"GIRPercentage75100yards",2010
26,26,"Brandt Snedeker",89,86.05,74,86,-0.38,"GIRPercentage75100yards",2010
27,27,"Rocco Mediate",71,85.96,49,57,-0.22,"GIRPercentage75100yards",2010
28,28,"KJ Choi",82,85.92,61,71,-0.31,"GIRPercentage75100yards",2010
