"LatePar3ScoringAverage_RANKTHISWEEK_2011","LatePar3ScoringAverage_RANKLASTWEEK_2011","LatePar3ScoringAverage_PLAYERNAME_2011","LatePar3ScoringAverage_ROUNDS_2011","LatePar3ScoringAverage_AVG_2011","LatePar3ScoringAverage_TOTALSTROKES_2011","LatePar3ScoringAverage_TOTALHOLES_2011","stat_name","year"
66,66,"Jim Herman",69,3.06,481,157,"LatePar3ScoringAverage",2011
66,66,"Charles Howell III",108,3.06,790,258,"LatePar3ScoringAverage",2011
66,66,"Ryuji Imada",83,3.06,486,159,"LatePar3ScoringAverage",2011
66,66,"Matt Kuchar",94,3.06,654,214,"LatePar3ScoringAverage",2011
66,66,"Jarrod Lyle",83,3.06,533,174,"LatePar3ScoringAverage",2011
66,66,"Ben Martin",74,3.06,477,156,"LatePar3ScoringAverage",2011
66,66,"John Senden",94,3.06,657,215,"LatePar3ScoringAverage",2011
66,66,"Brandt Snedeker",85,3.06,612,200,"LatePar3ScoringAverage",2011
66,66,"Charlie Wi",83,3.06,468,153,"LatePar3ScoringAverage",2011
66,66,"Dean Wilson",62,3.06,373,122,"LatePar3ScoringAverage",2011
66,66,"YE Yang",63,3.06,355,116,"LatePar3ScoringAverage",2011
81,81,"Keegan Bradley",91,3.07,601,196,"LatePar3ScoringAverage",2011
81,81,"Chris Couch",73,3.07,442,144,"LatePar3ScoringAverage",2011
81,81,"Scott Gutschewski",67,3.07,371,121,"LatePar3ScoringAverage",2011
81,81,"Hunter Haas",96,3.07,599,195,"LatePar3ScoringAverage",2011
81,81,"Zach Johnson",79,3.07,461,150,"LatePar3ScoringAverage",2011
81,81,"Bio Kim",71,3.07,433,141,"LatePar3ScoringAverage",2011
81,81,"Colt Knost",80,3.07,464,151,"LatePar3ScoringAverage",2011
81,81,"Pat Perez",76,3.07,405,132,"LatePar3ScoringAverage",2011
81,81,"Scott Piercy",78,3.07,467,152,"LatePar3ScoringAverage",2011
81,81,"Tag Ridings",87,3.07,452,147,"LatePar3ScoringAverage",2011
81,81,"Chris Riley",76,3.07,412,134,"LatePar3ScoringAverage",2011
81,81,"Nate Smith",66,3.07,433,141,"LatePar3ScoringAverage",2011
81,81,"Paul Stankowski",78,3.07,421,137,"LatePar3ScoringAverage",2011
81,81,"Cameron Tringale",110,3.07,681,222,"LatePar3ScoringAverage",2011
81,81,"Johnson Wagner",81,3.07,497,162,"LatePar3ScoringAverage",2011
81,81,"Mark Wilson",89,3.07,550,179,"LatePar3ScoringAverage",2011
97,97,"Blake Adams",116,3.08,635,206,"LatePar3ScoringAverage",2011
97,97,"Chad Campbell",99,3.08,569,185,"LatePar3ScoringAverage",2011
97,97,"Ben Curtis",66,3.08,373,121,"LatePar3ScoringAverage",2011
97,97,"Paul Goydos",81,3.08,496,161,"LatePar3ScoringAverage",2011
97,97,"Padraig Harrington",60,3.08,339,110,"LatePar3ScoringAverage",2011
97,97,"Billy Horschel",75,3.08,449,146,"LatePar3ScoringAverage",2011
97,97,"Lee Janzen",62,3.08,311,101,"LatePar3ScoringAverage",2011
97,97,"Martin Laird",77,3.08,532,173,"LatePar3ScoringAverage",2011
97,97,"David Mathis",83,3.08,496,161,"LatePar3ScoringAverage",2011
97,97,"Troy Matteson",91,3.08,589,191,"LatePar3ScoringAverage",2011
97,97,"Billy Mayfair",94,3.08,520,169,"LatePar3ScoringAverage",2011
97,97,"William McGirt",103,3.08,663,215,"LatePar3ScoringAverage",2011
97,97,"George McNeill",69,3.08,410,133,"LatePar3ScoringAverage",2011
97,97,"John Merrick",71,3.08,471,153,"LatePar3ScoringAverage",2011
97,97,"John Rollins",85,3.08,524,170,"LatePar3ScoringAverage",2011
97,97,"Kyle Stanley",98,3.08,586,190,"LatePar3ScoringAverage",2011
97,97,"Camilo Villegas",69,3.08,444,144,"LatePar3ScoringAverage",2011
114,114,"Woody Austin",59,3.09,315,102,"LatePar3ScoringAverage",2011
114,114,"Jonathan Byrd",83,3.09,469,152,"LatePar3ScoringAverage",2011
114,114,"Jason Dufner",78,3.09,540,175,"LatePar3ScoringAverage",2011
114,114,"Sergio Garcia",61,3.09,429,139,"LatePar3ScoringAverage",2011
114,114,"Lucas Glover",74,3.09,500,162,"LatePar3ScoringAverage",2011
114,114,"Nathan Green",81,3.09,461,149,"LatePar3ScoringAverage",2011
114,114,"Charley Hoffman",93,3.09,491,159,"LatePar3ScoringAverage",2011
114,114,"Sung Kang",63,3.09,374,121,"LatePar3ScoringAverage",2011
114,114,"Steve Marino",76,3.09,501,162,"LatePar3ScoringAverage",2011
114,114,"Zack Miller",86,3.09,488,158,"LatePar3ScoringAverage",2011
114,114,"Ryan Moore",79,3.09,476,154,"LatePar3ScoringAverage",2011
125,125,"Stuart Appleby",65,3.1,440,142,"LatePar3ScoringAverage",2011
125,125,"Greg Chalmers",88,3.1,518,167,"LatePar3ScoringAverage",2011
125,125,"Stewart Cink",72,3.1,415,134,"LatePar3ScoringAverage",2011
125,125,"Robert Garrigus",83,3.1,478,154,"LatePar3ScoringAverage",2011
125,125,"Vijay Singh",79,3.1,506,163,"LatePar3ScoringAverage",2011
125,125,"Marc Turnesa",54,3.1,310,100,"LatePar3ScoringAverage",2011
125,125,"Jhonattan Vegas",84,3.1,515,166,"LatePar3ScoringAverage",2011
132,132,"DJ Brigman",67,3.11,351,113,"LatePar3ScoringAverage",2011
132,132,"Angel Cabrera",50,3.11,323,104,"LatePar3ScoringAverage",2011
132,132,"Steve Flesch",88,3.11,491,158,"LatePar3ScoringAverage",2011
132,132,"Rickie Fowler",84,3.11,573,184,"LatePar3ScoringAverage",2011
132,132,"Retief Goosen",50,3.11,264,85,"LatePar3ScoringAverage",2011
132,132,"JJ Henry",96,3.11,556,179,"LatePar3ScoringAverage",2011
132,132,"Kent Jones",76,3.11,420,135,"LatePar3ScoringAverage",2011
132,132,"Marc Leishman",87,3.11,500,161,"LatePar3ScoringAverage",2011
132,132,"Davis Love III",70,3.11,489,157,"LatePar3ScoringAverage",2011
132,132,"Joe Ogilvie",75,3.11,435,140,"LatePar3ScoringAverage",2011
132,132,"Garrett Willis",71,3.11,469,151,"LatePar3ScoringAverage",2011
143,143,"James Driscoll",71,3.12,381,122,"LatePar3ScoringAverage",2011
143,143,"JB Holmes",57,3.12,340,109,"LatePar3ScoringAverage",2011
143,143,"Anthony Kim",72,3.12,396,127,"LatePar3ScoringAverage",2011
143,143,"Sean OHair",71,3.12,428,137,"LatePar3ScoringAverage",2011
143,143,"Andres Romero",77,3.12,477,153,"LatePar3ScoringAverage",2011
143,143,"Rory Sabbatini",85,3.12,462,148,"LatePar3ScoringAverage",2011
143,143,"Daniel Summerhays",75,3.12,446,143,"LatePar3ScoringAverage",2011
150,150,"Matt Bettencourt",84,3.13,522,167,"LatePar3ScoringAverage",2011
150,150,"Steven Bowditch",86,3.13,544,174,"LatePar3ScoringAverage",2011
150,150,"Chris DiMarco",93,3.13,519,166,"LatePar3ScoringAverage",2011
150,150,"Joe Durant",71,3.13,394,126,"LatePar3ScoringAverage",2011
150,150,"Ryan Palmer",82,3.13,545,174,"LatePar3ScoringAverage",2011
150,150,"Martin Piller",63,3.13,419,134,"LatePar3ScoringAverage",2011
150,150,"Adam Scott",60,3.13,467,149,"LatePar3ScoringAverage",2011
150,150,"Brendan Steele",89,3.13,582,186,"LatePar3ScoringAverage",2011
150,150,"Josh Teater",104,3.13,594,190,"LatePar3ScoringAverage",2011
159,159,"Brian Davis",105,3.14,681,217,"LatePar3ScoringAverage",2011
159,159,"Bill Haas",93,3.14,638,203,"LatePar3ScoringAverage",2011
159,159,"JP Hayes",56,3.14,386,123,"LatePar3ScoringAverage",2011
159,159,"Matt Jones",71,3.14,471,150,"LatePar3ScoringAverage",2011
159,159,"Troy Merritt",63,3.14,345,110,"LatePar3ScoringAverage",2011
159,159,"Jeff Overton",92,3.14,493,157,"LatePar3ScoringAverage",2011
159,159,"Bo Van Pelt",92,3.14,593,189,"LatePar3ScoringAverage",2011
166,166,"Rich Beem",53,3.15,331,105,"LatePar3ScoringAverage",2011
166,166,"Ben Crane",76,3.15,422,134,"LatePar3ScoringAverage",2011
166,166,"David Duval",67,3.15,397,126,"LatePar3ScoringAverage",2011
166,166,"Justin Leonard",82,3.15,558,177,"LatePar3ScoringAverage",2011
170,170,"Bobby Gates",82,3.16,508,161,"LatePar3ScoringAverage",2011
170,170,"Dustin Johnson",72,3.16,486,154,"LatePar3ScoringAverage",2011
170,170,"Kevin Kisner",70,3.16,408,129,"LatePar3ScoringAverage",2011
170,170,"Scott McCarron",65,3.16,319,101,"LatePar3ScoringAverage",2011
170,170,"Rocco Mediate",53,3.16,294,93,"LatePar3ScoringAverage",2011
170,170,"Rod Pampling",72,3.16,471,149,"LatePar3ScoringAverage",2011
176,176,"Joseph Bramlett",73,3.17,384,121,"LatePar3ScoringAverage",2011
176,176,"Alex Prugh",82,3.17,447,141,"LatePar3ScoringAverage",2011
178,178,"Justin Hicks",60,3.18,435,137,"LatePar3ScoringAverage",2011
178,178,"Graeme McDowell",50,3.18,270,85,"LatePar3ScoringAverage",2011
180,180,"Will Strickler",51,3.19,281,88,"LatePar3ScoringAverage",2011
180,180,"Bubba Watson",85,3.19,472,148,"LatePar3ScoringAverage",2011
182,182,"Harrison Frazar",58,3.2,352,110,"LatePar3ScoringAverage",2011
182,182,"Phil Mickelson",79,3.2,499,156,"LatePar3ScoringAverage",2011
184,184,"Cameron Beckman",71,3.21,404,126,"LatePar3ScoringAverage",2011
184,184,"Roland Thatcher",67,3.21,421,131,"LatePar3ScoringAverage",2011
186,186,"Chris Stroud",88,3.22,615,191,"LatePar3ScoringAverage",2011
